,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,3,105,394,923,529,7,8,405,433,28,6.807583648184077e-05,0.0002723033459273631,451,619,168,[[4]],[[5]],[[5]],4,2,631,383,458
1,28,129,688,911,223,40,40,626,626,0,0.0002042275094455223,0.0002723033459273631,561,604,43,[[5]],[[3]],[[3]],7,3,591,369,771
2,161,777,934,997,63,128,128,929,929,0,0.002995336805200994,0.003710133088260322,927,940,13,[[2]],[[2]],[[2]],9,15,192,153,134
3,6,107,385,878,493,68,68,516,516,0,6.807583648184077e-05,6.807583648184077e-05,453,453,0,[[inf]],[[4]],[[4]],18,1,111,561,888
4,3,104,397,928,531,4,4,1,1,0,0.0,0.0,1,1,0,[[inf]],[[7]],[[7]],4,3,491,181,980
5,1,102,275,962,687,3,3,1,1,0,0.0,0.0,1,1,0,[[5]],[[6]],[[6]],3,1,812,896,627
6,3,104,398,933,535,8,8,449,449,0,3.4037918240920386e-05,3.4037918240920386e-05,403,403,0,[[inf]],[[5]],[[5]],4,2,679,342,754
7,62,163,858,959,101,30,30,704,704,0,0.0019741992579733825,0.0019741992579733825,872,872,0,[[inf]],[[4]],[[4]],5,17,291,60,818
8,33,134,783,941,158,20,20,563,563,0,0.0007147962830593281,0.0007147962830593281,763,763,0,[[5]],[[4]],[[4]],4,10,709,272,225
9,18,119,617,911,294,33,33,558,558,0,0.00013615167296368154,0.00013615167296368154,516,516,0,[[inf]],[[3]],[[3]],8,2,420,749,954
10,25,126,640,894,254,104,104,729,729,0,0.0004084550188910446,0.0004084550188910446,667,667,0,[[inf]],[[3]],[[3]],13,5,115,619,811
11,6,107,472,928,456,14,14,568,568,0,0.0,0.0,1,1,0,[[inf]],[[4]],[[4]],3,1,583,718,638
12,12,113,513,891,378,62,62,578,578,0,0.00010211375472276115,0.00010211375472276115,490,490,0,[[9]],[[4]],[[4]],13,2,90,468,647
13,86,188,890,964,74,34,34,738,738,0,0.0011913271384322134,0.0011913271384322134,834,834,0,[[4]],[[3]],[[3]],4,18,623,147,532
14,7,109,477,909,432,20,20,483,483,0,0.00013615167296368154,0.0002042275094455223,520,579,59,[[4]],[[4]],[[4]],6,2,328,691,202
15,0,206,1,956,955,9,34,1,517,516,0.0,0.0005446066918547262,1,713,712,[[3]],[[inf]],[[4]],9,0,306,979,589
16,49,150,747,908,161,170,170,885,885,0,0.0014295925661186562,0.0014636304843595766,844,846,2,[[5]],[[3]],[[3]],15,7,49,630,853
17,5,106,551,975,424,4,4,508,508,0,0.00017018959120460194,0.00017018959120460194,570,570,0,[[inf]],[[5]],[[5]],2,3,944,173,388
18,6,107,433,910,477,10,10,443,443,0,3.4037918240920386e-05,3.4037918240920386e-05,404,404,0,[[inf]],[[4]],[[4]],3,1,837,594,767
19,0,102,1,919,918,4,5,1,357,356,0.0,0.0,1,1,0,[[4]],[[inf]],[[5]],4,0,384,930,466
20,86,292,857,971,114,64,68,742,767,25,0.001599782157323258,0.003437829742332959,854,930,76,[[3]],[[3]],[[3]],8,14,358,84,135
21,117,219,932,969,37,44,44,832,832,0,0.0028932230504782326,0.0030293747234419145,923,926,3,[[4]],[[3]],[[3]],4,26,758,112,311
22,6,107,498,945,447,10,10,558,558,0,0.00010211375472276115,0.00010211375472276115,501,501,0,[[6]],[[4]],[[4]],3,1,790,500,140
23,0,102,1,888,887,11,12,1,351,350,0.0,6.807583648184077e-05,1,445,444,[[4]],[[inf]],[[5]],11,0,76,851,320
24,0,101,1,899,898,6,6,1,1,0,0.0,0.0,1,1,0,[[inf]],[[inf]],[[inf]],6,0,98,433,517
25,44,660,816,996,180,60,60,878,878,0,0.0021784267674189047,0.005377991082065421,898,958,60,[[2]],[[3]],[[3]],5,6,677,73,102
26,0,206,1,968,967,7,21,1,489,488,0.0,0.0004084550188910446,1,684,683,[[3]],[[inf]],[[4]],7,0,305,773,175
27,8,109,526,938,412,8,8,484,484,0,0.0002042275094455223,0.0002042275094455223,566,566,0,[[inf]],[[4]],[[4]],2,2,972,724,991
28,238,339,978,989,11,88,88,991,991,0,0.01058579257292624,0.010619830491167161,984,984,0,[[5]],[[2]],[[2]],4,34,728,20,544
29,0,102,1,953,952,3,5,1,444,443,0.0,0.00030634126416828345,1,638,637,[[4]],[[inf]],[[5]],3,0,877,918,375
30,8,110,523,929,406,12,12,470,470,0,0.0,0.0002042275094455223,1,564,563,[[4]],[[4]],[[4]],5,3,843,563,451
31,42,143,829,961,132,38,38,929,929,0,0.0010211375472276116,0.0010211375472276116,810,810,0,[[inf]],[[3]],[[3]],3,6,856,490,665
32,18,119,609,903,294,74,74,825,825,0,0.00034037918240920387,0.00034037918240920387,636,636,0,[[inf]],[[3]],[[3]],8,2,236,770,715
33,0,102,1,886,885,6,9,1,375,374,0.0,0.00010211375472276115,1,483,482,[[4]],[[inf]],[[5]],6,0,378,898,468
34,0,101,1,934,933,2,2,1,1,0,0.0,0.0,1,1,0,[[inf]],[[inf]],[[inf]],2,0,906,982,923
35,7,213,473,966,493,18,26,459,525,66,0.00010211375472276115,0.0005105687736138058,485,712,227,[[3]],[[4]],[[4]],7,2,362,550,216
36,16,117,623,925,302,70,70,918,918,0,0.0008169100377820892,0.0008169100377820892,782,782,0,[[inf]],[[3]],[[3]],5,1,766,439,359
37,0,101,1,957,956,2,2,1,1,0,0.0,0.0,1,1,0,[[inf]],[[inf]],[[inf]],2,0,950,866,966
38,0,102,1,870,869,16,27,1,384,383,0.0,0.0002042275094455223,1,566,565,[[4]],[[inf]],[[5]],16,0,151,798,486
39,115,217,967,990,23,12,12,763,763,0,0.0035739814152966403,0.004288777698355968,945,956,11,[[4]],[[4]],[[4]],2,54,865,28,616
40,1,103,275,958,683,3,5,1,425,424,0.0,0.00034037918240920387,1,651,650,[[4]],[[6]],[[5]],3,1,915,558,221
41,7,109,463,893,430,24,24,427,427,0,6.807583648184077e-05,0.0002042275094455223,441,563,122,[[4]],[[4]],[[4]],11,2,155,518,534
42,0,616,1,994,993,6,38,1,693,692,0.0,0.003165526396405596,1,928,927,[[2]],[[inf]],[[3]],6,0,419,820,82
43,9,110,530,909,379,17,17,460,460,0,0.0002723033459273631,0.0002723033459273631,619,619,0,[[inf]],[[4]],[[4]],7,3,305,290,359
44,1,102,276,925,649,5,5,1,1,0,0.0,0.0,1,1,0,[[6]],[[6]],[[6]],5,1,601,736,893
45,8,214,491,964,473,18,26,457,512,55,6.807583648184077e-05,0.000442492937131965,440,695,255,[[3]],[[4]],[[4]],7,2,273,680,257
46,91,193,857,944,87,116,116,864,864,0,0.002484768031587188,0.002586881786309949,908,910,2,[[4]],[[2]],[[2]],11,10,139,227,238
47,8,109,486,898,412,19,19,477,477,0,0.0002042275094455223,0.0002042275094455223,562,562,0,[[inf]],[[4]],[[4]],7,3,299,761,802
48,0,101,1,906,905,5,5,1,1,0,0.0,0.0,1,1,0,[[inf]],[[inf]],[[inf]],5,0,537,932,915
49,18,120,705,951,246,10,10,528,528,0,0.0004084550188910446,0.0005105687736138058,678,710,32,[[4]],[[4]],[[4]],3,10,693,266,86
50,3,209,379,958,579,7,18,1,452,451,0.0,0.00034037918240920387,1,643,642,[[3]],[[6]],[[4]],7,3,346,181,610
51,16,117,585,911,326,54,54,702,702,0,0.0002723033459273631,0.0002723033459273631,620,620,0,[[inf]],[[3]],[[3]],8,1,420,553,753
52,126,332,900,974,74,128,128,883,883,0,0.002212464685659825,0.002484768031587188,887,904,17,[[3]],[[2]],[[2]],12,18,183,148,439
53,2,208,332,955,623,18,24,391,426,35,6.807583648184077e-05,0.0008509479560230097,449,777,328,[[3]],[[5]],[[4]],11,1,234,537,131
54,28,129,691,919,228,72,72,806,806,0,0.0010211375472276116,0.0010211375472276116,812,812,0,[[inf]],[[3]],[[3]],7,6,179,490,565
55,3,104,412,951,539,5,5,408,408,0,6.807583648184077e-05,6.807583648184077e-05,438,438,0,[[inf]],[[5]],[[5]],3,2,576,560,358
56,8,624,509,997,488,12,34,459,737,278,3.4037918240920386e-05,0.004118588107151367,388,947,559,[[2]],[[4]],[[3]],4,3,623,196,33
57,48,150,859,968,109,47,47,967,967,0,0.006637394056979475,0.00704584907587052,969,971,2,[[4]],[[2]],[[2]],3,4,916,220,256
58,0,101,1,917,916,4,4,1,1,0,0.0,0.0,1,1,0,[[inf]],[[inf]],[[inf]],4,0,631,564,587
59,15,117,727,965,238,4,4,455,455,0,0.00034037918240920387,0.0010892133837094523,666,833,167,[[4]],[[5]],[[5]],2,10,481,266,415
60,76,177,918,976,58,28,28,862,862,0,0.001599782157323258,0.001599782157323258,864,864,0,[[6]],[[3]],[[3]],3,19,768,59,374
61,0,206,1,942,941,21,51,1,432,431,0.0,0.0002723033459273631,1,607,606,[[3]],[[inf]],[[4]],21,0,12,784,316
62,2,104,330,909,579,8,10,371,393,22,0.0,6.807583648184077e-05,1,436,435,[[4]],[[5]],[[5]],6,1,341,736,572
63,1,102,276,873,597,16,16,1,1,0,0.0,0.0,1,1,0,[[7]],[[inf]],[[8]],16,1,26,913,626
64,40,141,779,943,164,56,56,799,799,0,0.001055175465468532,0.001055175465468532,802,802,0,[[inf]],[[3]],[[3]],8,8,442,161,651
65,0,206,1,965,964,7,17,1,439,438,0.0,0.00037441710065012424,1,657,656,[[3]],[[inf]],[[4]],7,0,413,818,316
66,26,127,707,923,216,34,34,606,606,0,0.00037441710065012424,0.00037441710065012424,653,653,0,[[inf]],[[4]],[[4]],7,5,658,418,629
67,6,108,400,886,486,41,41,455,455,0,0.0,0.00010211375472276115,1,468,467,[[4]],[[4]],[[4]],15,1,32,506,476
68,14,116,623,937,314,15,16,552,568,16,0.00017018959120460194,0.0004765308553728854,536,700,164,[[4]],[[4]],[[4]],4,3,543,596,473
69,10,112,530,905,375,24,24,489,489,0,0.00017018959120460194,0.00034037918240920387,529,650,121,[[4]],[[4]],[[4]],8,3,282,307,162
70,0,616,1,992,991,9,66,1,716,715,0.0,0.0033016780693692774,1,930,929,[[2]],[[inf]],[[3]],9,0,164,901,56
71,7,213,479,967,488,18,26,529,638,109,0.00030634126416828345,0.005241839409101739,625,960,335,[[3]],[[4]],[[4]],5,2,284,223,21
72,100,100,882,882,0,100,100,894,894,0,0.02294155689438034,0.023384049831512304,999,999,0,[[3]],[[1]],[[1]],9,36,339,48,97
73,75,281,815,967,152,118,122,755,763,8,0.0007147962830593281,0.00176997174852786,731,863,132,[[3]],[[2]],[[2]],16,13,195,256,71
74,276,378,997,999,2,22,22,935,935,0,0.016508390346846386,0.01674665577453283,990,990,0,[[4]],[[3]],[[3]],2,118,872,37,268
75,79,180,829,935,106,116,116,751,751,0,0.0011232513019503727,0.0011232513019503727,813,813,0,[[inf]],[[3]],[[3]],15,12,40,99,783
76,16,222,650,973,323,20,24,625,713,88,0.0004765308553728854,0.0016678579938050988,703,866,163,[[3]],[[4]],[[4]],4,5,635,306,166
77,0,206,1,947,946,8,28,1,488,487,0.0,0.0009190237925048504,1,788,787,[[3]],[[inf]],[[4]],8,0,317,201,393
78,51,153,803,936,133,80,80,806,806,0,0.0007488342013002485,0.0012594029749140542,769,827,58,[[4]],[[3]],[[3]],9,6,200,194,150
79,24,230,604,951,347,78,82,511,519,8,0.00013615167296368154,0.0004084550188910446,511,662,151,[[3]],[[4]],[[4]],21,4,13,164,475
80,0,206,1,972,971,3,9,1,478,477,0.0,0.00013615167296368154,1,522,521,[[3]],[[inf]],[[4]],3,0,935,766,314
81,0,102,1,884,883,7,13,1,390,389,0.0,0.0002042275094455223,1,560,559,[[4]],[[inf]],[[5]],7,0,591,744,634
82,0,206,1,949,948,14,28,1,421,420,0.0,0.000442492937131965,1,667,666,[[3]],[[inf]],[[4]],14,0,84,818,209
83,0,101,1,929,928,3,3,1,1,0,0.0,0.00010211375472276115,1,487,486,[[5]],[[inf]],[[6]],3,0,882,713,637
84,55,157,813,937,124,62,62,793,793,0,0.0004084550188910446,0.0005786446100956465,665,728,63,[[4]],[[3]],[[3]],7,5,472,178,182
85,0,102,1,929,928,2,4,1,396,395,0.0,0.001599782157323258,1,865,864,[[4]],[[inf]],[[5]],2,0,954,455,65
