,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,32,32,44,44,0,44,44,44,44,0,32,32,44,44,0,0.004288777698355968,0.004288777698355968,48,48,0,-1,3,3,4,3,67,29,89
1,6,622,30,100,70,15,39,28,34,6,6,30,30,44,14,6.807583648184077e-05,0.0016338200755641784,29,41,12,2,4,3,9,2,54,58,64
2,22,228,40,94,54,40,44,36,37,1,22,48,40,50,10,0.0005786446100956465,0.00707988699411144,34,57,23,3,3,3,7,2,46,63,34
3,0,102,1,74,73,0,5,1,26,25,0,2,1,26,25,0.0,6.807583648184077e-05,1,27,26,4,-1,5,4,0,83,36,65
4,77,179,62,90,28,60,60,51,51,0,60,60,57,57,0,0.006943735321147759,0.007318152421797883,61,62,1,4,3,3,5,8,37,57,42
5,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,25,82,86
6,328,328,95,95,0,224,224,96,96,0,224,224,96,96,0,0.025051907825317403,0.025051907825317403,86,86,0,-1,2,2,8,19,42,15,89
7,16,632,41,100,59,28,38,42,52,10,16,38,41,54,13,0.0014636304843595766,0.01834643793185609,42,85,43,2,3,3,3,1,64,71,23
8,196,396,95,100,5,32,32,64,64,0,32,32,64,64,0,0.030191633479696382,0.03693114129139862,93,96,3,3,3,3,2,29,89,0,14
9,82,288,72,99,27,32,32,70,70,0,32,32,70,70,0,0.012764219340345145,0.019367575479083698,75,83,8,3,3,3,2,6,95,77,25
10,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,88,66,82
11,246,246,92,92,0,200,200,94,94,0,200,200,94,94,0,0.020354675108070392,0.020354675108070392,81,81,0,-1,2,2,8,14,10,32,87
12,22,228,48,93,45,38,38,57,57,0,22,38,48,59,11,0.0045270431260424114,0.017052997038701112,54,80,26,3,3,3,3,3,85,29,18
13,100,100,66,66,0,100,100,49,49,0,100,100,66,66,0,0.03618230709009837,0.03618230709009837,94,94,0,-1,1,1,9,16,54,18,82
14,145,761,83,100,17,204,214,79,82,3,145,214,83,88,5,0.009973110044589673,0.017393376221110316,65,77,12,2,2,2,11,8,5,44,31
15,50,151,57,91,34,48,48,54,54,0,48,48,56,56,0,0.006909697402906838,0.006977773239388679,58,58,0,5,3,3,3,6,87,26,4
16,18,634,50,100,50,24,38,45,48,3,18,38,48,53,5,0.0009190237925048504,0.03223390857415161,39,91,52,2,3,3,3,2,87,63,3
17,100,100,80,80,0,100,100,98,98,0,100,100,98,98,0,0.08305252050784574,0.08305252050784574,99,99,0,-1,1,1,2,7,89,62,80
18,18,120,43,78,35,62,62,47,47,0,18,23,43,48,5,0.0019061234214915416,0.0027911092957554717,45,48,3,4,3,3,6,2,59,61,43
19,0,206,1,92,91,0,14,1,31,30,0,6,1,31,30,0.0,0.0020763130126961434,1,45,44,3,-1,4,3,1,87,69,46
20,0,102,1,80,79,0,6,1,29,28,0,3,1,31,30,0.0,0.00034037918240920387,1,34,33,4,-1,5,3,0,76,66,56
21,136,752,82,100,18,276,276,87,87,0,136,227,82,90,8,0.008543517478471017,0.021682153919466287,63,81,18,2,2,2,14,7,16,62,37
22,40,246,58,97,39,52,52,81,81,0,40,52,67,81,14,0.0088498587426393,0.01147077844719017,68,73,5,3,2,2,3,1,81,90,35
23,104,104,77,77,0,124,124,89,89,0,104,104,82,82,0,0.013036522686272508,0.013036522686272508,72,72,0,-1,2,2,6,6,56,77,50
24,0,102,1,75,74,0,16,1,28,27,0,2,1,25,24,0.0,0.0004084550188910446,1,33,32,4,-1,5,8,0,15,82,49
25,88,704,73,100,27,48,48,64,64,0,48,48,66,66,0,0.012287688484972258,0.021035433472888797,73,85,12,2,3,3,3,8,85,17,72
26,22,22,41,41,0,52,52,40,40,0,22,22,41,41,0,0.002110350930937064,0.002110350930937064,42,42,0,-1,3,3,6,2,56,83,93
27,134,340,80,97,17,166,166,88,88,0,134,140,83,83,0,0.013751318969331836,0.01409169815174104,75,75,0,3,2,2,8,6,21,77,49
28,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,26,99,91
29,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,94,93,69
30,24,640,49,100,51,40,50,45,49,4,24,46,49,52,3,0.0018380475850097008,0.005956635692161067,45,57,12,2,3,3,5,3,37,43,29
31,56,56,53,53,0,154,154,67,67,0,56,56,53,53,0,0.004731270635487933,0.004731270635487933,55,55,0,-1,2,2,10,3,18,29,50
32,2,104,27,83,56,6,6,29,29,0,2,4,27,30,3,0.0002042275094455223,0.0005446066918547262,31,36,5,4,5,5,3,1,85,65,49
33,169,375,90,99,9,104,104,86,86,0,104,104,86,86,0,0.0230436706491031,0.02546036284420845,86,87,1,3,2,2,5,16,45,18,70
34,0,206,1,96,95,0,12,1,34,33,0,12,1,42,41,0.0,0.008203138296061813,1,65,64,3,-1,4,2,0,86,82,14
35,22,638,47,100,53,28,48,45,59,14,22,48,47,62,15,0.0025188059498281084,0.03567173831648456,46,94,48,2,3,3,3,3,58,51,2
36,12,628,37,100,63,14,38,34,56,22,12,38,37,58,21,0.002280540522141666,0.03478675244222063,47,91,44,2,4,3,3,2,55,75,2
37,0,616,1,100,99,0,80,1,44,43,0,80,1,58,57,0.0,0.011198475101262807,1,73,72,2,-1,3,9,0,28,84,19
38,68,668,64,100,36,72,72,79,79,0,72,72,80,80,0,0.009564655025698629,0.02205657102011641,70,88,18,2,2,2,3,4,75,72,20
39,200,816,91,100,9,88,88,73,73,0,88,88,74,74,0,0.02413288403281255,0.049184791858129955,87,97,10,2,2,2,4,16,83,18,11
40,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,1,35,50,89
41,100,100,66,66,0,100,100,45,45,0,100,100,66,66,0,0.047959426801456824,0.05728581639946901,97,98,1,2,1,1,10,22,1,9,19
42,129,129,83,83,0,96,96,74,74,0,96,96,74,74,0,0.016304162837400864,0.016304162837400864,79,79,0,-1,3,3,6,15,69,19,67
43,16,118,41,85,44,18,18,41,41,0,16,18,41,44,3,0.00088498587426393,0.0018720855032506212,37,43,6,4,3,3,2,1,91,55,64
44,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,65,89,59
45,87,1727,58,100,42,140,174,64,75,11,87,174,58,85,27,0.007726607440688927,0.04527043126042411,63,96,33,1,3,2,10,8,18,57,2
46,6,6,28,28,0,18,18,28,28,0,6,6,28,28,0,0.0002042275094455223,0.0002042275094455223,29,29,0,-1,4,4,8,1,27,95,40
47,186,186,92,92,0,104,104,86,86,0,104,104,87,87,0,0.024881718234112803,0.024881718234112803,88,88,0,-1,2,2,5,17,49,6,96
48,66,682,55,100,45,194,214,72,73,1,64,117,54,75,21,0.005650294427992784,0.01147077844719017,55,67,12,2,2,2,15,6,7,41,57
49,0,616,1,100,99,0,40,1,38,37,0,40,1,52,51,0.0,0.014023622315259198,1,76,75,2,-1,3,5,0,63,82,18
50,82,698,66,100,34,86,86,57,57,0,86,86,66,66,0,0.012287688484972258,0.019367575479083698,72,82,10,2,3,3,6,8,65,20,31
51,144,144,81,81,0,280,280,81,81,0,144,144,81,81,0,0.008066986623098132,0.008066986623098132,58,58,0,-1,2,2,17,6,20,13,40
52,6,622,28,100,72,43,122,30,54,24,6,74,28,53,25,0.00017018959120460194,0.008611593314952858,29,64,35,2,4,3,16,1,4,60,27
53,114,114,77,77,0,180,180,76,76,0,114,114,77,77,0,0.006705469893461316,0.006705469893461316,58,58,0,-1,2,2,12,6,3,28,36
54,36,137,44,81,37,92,92,41,41,0,36,37,44,44,0,0.004322815616596889,0.004356853534837809,51,51,0,5,3,3,11,6,33,73,55
55,0,206,1,94,93,0,24,1,35,34,0,24,1,46,45,0.0,0.004935498144933456,1,54,53,3,-1,4,4,0,53,82,13
56,214,830,94,100,6,72,72,87,87,0,72,72,87,87,0,0.029578950951359814,0.05670717178937336,90,98,8,2,2,2,3,22,55,9,11
57,166,268,87,95,8,104,104,82,82,0,104,104,83,83,0,0.017223186629905716,0.01773375540351952,80,81,1,4,2,2,5,13,50,33,49
58,100,100,77,77,0,100,100,97,97,0,100,100,97,97,0,0.04969536063174376,0.05572007216038667,97,98,1,3,1,1,3,1,55,78,31
59,100,100,64,64,0,100,100,57,57,0,100,100,65,65,0,0.06719085060757685,0.06719085060757685,99,99,0,-1,1,1,8,36,10,2,76
60,6,1646,29,100,71,48,144,35,71,36,6,144,29,80,51,0.0005105687736138058,0.034820790360461554,35,94,59,1,4,2,10,1,12,49,1
61,124,330,78,97,19,182,182,71,71,0,124,130,78,81,3,0.007726607440688927,0.009564655025698629,63,69,6,3,3,3,12,9,6,31,94
62,0,206,1,91,90,0,24,1,39,38,0,24,1,50,49,0.0,0.01330882603219987,1,73,72,3,-1,4,4,0,84,59,23
63,235,851,95,100,5,72,72,84,84,0,72,72,84,84,0,0.03699921712788046,0.04220701861874128,93,95,2,2,2,2,3,29,85,0,74
64,102,102,83,83,0,48,48,72,72,0,48,48,74,74,0,0.01320671227747711,0.01320671227747711,75,75,0,-1,3,3,3,14,60,14,50
65,56,56,62,62,0,54,54,55,55,0,54,54,60,60,0,0.005616256509751864,0.005616256509751864,57,57,0,-1,3,3,4,6,84,28,66
66,146,762,87,100,13,102,102,92,92,0,102,102,92,92,0,0.017869907076483203,0.030566050580346504,81,91,10,2,2,2,4,8,47,8,37
67,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,1,41,45,93
68,100,100,66,66,0,100,100,43,43,0,100,100,66,66,0,0.019844106334456584,0.044249293713196504,82,95,13,2,1,1,11,6,33,28,11
69,0,616,1,100,99,0,50,1,49,48,0,50,1,54,53,0.0,0.023894618605126112,1,85,84,2,-1,3,5,0,70,99,10
70,288,288,95,95,0,296,296,98,98,0,296,296,98,98,0,0.024779604479390042,0.024779604479390042,85,85,0,-1,2,2,11,18,38,30,92
71,0,206,1,92,91,0,30,1,35,34,0,30,1,49,48,0.0,0.009326389598012186,1,68,67,3,-1,4,5,0,63,59,19
72,32,648,44,100,56,108,152,58,69,11,32,152,44,83,39,0.003267640151128357,0.0317233398005378,51,92,41,2,3,3,12,2,2,75,3
73,160,262,93,98,5,32,32,63,63,0,32,32,64,64,0,0.0283876238129276,0.029306647605432452,90,93,3,4,3,3,2,27,86,10,51
74,7,213,36,93,57,10,18,32,34,2,7,13,36,40,4,0.0004765308553728854,0.003437829742332959,35,50,15,3,4,4,3,2,58,56,90
75,0,616,1,99,98,0,64,1,35,34,0,32,1,46,45,0.0,0.004629156880765172,1,56,55,2,-1,3,11,0,19,66,26
76,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,52,76,86
77,100,100,57,57,0,100,100,38,38,0,100,100,57,57,0,0.031110657272201234,0.031246808945164913,90,90,0,4,1,1,16,17,4,6,60
78,6,212,31,94,63,14,18,33,35,2,6,18,31,44,13,0.00034037918240920387,0.003880322679464924,34,52,18,3,4,4,3,1,66,49,28
79,44,250,54,95,41,80,80,70,70,0,44,80,54,73,19,0.006875659484665918,0.007488342013002485,59,62,3,3,3,3,5,4,45,38,63
80,50,666,59,100,41,38,48,52,64,12,38,48,55,67,12,0.005241839409101739,0.029034344259505088,57,91,34,2,3,3,3,6,66,26,11
81,20,620,48,100,52,30,30,44,44,0,20,30,48,51,3,0.0014295925661186562,0.00980292045338507,41,68,27,2,3,3,4,3,84,43,33
