,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,32,32,47,47,0,100,100,47,47,0,32,32,47,47,0,0.002110350930937064,0.002110350930937064,43,43,0,-1,3,3,10,2,22,52,89
1,10,626,38,100,62,18,38,35,55,20,10,38,38,58,20,0.0012594029749140542,0.025085945743558324,40,89,49,2,4,3,3,3,58,43,1
2,6,6,33,33,0,11,11,33,33,0,6,6,33,33,0,0.0002042275094455223,0.0002042275094455223,32,32,0,-1,4,4,4,1,72,4,92
3,136,342,87,99,12,102,102,93,93,0,102,102,93,93,0,0.019639878825011062,0.023588277340957826,82,85,3,3,2,2,4,8,84,8,28
4,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,16,80,91
5,277,379,96,99,3,192,192,99,99,0,192,192,99,99,0,0.03226794649239253,0.03274447734776541,92,92,0,4,2,2,6,15,65,16,49
6,0,102,1,75,74,0,16,1,28,27,0,2,1,25,24,0.0,0.0004084550188910446,1,33,32,4,-1,5,8,0,15,67,49
7,0,616,1,100,99,0,58,1,43,42,0,58,1,56,55,0.0,0.014636304843595765,1,76,75,2,-1,3,7,0,62,93,37
8,344,544,98,100,2,96,96,90,90,0,96,96,90,90,0,0.0530991524558358,0.06004288777698356,97,97,0,3,2,2,3,36,82,2,39
9,102,203,84,94,10,56,56,85,85,0,56,56,85,85,0,0.017223186629905716,0.017393376221110316,81,81,0,5,2,2,2,8,90,17,60
10,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,37,91,85
11,0,616,1,100,99,0,36,1,30,29,0,18,1,40,39,0.0,0.0018380475850097008,1,41,40,2,-1,3,12,0,2,97,51
12,1,1,25,25,0,2,2,25,25,0,1,1,25,25,0,0.0,0.0,1,1,0,-1,6,6,2,2,99,58,98
13,78,284,63,94,31,142,142,79,79,0,78,84,63,64,1,0.009190237925048503,0.011062323428299126,67,72,5,3,2,2,8,7,57,62,46
14,388,588,98,100,2,248,248,90,90,0,248,248,92,92,0,0.03366350114027026,0.04431736954967834,93,96,3,3,2,2,11,27,38,10,6
15,2,2,26,26,0,10,10,27,27,0,2,2,26,26,0,3.4037918240920386e-05,3.4037918240920386e-05,26,26,0,-1,5,5,8,1,15,68,99
16,0,616,1,100,99,0,34,1,42,41,0,34,1,51,50,0.0,0.019707954661492902,1,83,82,2,-1,3,4,1,83,69,10
17,32,133,47,80,33,116,116,62,62,0,32,33,47,48,1,0.002280540522141666,0.0024166921951053475,44,46,2,5,3,3,11,2,19,52,65
18,368,469,100,100,0,112,112,94,94,0,112,112,94,94,0,0.050954763606657814,0.050954763606657814,98,98,0,6,2,2,4,36,78,2,58
19,2,2,26,26,0,9,9,28,28,0,2,2,26,26,0,6.807583648184077e-05,6.807583648184077e-05,28,28,0,-1,5,5,7,2,43,58,82
20,38,244,49,93,44,74,74,42,42,0,38,62,49,57,8,0.002757071377514551,0.007352190340038803,45,64,19,3,3,3,9,3,23,54,72
21,6,212,34,96,62,12,12,39,39,0,6,12,34,44,10,0.0008169100377820892,0.006909697402906838,39,62,23,3,4,4,2,1,93,49,32
22,0,102,1,75,74,0,10,1,27,26,0,2,1,25,24,0.0,0.0009530617107457708,1,38,37,4,-1,5,5,0,80,76,71
23,88,190,78,93,15,32,32,63,63,0,32,32,65,65,0,0.01232172640321318,0.012559991830899623,76,78,2,4,3,3,2,9,98,27,49
24,16,222,35,89,54,80,80,41,41,0,16,80,35,58,23,0.0009190237925048504,0.013989584397018279,37,75,38,3,3,3,10,1,22,71,6
25,8,214,38,95,57,8,8,33,33,0,8,8,38,38,0,0.0005105687736138058,0.003608019333537561,37,52,15,3,4,4,2,2,89,63,26
26,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,1,86,69,99
27,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,16,76,79
28,0,616,1,100,99,0,50,1,34,33,0,16,1,33,32,0.0,0.0033357159876101976,1,50,49,2,-1,3,12,0,3,98,94
29,22,638,47,100,53,44,54,49,52,3,22,54,47,56,9,0.002144388849177984,0.00796487286837537,45,64,19,2,3,3,4,2,79,52,41
