,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,206,1,90,89,0,24,1,37,36,0,24,1,49,48,0.0,0.011232513019503728,1,73,72,3,-1,4,4,0,79,81,6
1,145,247,86,95,9,102,102,93,93,0,102,102,93,93,0,0.023554239422716908,0.025834779944858572,85,86,1,4,2,2,4,12,78,37,35
2,268,1908,92,100,8,302,326,97,99,2,268,326,96,99,3,0.01834643793185609,0.03260832567480173,77,91,14,1,2,2,12,13,2,33,34
3,0,1640,1,100,99,0,80,1,43,42,0,74,1,61,60,0.0,0.01763164164879676,1,81,80,1,-1,2,9,1,31,45,27
4,6,108,29,74,45,22,22,31,31,0,6,8,29,33,4,0.00010211375472276115,0.00010211375472276115,29,29,0,4,4,4,7,1,24,4,95
5,6,212,29,89,60,21,26,29,31,2,6,12,29,34,5,0.00010211375472276115,0.0005105687736138058,30,37,7,3,4,4,9,1,28,65,42
6,0,206,1,92,91,0,38,1,33,32,0,33,1,48,47,0.0,0.005990673610401988,1,55,54,3,-1,4,9,0,35,59,44
7,86,702,63,100,37,92,102,62,73,11,86,102,66,78,12,0.00789679703189353,0.02011640968038395,63,81,18,2,3,3,7,7,62,21,30
8,0,206,1,89,88,0,19,1,28,27,0,6,1,28,27,0.0,0.0004084550188910446,1,35,34,3,-1,4,9,1,28,69,42
9,0,616,1,100,99,0,68,1,39,38,0,68,1,53,52,0.0,0.008373327887266415,1,64,63,2,-1,3,10,0,0,82,8
10,96,96,62,62,0,118,118,71,71,0,96,96,63,63,0,0.010449640899962559,0.010449640899962559,69,69,0,-1,2,2,8,6,10,34,92
