,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,123,123,85,85,0,62,62,77,77,0,62,62,78,78,0,0.01579359406378706,0.01579359406378706,78,78,0,-1,2,2,3,14,58,32,92
1,22,228,47,94,47,28,28,48,48,0,22,28,48,53,5,0.001940161339732462,0.005718370264474625,43,57,14,3,3,3,3,2,55,61,22
2,107,723,84,100,16,32,32,71,71,0,32,32,71,71,0,0.015146873617209572,0.03175737771877872,76,95,19,2,3,3,2,15,99,19,9
3,16,632,33,100,67,136,146,61,62,1,16,40,33,44,11,0.0027911092957554717,0.005105687736138058,48,53,5,2,3,3,15,2,7,94,70
4,174,174,87,87,0,110,110,78,78,0,110,110,82,82,0,0.018040096667687803,0.018040096667687803,79,79,0,-1,2,2,6,16,51,12,80
5,242,242,94,94,0,216,216,93,93,0,216,216,94,94,0,0.02413288403281255,0.02413288403281255,86,86,0,-1,2,2,9,16,28,18,67
6,97,713,63,100,37,102,102,65,65,0,97,102,65,73,8,0.008611593314952858,0.024269035705776234,62,88,26,2,3,3,7,8,46,44,16
7,172,788,83,100,17,184,184,79,79,0,172,188,84,90,6,0.011232513019503728,0.012696143503863304,71,72,1,2,2,2,10,9,12,31,71
8,0,1640,1,100,99,0,112,1,72,71,0,112,1,79,78,0.0,0.03454848701453419,1,92,91,1,-1,2,8,0,39,76,0
9,6,622,29,100,71,24,78,30,46,16,6,78,29,60,31,0.00013615167296368154,0.013581129378127233,30,77,47,2,4,3,8,1,30,65,37
10,0,616,1,100,99,0,34,1,35,34,0,34,1,44,43,0.0,0.009020048333843901,1,63,62,2,-1,3,6,0,71,97,14
11,0,616,1,100,99,0,30,1,42,41,0,30,1,51,50,0.0,0.01065386840940808,1,73,72,2,-1,3,4,0,47,92,12
12,110,110,83,83,0,48,48,67,67,0,48,48,70,70,0,0.018108172504169646,0.018108172504169646,81,81,0,-1,3,3,3,18,96,30,87
13,22,22,42,42,0,46,46,39,39,0,22,22,42,42,0,0.0018380475850097008,0.0018380475850097008,43,43,0,-1,3,3,6,2,41,61,85
14,120,326,81,94,13,118,118,91,91,0,118,118,91,91,0,0.01320671227747711,0.013683243132849994,75,75,0,3,2,2,5,7,80,48,56
15,2,208,29,92,63,8,24,31,36,5,2,24,29,52,23,0.00030634126416828345,0.0051397256543789785,33,56,23,3,5,4,4,1,77,65,62
16,146,762,85,100,15,210,220,83,84,1,146,220,85,91,6,0.012798257258586064,0.03628442084482113,74,93,19,2,2,2,12,9,3,27,0
17,38,38,49,49,0,62,62,43,43,0,38,38,49,49,0,0.002144388849177984,0.002144388849177984,46,46,0,-1,3,3,7,3,43,54,76
18,56,672,53,100,47,208,218,73,73,0,56,94,53,58,5,0.005786446100956465,0.00789679703189353,57,62,5,2,2,2,14,3,8,29,70
19,0,102,1,83,82,0,4,1,28,27,0,2,1,27,26,0.0,0.0005446066918547262,1,37,36,4,-1,5,2,0,86,82,71
20,92,298,79,100,21,46,46,83,83,0,46,46,83,83,0,0.015317063208414174,0.016406276592123625,77,79,2,3,2,2,2,8,99,17,61
21,40,40,60,60,0,56,56,84,84,0,40,40,82,82,0,0.009632730862180468,0.009632730862180468,68,68,0,-1,2,2,2,2,98,94,99
22,0,1640,1,100,99,0,80,1,61,60,0,80,1,67,66,0.0,0.029476837196637053,1,91,90,1,-1,2,6,0,32,93,12
23,12,218,37,94,57,12,12,32,32,0,12,12,37,37,0,0.0009870996289866913,0.003982436434187685,38,51,13,3,4,4,2,2,91,74,73
24,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,55,40,85
25,46,662,48,100,52,120,130,61,63,2,46,130,48,81,33,0.003165526396405596,0.012798257258586064,48,71,23,2,2,2,11,2,33,52,19
26,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,76,80,92
27,0,206,1,89,88,0,28,1,31,30,0,15,1,32,31,0.0,0.002314578440382586,1,44,43,3,-1,4,6,0,40,84,41
28,16,632,33,100,67,59,94,34,37,3,16,38,33,43,10,0.00034037918240920387,0.0034718676605738795,33,50,17,2,3,3,15,1,7,88,29
29,80,696,60,100,40,142,152,71,75,4,80,152,60,84,24,0.010347527145239796,0.03328908403962014,68,91,23,2,2,2,8,6,15,77,10
30,78,78,57,57,0,104,104,73,73,0,78,78,58,58,0,0.009292351679771264,0.009292351679771264,65,65,0,-1,2,2,5,4,52,38,76
31,246,862,95,100,5,72,72,83,83,0,72,72,83,83,0,0.035910003744171005,0.059634432758092513,93,99,6,2,2,2,3,29,58,11,10
32,0,206,1,96,95,0,7,1,30,29,0,7,1,37,36,0.0,0.003199564314646516,1,48,47,3,-1,4,2,0,99,80,22
33,22,1662,53,100,47,22,56,52,83,31,22,56,55,84,29,0.0027911092957554717,0.06708873685285408,49,98,49,1,3,2,2,3,98,51,11
34,112,728,81,100,19,236,236,85,85,0,112,188,81,88,7,0.010245413390517035,0.016610504101569147,68,76,8,2,2,2,13,4,13,38,21
35,100,100,58,58,0,100,100,35,35,0,100,100,59,59,0,0.012764219340345145,0.012764219340345145,70,70,0,-1,1,1,17,3,20,29,98
36,160,760,87,100,13,220,220,85,85,0,160,220,87,91,4,0.013479015623404473,0.02018448551686579,75,79,4,2,2,2,12,8,3,20,27
37,16,632,42,100,58,26,54,42,52,10,16,54,42,56,14,0.0004765308553728854,0.01851662752306069,35,84,49,2,3,3,4,1,79,4,16
38,58,264,65,95,30,38,38,51,51,0,38,38,54,54,0,0.00888389666088022,0.013853432724054596,70,78,8,3,3,3,3,7,82,48,24
39,0,616,1,100,99,0,86,1,43,42,0,86,1,57,56,0.0,0.010075223799312433,1,67,66,2,-1,3,10,0,18,67,32
40,62,268,53,94,41,122,122,66,66,0,62,70,53,57,4,0.0038462847612240037,0.004118588107151367,53,53,0,3,2,2,8,6,42,70,56
41,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,84,96,81
42,0,616,1,100,99,0,116,1,57,56,0,116,1,79,78,0.0,0.01405766023350012,1,71,70,2,-1,3,14,0,25,59,12
43,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,64,59,80
44,100,100,69,69,0,100,100,66,66,0,100,100,72,72,0,0.059702508594574356,0.06024711528642908,100,100,0,4,1,1,6,29,44,11,74
45,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,1,40,45,91
46,0,206,1,96,95,0,18,1,35,34,0,18,1,44,43,0.0,0.004050512270669526,1,51,50,3,-1,4,3,0,75,79,28
47,22,638,49,100,51,22,32,49,68,19,22,32,53,68,15,0.0020763130126961434,0.021852343510670887,45,86,41,2,3,3,2,2,90,52,6
48,80,696,68,100,32,44,44,50,50,0,44,44,57,57,0,0.008101024541339052,0.013138636440995268,64,75,11,2,3,3,4,9,73,31,46
49,264,365,92,96,4,320,320,92,92,0,264,265,92,92,0,0.023281936076789543,0.023315973995030465,83,83,0,5,2,2,14,18,16,30,58
50,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,48,98,86
51,40,40,51,51,0,92,92,51,51,0,40,40,51,51,0,0.0053099152455835805,0.0053099152455835805,56,56,0,-1,2,2,8,1,30,90,66
52,0,206,1,92,91,0,18,1,35,34,0,18,1,43,42,0.0,0.003710133088260322,1,51,50,3,-1,4,3,0,82,99,28
53,100,100,63,63,0,100,100,56,56,0,100,100,63,63,0,0.07488342013002484,0.0791381599101399,100,100,0,2,1,1,7,36,24,2,72
54,0,616,1,100,99,0,28,1,44,43,0,28,1,49,48,0.0,0.016236087000919025,1,79,78,2,-1,3,3,1,58,45,18
55,16,118,40,83,43,20,20,44,44,0,16,18,40,45,5,0.0009530617107457708,0.0010892133837094523,35,36,1,4,3,3,3,1,94,4,56
56,96,96,68,68,0,56,56,44,44,0,56,56,58,58,0,0.007624493685966166,0.007624493685966166,63,63,0,-1,3,3,6,13,34,24,96
57,170,170,96,96,0,32,32,67,67,0,32,32,68,68,0,0.031246808945164913,0.031246808945164913,92,92,0,-1,3,3,2,30,97,7,66
58,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,46,89,82
59,0,206,1,93,92,0,22,1,34,33,0,20,1,44,43,0.0,0.0040845501889104465,1,51,50,3,-1,4,5,0,49,96,72
60,142,142,87,87,0,118,118,93,93,0,118,118,93,93,0,0.0176997174852786,0.0176997174852786,80,80,0,-1,2,2,5,9,45,39,67
