,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,100,100,63,63,0,100,100,56,56,0,100,100,63,63,0,0.03281255318424725,0.04230913237346404,91,96,5,2,1,1,7,8,24,8,33
1,16,222,42,94,52,24,24,43,43,0,16,22,42,46,4,0.0009190237925048504,0.003778208924742163,38,50,12,3,3,3,3,1,58,49,90
2,0,206,1,90,89,0,15,1,30,29,0,6,1,29,28,0.0,0.0007488342013002485,1,38,37,3,-1,4,6,0,74,98,71
3,16,118,35,75,40,48,48,37,37,0,16,18,35,40,5,0.0007488342013002485,0.0009190237925048504,37,38,1,4,3,3,7,2,24,42,60
4,62,62,54,54,0,160,160,68,68,0,62,62,54,54,0,0.004663194799006093,0.004663194799006093,53,53,0,-1,2,2,11,6,5,70,66
5,19,19,49,49,0,18,18,38,38,0,18,18,47,47,0,0.00439089145307873,0.00439089145307873,56,56,0,-1,4,4,3,4,81,22,92
6,14,14,34,34,0,56,56,35,35,0,14,14,34,34,0,0.0013615167296368155,0.0013615167296368155,41,41,0,-1,4,4,10,3,36,43,98
7,8,110,31,81,50,20,20,30,30,0,8,12,31,31,0,0.00037441710065012424,0.0011232513019503727,31,35,4,4,4,4,4,2,67,56,74
8,24,224,45,93,48,80,80,45,45,0,24,32,45,46,1,0.0023486163586235067,0.0051397256543789785,45,54,9,3,3,3,9,3,26,54,41
9,1,617,25,100,75,4,30,25,43,18,1,30,25,51,26,3.4037918240920386e-05,0.009462541270975866,27,66,39,2,6,3,4,1,84,78,33
10,16,16,41,41,0,32,32,58,58,0,16,16,41,41,0,0.004152626025392287,0.004152626025392287,52,52,0,-1,3,3,2,1,91,90,40
11,132,732,80,100,20,86,86,56,56,0,86,86,66,66,0,0.013887470642295518,0.022226760611321013,76,86,10,2,3,3,6,13,59,33,17
12,132,338,86,98,12,44,44,50,50,0,44,44,57,57,0,0.01606589740971442,0.021614078082984444,77,85,8,3,3,3,4,16,73,12,77
13,148,764,79,100,21,252,252,82,82,0,148,164,79,81,2,0.010313489226998877,0.012900371013308825,65,70,5,2,2,2,15,6,7,34,46
