,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,74,674,68,100,32,48,48,59,59,0,48,48,63,63,0,0.011777119711358454,0.022430988120766535,77,87,10,2,3,3,3,9,75,27,39
1,136,1776,84,100,16,286,310,91,95,4,136,310,84,97,13,0.010858095918853602,0.032165832737669764,69,91,22,1,2,2,14,4,8,38,16
2,0,206,1,89,88,0,46,1,38,37,0,46,1,51,50,0.0,0.011913271384322134,1,72,71,3,-1,4,9,0,26,91,12
3,54,260,54,95,41,86,86,57,57,0,54,60,55,57,2,0.006705469893461316,0.007182000748834201,60,62,2,3,3,3,6,4,65,72,4
4,22,22,40,40,0,92,92,41,41,0,22,22,40,40,0,0.002825147213996392,0.002825147213996392,49,49,0,-1,3,3,12,2,6,75,85
5,100,100,59,59,0,100,100,40,40,0,100,100,59,59,0,0.018142210422410564,0.018142210422410564,80,80,0,-1,1,1,15,7,7,21,86
6,2,103,28,85,57,4,4,30,30,0,2,3,28,33,5,0.00013615167296368154,0.0002042275094455223,31,32,1,5,5,5,2,1,93,60,55
7,142,742,80,100,20,270,270,79,79,0,142,194,80,87,7,0.011164437183021887,0.02018448551686579,62,85,23,2,2,2,16,9,9,27,8
8,101,101,74,74,0,64,64,60,60,0,64,64,63,63,0,0.01589570781850982,0.01589570781850982,79,79,0,-1,3,3,4,12,83,37,98
9,88,294,61,93,32,132,132,72,72,0,88,95,61,65,4,0.007488342013002485,0.008509479560230097,61,63,2,3,2,2,8,7,27,62,61
10,54,260,56,95,39,118,118,68,68,0,54,60,56,56,0,0.00622893903808843,0.00803294870485721,59,64,5,3,3,3,8,4,21,72,53
11,8,8,37,37,0,10,10,32,32,0,8,8,37,37,0,0.00030634126416828345,0.00030634126416828345,32,32,0,-1,4,4,3,2,85,63,40
12,100,100,71,71,0,100,100,76,76,0,100,100,77,77,0,0.06419551380237584,0.0707988699411144,99,99,0,3,1,1,5,29,50,0,39
13,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,48,85,97
14,84,84,76,76,0,56,56,84,84,0,56,56,85,85,0,0.01494264610776405,0.01494264610776405,80,80,0,-1,2,2,2,7,98,48,67
15,37,37,60,60,0,12,12,39,39,0,12,12,44,44,0,0.007760645358929848,0.007760645358929848,65,65,0,-1,4,4,2,9,97,31,82
16,12,12,36,36,0,28,28,33,33,0,12,12,36,36,0,0.0004084550188910446,0.0004084550188910446,33,33,0,-1,4,4,6,2,65,56,67
17,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,58,81,67
18,0,102,1,75,74,0,7,1,26,25,0,2,1,26,25,0.0,0.00010211375472276115,1,28,27,4,-1,5,6,1,65,45,60
19,42,658,55,100,45,82,92,48,52,4,40,92,52,61,9,0.003642057251778481,0.009496579189216788,51,67,16,2,3,3,7,6,24,41,48
20,236,442,95,100,5,200,200,96,96,0,200,200,97,97,0,0.023009632730862182,0.02644746247319514,86,88,2,3,2,2,8,16,39,18,13
21,78,78,75,75,0,28,28,44,44,0,28,28,51,51,0,0.011675005956635693,0.011675005956635693,73,73,0,-1,3,3,3,8,92,8,82
22,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,10,92,40
23,40,656,51,100,49,102,102,61,61,0,40,74,51,59,8,0.0038462847612240037,0.00966676878042139,52,65,13,2,2,2,8,3,15,46,72
24,100,100,57,57,0,100,100,38,38,0,100,100,57,57,0,0.045338507096905956,0.045338507096905956,97,97,0,-1,1,1,16,30,4,7,85
25,0,616,1,100,99,0,48,1,36,35,0,48,1,55,54,0.0,0.007692569522448007,1,61,60,2,-1,3,7,0,24,76,14
26,56,56,59,59,0,70,70,67,67,0,56,56,58,58,0,0.010245413390517035,0.010245413390517035,70,70,0,-1,3,3,5,5,70,25,69
27,0,101,1,69,68,0,9,1,25,24,0,1,1,25,24,0.0,3.4037918240920386e-05,1,28,27,5,-1,6,9,0,28,80,78
28,0,616,1,100,99,0,64,1,45,44,0,52,1,55,54,0.0,0.008713707069675619,1,65,64,2,-1,3,8,0,21,79,77
29,503,603,99,100,1,392,392,100,100,0,392,392,100,100,0,0.03703325504612138,0.03703325504612138,94,94,0,5,2,2,14,29,25,11,78
30,120,736,88,100,12,56,56,93,93,0,56,56,93,93,0,0.02188638142891181,0.03002144388849178,87,94,7,2,2,2,2,12,99,37,48
31,0,206,1,92,91,0,18,1,32,31,0,15,1,36,35,0.0,0.0033357159876101976,1,51,50,3,-1,4,5,1,63,45,73
32,100,100,72,72,0,100,100,87,87,0,100,100,87,87,0,0.08461826474692807,0.08723918445147895,99,99,0,3,1,1,4,40,53,3,38
33,22,1662,45,100,55,66,110,49,76,27,22,110,45,80,35,0.0019061234214915416,0.03985840226011777,44,94,50,1,3,2,6,2,44,52,11
34,63,679,59,100,41,44,54,44,54,10,44,54,50,56,6,0.007182000748834201,0.012934408931549747,59,72,13,2,3,3,4,8,67,57,41
35,90,192,62,88,26,90,90,49,49,0,90,90,62,62,0,0.007182000748834201,0.007250076585316042,59,59,0,4,3,3,9,9,35,31,4
36,184,1784,85,100,15,252,252,85,85,0,184,252,85,90,5,0.016882807447496512,0.0422410565369822,75,97,22,1,2,2,14,12,25,37,1
37,100,700,59,100,41,198,198,69,69,0,100,118,59,76,17,0.008169100377820893,0.011402702610708328,61,70,9,2,2,2,14,6,16,34,72
38,14,220,42,93,51,24,24,40,40,0,14,24,42,51,9,0.0012934408931549745,0.002212464685659825,41,47,6,3,4,4,4,4,47,64,61
39,97,199,80,95,15,32,32,63,63,0,32,32,64,64,0,0.01861874127778345,0.022294836447802852,83,86,3,4,3,3,2,12,86,37,73
40,0,1640,1,100,99,0,90,1,64,63,0,90,1,70,69,0.0,0.04527043126042411,1,95,94,1,-1,2,6,0,59,97,2
41,136,136,79,79,0,238,238,87,87,0,136,136,79,79,0,0.010075223799312433,0.010075223799312433,66,66,0,-1,2,2,11,4,5,38,69
42,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,18,89,91
43,16,222,38,92,54,50,50,50,50,0,16,22,38,43,5,0.0016678579938050988,0.0020082371762143027,44,45,1,3,3,3,5,1,37,53,49
44,0,616,1,100,99,0,40,1,42,41,0,40,1,51,50,0.0,0.016916845365737433,1,79,78,2,-1,3,5,0,45,85,15
45,142,758,89,100,11,72,72,87,87,0,72,72,87,87,0,0.01960584090677014,0.024507301133462677,86,88,2,2,2,2,3,16,55,12,38
46,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,1,88,50,91
47,0,616,1,99,98,0,74,1,39,38,0,62,1,55,54,0.0,0.007352190340038803,1,61,60,2,-1,3,11,0,19,98,31
48,184,390,94,100,6,56,56,88,88,0,56,56,88,88,0,0.03209775690118792,0.03369753905851118,92,93,1,3,2,2,2,15,93,16,52
49,44,244,51,93,42,86,86,68,68,0,44,86,51,71,20,0.006875659484665918,0.0141938119064638,58,77,19,3,3,3,6,4,69,72,20
50,22,1662,42,100,58,102,136,56,66,10,22,79,42,57,15,0.0013955546478777359,0.0156914803090643,40,74,34,1,3,2,12,2,2,61,34
51,47,253,51,94,43,44,44,44,44,0,44,44,50,50,0,0.005037611899656217,0.008713707069675619,50,62,12,3,3,3,4,6,67,35,13
52,207,823,93,100,7,112,112,94,94,0,112,112,94,94,0,0.02644746247319514,0.05020592940535757,87,98,11,2,2,2,4,19,78,15,0
53,44,250,54,96,42,28,28,45,45,0,28,28,49,49,0,0.006399128629293032,0.010347527145239796,56,70,14,3,3,3,3,7,60,62,13
54,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,27,81,80
