,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,134,234,87,97,10,32,32,58,58,0,32,32,60,60,0,0.022465026039007456,0.022465026039007456,88,88,0,6,3,3,2,20,91,23,58
1,256,856,93,100,7,88,88,73,73,0,88,88,74,74,0,0.033221008203138294,0.04397699036726914,91,95,4,2,2,2,4,29,83,0,6
2,100,100,69,69,0,100,100,66,66,0,100,100,72,72,0,0.05888559855679227,0.06004288777698356,99,100,1,3,1,1,6,30,44,7,54
3,51,257,53,95,42,50,50,46,46,0,50,50,53,53,0,0.004322815616596889,0.012662105585622384,51,76,25,3,3,3,5,6,50,35,14
4,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,93,99,89
5,78,78,70,70,0,22,22,42,42,0,22,22,45,45,0,0.01065386840940808,0.01065386840940808,68,68,0,-1,3,3,2,14,91,14,92
6,56,56,51,51,0,98,98,53,53,0,56,56,52,52,0,0.0048674223084516155,0.0048674223084516155,52,52,0,-1,3,3,8,6,27,28,86
7,0,206,1,92,91,0,14,1,34,33,0,14,1,42,41,0.0,0.0053439531638245,1,60,59,3,-1,4,3,1,76,45,44
8,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,32,82,79
9,46,662,52,100,48,64,84,53,63,10,46,84,52,68,16,0.0063650907110521125,0.02130773681881616,57,85,28,2,2,2,5,2,50,75,18
10,12,218,36,93,57,30,30,41,41,0,12,24,36,49,13,0.002110350930937064,0.005446066918547262,45,58,13,3,4,4,5,2,70,61,29
11,100,100,69,69,0,100,100,71,71,0,100,100,72,72,0,0.06845025358249089,0.06845025358249089,99,99,0,-1,1,1,6,36,56,2,79
12,0,206,1,92,91,0,24,1,32,31,0,32,1,48,47,0.0,0.0040845501889104465,1,50,49,3,-1,4,6,0,65,91,13
13,6,212,29,89,60,19,23,29,31,2,6,12,29,33,4,0.00010211375472276115,0.0002382654276864427,30,33,3,3,4,4,8,1,42,60,4
14,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,71,76,98
15,56,262,54,93,39,164,164,74,74,0,56,64,54,57,3,0.006297014874570271,0.00793083495013445,58,64,6,3,2,2,10,3,1,29,52
16,198,798,88,100,12,120,120,85,85,0,120,120,87,87,0,0.020150447598624867,0.026277272881990537,80,85,5,2,2,2,6,17,74,6,25
17,150,750,83,100,17,134,134,90,90,0,134,134,90,90,0,0.018040096667687803,0.024166921951053473,80,87,7,2,2,2,6,12,56,37,77
18,0,101,1,74,73,0,6,1,25,24,0,1,1,25,24,0.0,0.00010211375472276115,1,28,27,5,-1,6,6,1,41,50,68
19,0,206,1,93,92,0,14,1,33,32,0,14,1,40,39,0.0,0.004595118962524252,1,52,51,3,-1,4,3,0,60,86,26
20,150,251,83,94,11,80,80,53,53,0,80,80,60,60,0,0.00980292045338507,0.00980292045338507,68,68,0,5,3,3,5,13,52,24,68
21,234,234,91,91,0,120,120,77,77,0,120,120,84,84,0,0.019571802988529223,0.019571802988529223,83,83,0,-1,2,2,6,16,40,12,85
22,0,206,1,88,87,0,46,1,35,34,0,26,1,44,43,0.0,0.0038462847612240037,1,50,49,3,-1,4,9,0,54,92,47
23,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,55,82,98
24,50,1690,55,100,45,106,150,58,67,9,49,127,55,80,25,0.003982436434187685,0.01851662752306069,52,79,27,1,3,2,11,6,19,41,38
25,58,264,53,93,40,76,76,55,55,0,58,76,53,59,6,0.0053439531638245,0.015725518227305217,52,78,26,3,2,2,6,4,71,64,19
26,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,38,66,85
27,193,793,96,100,4,48,48,59,59,0,48,48,63,63,0,0.028659927158854966,0.040300895197249734,92,95,3,2,3,3,3,29,75,11,5
28,74,74,70,70,0,44,44,54,54,0,44,44,58,58,0,0.01143674052894925,0.01143674052894925,72,72,0,-1,3,3,4,8,77,8,86
29,80,696,56,100,44,124,134,85,87,2,80,134,57,88,31,0.006433166547533953,0.021580040164743523,56,84,28,2,2,2,6,3,40,29,18
30,78,78,69,69,0,22,22,42,42,0,22,22,46,46,0,0.010517716736444398,0.010517716736444398,73,73,0,-1,3,3,2,8,68,8,69
31,100,100,66,66,0,100,100,49,49,0,100,100,66,66,0,0.061268252833656695,0.0619490111984751,100,100,0,3,1,1,9,40,54,3,53
32,101,307,76,97,21,164,164,77,77,0,101,164,76,86,10,0.008271214132543654,0.010755982164130842,64,71,7,3,2,2,10,8,36,57,41
33,132,132,81,81,0,118,118,68,68,0,132,132,82,82,0,0.01320671227747711,0.01320671227747711,74,74,0,-1,2,2,9,8,29,8,93
34,28,130,49,80,31,34,34,39,39,0,28,30,49,50,1,0.0021784267674189047,0.002484768031587188,45,46,1,4,3,3,4,3,53,54,56
35,51,51,53,53,0,50,50,46,46,0,50,50,53,53,0,0.004322815616596889,0.004322815616596889,51,51,0,-1,3,3,5,6,50,35,81
36,66,66,64,64,0,64,64,60,60,0,64,64,63,63,0,0.008611593314952858,0.008611593314952858,67,67,0,-1,3,3,4,6,83,77,76
37,111,213,78,91,13,132,132,79,79,0,111,113,79,79,0,0.009326389598012186,0.009394465434494027,69,69,0,4,2,2,8,8,39,44,4
38,2,2,26,26,0,7,7,26,26,0,2,2,26,26,0,0.0,0.0,1,1,0,-1,5,5,6,1,59,68,91
39,340,340,97,97,0,182,182,87,87,0,182,182,92,92,0,0.033084856530174615,0.033084856530174615,91,91,0,-1,2,2,9,29,23,11,80
40,12,113,40,84,44,18,18,38,38,0,12,13,40,42,2,0.0010892133837094523,0.0012594029749140542,39,39,0,5,4,4,3,3,76,51,60
41,12,1652,36,100,64,66,130,37,64,27,12,130,36,80,44,0.002110350930937064,0.02729841042921815,43,88,45,1,4,2,11,2,19,83,23
42,100,100,74,74,0,100,100,80,80,0,100,100,80,80,0,0.03311889444841554,0.05762619558187821,91,98,7,2,1,1,5,6,45,73,7
43,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,45,79,67
44,274,890,96,100,4,128,128,95,95,0,128,128,95,95,0,0.03311889444841554,0.04700636509071105,91,96,5,2,2,2,5,22,45,9,5
45,372,578,96,100,4,168,168,95,95,0,168,168,95,95,0,0.03744171006501242,0.03866707512168556,93,94,1,3,2,2,6,27,41,10,83
46,0,616,1,100,99,0,34,1,32,31,0,24,1,43,42,0.0,0.003642057251778481,1,49,48,2,-1,3,6,0,40,89,54
47,186,186,90,90,0,112,112,94,94,0,112,112,94,94,0,0.022737329384934817,0.022737329384934817,84,84,0,-1,2,2,4,15,78,19,50
48,18,634,43,100,57,30,40,39,44,5,18,34,43,50,7,0.0020763130126961434,0.007250076585316042,46,62,16,2,4,3,5,3,37,54,90
