,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,156,258,88,95,7,94,94,78,78,0,94,94,78,78,0,0.018108172504169646,0.01834643793185609,83,83,0,4,2,2,5,14,45,14,49
1,18,120,50,84,34,30,30,45,45,0,18,22,50,50,0,0.0030293747234419145,0.003267640151128357,49,50,1,4,3,3,4,2,77,75,63
2,46,46,53,53,0,102,102,66,66,0,46,46,54,54,0,0.0036760951700194017,0.0036760951700194017,50,50,0,-1,2,2,8,2,39,83,87
3,189,189,87,87,0,120,120,78,78,0,120,120,78,78,0,0.02403077027808979,0.02403077027808979,87,87,0,-1,2,2,6,20,41,23,87
4,100,1740,67,100,33,110,134,77,89,12,100,134,71,90,19,0.01065386840940808,0.05473297253139998,68,98,30,1,2,2,6,6,74,77,11
5,6,212,31,97,66,12,12,37,37,0,6,12,31,41,10,0.00034037918240920387,0.019197385887879097,32,81,49,3,4,4,2,1,99,4,1
6,56,262,53,92,39,134,134,66,66,0,56,62,53,54,1,0.0053439531638245,0.006501242384015794,56,58,2,3,2,2,10,3,22,29,53
7,177,793,91,100,9,72,72,83,83,0,72,72,83,83,0,0.023213860240307704,0.028557813404132205,85,90,5,2,2,2,3,19,58,15,94
8,73,73,59,59,0,154,154,72,72,0,73,73,59,59,0,0.006092787365124749,0.006092787365124749,60,60,0,-1,2,2,10,4,11,22,69
9,100,100,66,66,0,100,100,49,49,0,100,100,66,66,0,0.03563770039824364,0.037475747983253344,93,96,3,3,1,1,9,18,54,5,94
10,6,6,29,29,0,29,29,31,31,0,6,6,29,29,0,6.807583648184077e-05,6.807583648184077e-05,27,27,0,-1,4,4,12,1,3,60,98
11,112,318,76,95,19,210,210,83,83,0,112,120,76,78,2,0.007998910786616291,0.008986010415602982,63,67,4,3,2,2,12,4,3,72,51
12,60,266,68,98,30,38,38,52,52,0,38,38,55,55,0,0.005888559855679227,0.010143299635794275,59,71,12,3,3,3,3,5,66,47,38
13,146,352,87,96,9,134,134,90,90,0,134,134,90,90,0,0.016474352428605468,0.023009632730862182,81,86,5,3,2,2,6,8,48,8,34
14,6,108,31,84,53,7,8,31,32,1,6,8,31,37,6,0.0006807583648184077,0.003914360597705844,36,50,14,4,4,4,2,2,99,42,90
15,296,1896,94,100,6,320,320,95,95,0,296,320,93,95,2,0.024098846114571634,0.038905340549372,86,94,8,1,2,2,14,20,17,23,19
16,28,644,49,100,51,34,44,39,48,9,28,44,49,53,4,0.0021784267674189047,0.006467204465774873,45,57,12,2,3,3,4,3,53,54,22
17,6,108,33,86,53,12,12,40,40,0,6,12,33,41,8,0.0010892133837094523,0.005650294427992784,42,59,17,4,4,4,2,1,90,71,31
18,40,246,52,96,44,62,62,82,82,0,40,62,72,83,11,0.007318152421797883,0.012185574730249497,62,73,11,3,2,2,3,3,60,46,62
19,16,616,37,100,63,62,62,49,49,0,16,62,37,60,23,0.0017018959120460194,0.011232513019503728,41,72,31,2,3,3,6,1,34,71,27
20,0,206,1,92,91,0,14,1,31,30,0,6,1,31,30,0.0,0.0002382654276864427,1,31,30,3,-1,4,7,0,46,97,4
21,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,14,36,91
22,54,260,59,95,36,60,60,52,52,0,54,60,60,61,1,0.006909697402906838,0.009462541270975866,60,69,9,3,3,3,5,7,45,62,70
23,80,696,64,100,36,106,106,71,71,0,80,106,64,75,11,0.006569318220497634,0.015146873617209572,60,76,16,2,2,2,7,6,43,28,8
24,100,100,69,69,0,100,100,87,87,0,100,100,87,87,0,0.06341264168283468,0.06331052792811191,100,100,0,4,1,1,4,18,83,5,95
25,66,682,63,100,37,48,48,62,62,0,48,48,64,64,0,0.006705469893461316,0.023588277340957826,61,87,26,2,3,3,3,6,64,13,6
