,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,102,1,78,77,0,12,1,30,29,0,7,1,34,33,0.0,0.0022465026039007454,1,48,47,4,-1,5,6,0,32,82,73
1,100,100,80,80,0,100,100,98,98,0,100,100,98,98,0,0.12634875251029648,0.12634875251029648,100,100,0,-1,1,1,2,40,89,3,36
2,32,648,50,100,50,72,92,49,61,12,32,92,50,67,17,0.004186663943633207,0.020865243881684196,51,83,32,2,3,3,7,3,62,29,9
3,60,266,65,98,33,48,48,70,70,0,48,48,72,72,0,0.005548180673270023,0.006467204465774873,55,58,3,3,3,3,3,5,94,47,78
4,100,100,66,66,0,100,100,45,45,0,100,100,66,66,0,0.06821198815480445,0.0726369175261241,100,100,0,2,1,1,10,36,1,2,72
5,0,616,1,100,99,0,68,1,39,38,0,56,1,53,52,0.0,0.007386228258279724,1,61,60,2,-1,3,8,0,15,67,21
6,40,1680,48,100,52,96,150,53,84,31,40,150,48,88,40,0.005684332346233704,0.03008951972497362,55,90,35,1,2,2,7,1,46,90,19
7,0,616,1,100,99,0,30,1,42,41,0,30,1,50,49,0.0,0.0051397256543789785,1,56,55,2,-1,3,4,0,79,86,28
8,56,262,61,97,36,48,48,59,59,0,48,48,63,63,0,0.006399128629293032,0.011504816365431091,59,75,16,3,3,3,3,6,75,13,24
9,52,153,61,88,27,54,54,55,55,0,54,54,60,60,0,0.010381565063480718,0.010517716736444398,68,68,0,5,3,3,4,5,84,25,55
10,100,100,62,62,0,100,100,45,45,0,100,100,62,62,0,0.029034344259505088,0.041390108580959185,88,95,7,2,1,1,12,18,3,5,12
11,100,100,64,64,0,100,100,49,49,0,100,100,64,64,0,0.049763436468225605,0.049763436468225605,98,98,0,-1,1,1,8,22,42,9,92
12,100,100,59,59,0,100,100,45,45,0,100,100,59,59,0,0.05075053609721229,0.05303107661935396,97,98,1,2,1,1,10,29,0,1,94
13,0,206,1,96,95,0,12,1,34,33,0,12,1,42,41,0.0,0.007250076585316042,1,62,61,3,-1,4,2,0,86,99,17
14,66,272,57,95,38,112,112,66,66,0,64,72,57,60,3,0.00616086320160659,0.007760645358929848,58,62,4,3,2,2,8,6,21,41,83
15,16,16,37,37,0,64,64,36,36,0,16,16,37,37,0,0.00037441710065012424,0.00037441710065012424,35,35,0,-1,3,3,11,1,19,49,85
16,339,539,99,100,1,120,120,90,90,0,120,120,90,90,0,0.04806154055617958,0.0512611048708261,99,99,0,3,2,2,6,36,69,2,21
17,44,44,51,51,0,56,56,49,49,0,44,44,51,51,0,0.006331052792811192,0.006331052792811192,56,56,0,-1,3,3,6,7,69,62,86
18,56,157,54,86,32,100,100,45,45,0,56,57,54,55,1,0.0036760951700194017,0.003710133088260322,50,50,0,5,2,2,10,2,1,75,58
19,0,1640,1,100,99,0,72,1,78,77,0,72,1,79,78,0.0,0.05517546546853194,1,97,96,1,-1,2,3,0,75,79,7
20,8,214,38,94,56,24,24,38,38,0,8,24,38,50,12,0.0010211375472276116,0.005582218591510943,39,60,21,3,4,4,4,2,72,74,31
21,100,100,70,70,0,100,100,53,53,0,100,100,70,70,0,0.03985840226011777,0.03985840226011777,94,94,0,-1,1,1,9,15,31,16,67
22,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,83,87,97
23,0,206,1,88,87,0,24,1,31,30,0,9,1,35,34,0.0,0.0012253650566731338,1,39,38,3,-1,4,8,0,10,85,64
24,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,84,97,89
25,76,692,69,100,31,38,38,57,57,0,38,38,59,59,0,0.008101024541339052,0.03420810783212499,62,92,30,2,3,3,3,13,55,24,3
26,176,176,88,88,0,176,176,87,87,0,176,176,89,89,0,0.01681473161101467,0.01681473161101467,81,81,0,-1,2,2,8,13,57,33,69
27,6,6,31,31,0,12,12,37,37,0,6,6,31,31,0,0.0005786446100956465,0.0005786446100956465,35,35,0,-1,4,4,2,1,99,49,76
28,100,100,66,66,0,100,100,60,60,0,100,100,68,68,0,0.04472582456856938,0.044759862486810305,97,97,0,5,1,1,7,20,43,23,78
29,18,634,41,100,59,44,62,36,42,6,18,52,41,55,14,0.00030634126416828345,0.005650294427992784,34,56,22,2,3,3,7,2,24,56,72
30,90,191,77,94,17,22,22,42,42,0,22,22,45,45,0,0.01606589740971442,0.016202049082678104,80,80,0,5,3,3,2,12,91,37,60
31,16,16,43,43,0,30,30,45,45,0,16,16,44,44,0,0.0007488342013002485,0.0007488342013002485,38,38,0,-1,3,3,4,2,77,42,96
32,0,616,1,100,99,0,65,1,36,35,0,52,1,53,52,0.0,0.006569318220497634,1,59,58,2,-1,3,12,0,2,81,31
33,18,224,45,93,48,28,28,44,44,0,18,28,45,50,5,0.001599782157323258,0.005173763572619898,41,54,13,3,3,3,3,2,92,61,41
34,100,100,60,60,0,100,100,40,40,0,100,100,60,60,0,0.05800061268252834,0.05817080227373294,100,100,0,4,1,1,14,36,25,2,58
35,88,1728,73,100,27,72,96,80,86,6,72,96,80,86,6,0.014227849824704722,0.05429047959426801,78,97,19,1,2,2,3,4,87,38,14
36,40,246,48,93,45,176,176,70,70,0,40,46,48,52,4,0.003778208924742163,0.00445896728956057,52,54,2,3,2,2,12,3,6,46,42
37,0,206,1,92,91,0,38,1,33,32,0,6,1,29,28,0.0,0.0030293747234419145,1,49,48,3,-1,4,9,0,35,96,46
38,100,716,66,100,34,164,164,74,74,0,100,164,66,88,22,0.008951972497362062,0.01674665577453283,68,79,11,2,2,2,10,6,1,34,32
39,162,162,89,89,0,88,88,82,82,0,88,88,82,82,0,0.018993158378433576,0.018993158378433576,81,81,0,-1,2,2,4,14,78,14,85
40,100,100,69,69,0,100,100,69,69,0,100,100,71,71,0,0.042989890738282445,0.053439531638245004,96,97,1,2,1,1,6,9,34,39,33
41,0,616,1,100,99,0,36,1,40,39,0,36,1,50,49,0.0,0.012525953912658701,1,75,74,2,-1,3,5,0,88,36,12
42,62,62,61,61,0,54,54,54,54,0,54,54,58,58,0,0.008713707069675619,0.008713707069675619,65,65,0,-1,3,3,4,6,47,34,82
43,6,107,30,82,52,12,12,32,32,0,6,7,30,35,5,0.0005105687736138058,0.0005105687736138058,35,35,0,6,4,4,2,2,91,42,58
44,287,887,99,100,1,72,72,85,85,0,72,72,85,85,0,0.04431736954967834,0.05252050784574015,96,97,1,2,2,2,3,40,60,3,20
45,2,2,28,28,0,11,11,29,29,0,2,2,28,28,0,3.4037918240920386e-05,3.4037918240920386e-05,29,29,0,-1,5,5,7,1,62,95,99
46,0,206,1,93,92,0,14,1,34,33,0,14,1,42,41,0.0,0.0032336022328874367,1,47,46,3,-1,4,3,0,92,59,22
47,6,6,33,33,0,11,11,33,33,0,6,6,33,33,0,0.0002042275094455223,0.0002042275094455223,32,32,0,-1,4,4,4,1,72,4,96
48,128,744,80,100,20,120,120,78,78,0,120,120,78,78,0,0.012559991830899623,0.02188638142891181,72,84,12,2,2,2,6,9,41,27,20
49,154,154,89,89,0,64,64,68,68,0,64,64,71,71,0,0.021920419347152727,0.021920419347152727,84,84,0,-1,3,3,4,19,72,15,81
