,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,76,1716,61,100,39,104,138,66,78,12,76,138,61,85,24,0.00616086320160659,0.045134279587460434,56,96,40,1,3,2,9,6,26,13,3
1,98,304,70,95,25,60,60,49,49,0,60,60,57,57,0,0.012253650566731339,0.013070560604513427,76,76,0,3,3,3,5,8,50,8,64
2,80,696,64,100,36,56,76,49,59,10,56,76,58,64,6,0.008407365805507334,0.03247217400183805,65,91,26,2,3,3,6,13,69,24,16
3,100,100,81,81,0,100,100,98,98,0,100,100,98,98,0,0.08271214132543654,0.08543517478471016,99,99,0,4,1,1,2,7,86,21,28
4,0,206,1,93,92,0,12,1,32,31,0,8,1,36,35,0.0,0.0008509479560230097,1,38,37,3,-1,4,4,0,73,59,43
5,15,221,44,93,49,18,18,38,38,0,18,18,47,47,0,0.003880322679464924,0.02501786990707648,52,88,36,3,4,4,3,6,85,73,11
6,245,1886,95,100,5,96,120,67,85,18,96,120,70,85,15,0.029578950951359814,0.04983151230470744,90,98,8,1,3,2,6,29,65,0,41
7,80,80,61,61,0,126,126,80,80,0,80,80,63,63,0,0.010109261717553355,0.010109261717553355,68,68,0,-1,2,2,7,5,62,25,85
8,12,113,42,85,43,18,18,40,40,0,12,13,42,42,0,0.0017359338302869397,0.0017359338302869397,43,43,0,6,4,4,3,2,92,52,78
9,2,208,26,89,63,6,30,26,35,9,2,30,26,51,25,6.807583648184077e-05,0.00622893903808843,27,58,31,3,5,4,5,2,61,58,24
10,0,616,1,100,99,0,60,1,52,51,0,60,1,59,58,0.0,0.021580040164743523,1,86,85,2,-1,3,5,0,49,86,9
11,0,206,1,95,94,0,18,1,34,33,0,18,1,45,44,0.0,0.004186663943633207,1,52,51,3,-1,4,3,0,94,40,47
12,94,94,72,72,0,64,64,70,70,0,64,64,70,70,0,0.01327478811395895,0.01327478811395895,73,73,0,-1,3,3,4,9,84,27,98
13,62,268,63,93,30,74,74,73,73,0,60,74,60,74,14,0.006433166547533953,0.011300588855985567,59,70,11,3,2,2,5,6,70,41,62
14,2,618,28,100,72,4,24,28,42,14,2,24,28,50,22,3.4037918240920386e-05,0.005718370264474625,26,56,30,2,5,3,3,1,55,95,26
15,122,328,80,95,15,118,118,70,70,0,122,118,80,80,0,0.011879233466081215,0.018006058749446885,72,79,7,3,2,2,9,8,35,8,21
16,1,207,24,93,69,3,10,24,30,6,1,10,24,40,16,0.0,0.0029612988869600733,1,47,46,3,6,4,3,1,92,78,35
17,16,117,40,83,43,38,38,51,51,0,16,17,40,45,5,0.0038462847612240037,0.003982436434187685,51,51,0,5,3,3,3,1,94,90,88
18,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,39,84,92
19,100,100,67,67,0,100,100,74,74,0,100,100,75,75,0,0.062357466217366146,0.06991388406685047,98,99,1,3,1,1,5,29,63,0,14
20,0,1640,1,100,99,0,106,1,58,57,0,102,1,74,73,0.0,0.01923142380612002,1,82,81,1,-1,2,10,0,18,99,8
21,100,100,61,61,0,100,100,40,40,0,100,100,61,61,0,0.02365635317743967,0.02365635317743967,88,88,0,-1,1,1,14,14,8,32,81
22,291,891,99,100,1,96,96,94,94,0,96,96,94,94,0,0.044453521222642026,0.050444194833044013,94,98,4,2,2,2,3,29,92,11,73
23,0,616,1,100,99,0,74,1,43,42,0,62,1,55,54,0.0,0.005990673610401988,1,58,57,2,-1,3,8,0,15,85,13
24,0,101,1,75,74,0,8,1,25,24,0,1,1,25,24,0.0,0.0,1,1,0,5,-1,6,8,0,15,82,68
25,2,208,25,91,66,7,20,25,29,4,2,20,25,40,15,0.0002723033459273631,0.011879233466081215,28,71,43,3,5,4,4,1,67,55,12
26,16,632,36,100,64,35,80,33,42,9,16,80,36,62,26,0.0009190237925048504,0.010483678818203479,37,69,32,2,3,3,9,1,23,55,19
27,0,616,1,100,99,0,28,1,32,31,0,18,1,44,43,0.0,0.0026209197045508697,1,45,44,2,-1,3,9,0,26,89,63
28,332,538,97,100,3,168,168,98,98,0,168,168,98,98,0,0.03761189965621702,0.03846284761224004,95,95,0,3,2,2,6,29,34,0,54
29,32,32,48,48,0,68,68,40,40,0,32,32,48,48,0,0.0015317063208414173,0.0015317063208414173,42,42,0,-1,3,3,8,2,15,74,81
30,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,17,0,20,82,45
31,100,100,69,69,0,100,100,76,76,0,100,100,76,76,0,0.055413730896218386,0.05908982606623779,100,100,0,3,1,1,5,20,80,23,38
32,0,206,1,89,88,0,48,1,34,33,0,24,1,42,41,0.0,0.005241839409101739,1,55,54,3,-1,4,8,0,42,40,72
