,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,282,384,99,100,1,56,56,86,86,0,56,56,86,86,0,0.04261547363763232,0.04312604241124613,97,97,0,4,2,2,2,40,95,3,74
1,6,6,32,32,0,12,12,41,41,0,6,6,32,32,0,0.0007828721195411688,0.0007828721195411688,36,36,0,-1,4,4,2,2,95,42,91
2,86,86,62,62,0,216,216,82,82,0,86,86,62,62,0,0.004561081044283332,0.004561081044283332,53,53,0,-1,2,2,13,6,13,70,96
3,16,16,35,35,0,70,70,43,43,0,16,16,35,35,0,0.0011232513019503727,0.0011232513019503727,38,38,0,-1,3,3,8,2,15,42,59
4,22,124,46,87,41,28,28,43,43,0,22,28,46,49,3,0.002110350930937064,0.0024166921951053475,46,46,0,4,3,3,3,2,75,52,56
5,100,100,64,64,0,122,122,72,72,0,100,100,65,65,0,0.007318152421797883,0.007318152421797883,61,61,0,-1,2,2,8,6,10,13,96
6,202,408,94,100,6,96,96,92,92,0,96,96,92,92,0,0.02648150039143606,0.03699921712788046,90,95,5,3,2,2,3,18,96,5,18
7,0,616,1,100,99,0,58,1,37,36,0,58,1,54,53,0.0,0.009224275843289425,1,66,65,2,-1,3,8,0,15,96,14
8,0,616,1,100,99,0,96,1,43,42,0,96,1,62,61,0.0,0.02011640968038395,1,82,81,2,-1,3,11,0,38,87,11
9,242,343,96,99,3,56,56,76,76,0,56,56,77,77,0,0.0333911977943429,0.03349331154906566,92,92,0,5,2,2,2,27,68,10,95
10,0,616,1,100,99,0,70,1,38,37,0,48,1,52,51,0.0,0.00789679703189353,1,64,63,2,-1,3,10,0,22,98,17
11,0,1640,1,100,99,0,102,1,65,64,0,102,1,75,74,0.0,0.027945130875795636,1,88,87,1,-1,2,8,0,10,40,23
12,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,16,85,59
13,236,852,93,100,7,144,144,95,95,0,144,144,95,95,0,0.023179822322066782,0.03311889444841554,87,94,7,2,2,2,6,19,56,15,33
14,12,628,33,100,67,52,74,35,37,2,12,44,33,48,15,0.0004084550188910446,0.0053099152455835805,35,56,21,2,4,3,12,2,2,63,35
15,16,16,35,35,0,132,132,63,63,0,16,16,35,35,0,0.0030974505599237552,0.0030974505599237552,50,50,0,-1,3,3,11,3,5,46,82
16,100,100,69,69,0,100,100,66,66,0,100,100,72,72,0,0.04680213758126553,0.046904251335988294,96,96,0,4,1,1,6,17,44,6,4
17,60,162,68,94,26,32,32,71,71,0,32,32,71,71,0,0.00888389666088022,0.009632730862180468,67,68,1,4,3,3,2,6,99,26,74
18,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,88,40,99
19,100,100,61,61,0,100,100,43,43,0,100,100,61,61,0,0.020797168045202357,0.020797168045202357,79,79,0,-1,1,1,12,7,2,62,84
20,0,1640,1,100,99,0,156,1,59,58,0,134,1,83,82,0.0,0.018857006705469893,1,80,79,1,-1,2,16,0,4,40,5
21,102,308,81,98,17,62,62,80,80,0,62,62,80,80,0,0.01494264610776405,0.01776779332176044,78,81,3,3,2,2,3,13,55,33,90
22,0,616,1,100,99,0,32,1,28,27,0,16,1,34,33,0.0,0.0006807583648184077,1,34,33,2,-1,3,13,1,13,45,95
23,46,147,55,87,32,60,60,52,52,0,46,47,55,55,0,0.00888389666088022,0.008986010415602982,68,69,1,5,2,2,5,2,45,83,55
24,100,100,61,61,0,100,100,40,40,0,100,100,61,61,0,0.06320841417338915,0.06987984614860955,100,100,0,2,1,1,14,36,8,2,17
25,100,100,69,69,0,100,100,71,71,0,100,100,72,72,0,0.024473263215221756,0.03584192790768916,88,96,8,2,1,1,6,1,56,95,19
26,92,708,66,100,34,86,86,56,56,0,86,86,62,62,0,0.009190237925048503,0.010449640899962559,68,68,0,2,3,3,6,8,51,44,4
27,70,172,59,85,26,128,128,73,73,0,70,72,59,60,1,0.005956635692161067,0.006126825283365669,57,57,0,4,3,3,8,5,21,47,60
28,22,228,42,95,53,26,26,38,38,0,22,28,42,48,6,0.0005786446100956465,0.0016678579938050988,36,43,7,3,3,3,4,2,53,63,61
29,106,312,84,98,14,62,62,80,80,0,62,62,80,80,0,0.018210286258892407,0.024949794070594642,82,88,6,3,2,2,3,8,55,44,8
30,100,100,80,80,0,100,100,98,98,0,100,100,98,98,0,0.12634875251029648,0.12634875251029648,100,100,0,-1,1,1,2,40,89,3,40
31,0,616,1,100,99,0,28,1,42,41,0,28,1,49,48,0.0,0.00622893903808843,1,60,59,2,-1,3,3,0,75,36,72
32,229,331,96,100,4,32,32,69,69,0,32,32,69,69,0,0.029817216379046257,0.032199870655910685,91,92,1,4,3,3,2,29,90,1,29
33,12,113,33,75,42,52,52,35,35,0,12,13,33,33,0,0.0004084550188910446,0.0004084550188910446,35,35,0,5,4,4,12,2,2,63,58
34,164,764,92,100,8,48,48,67,67,0,48,48,70,70,0,0.020354675108070392,0.033425235712583816,86,93,7,2,3,3,3,19,96,15,5
35,100,100,59,59,0,100,100,39,39,0,100,100,59,59,0,0.030566050580346504,0.035705776234725484,91,94,3,2,1,1,14,17,16,6,62
36,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,55,40,89
37,70,70,65,65,0,70,70,59,59,0,70,70,67,67,0,0.00622893903808843,0.00622893903808843,56,56,0,-1,3,3,5,5,88,47,85
38,67,273,68,98,30,22,22,48,48,0,22,22,51,51,0,0.007386228258279724,0.014772456516559448,62,76,14,3,3,3,2,8,95,44,33
39,34,135,54,89,35,22,22,48,48,0,22,22,51,51,0,0.005888559855679227,0.005888559855679227,58,58,0,6,3,3,2,4,95,72,78
40,100,100,69,69,0,100,100,55,55,0,100,100,69,69,0,0.02375846693216243,0.029510875114877974,85,92,7,2,1,1,9,5,26,47,57
41,6,622,30,100,70,32,68,31,37,6,6,50,30,55,25,0.00017018959120460194,0.008066986623098132,30,64,34,2,4,3,11,1,38,60,20
42,88,88,61,61,0,184,184,83,83,0,88,88,61,61,0,0.007352190340038803,0.007352190340038803,62,62,0,-1,2,2,10,7,1,62,92
43,180,380,87,97,10,172,172,88,88,0,172,172,90,90,0,0.016406276592123625,0.017257224548146634,78,78,0,3,2,2,9,13,35,33,51
44,260,460,97,100,3,88,88,82,82,0,88,88,82,82,0,0.033425235712583816,0.03444637325981143,92,93,1,3,2,2,4,22,78,9,46
45,0,616,1,100,99,0,62,1,43,42,0,62,1,53,52,0.0,0.016099935327955343,1,79,78,2,-1,3,6,0,40,76,18
46,118,219,81,92,11,88,88,80,80,0,88,88,80,80,0,0.01763164164879676,0.01766567956703768,81,81,0,6,2,2,4,9,84,39,58
47,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,42,67,81
48,39,655,55,100,45,22,32,42,57,15,22,32,45,59,14,0.003948398515946765,0.014398039415909322,51,77,26,2,3,3,2,4,91,22,24
49,6,6,33,33,0,20,20,35,35,0,6,6,33,33,0,0.0011913271384322134,0.0011913271384322134,40,40,0,-1,4,4,4,1,47,71,76
50,40,40,50,50,0,102,102,66,66,0,40,40,50,50,0,0.004016474352428605,0.004016474352428605,52,52,0,-1,2,2,8,2,39,94,98
51,0,206,1,96,95,0,12,1,38,37,0,12,1,44,43,0.0,0.009462541270975866,1,67,66,3,-1,4,2,0,93,36,19
52,142,348,81,96,15,94,94,62,62,0,94,94,69,69,0,0.014534191088873005,0.01695088328397835,79,81,2,3,2,2,5,8,52,8,90
