,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,52,258,53,94,41,114,114,65,65,0,52,54,53,53,0,0.002757071377514551,0.0036760951700194017,47,49,2,3,2,2,9,3,29,43,74
1,248,248,94,94,0,168,168,99,99,0,168,168,99,99,0,0.03625038292658021,0.03625038292658021,97,97,0,-1,2,2,6,15,56,16,89
2,0,616,1,100,99,0,34,1,45,44,0,34,1,51,50,0.0,0.020831205963443275,1,85,84,2,-1,3,4,0,73,89,7
3,57,159,63,90,27,38,38,57,57,0,38,38,60,60,0,0.006909697402906838,0.007284114503556962,61,61,0,4,3,3,3,8,85,57,42
4,0,206,1,92,91,0,24,1,36,35,0,16,1,43,42,0.0,0.004765308553728854,1,53,52,3,-1,4,4,0,77,84,62
5,32,134,46,78,32,86,86,42,42,0,32,34,46,48,2,0.002586881786309949,0.0026209197045508697,47,47,0,4,3,3,11,2,5,75,95
6,0,616,1,100,99,0,148,1,62,61,0,148,1,85,84,0.0,0.022601177711971135,1,83,82,2,-1,3,13,0,13,59,7
7,1,1,26,26,0,3,3,26,26,0,1,1,26,26,0,0.0,0.0,1,1,0,-1,6,6,3,2,64,58,98
8,256,462,93,99,6,200,200,93,93,0,200,200,93,93,0,0.021137547227611558,0.023622315259198747,82,86,4,3,2,2,8,18,27,5,22
9,0,206,1,96,95,0,18,1,35,34,0,18,1,44,43,0.0,0.008407365805507334,1,68,67,3,-1,4,3,0,75,85,19
10,22,228,47,95,48,28,28,45,45,0,22,28,47,48,1,0.002484768031587188,0.011947309302563056,47,73,26,3,3,3,3,2,60,52,19
11,114,114,76,76,0,96,96,60,60,0,96,96,69,69,0,0.010858095918853602,0.010858095918853602,71,71,0,-1,3,3,6,9,44,27,81
12,122,328,76,94,18,106,106,71,71,0,106,106,76,76,0,0.013479015623404473,0.015623404472582456,76,77,1,3,2,2,7,8,43,8,90
13,76,676,67,100,33,64,64,65,65,0,64,64,67,67,0,0.006977773239388679,0.017869907076483203,62,81,19,2,3,3,4,6,47,13,33
14,116,732,75,100,25,136,136,77,77,0,116,136,76,82,6,0.014329963579427483,0.03516116954287076,75,94,19,2,2,2,7,8,24,20,11
15,121,1761,83,100,17,86,120,62,86,24,86,120,68,88,20,0.016712617856291908,0.05650294427992784,82,98,16,1,3,2,6,12,32,37,0
16,16,222,32,90,58,43,56,33,33,0,16,25,32,42,10,0.0002042275094455223,0.0012934408931549745,29,38,9,3,3,3,14,1,17,95,54
17,24,230,49,97,48,22,22,42,42,0,22,22,45,45,0,0.0024507301133462676,0.005037611899656217,47,55,8,3,3,3,2,6,91,70,90
18,6,6,29,29,0,23,23,30,30,0,6,6,29,29,0,0.00010211375472276115,0.00010211375472276115,29,29,0,-1,4,4,8,1,10,60,69
19,98,714,78,100,22,56,56,76,76,0,56,56,77,77,0,0.01667857993805099,0.029919330133769018,81,91,10,2,2,2,2,13,68,33,5
20,72,72,56,56,0,142,142,78,78,0,72,72,56,56,0,0.006024711528642908,0.006024711528642908,57,57,0,-1,2,2,8,6,27,70,69
21,490,490,99,99,0,312,312,98,98,0,312,312,98,98,0,0.036794989618434935,0.036794989618434935,96,96,0,-1,2,2,12,30,2,7,80
22,64,165,63,92,29,32,32,58,58,0,32,32,60,60,0,0.0068075836481840775,0.006841621566424997,61,61,0,5,3,3,2,8,91,57,95
23,386,488,98,100,2,184,184,97,97,0,184,184,98,98,0,0.036760951700194014,0.03710133088260322,93,94,1,4,2,2,7,30,62,7,88
24,6,107,32,82,50,14,14,32,32,0,6,7,32,34,2,0.00030634126416828345,0.0004765308553728854,33,35,2,5,4,4,3,1,96,4,55
25,14,115,39,81,42,18,18,36,36,0,14,18,39,46,7,0.001940161339732462,0.0019741992579733825,46,46,0,6,4,4,3,3,64,54,78
26,0,101,1,77,76,0,6,1,25,24,0,1,1,25,24,0.0,0.00010211375472276115,1,29,28,5,-1,6,6,0,48,76,65
27,52,52,58,58,0,48,48,67,67,0,48,48,70,70,0,0.006126825283365669,0.006126825283365669,56,56,0,-1,3,3,3,6,96,13,69
28,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,1,30,69,66
29,100,100,57,57,0,100,100,38,38,0,100,100,57,57,0,0.022328874366043774,0.026753803737363423,83,86,3,2,1,1,16,14,4,32,57
30,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,14,89,91
31,100,100,60,60,0,100,100,50,50,0,100,100,60,60,0,0.04952517104053916,0.052554545763981074,96,98,2,2,1,1,9,29,28,11,90
32,409,1025,97,100,3,216,216,99,99,0,216,216,99,99,0,0.039143605977058446,0.051669559889717144,93,97,4,2,2,2,6,29,44,0,5
33,14,630,37,100,63,36,46,38,41,3,14,46,37,53,16,0.0008509479560230097,0.006875659484665918,38,61,23,2,4,3,6,3,74,43,34
34,58,58,63,63,0,38,38,51,51,0,38,38,54,54,0,0.00704584907587052,0.00704584907587052,61,61,0,-1,3,3,3,7,94,48,80
35,40,246,54,94,40,48,52,73,81,8,40,52,74,81,7,0.0061949011198475104,0.010619830491167161,58,72,14,3,2,2,3,1,92,88,62
36,0,206,1,91,90,0,24,1,36,35,0,24,1,49,48,0.0,0.01058579257292624,1,70,69,3,-1,4,4,0,83,79,37
37,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,6,91,66
38,240,446,93,99,6,190,190,92,92,0,190,190,93,93,0,0.02100139555464788,0.024064808196330712,83,85,2,3,2,2,8,18,57,5,90
39,250,866,92,100,8,168,168,97,97,0,168,168,97,97,0,0.021546002246502605,0.026753803737363423,84,88,4,2,2,2,6,18,51,5,13
40,0,616,1,100,99,0,40,1,38,37,0,40,1,52,51,0.0,0.014772456516559448,1,77,76,2,-1,3,5,0,63,79,12
41,0,616,1,100,99,0,24,1,45,44,0,24,1,51,50,0.0,0.011402702610708328,1,73,72,2,-1,3,3,0,81,85,20
42,46,46,63,63,0,22,22,49,49,0,22,22,53,53,0,0.004288777698355968,0.004288777698355968,54,54,0,-1,3,3,2,6,90,28,81
43,54,670,55,100,45,114,124,73,75,2,54,124,55,80,25,0.00616086320160659,0.026175159127267776,56,91,35,2,3,3,9,4,26,38,10
44,0,206,1,95,94,0,12,1,40,39,0,12,1,40,39,0.0,0.01872085503250621,1,83,82,3,-1,4,2,0,95,85,10
45,40,142,48,80,32,124,124,63,63,0,40,42,48,50,2,0.0040845501889104465,0.004118588107151367,50,50,0,4,2,2,10,3,12,46,68
46,32,238,44,94,50,44,44,44,44,0,32,38,44,47,3,0.002757071377514551,0.004595118962524252,44,48,4,3,3,3,4,2,67,75,46
47,47,47,61,61,0,28,28,46,46,0,28,28,51,51,0,0.006841621566424997,0.006841621566424997,60,60,0,-1,3,3,3,8,85,44,84
48,217,423,97,100,3,32,32,63,63,0,32,32,64,64,0,0.03100854351747847,0.03802035467510807,94,96,2,3,3,3,2,30,86,7,27
49,6,622,29,100,71,23,58,29,33,4,6,24,29,42,13,6.807583648184077e-05,0.0016678579938050988,30,41,11,2,4,3,10,1,0,65,61
50,0,206,1,90,89,0,32,1,33,32,0,32,1,40,39,0.0,0.011947309302563056,1,73,72,3,-1,4,6,0,51,40,23
51,36,242,56,96,40,34,34,44,44,0,34,34,55,55,0,0.005071649817897137,0.013751318969331836,55,78,23,3,3,3,4,6,72,35,19
52,0,616,1,100,99,0,42,1,40,39,0,30,1,50,49,0.0,0.005922597773920147,1,56,55,2,-1,3,6,0,32,80,72
53,149,149,90,90,0,62,62,82,82,0,62,62,82,82,0,0.02209060893835733,0.02209060893835733,86,86,0,-1,2,2,3,15,92,19,66
54,46,662,50,100,50,96,106,53,66,13,46,90,50,60,10,0.002757071377514551,0.010041185881071514,46,69,23,2,2,2,7,2,46,61,72
55,36,242,49,91,42,106,106,58,58,0,36,42,49,51,2,0.00439089145307873,0.004969536063174376,52,54,2,3,3,3,11,6,5,73,42
56,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,5,93,79
57,0,102,1,82,81,0,8,1,31,30,0,8,1,37,36,0.0,0.0026549576227917903,1,49,48,4,-1,5,4,0,78,36,35
58,56,1696,56,100,44,76,110,52,80,28,56,110,57,81,24,0.005990673610401988,0.05391606249361789,57,98,41,1,3,2,6,6,65,35,2
59,12,218,36,95,59,14,14,32,32,0,12,14,36,40,4,0.0012934408931549745,0.008101024541339052,41,63,22,3,4,4,3,3,96,51,77
60,0,206,1,92,91,0,24,1,31,30,0,19,1,44,43,0.0,0.0027911092957554717,1,48,47,3,-1,4,6,0,59,36,22
61,157,157,91,91,0,56,56,85,85,0,56,56,85,85,0,0.026855917492086184,0.026855917492086184,88,88,0,-1,2,2,2,15,90,16,98
62,82,184,72,92,20,46,46,82,82,0,46,46,82,82,0,0.015521290717859695,0.01592974573675074,79,79,0,4,2,2,2,8,95,20,74
63,54,1694,62,100,38,48,72,63,76,13,48,72,64,76,12,0.00704584907587052,0.0489124885122026,64,96,32,1,3,2,3,4,82,72,30
64,0,616,1,100,99,0,156,1,59,58,0,146,1,85,84,0.0,0.018210286258892407,1,79,78,2,-1,3,16,1,4,69,16
65,62,62,56,56,0,100,100,66,66,0,62,62,56,56,0,0.004220701861874128,0.004220701861874128,50,50,0,-1,2,2,6,3,51,43,99
66,16,222,36,92,56,46,46,39,39,0,16,46,36,49,13,0.002723033459273631,0.009190237925048503,45,66,21,3,3,3,6,3,56,46,8
67,190,1790,87,100,13,268,268,78,78,0,190,268,87,93,6,0.013853432724054596,0.031212771026923995,73,93,20,1,2,2,16,8,9,8,15
68,326,326,99,99,0,88,88,80,80,0,88,88,81,81,0,0.04162837400864563,0.04162837400864563,96,96,0,-1,2,2,4,40,77,3,69
69,194,194,89,89,0,120,120,88,88,0,120,120,87,87,0,0.02215868477483917,0.02215868477483917,83,83,0,-1,2,2,6,16,71,18,59
70,22,638,42,100,58,48,52,37,39,2,22,52,42,55,13,0.0013274788113958951,0.014023622315259198,41,75,34,2,3,3,7,2,24,74,30
71,6,622,29,100,71,15,74,28,41,13,6,60,29,57,28,0.00017018959120460194,0.008543517478471017,29,66,37,2,4,3,9,1,23,78,20
72,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,61,98,89
73,0,616,1,100,99,0,22,1,48,47,0,22,1,52,51,0.0,0.02757071377514551,1,90,89,2,-1,3,2,0,90,98,0
74,2,208,28,91,63,8,26,28,34,6,2,26,28,47,19,0.0,0.005514142755029102,1,55,54,3,5,4,7,1,62,68,24
75,0,616,1,99,98,0,78,1,36,35,0,48,1,54,53,0.0,0.005990673610401988,1,57,56,2,-1,3,12,0,14,92,48
76,0,616,1,100,99,0,110,1,60,59,0,110,1,78,77,0.0,0.01667857993805099,1,81,80,2,-1,3,10,0,1,84,16
77,0,206,1,92,91,0,44,1,31,30,0,14,1,33,32,0.0,0.0020082371762143027,1,42,41,3,-1,4,10,0,36,66,70
78,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,87,93,80
79,0,616,1,100,99,0,34,1,46,45,0,34,1,54,53,0.0,0.01855066544130161,1,82,81,2,-1,3,4,0,77,79,9
80,40,656,49,100,51,118,138,64,70,6,40,138,49,80,31,0.005446066918547262,0.023281936076789543,54,83,29,2,2,2,9,1,54,90,6
81,42,42,53,53,0,70,70,54,54,0,40,40,53,53,0,0.004288777698355968,0.004288777698355968,55,55,0,-1,3,3,5,6,61,41,66
82,61,677,63,100,37,54,54,55,55,0,54,54,60,60,0,0.014227849824704722,0.028830116750059566,75,89,14,2,3,3,4,12,84,37,12
83,211,417,97,100,3,56,56,84,84,0,56,56,85,85,0,0.036760951700194014,0.03870111303992648,95,95,0,3,2,2,2,29,98,0,51
84,0,616,1,100,99,0,100,1,37,36,0,44,1,48,47,0.0,0.005684332346233704,1,56,55,2,-1,3,16,0,4,92,62
85,200,302,90,95,5,104,104,82,82,0,104,104,83,83,0,0.024779604479390042,0.02484768031587188,88,89,1,4,2,2,5,15,50,16,55
86,0,206,1,96,95,0,12,1,34,33,0,12,1,42,41,0.0,0.009122162088566664,1,65,64,3,-1,4,2,0,86,85,33
87,2,2,27,27,0,23,23,29,29,0,2,2,27,27,0,0.0002042275094455223,0.0002042275094455223,29,29,0,-1,5,5,14,1,17,55,59
88,6,107,32,84,52,12,12,35,35,0,6,7,32,36,4,0.0018380475850097008,0.0018720855032506212,44,44,0,5,4,4,2,1,98,53,4
89,0,102,1,76,75,0,19,1,27,26,0,5,1,27,26,0.0,0.0009870996289866913,1,37,36,4,-1,5,10,0,36,89,43
90,0,206,1,96,95,0,8,1,33,32,0,8,1,38,37,0.0,0.005514142755029102,1,56,55,3,-1,4,2,0,93,96,25
91,0,616,1,100,99,0,58,1,34,33,0,22,1,38,37,0.0,0.0013615167296368155,1,40,39,2,-1,3,14,0,8,81,52
92,160,776,86,100,14,104,104,73,73,0,104,104,79,79,0,0.01776779332176044,0.029851254297287178,82,90,8,2,2,2,5,12,52,37,30
