,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,158,364,84,98,14,164,164,69,69,0,158,164,85,85,0,0.009598692943939549,0.009973110044589673,69,71,2,3,2,2,10,9,0,31,42
1,64,270,56,94,38,146,146,68,68,0,64,72,56,57,1,0.007147962830593281,0.007556417849484326,58,63,5,3,3,3,11,7,33,62,63
2,45,251,62,97,35,48,48,68,68,0,48,48,69,69,0,0.009258313761530345,0.0141938119064638,69,76,7,3,3,3,3,5,81,25,24
3,64,680,55,100,45,128,128,69,69,0,64,128,55,77,22,0.007216038667075122,0.022396950202525613,61,85,24,2,3,3,8,4,42,72,15
4,134,134,77,77,0,228,228,77,77,0,134,134,77,77,0,0.006569318220497634,0.006569318220497634,58,58,0,-1,2,2,15,6,7,13,97
5,78,78,74,74,0,32,32,63,63,0,32,32,65,65,0,0.011504816365431091,0.011504816365431091,73,73,0,-1,3,3,2,8,98,17,97
6,84,84,61,61,0,84,84,64,64,0,84,84,69,69,0,0.006637394056979475,0.006637394056979475,58,58,0,-1,2,2,5,6,50,28,69
7,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,16,1,9,69,86
8,0,616,1,100,99,0,34,1,43,42,0,26,1,51,50,0.0,0.005990673610401988,1,58,57,2,-1,3,4,0,47,87,72
9,0,101,1,78,77,0,9,1,23,22,0,1,1,23,22,0.0,3.4037918240920386e-05,1,25,24,6,-1,7,9,0,26,67,58
10,0,616,1,100,99,0,34,1,43,42,0,34,1,51,50,0.0,0.007828721195411689,1,63,62,2,-1,3,4,0,47,98,31
11,0,616,1,100,99,0,56,1,40,39,0,56,1,53,52,0.0,0.018244324177133328,1,82,81,2,-1,3,6,1,40,69,1
12,0,206,1,94,93,0,36,1,38,37,0,26,1,50,49,0.0,0.00445896728956057,1,53,52,3,-1,4,6,0,32,87,47
13,6,622,31,100,69,19,54,31,38,7,6,53,31,59,28,3.4037918240920386e-05,0.008169100377820893,27,65,38,2,4,3,8,1,57,65,27
14,32,32,51,51,0,54,54,55,55,0,32,32,51,51,0,0.004901460226692535,0.004901460226692535,56,56,0,-1,3,3,4,3,73,29,82
15,2,2,29,29,0,9,9,30,30,0,2,2,29,29,0,0.00010211375472276115,0.00010211375472276115,29,29,0,-1,5,5,5,1,88,55,81
16,56,56,55,55,0,104,104,62,62,0,56,56,55,55,0,0.005071649817897137,0.005071649817897137,53,53,0,-1,2,2,9,2,29,75,79
17,6,622,29,100,71,34,74,30,35,5,6,38,29,48,19,0.0002723033459273631,0.00442492937131965,30,52,22,2,4,3,13,1,13,4,75
18,0,1640,1,100,99,0,54,1,54,53,0,53,1,58,57,0.0,0.027877055039313797,1,89,88,1,-1,2,4,0,84,97,70
19,0,1640,1,100,99,0,56,1,52,51,0,46,1,53,52,0.0,0.022124646856598252,1,85,84,1,-1,2,5,0,49,40,61
20,158,158,89,89,0,104,104,86,86,0,104,104,86,86,0,0.022601177711971135,0.022601177711971135,84,84,0,-1,2,2,5,18,45,30,93
21,118,220,79,91,12,118,118,88,88,0,118,118,89,89,0,0.009530617107457708,0.00966676878042139,68,69,1,4,2,2,5,5,61,47,65
22,100,100,69,69,0,100,100,55,55,0,100,100,69,69,0,0.037509785901494265,0.05017189148711665,94,98,4,2,1,1,9,18,26,30,23
23,110,110,73,73,0,110,110,72,72,0,110,110,76,76,0,0.011606930120153852,0.011606930120153852,73,73,0,-1,2,2,6,6,40,77,87
24,0,206,1,91,90,0,20,1,29,28,0,20,1,40,39,0.0,0.008101024541339052,1,62,61,3,-1,4,4,0,67,96,33
25,0,206,1,91,90,0,20,1,29,28,0,20,1,40,39,0.0,0.0036760951700194017,1,47,46,3,-1,4,4,0,67,76,13
26,22,228,47,93,46,22,22,42,42,0,22,22,46,46,0,0.0014295925661186562,0.0051397256543789785,42,57,15,3,3,3,2,2,68,74,13
27,2,2,27,27,0,4,4,27,27,0,2,2,27,27,0,0.00010211375472276115,0.00010211375472276115,31,31,0,-1,5,5,3,1,92,65,66
28,393,1009,99,100,1,160,160,100,100,0,160,160,100,100,0,0.04537254501514688,0.05122706695258518,95,96,1,2,2,2,4,29,79,1,38
29,84,700,76,100,24,56,56,84,84,0,56,56,85,85,0,0.01494264610776405,0.02314578440382586,80,88,8,2,2,2,2,7,98,48,57
30,36,138,52,81,29,88,88,52,52,0,36,38,52,52,0,0.00439089145307873,0.00445896728956057,54,54,0,4,3,3,8,6,21,73,55
31,28,234,45,93,48,92,92,41,41,0,28,34,45,46,1,0.0016678579938050988,0.002382654276864427,43,45,2,3,3,3,12,3,6,43,42
32,461,461,100,100,0,256,256,96,96,0,256,256,96,96,0,0.03625038292658021,0.03625038292658021,93,93,0,-1,2,2,10,30,1,7,81
33,47,663,62,100,38,28,38,45,55,10,28,38,50,58,8,0.00707988699411144,0.01783586915824228,63,83,20,2,3,3,3,8,58,44,39
34,80,182,73,93,20,48,48,67,67,0,48,48,70,70,0,0.007352190340038803,0.008135062459579971,61,62,1,4,3,3,3,6,96,28,71
35,108,724,79,100,21,76,76,60,60,0,76,76,65,65,0,0.013410939786922631,0.027264372510977228,73,87,14,2,3,3,6,13,69,33,23
36,197,299,94,99,5,22,22,48,48,0,22,22,51,51,0,0.028455699649409444,0.028762040913577726,90,90,0,4,3,3,2,30,95,7,88
37,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,54,66,86
38,16,16,37,37,0,66,66,48,48,0,16,16,37,37,0,0.0015317063208414173,0.0015317063208414173,43,43,0,-1,3,3,6,1,59,53,97
39,16,632,31,100,69,144,154,63,65,2,16,34,31,43,12,0.003199564314646516,0.004186663943633207,50,53,3,2,3,3,14,3,25,46,56
40,0,616,1,100,99,0,100,1,47,46,0,83,1,59,58,0.0,0.012117498893767658,1,73,72,2,-1,3,10,0,11,80,39
41,0,206,1,92,91,0,20,1,31,30,0,6,1,31,30,0.0,0.002314578440382586,1,44,43,3,-1,4,6,0,69,82,46
42,6,212,33,90,57,29,38,33,33,0,6,38,33,50,17,0.00034037918240920387,0.008066986623098132,33,60,27,3,4,4,9,1,26,4,32
43,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,39,79,69
44,87,1687,59,100,41,146,146,77,77,0,87,146,59,84,25,0.006535280302256714,0.03213179481942884,58,88,30,1,2,2,8,4,42,22,9
45,110,212,78,91,13,180,180,80,80,0,110,112,78,78,0,0.008986010415602982,0.009190237925048503,66,66,0,4,2,2,11,7,38,21,55
46,106,722,80,100,20,78,78,78,78,0,78,78,78,78,0,0.015521290717859695,0.020592940535756832,79,84,5,2,2,2,4,8,67,20,83
