,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
48,100,100,60,60,0,100,100,50,50,0,100,100,60,60,0,0.05119302903434426,0.05119302903434426,98,98,0,-1,1,1,9,27,28,10,93
49,234,834,90,100,10,198,198,85,85,0,198,198,88,88,0,0.02100139555464788,0.02392865652336703,84,84,0,2,2,2,10,16,22,12,29
50,208,824,87,100,13,248,248,89,89,0,208,248,88,91,3,0.01923142380612002,0.025766704108376733,81,86,5,2,2,2,11,12,5,37,44
51,430,630,97,100,3,320,320,92,92,0,320,320,95,95,0,0.032029681064706085,0.032506211920078965,92,92,0,3,2,2,14,27,16,10,42
52,174,790,86,100,14,164,164,69,69,0,174,164,87,86,-1,0.009156200006807584,0.013785356887572755,66,77,11,2,2,2,10,13,0,24,28
53,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,72,97,76
54,86,1726,54,100,46,210,244,72,78,6,86,244,54,94,40,0.00803294870485721,0.02889819258654141,62,90,28,1,2,2,16,6,4,34,15
55,16,118,43,83,40,30,30,45,45,0,16,20,44,50,6,0.0007488342013002485,0.0017018959120460194,38,45,7,4,3,3,4,2,77,42,54
56,72,1672,69,100,31,56,56,86,86,0,56,56,86,86,0,0.02658361414615882,0.05766023350011913,89,98,9,1,2,2,2,6,95,35,58
57,40,656,47,100,53,186,196,66,70,4,40,56,47,49,2,0.0025188059498281084,0.0035059055788147996,45,48,3,2,2,2,16,1,4,53,95
58,297,297,97,97,0,96,96,72,72,0,96,96,72,72,0,0.03100854351747847,0.03100854351747847,92,92,0,-1,3,3,6,29,71,1,97
59,52,153,50,85,35,62,62,48,48,0,50,50,50,50,0,0.003880322679464924,0.003880322679464924,49,49,0,5,3,3,6,6,56,41,68
60,22,228,46,95,49,22,22,42,42,0,22,22,45,45,0,0.0017359338302869397,0.004561081044283332,41,53,12,3,3,3,2,2,91,61,90
61,16,632,35,100,65,120,130,62,65,3,16,32,35,42,7,0.0019741992579733825,0.0034037918240920387,42,48,6,2,3,3,10,1,12,53,71
62,64,680,54,100,46,80,90,62,66,4,64,90,54,69,15,0.010143299635794275,0.01783586915824228,65,80,15,2,2,2,6,6,71,73,34
63,342,942,96,100,4,176,176,99,99,0,176,176,99,99,0,0.039994553933081455,0.05047823275128493,93,97,4,2,2,2,5,27,80,10,12
64,105,311,84,99,15,32,32,63,63,0,32,32,64,64,0,0.017427414139351238,0.019776030497974745,80,85,5,3,3,3,2,18,86,5,41
65,0,206,1,90,89,0,30,1,36,35,0,30,1,48,47,0.0,0.007386228258279724,1,63,62,3,-1,4,5,0,80,76,27
66,16,616,41,100,59,50,50,50,50,0,16,50,41,54,13,0.0035739814152966403,0.025358249089485686,51,85,34,2,3,3,5,1,70,90,10
67,118,118,79,79,0,118,118,88,88,0,118,118,89,89,0,0.009530617107457708,0.009530617107457708,68,68,0,-1,2,2,5,5,61,47,97
68,28,228,46,92,46,42,42,36,36,0,28,41,46,49,3,0.0026889955410327104,0.004493005207801491,44,49,5,3,3,3,6,3,56,54,41
69,49,49,56,56,0,70,70,63,63,0,49,49,55,55,0,0.005037611899656217,0.005037611899656217,56,56,0,-1,3,3,5,4,49,22,98
70,56,672,56,100,44,76,76,52,52,0,56,76,57,61,4,0.005990673610401988,0.011402702610708328,57,69,12,2,3,3,6,6,65,35,44
71,0,206,1,92,91,0,20,1,31,30,0,6,1,31,30,0.0,0.002212464685659825,1,44,43,3,-1,4,6,0,69,80,46
72,169,769,85,100,15,152,152,83,83,0,152,152,86,86,0,0.017291262466387555,0.023213860240307704,78,85,7,2,2,2,8,15,21,19,31
73,6,212,32,91,59,24,24,40,40,0,6,14,32,42,10,0.0014295925661186562,0.00439089145307873,41,54,13,3,4,4,4,1,84,71,29
74,0,616,1,100,99,0,52,1,39,38,0,52,1,55,54,0.0,0.009870996289866912,1,69,68,2,-1,3,7,1,24,50,33
75,258,258,93,93,0,200,200,94,94,0,200,200,94,94,0,0.022533101875489295,0.022533101875489295,87,87,0,-1,2,2,8,16,10,12,99
76,280,280,96,96,0,120,120,87,87,0,120,120,88,88,0,0.031314884781646755,0.031314884781646755,92,92,0,-1,2,2,6,29,56,0,82
77,0,1640,1,100,99,0,52,1,80,79,0,52,1,81,80,0.0,0.06433166547533953,1,99,98,1,-1,2,3,0,81,96,10
78,100,100,76,76,0,100,100,90,90,0,100,100,90,90,0,0.07995506994792198,0.08778379114333368,100,100,0,3,1,1,4,40,72,3,33
79,22,22,47,47,0,34,34,43,43,0,22,22,47,47,0,0.001157289220191293,0.001157289220191293,40,40,0,-1,3,3,4,2,79,74,66
80,0,102,1,75,74,0,12,1,27,26,0,2,1,25,24,0.0,0.000442492937131965,1,30,29,4,-1,5,8,0,27,92,42
81,6,622,32,100,68,20,44,34,49,15,6,44,32,56,24,0.0005105687736138058,0.022022533101875488,37,84,47,2,4,3,4,1,84,49,7
82,168,269,89,94,5,94,94,75,75,0,94,94,75,75,0,0.01960584090677014,0.019639878825011062,82,82,0,5,2,2,5,18,49,5,65
83,0,616,1,100,99,0,20,1,41,40,0,16,1,41,40,0.0,0.003199564314646516,1,49,48,2,-1,3,3,0,55,40,53
84,169,1809,82,100,18,308,342,87,94,7,169,342,82,99,17,0.011300588855985567,0.03832669593927635,63,94,31,1,2,2,16,8,9,44,11
85,0,206,1,86,85,0,36,1,33,32,0,21,1,41,40,0.0,0.002927260968719153,1,47,46,3,-1,4,8,0,27,59,28
86,188,804,85,100,15,132,132,72,72,0,132,132,79,79,0,0.012968446849790666,0.03175737771877872,71,91,20,2,2,2,8,14,27,32,10
87,78,78,68,68,0,48,48,54,54,0,48,48,56,56,0,0.008713707069675619,0.008713707069675619,64,64,0,-1,3,3,3,7,87,48,84
88,12,12,41,41,0,12,12,41,41,0,12,12,41,41,0,0.0013955546478777359,0.0013955546478777359,42,42,0,-1,4,4,2,3,95,51,81
89,32,648,47,100,53,82,106,39,58,19,32,106,47,77,30,0.0014636304843595766,0.010619830491167161,39,69,30,2,3,3,11,3,38,51,14
90,72,72,71,71,0,56,56,88,88,0,56,56,88,88,0,0.018006058749446885,0.018006058749446885,82,82,0,-1,2,2,2,6,93,34,89
91,0,616,1,100,99,0,78,1,37,36,0,32,1,45,44,0.0,0.0057524081827155455,1,56,55,2,-1,3,12,0,3,86,25
92,88,294,67,97,30,88,88,71,71,0,88,88,71,71,0,0.011232513019503728,0.01320671227747711,72,76,4,3,2,2,4,7,53,62,46
93,118,734,81,100,19,78,78,77,77,0,78,78,77,77,0,0.015623404472582456,0.027672827529868275,79,88,9,2,2,2,4,13,84,33,8
94,44,250,55,97,42,38,38,51,51,0,38,38,54,54,0,0.006603356138738555,0.011334626774226489,59,69,10,3,3,3,3,4,94,72,38
95,67,1707,62,100,38,66,90,51,64,13,66,90,62,68,6,0.006705469893461316,0.026855917492086184,61,89,28,1,3,2,6,8,34,57,26
96,100,100,63,63,0,100,100,47,47,0,100,100,63,63,0,0.029306647605432452,0.05105687736138058,91,97,6,2,1,1,10,14,22,14,10
97,16,222,34,92,58,66,66,34,34,0,16,26,34,44,10,0.000442492937131965,0.001940161339732462,34,44,10,3,3,3,12,1,6,88,54
98,0,102,1,75,74,0,15,1,25,24,0,2,1,25,24,0.0,0.0,1,1,0,4,-1,5,14,0,8,79,68
99,0,102,1,81,80,0,3,1,27,26,0,2,1,27,26,0.0,0.0006467204465774873,1,34,33,4,-1,5,2,0,95,67,71
100,18,18,48,48,0,18,18,53,53,0,18,18,54,54,0,0.003812246842983083,0.003812246842983083,50,50,0,-1,3,3,2,2,97,75,50
101,314,314,97,97,0,272,272,95,95,0,272,272,95,95,0,0.02379250485040335,0.02379250485040335,89,89,0,-1,2,2,11,19,19,15,91
102,0,102,1,76,75,0,19,1,27,26,0,5,1,27,26,0.0,0.0009870996289866913,1,37,36,4,-1,5,10,0,36,92,43
103,100,100,69,69,0,100,100,66,66,0,100,100,72,72,0,0.04520235542394227,0.0599407740222608,95,100,5,2,1,1,6,14,44,14,15
104,80,286,65,97,32,64,64,59,59,0,64,64,63,63,0,0.005480104836788182,0.010926171755335444,56,71,15,3,3,3,4,5,53,47,31
105,16,222,43,93,50,48,48,73,73,0,16,48,43,74,31,0.004561081044283332,0.008271214132543654,51,68,17,3,3,3,3,1,92,90,41
106,100,100,66,66,0,100,100,49,49,0,100,100,66,66,0,0.03563770039824364,0.035705776234725484,93,93,0,4,1,1,9,18,54,5,58
107,18,634,44,100,56,66,76,49,53,4,18,76,44,65,21,0.00176997174852786,0.009632730862180468,43,69,26,2,3,3,6,2,32,61,25
108,73,279,61,95,34,122,122,72,72,0,73,122,61,80,19,0.007216038667075122,0.01065386840940808,62,68,6,3,2,2,8,4,21,22,47
109,18,634,45,100,55,28,28,40,40,0,18,28,45,48,3,0.0007147962830593281,0.009564655025698629,36,72,36,2,3,3,3,2,82,56,27
110,0,102,1,83,82,0,3,1,28,27,0,3,1,32,31,0.0,0.00013615167296368154,1,30,29,4,-1,5,2,0,90,66,56
111,120,120,81,81,0,166,166,86,86,0,120,120,82,82,0,0.010824058000612683,0.010824058000612683,70,70,0,-1,2,2,8,7,39,48,66
112,134,334,89,100,11,56,56,85,85,0,56,56,85,85,0,0.02028659927158855,0.02998740597025086,86,91,5,3,2,2,2,18,90,5,30
113,100,100,69,69,0,100,100,55,55,0,100,100,69,69,0,0.023179822322066782,0.023179822322066782,84,84,0,-1,1,1,9,6,26,28,36
114,0,206,1,91,90,0,20,1,28,27,0,6,1,28,27,0.0,0.0002042275094455223,1,31,30,3,-1,4,10,0,0,66,4
115,137,239,89,97,8,32,32,63,63,0,32,32,64,64,0,0.02011640968038395,0.020626978453997753,86,86,0,4,3,3,2,16,86,12,43
116,2,618,27,100,73,5,38,29,60,31,2,38,27,62,35,0.0002723033459273631,0.027264372510977228,34,90,56,2,5,3,3,1,81,55,1
117,70,70,71,71,0,38,38,56,56,0,38,38,57,57,0,0.008441403723748256,0.008441403723748256,67,67,0,-1,3,3,3,13,60,24,82
118,0,1640,1,100,99,0,188,1,68,67,0,188,1,86,85,0.0,0.031485074372851356,1,94,93,1,-1,2,14,0,16,79,1
119,0,1640,1,100,99,0,214,1,73,72,0,214,1,89,88,0.0,0.03638653459954389,1,95,94,1,-1,2,15,0,7,80,3
120,202,818,87,100,13,242,252,83,84,1,202,252,87,90,3,0.012628067667381462,0.032880629020729094,72,91,19,2,2,2,14,14,17,32,9
121,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,14,67,89
122,49,49,62,62,0,18,18,47,47,0,18,18,49,49,0,0.004969536063174376,0.004969536063174376,54,54,0,-1,3,3,2,4,99,22,67
123,178,778,90,100,10,80,80,66,66,0,80,80,68,68,0,0.01960584090677014,0.038530923448721874,82,96,14,2,3,3,5,19,63,15,1
124,46,252,61,98,37,22,22,52,52,0,22,22,54,54,0,0.006024711528642908,0.02379250485040335,61,86,25,3,3,3,2,6,86,13,7
125,142,142,82,82,0,142,142,78,78,0,142,142,84,84,0,0.01232172640321318,0.01232172640321318,72,72,0,-1,2,2,8,9,21,27,99
126,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,96,98,66
127,40,656,52,100,48,62,90,49,64,15,40,90,52,68,16,0.0024166921951053475,0.016882807447496512,47,81,34,2,2,2,6,1,34,49,18
128,70,172,63,89,26,64,64,68,68,0,64,64,69,69,0,0.006569318220497634,0.007284114503556962,60,61,1,4,3,3,4,5,73,47,74
129,192,398,94,100,6,56,56,85,85,0,56,56,85,85,0,0.032914666938970015,0.04350045951189625,93,97,4,3,2,2,2,22,90,9,18
130,61,61,58,58,0,106,106,59,59,0,61,61,58,58,0,0.0045270431260424114,0.0045270431260424114,55,55,0,-1,3,3,11,6,38,35,40
131,14,115,45,84,39,12,12,35,35,0,12,12,42,42,0,0.002825147213996392,0.002825147213996392,50,50,0,5,4,4,2,6,98,70,95
132,86,86,63,63,0,86,86,59,59,0,86,86,63,63,0,0.005956635692161067,0.005956635692161067,55,55,0,-1,3,3,6,6,41,13,99
133,14,115,42,80,38,24,24,40,40,0,14,15,42,42,0,0.0012934408931549745,0.0012934408931549745,41,41,0,5,4,4,4,4,47,64,60
134,24,230,46,95,49,56,56,44,44,0,24,30,46,49,3,0.0014295925661186562,0.0035739814152966403,40,52,12,3,3,3,6,4,34,64,94
135,16,1656,41,100,59,40,84,44,74,30,16,84,41,75,34,0.0028932230504782326,0.036760951700194014,48,93,45,1,3,2,5,3,70,46,5
136,14,14,39,39,0,18,18,36,36,0,14,14,39,39,0,0.0014636304843595766,0.0014636304843595766,42,42,0,-1,4,4,3,3,64,43,91
137,6,6,32,32,0,12,12,32,32,0,6,6,32,32,0,0.0002723033459273631,0.0002723033459273631,32,32,0,-1,4,4,4,1,79,55,76
138,190,190,88,88,0,184,184,94,94,0,184,184,95,95,0,0.013104598522754349,0.013104598522754349,74,74,0,-1,2,2,7,9,24,27,92
139,100,100,66,66,0,100,100,45,45,0,100,100,66,66,0,0.038224582184553595,0.03968821266891317,95,95,0,3,1,1,10,19,1,15,94
140,16,632,36,100,64,72,72,46,46,0,16,39,36,49,13,0.001599782157323258,0.0031314884781646754,40,47,7,2,3,3,7,1,43,53,64
141,97,97,75,75,0,64,64,64,64,0,64,64,67,67,0,0.013955546478777357,0.013955546478777357,76,76,0,-1,3,3,4,13,77,33,99
142,16,117,41,77,36,30,30,42,42,0,16,17,41,46,5,0.0004765308553728854,0.0006807583648184077,36,36,0,5,3,3,4,1,83,4,55
143,0,616,1,100,99,0,40,1,43,42,0,40,1,52,51,0.0,0.01923142380612002,1,80,79,2,-1,3,5,0,70,93,18
144,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,25,93,91
145,2,2,27,27,0,5,5,29,29,0,2,2,27,27,0,0.0002723033459273631,0.0002723033459273631,34,34,0,-1,5,5,3,1,81,55,98
146,0,1640,1,100,99,0,90,1,43,42,0,70,1,57,56,0.0,0.01746145205759216,1,80,79,1,-1,2,9,0,29,96,26
147,0,206,1,92,91,0,18,1,29,28,0,6,1,29,28,0.0,0.0005105687736138058,1,35,34,3,-1,4,8,1,21,50,49
148,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,60,66,84
149,16,632,34,100,66,82,92,40,40,0,16,50,34,53,19,0.0029612988869600733,0.00878178290615746,49,63,14,2,3,3,12,3,2,46,72
150,0,1640,1,100,99,0,104,1,56,55,0,86,1,56,55,0.0,0.01589570781850982,1,79,78,1,-1,2,10,0,0,92,20
151,166,166,84,84,0,134,134,89,89,0,134,134,90,90,0,0.014908608189523128,0.014908608189523128,76,76,0,-1,2,2,6,13,41,33,45
152,151,151,87,87,0,78,78,77,77,0,78,78,79,79,0,0.020831205963443275,0.020831205963443275,82,82,0,-1,2,2,4,16,78,12,92
153,32,1672,44,100,56,86,164,44,68,24,32,164,44,85,41,0.0017018959120460194,0.029476837196637053,42,89,47,1,3,2,10,3,0,51,9
154,0,616,1,100,99,0,78,1,43,42,0,78,1,57,56,0.0,0.012798257258586064,1,72,71,2,-1,3,8,0,27,79,14
155,2,103,27,80,53,6,6,29,29,0,2,3,27,31,4,0.0002042275094455223,0.0002382654276864427,32,33,1,5,5,5,3,1,87,65,58
156,0,206,1,88,87,0,17,1,28,27,0,6,1,28,27,0.0,0.0002382654276864427,1,31,30,3,-1,4,10,0,11,76,88
157,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,23,86,69
158,210,210,89,89,0,182,182,83,83,0,182,182,86,86,0,0.014023622315259198,0.014023622315259198,75,75,0,-1,2,2,9,14,54,14,59
159,100,100,79,79,0,100,100,96,96,0,100,100,96,96,0,0.058613295210864905,0.06416147588413493,99,99,0,2,1,1,3,7,85,62,94
160,100,100,67,67,0,100,100,70,70,0,100,100,71,71,0,0.0317233398005378,0.035910003744171005,91,95,4,2,1,1,6,8,74,57,29
161,90,90,67,67,0,88,88,84,84,0,88,88,84,84,0,0.012764219340345145,0.012764219340345145,73,73,0,-1,2,2,4,6,67,77,45
162,84,700,60,100,40,170,170,72,72,0,84,140,60,80,20,0.006943735321147759,0.011504816365431091,60,70,10,2,2,2,11,6,19,26,13
163,100,100,66,66,0,100,100,45,45,0,100,100,66,66,0,0.04717655468191565,0.05582218591510943,96,98,2,2,1,1,10,29,1,0,27
164,0,616,1,100,99,0,82,1,39,38,0,74,1,56,55,0.0,0.009360427516253106,1,66,65,2,-1,3,12,1,2,69,8
165,242,1882,94,100,6,278,302,86,88,2,242,282,94,95,1,0.02038871302631131,0.027264372510977228,84,89,5,1,2,2,15,17,7,6,53
166,344,550,94,100,6,176,176,88,88,0,176,176,88,88,0,0.031655263964055956,0.035603662480002726,91,95,4,3,2,2,8,27,27,10,57
167,0,102,1,84,83,0,5,1,29,28,0,2,1,26,25,0.0,0.00017018959120460194,1,31,30,4,-1,5,3,0,92,76,4
168,0,206,1,94,93,0,12,1,39,38,0,12,1,41,40,0.0,0.02556247659893121,1,87,86,3,-1,4,2,0,90,96,2
169,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,92,81,89
170,6,622,30,100,70,36,54,35,38,3,6,54,30,55,25,0.0006807583648184077,0.013649205214609075,37,75,38,2,4,3,8,2,21,42,6
171,24,230,45,93,48,80,80,45,45,0,24,36,45,50,5,0.0023486163586235067,0.005480104836788182,45,54,9,3,3,3,9,3,26,54,29
172,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,33,59,92
173,6,6,30,30,0,32,32,31,31,0,6,6,30,30,0,0.00017018959120460194,0.00017018959120460194,30,30,0,-1,4,4,11,1,38,65,84
174,242,448,95,99,4,216,216,96,96,0,216,216,97,97,0,0.02634534871847238,0.02723033459273631,88,88,0,3,2,2,9,17,35,6,54
175,76,282,67,96,29,64,64,65,65,0,64,64,67,67,0,0.006977773239388679,0.008543517478471017,62,64,2,3,3,3,4,6,47,13,52
176,76,692,69,100,31,38,48,46,66,20,38,48,51,69,18,0.010109261717553355,0.023384049831512304,73,88,15,2,3,3,3,6,96,77,19
177,0,616,1,100,99,0,50,1,45,44,0,50,1,52,51,0.0,0.012832295176826986,1,77,76,2,-1,3,5,0,50,93,19
178,0,206,1,88,87,0,27,1,32,31,0,12,1,35,34,0.0,0.0008169100377820892,1,38,37,3,-1,4,8,0,10,82,74
179,0,206,1,92,91,0,16,1,29,28,0,6,1,28,27,0.0,0.002484768031587188,1,46,45,3,-1,4,6,0,59,91,90
180,162,778,84,100,16,124,134,90,90,0,124,134,90,91,1,0.012185574730249497,0.023894618605126112,73,85,12,2,2,2,6,9,51,31,8
181,0,1640,1,100,99,0,150,1,64,63,0,150,1,82,81,0.0,0.03025970931617822,1,91,90,1,-1,2,11,0,5,92,1
182,30,646,47,100,53,58,118,38,65,27,30,118,47,77,30,0.004356853534837809,0.03247217400183805,54,90,36,2,3,3,8,6,15,73,3
183,94,300,75,98,23,54,54,60,60,0,54,54,62,62,0,0.010381565063480718,0.013649205214609075,71,77,6,3,3,3,4,9,78,27,73
184,100,100,69,69,0,100,100,66,66,0,100,100,75,75,0,0.06620375097859015,0.06616971306034923,100,100,0,4,1,1,6,30,51,7,68
185,126,742,79,100,21,260,260,76,76,0,126,174,79,82,3,0.013138636440995268,0.020524864699274992,71,85,14,2,2,2,16,8,9,17,77
186,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,1,2,50,79
187,0,206,1,92,91,0,19,1,29,28,0,8,1,35,34,0.0,0.0015657442390823377,1,43,42,3,-1,4,8,0,21,81,83
