,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,63,679,54,100,46,106,106,67,67,0,63,106,54,75,21,0.005207801490860819,0.01667857993805099,54,81,27,2,2,2,7,4,46,22,12
1,140,140,89,89,0,72,72,84,84,0,72,72,84,84,0,0.02297559481262126,0.02297559481262126,86,86,0,-1,2,2,3,18,81,30,80
2,202,818,92,100,8,216,216,80,80,0,216,216,92,92,0,0.018788930868988054,0.02474556656114912,81,88,7,2,2,2,12,18,6,30,38
3,100,100,58,58,0,100,100,35,35,0,100,100,59,59,0,0.01841451376833793,0.05132918070730794,81,98,17,1,1,1,17,4,20,72,2
4,42,1682,51,100,49,182,216,70,81,11,42,216,52,89,37,0.0026889955410327104,0.031178733108683073,46,91,45,1,2,2,13,2,13,61,1
5,70,276,59,93,34,134,134,72,72,0,70,80,59,65,6,0.007862759113652609,0.00891793457912114,64,67,3,3,3,3,9,5,31,25,43
6,326,428,99,99,0,88,88,80,80,0,88,88,81,81,0,0.04162837400864563,0.04360257326661901,96,96,0,4,2,2,4,40,77,3,41
7,524,524,99,99,0,264,264,99,99,0,264,264,99,99,0,0.05289492494639028,0.05289492494639028,98,98,0,-1,2,2,9,36,31,2,91
8,39,39,54,54,0,76,76,54,54,0,39,39,54,54,0,0.0042547397801150485,0.0042547397801150485,53,53,0,-1,3,3,6,4,32,22,93
9,10,216,44,96,52,12,12,35,35,0,12,12,43,43,0,0.0012253650566731338,0.008611593314952858,42,66,24,3,4,4,2,3,86,43,27
10,182,798,85,100,15,248,248,81,81,0,182,204,85,87,2,0.010994247591817285,0.012219612648490419,66,67,1,2,2,2,15,9,7,31,61
11,56,262,54,93,39,164,164,74,74,0,56,62,54,56,2,0.006297014874570271,0.008135062459579971,58,64,6,3,2,2,10,3,1,29,53
12,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,83,99,45
13,96,1736,67,100,33,128,152,76,83,7,96,152,67,85,18,0.008611593314952858,0.03866707512168556,66,96,30,1,3,2,8,7,57,21,15
14,0,616,1,100,99,0,96,1,35,34,0,53,1,52,51,0.0,0.005446066918547262,1,55,54,2,-1,3,14,0,16,40,57
15,377,977,97,100,3,230,230,95,95,0,230,230,95,95,0,0.03553558664352088,0.03761189965621702,91,92,1,2,2,2,9,29,31,11,46
16,90,296,67,99,32,88,88,84,84,0,88,88,84,84,0,0.012764219340345145,0.01324075019571803,73,74,1,3,2,2,4,6,67,77,65
17,230,330,95,97,2,152,152,95,95,0,152,152,95,95,0,0.023213860240307704,0.02375846693216243,87,87,0,4,2,2,5,18,63,5,42
18,18,634,41,100,59,46,56,43,47,4,18,36,41,50,9,0.0014295925661186562,0.005105687736138058,42,54,12,2,3,3,6,2,65,61,29
19,2,618,28,100,72,4,22,30,48,18,2,22,28,49,21,0.0002723033459273631,0.014023622315259198,33,78,45,2,5,3,2,1,93,88,31
20,28,28,45,45,0,70,70,39,39,0,28,28,45,45,0,0.0013615167296368155,0.0013615167296368155,40,40,0,-1,3,3,10,3,22,43,87
21,410,1010,99,100,1,254,254,100,100,0,254,254,100,100,0,0.03744171006501242,0.042479321964668644,95,96,1,2,2,2,9,29,23,0,31
22,60,266,66,95,29,38,38,51,51,0,38,38,54,54,0,0.005480104836788182,0.011028285510058205,58,74,16,3,3,3,3,5,82,47,21
23,100,100,70,70,0,100,100,53,53,0,100,100,70,70,0,0.035025017869907075,0.061302290751897616,90,100,10,1,1,1,9,15,31,19,30
24,100,100,62,62,0,100,100,43,43,0,100,100,62,62,0,0.023622315259198747,0.023724429013921508,87,87,0,4,1,1,12,7,14,21,65
25,0,206,1,88,87,0,28,1,34,33,0,25,1,45,44,0.0,0.004561081044283332,1,53,52,3,-1,4,6,0,41,80,28
26,170,786,84,100,16,120,120,77,77,0,120,120,84,84,0,0.018244324177133328,0.03621634500833929,81,93,12,2,2,2,6,12,40,37,9
27,0,616,1,100,99,0,38,1,34,33,0,25,1,42,41,0.0,0.0032336022328874367,1,51,50,2,-1,3,8,0,42,40,41
28,334,950,97,100,3,240,240,97,97,0,240,240,97,97,0,0.024234997787535316,0.03509309370638892,87,92,5,2,2,2,9,19,28,15,19
29,90,296,64,95,31,94,94,68,68,0,94,94,71,71,0,0.00891793457912114,0.014738418598318526,68,78,10,3,2,2,5,6,50,34,44
30,22,638,50,100,50,28,28,44,44,0,22,28,50,53,3,0.00176997174852786,0.028149358385241158,42,88,46,2,3,3,3,2,76,74,3
31,0,102,1,84,83,0,3,1,27,26,0,3,1,33,32,0.0,0.0002723033459273631,1,32,31,4,-1,5,2,0,93,91,63
32,56,262,59,98,39,32,32,58,58,0,32,32,60,60,0,0.006671431975220395,0.020729092208720514,59,87,28,3,3,3,2,6,91,13,23
33,84,1684,63,100,37,90,90,67,67,0,84,90,66,69,3,0.007011811157629599,0.043023928656523366,58,99,41,1,2,2,6,5,71,47,7
34,22,228,41,90,49,78,82,37,40,3,22,31,41,45,4,0.0009190237925048504,0.0024507301133462676,37,47,10,3,3,3,12,2,14,74,54
35,88,294,62,96,34,142,142,71,71,0,88,96,62,64,2,0.008135062459579971,0.008986010415602982,64,65,1,3,2,2,8,7,15,62,51
36,124,740,86,100,14,48,48,68,68,0,48,48,69,69,0,0.01923142380612002,0.03083835392627387,82,92,10,2,3,3,3,16,81,18,33
37,114,730,80,100,20,54,54,54,54,0,54,54,58,58,0,0.010892133837094524,0.030225671397937304,72,90,18,2,3,3,4,14,47,32,9
