,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,12,12,39,39,0,14,14,34,34,0,12,12,39,39,0,0.00030634126416828345,0.00030634126416828345,33,33,0,-1,4,4,3,2,60,56,92
1,22,22,39,39,0,82,82,35,35,0,22,22,39,39,0,0.001055175465468532,0.001055175465468532,38,38,0,-1,3,3,14,3,8,51,81
2,0,1640,1,100,99,0,70,1,66,65,0,70,1,70,69,0.0,0.03175737771877872,1,89,88,1,-1,2,5,0,70,91,30
3,196,796,89,100,11,172,172,88,88,0,172,172,90,90,0,0.019469689233806462,0.03284659110248817,80,92,12,2,2,2,9,18,35,30,23
4,0,206,1,96,95,0,18,1,35,34,0,18,1,44,43,0.0,0.004152626025392287,1,52,51,3,-1,4,3,0,75,92,28
5,74,1714,70,100,30,44,88,54,79,25,44,88,58,80,22,0.01143674052894925,0.05231628033629463,72,97,25,1,3,2,4,8,77,8,6
6,6,212,28,92,64,43,56,30,31,1,6,18,28,39,11,0.00017018959120460194,0.0011232513019503727,29,37,8,3,4,4,16,1,4,60,74
7,323,529,97,100,3,152,152,99,99,0,152,152,99,99,0,0.04278566322883692,0.04377276285782362,96,96,0,3,2,2,5,29,70,11,83
8,90,90,64,64,0,104,104,82,82,0,104,104,83,83,0,0.010858095918853602,0.010858095918853602,73,73,0,-1,2,2,5,6,50,77,85
9,90,1730,62,100,38,128,182,72,90,18,90,182,62,91,29,0.007113924912352361,0.04482793832329215,58,97,39,1,2,2,9,6,35,28,11
10,63,269,61,96,35,72,72,77,77,0,72,72,77,77,0,0.007352190340038803,0.011913271384322134,64,73,9,3,2,2,3,4,64,22,62
