,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,40,656,47,100,53,186,210,66,71,5,40,155,47,85,38,0.0025188059498281084,0.01940161339732462,45,81,36,2,2,2,16,1,4,53,23
1,0,206,1,93,92,0,12,1,33,32,0,9,1,39,38,0.0,0.0011232513019503727,1,41,40,3,-1,4,4,0,72,99,64
2,40,656,47,100,53,66,80,44,55,11,40,80,47,60,13,0.003437829742332959,0.012219612648490419,46,72,26,2,2,2,6,1,51,71,21
3,118,219,86,96,10,72,72,79,79,0,72,72,80,80,0,0.02038871302631131,0.02038871302631131,85,85,0,5,2,2,3,9,75,39,60
4,54,260,60,97,37,38,38,51,51,0,38,38,54,54,0,0.007352190340038803,0.0088498587426393,62,65,3,3,3,3,3,4,94,38,53
5,22,638,40,99,59,102,152,57,65,8,22,152,40,87,47,0.0017359338302869397,0.025154021580040164,44,88,44,2,3,3,12,2,6,83,1
6,49,149,64,89,25,22,22,47,47,0,22,22,52,52,0,0.005582218591510943,0.005582218591510943,60,60,0,6,3,3,2,4,89,22,58
7,100,100,61,61,0,100,100,43,43,0,100,100,61,61,0,0.03536539705231628,0.035569624561761805,95,95,0,3,1,1,12,19,2,15,56
8,0,206,1,93,92,0,18,1,34,33,0,18,1,44,43,0.0,0.011368664692467409,1,70,69,3,-1,4,3,0,58,92,37
9,0,1640,1,100,99,0,118,1,63,62,0,118,1,74,73,0.0,0.02828551005820484,1,89,88,1,-1,2,9,0,28,82,23
10,74,1714,69,100,31,38,72,55,79,24,38,72,58,79,21,0.011096361346540046,0.05915790190271963,72,97,25,1,3,2,3,9,76,27,30
11,100,100,76,76,0,100,100,96,96,0,100,100,96,96,0,0.0549372000408455,0.057183702644746245,97,99,2,3,1,1,3,4,58,22,75
12,100,100,58,58,0,100,100,35,35,0,100,100,59,59,0,0.014772456516559448,0.035705776234725484,75,93,18,1,1,1,17,5,20,47,9
13,2,2,29,29,0,7,7,29,29,0,2,2,29,29,0,0.0002042275094455223,0.0002042275094455223,32,32,0,-1,5,5,4,1,73,55,50
14,6,212,30,91,61,12,16,30,32,2,6,16,30,40,10,0.00010211375472276115,0.0028932230504782326,29,49,20,3,4,4,4,1,83,65,35
15,0,206,1,93,92,0,17,1,29,28,0,8,1,34,33,0.0,0.00030634126416828345,1,32,31,3,-1,4,9,0,23,97,63
16,217,217,89,89,0,160,160,86,86,0,160,160,88,88,0,0.017052997038701112,0.017052997038701112,79,79,0,-1,2,2,7,15,24,19,80
17,128,128,85,85,0,94,94,75,75,0,94,94,75,75,0,0.018925082541951733,0.018925082541951733,81,81,0,-1,2,2,5,9,49,39,80
18,2,208,29,90,61,14,34,29,33,4,2,14,29,39,10,0.00013615167296368154,0.0031314884781646754,30,45,15,3,5,4,9,1,26,60,29
19,0,1640,1,100,99,0,56,1,81,80,0,56,1,81,80,0.0,0.0781510602811532,1,99,98,1,-1,2,2,0,89,87,3
20,169,375,85,98,13,152,152,83,83,0,152,152,86,86,0,0.017291262466387555,0.018040096667687803,78,79,1,3,2,2,8,15,21,19,71
21,120,720,86,100,14,48,48,73,73,0,48,48,75,75,0,0.023554239422716908,0.04499812791449675,88,96,8,2,3,3,3,20,92,23,0
22,0,206,1,94,93,0,12,1,39,38,0,12,1,41,40,0.0,0.011879233466081215,1,74,73,3,-1,4,2,0,90,99,18
23,52,52,53,53,0,80,80,54,54,0,52,52,53,53,0,0.004322815616596889,0.004322815616596889,54,54,0,-1,2,2,6,3,40,43,59
24,0,206,1,87,86,0,44,1,32,31,0,10,1,33,32,0.0,0.001497668402600497,1,42,41,3,-1,4,16,1,9,69,54
