,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,76,282,57,94,37,66,66,47,47,0,76,66,60,55,-5,0.006603356138738555,0.013819394805813677,56,75,19,3,3,3,6,6,71,13,20
1,32,134,47,78,31,94,94,48,48,0,32,34,47,48,1,0.0020082371762143027,0.0020763130126961434,46,46,0,4,3,3,9,2,28,52,65
2,0,206,1,97,96,0,12,1,38,37,0,12,1,43,42,0.0,0.009020048333843901,1,67,66,3,-1,4,2,0,97,76,33
3,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,93,92,80
4,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,15,80,97
5,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,87,36,80
6,100,100,73,73,0,100,100,88,88,0,100,100,88,88,0,0.0567752476258552,0.06889274651962286,100,100,0,2,1,1,4,19,84,15,8
7,100,100,61,61,0,100,100,43,43,0,100,100,61,61,0,0.03281255318424725,0.03434425950508867,91,93,2,2,1,1,12,18,2,30,71
8,199,399,88,96,8,110,110,72,72,0,110,110,76,76,0,0.023622315259198747,0.027843017121072875,85,89,4,3,2,2,6,20,40,23,48
9,0,616,1,100,99,0,78,1,44,43,0,78,1,59,58,0.0,0.016440314510364547,1,80,79,2,-1,3,8,0,15,89,23
10,239,839,93,100,7,144,144,94,94,0,144,144,94,94,0,0.027706865448109193,0.035569624561761805,89,95,6,2,2,2,6,15,71,16,33
11,100,100,66,66,0,100,100,67,67,0,100,100,73,73,0,0.05915790190271963,0.06940331529323666,98,99,1,2,1,1,5,22,52,9,6
12,0,102,1,74,73,0,8,1,29,28,0,6,1,29,28,0.0,0.0025188059498281084,1,49,48,4,-1,5,4,0,83,36,73
13,22,228,46,94,48,54,54,62,62,0,22,28,46,53,7,0.005071649817897137,0.006331052792811192,55,62,7,3,3,3,4,3,72,29,53
14,100,100,69,69,0,100,100,57,57,0,100,100,69,69,0,0.038224582184553595,0.038224582184553595,94,94,0,-1,1,1,8,12,57,37,89
15,18,618,45,100,55,28,28,40,40,0,18,28,45,48,3,0.0007147962830593281,0.006024711528642908,36,60,24,2,3,3,3,2,82,56,13
16,0,101,1,74,73,0,12,1,25,24,0,1,1,25,24,0.0,0.00010211375472276115,1,29,28,5,-1,6,12,0,3,91,78
17,100,100,63,63,0,100,100,56,56,0,100,100,63,63,0,0.0424112461281868,0.042751625310596,96,96,0,3,1,1,7,16,24,12,49
18,16,632,40,100,60,60,60,49,49,0,16,60,40,58,18,0.0019061234214915416,0.013989584397018279,45,76,31,2,3,3,5,1,88,53,14
19,80,696,72,100,28,88,88,80,80,0,88,88,81,81,0,0.014295925661186561,0.022328874366043774,78,85,7,2,2,2,4,5,77,25,24
20,15,631,39,100,61,30,60,37,50,13,15,60,39,61,22,0.003199564314646516,0.0247115286429082,50,86,36,2,4,3,5,6,80,73,7
21,100,100,66,66,0,100,100,49,49,0,100,100,66,66,0,0.03669287586371218,0.04115184315327275,95,97,2,2,1,1,9,12,54,37,26
22,100,100,59,59,0,100,100,45,45,0,100,100,59,59,0,0.01841451376833793,0.018993158378433576,81,82,1,3,1,1,10,3,0,46,71
23,0,206,1,86,85,0,49,1,32,31,0,6,1,28,27,0.0,0.001940161339732462,1,44,43,3,-1,4,11,0,5,99,46
24,0,1640,1,100,99,0,134,1,60,59,0,134,1,84,83,0.0,0.020831205963443275,1,83,82,1,-1,2,13,1,13,69,6
25,134,236,83,94,11,64,64,67,67,0,64,64,68,68,0,0.01844855168657885,0.018788930868988054,82,82,0,4,3,3,4,18,67,30,56
26,159,365,90,99,9,88,88,80,80,0,88,88,80,80,0,0.025290173253003846,0.04418121787671466,87,96,9,3,2,2,4,16,84,18,1
27,84,700,59,100,41,104,104,73,73,0,84,104,66,78,12,0.010245413390517035,0.024371149460498995,69,89,20,2,2,2,5,5,52,25,16
28,16,16,41,41,0,40,40,44,44,0,16,16,41,41,0,0.002552843868069029,0.002552843868069029,46,46,0,-1,3,3,5,2,70,94,45
29,0,206,1,91,90,0,32,1,33,32,0,6,1,31,30,0.0,0.0020422750944552232,1,45,44,3,-1,4,6,0,44,79,46
30,0,616,1,100,99,0,82,1,47,46,0,82,1,58,57,0.0,0.03158718812757412,1,90,89,2,-1,3,7,0,46,86,2
31,218,424,92,98,6,200,200,94,94,0,200,200,93,93,0,0.016610504101569147,0.024575376969944517,79,85,6,3,2,2,8,13,30,33,32
32,44,145,51,85,34,86,86,68,68,0,44,45,51,53,2,0.006875659484665918,0.006875659484665918,58,58,0,6,3,3,6,4,69,72,58
33,230,332,89,99,10,312,312,90,90,0,230,232,89,89,0,0.01232172640321318,0.01242384015793594,69,69,0,4,2,2,16,9,9,31,65
34,32,32,45,45,0,72,72,45,45,0,32,32,45,45,0,0.002757071377514551,0.002757071377514551,46,46,0,-1,3,3,7,2,46,52,67
35,76,692,56,100,44,82,92,48,49,1,76,92,57,60,3,0.00793083495013445,0.030702202253310187,60,91,31,2,3,3,7,6,46,34,0
36,146,762,85,100,15,210,220,83,84,1,146,220,85,91,6,0.012798257258586064,0.017223186629905716,74,77,3,2,2,2,12,9,3,27,35
