,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,92,298,69,95,26,96,96,74,74,0,96,96,74,74,0,0.013513053541645392,0.014806494434800367,75,77,2,3,3,3,6,8,69,20,53
1,34,240,50,94,44,38,38,59,59,0,34,38,61,61,0,0.0030634126416828346,0.01657646618332823,48,82,34,3,3,3,3,6,92,70,16
2,158,774,85,100,15,190,200,93,93,0,158,200,87,93,6,0.010177337554035196,0.03985840226011777,67,95,28,2,2,2,8,6,15,13,3
3,140,346,81,97,16,224,224,87,87,0,140,147,81,82,1,0.013138636440995268,0.01405766023350012,75,75,0,3,2,2,11,8,19,17,64
4,6,108,33,83,50,16,16,33,33,0,6,10,33,38,5,0.00030634126416828345,0.0017359338302869397,34,42,8,4,4,4,4,1,78,88,54
5,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,46,36,89
6,16,1656,33,100,67,34,80,33,53,20,16,80,33,56,23,0.0005446066918547262,0.022567139793730217,34,87,53,1,3,2,6,1,40,4,20
7,0,616,1,100,99,0,58,1,34,33,0,16,1,31,30,0.0,0.003267640151128357,1,49,48,2,-1,3,14,0,8,92,90
8,68,68,68,68,0,62,62,82,82,0,62,62,82,82,0,0.01327478811395895,0.01327478811395895,76,76,0,-1,2,2,3,4,85,72,80
9,100,100,61,61,0,100,100,40,40,0,100,100,61,61,0,0.02365635317743967,0.028728002995336805,88,90,2,2,1,1,14,14,8,32,57
10,108,314,75,95,20,88,88,73,73,0,88,88,74,74,0,0.012287688484972258,0.022669253548452978,73,86,13,3,2,2,4,9,83,27,37
11,24,24,44,44,0,68,68,42,42,0,24,24,44,44,0,0.0013274788113958951,0.0013274788113958951,40,40,0,-1,3,3,8,4,39,64,85
12,6,6,29,29,0,26,26,32,32,0,6,6,29,29,0,0.00013615167296368154,0.00013615167296368154,32,32,0,-1,4,4,9,1,28,4,87
13,100,100,63,63,0,100,100,39,39,0,100,100,63,63,0,0.04700636509071105,0.0489124885122026,96,99,3,2,1,1,14,29,17,1,83
14,64,270,57,96,39,86,86,56,56,0,64,70,57,58,1,0.006705469893461316,0.007352190340038803,62,63,1,3,3,3,6,4,59,72,71
15,0,206,1,93,92,0,22,1,32,31,0,20,1,44,43,0.0,0.005786446100956465,1,56,55,3,-1,4,5,0,45,85,62
16,0,206,1,90,89,0,36,1,33,32,0,12,1,34,33,0.0,0.0023486163586235067,1,46,45,3,-1,4,10,1,1,50,83
17,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,31,84,69
18,353,969,97,100,3,128,128,92,92,0,128,128,92,92,0,0.037509785901494265,0.04234317029170496,94,95,1,2,2,2,5,30,50,7,57
19,22,22,41,41,0,78,78,37,37,0,22,22,41,41,0,0.0019061234214915416,0.0019061234214915416,43,43,0,-1,3,3,12,2,14,83,96
20,1,207,25,91,66,4,20,25,33,8,1,20,25,47,22,0.0,0.0061949011198475104,1,58,57,3,6,4,4,1,84,68,77
21,0,206,1,90,89,0,22,1,32,31,0,22,1,40,39,0.0,0.005922597773920147,1,55,54,3,-1,4,5,0,50,89,44
22,0,616,1,100,99,0,58,1,42,41,0,50,1,50,49,0.0,0.004765308553728854,1,54,53,2,-1,3,7,0,46,80,47
23,241,447,90,99,9,308,308,87,87,0,241,249,90,92,2,0.016610504101569147,0.017937982912965042,80,83,3,3,2,2,16,15,9,19,52
24,96,96,64,64,0,94,94,62,62,0,94,94,69,69,0,0.011232513019503728,0.011232513019503728,73,73,0,-1,2,2,5,6,52,34,86
