,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,38,1678,52,100,48,60,94,48,70,22,36,94,52,71,19,0.004016474352428605,0.029612988869600735,52,90,38,1,3,2,5,6,63,41,34
1,100,100,66,66,0,100,100,60,60,0,100,100,68,68,0,0.06300418666394364,0.07284114503556963,100,100,0,2,1,1,7,40,43,3,5
2,362,562,98,100,2,158,158,97,97,0,158,158,97,97,0,0.03897341638585384,0.040198781442526976,96,96,0,3,2,2,6,29,71,0,75
3,38,244,50,93,43,66,66,48,48,0,38,66,50,60,10,0.0030634126416828346,0.010347527145239796,47,71,24,3,3,3,6,3,48,54,17
4,0,616,1,100,99,0,50,1,34,33,0,43,1,48,47,0.0,0.0057524081827155455,1,57,56,2,-1,3,8,0,42,81,57
5,24,640,45,100,55,46,46,42,42,0,24,46,45,53,8,0.0016678579938050988,0.005922597773920147,41,56,15,2,3,3,6,4,48,64,28
6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,18,36,91
7,32,1672,40,100,60,94,204,38,72,34,32,204,40,87,47,0.0014295925661186562,0.04081146397086354,41,98,57,1,3,2,15,2,7,74,2
8,0,616,1,100,99,0,36,1,33,32,0,16,1,35,34,0.0,0.004016474352428605,1,50,49,2,-1,3,7,0,46,67,90
9,0,1640,1,100,99,0,148,1,70,69,0,148,1,85,84,0.0,0.042853739065318766,1,95,94,1,-1,2,9,0,28,59,2
10,173,1813,87,100,13,148,172,79,86,7,148,172,86,88,2,0.0160318594914735,0.04084550188910446,77,96,19,1,2,2,9,15,26,19,30
