,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,56,672,53,100,47,144,144,76,76,0,56,144,53,81,28,0.010007147962830594,0.026039007454304094,70,85,15,2,3,3,9,5,54,25,9
1,56,672,54,100,46,124,134,63,68,5,56,101,54,75,21,0.0051397256543789785,0.015180911535450491,54,75,21,2,2,2,10,2,12,75,39
2,0,616,1,100,99,0,88,1,40,39,0,52,1,50,49,0.0,0.00616086320160659,1,55,54,2,-1,3,12,0,3,96,21
3,143,143,83,83,0,70,70,56,56,0,70,70,63,63,0,0.013376901868681712,0.013376901868681712,75,75,0,-1,3,3,5,14,37,32,93
4,0,206,1,92,91,0,16,1,30,29,0,10,1,35,34,0.0,0.002144388849177984,1,43,42,3,-1,4,6,0,65,98,70
5,16,16,38,38,0,30,30,36,36,0,16,16,38,38,0,0.0007488342013002485,0.0007488342013002485,37,37,0,-1,3,3,6,1,74,4,85
6,6,212,31,93,62,14,18,31,33,2,6,26,31,49,18,0.0002723033459273631,0.004935498144933456,32,54,22,3,4,4,5,1,70,60,38
7,150,766,80,100,20,166,176,84,87,3,150,176,84,87,3,0.01412573606998196,0.033969842404438545,73,95,22,2,2,2,8,8,27,17,0
8,246,846,95,100,5,144,144,92,92,0,144,144,92,92,0,0.024064808196330712,0.03478675244222063,87,92,5,2,2,2,6,19,48,15,8
9,66,682,71,100,29,56,56,84,84,0,56,56,84,84,0,0.01763164164879676,0.032370060247115286,81,95,14,2,2,2,2,5,86,25,6
10,0,616,1,100,99,0,80,1,39,38,0,80,1,57,56,0.0,0.009190237925048503,1,66,65,2,-1,3,12,0,2,91,14
11,206,822,89,100,11,166,166,87,87,0,166,166,91,91,0,0.019878144252697506,0.024234997787535316,79,87,8,2,2,2,8,18,10,30,29
12,22,222,40,94,54,48,48,38,38,0,22,48,40,50,10,0.0024166921951053475,0.007726607440688927,44,61,17,3,3,3,7,2,46,83,27
13,90,706,65,100,35,126,136,68,75,7,88,104,64,77,13,0.006092787365124749,0.010279451308757957,59,70,11,2,2,2,8,6,30,41,90
14,135,135,85,85,0,236,236,85,85,0,135,135,85,85,0,0.0088498587426393,0.0088498587426393,65,65,0,-1,2,2,13,8,13,57,93
15,58,674,61,100,39,94,104,72,81,9,58,74,61,68,7,0.005514142755029102,0.009156200006807584,59,68,9,2,2,2,5,6,80,70,94
16,1,207,26,91,65,7,26,26,34,8,1,21,26,44,18,0.0,0.003642057251778481,1,49,48,3,6,4,7,2,62,58,38
17,236,236,92,92,0,174,174,93,93,0,174,174,94,94,0,0.017155110793423873,0.017155110793423873,80,80,0,-1,2,2,7,14,24,32,96
