,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,174,774,85,100,15,140,140,69,69,0,140,140,84,84,0,0.011743081793117532,0.023350011913271386,68,84,16,2,3,3,10,14,22,32,12
1,438,1054,97,100,3,352,352,96,96,0,352,352,96,96,0,0.035195207461111676,0.04156029817216379,93,95,2,2,2,2,13,27,13,10,25
2,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,1,44,50,59
3,6,108,33,83,50,16,16,33,33,0,6,9,33,38,5,0.00030634126416828345,0.0004765308553728854,34,35,1,4,4,4,4,1,78,88,56
4,284,386,96,98,2,256,256,96,96,0,256,256,96,96,0,0.021818305592429966,0.021818305592429966,86,86,0,4,2,2,10,18,0,30,65
5,146,1786,83,100,17,96,120,67,83,16,96,120,68,85,17,0.014023622315259198,0.05037611899656217,75,98,23,1,3,2,6,13,74,33,11
6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,35,66,45
7,88,704,74,100,26,48,48,72,72,0,48,48,74,74,0,0.012968446849790666,0.022396950202525613,74,85,11,2,3,3,3,8,60,8,31
8,0,616,1,100,99,0,38,1,39,38,0,16,1,38,37,0.0,0.004833384390210695,1,54,53,2,-1,3,6,0,32,81,90
9,16,118,37,77,40,56,56,48,48,0,16,19,37,41,4,0.0035739814152966403,0.003880322679464924,50,50,0,4,3,3,6,1,65,90,63
10,54,670,58,100,42,70,70,58,58,0,54,70,59,63,4,0.0068075836481840775,0.016168011164437182,60,78,18,2,3,3,5,4,63,72,32
11,169,271,92,95,3,72,72,80,80,0,72,72,80,80,0,0.023588277340957826,0.02403077027808979,89,89,0,4,2,2,3,16,87,12,51
12,0,616,1,99,98,0,146,1,66,65,0,146,1,82,81,0.0,0.032336022328874364,1,91,90,2,-1,3,11,0,19,87,2
13,6,622,31,100,69,30,58,35,43,8,6,45,31,52,21,0.0005105687736138058,0.006637394056979475,37,59,22,2,4,3,7,1,62,49,41
14,28,28,46,46,0,106,106,58,58,0,28,28,46,46,0,0.002382654276864427,0.002382654276864427,46,46,0,-1,3,3,11,3,19,54,82
15,406,1006,97,100,3,192,192,100,100,0,192,192,100,100,0,0.03921168181354028,0.058613295210864905,95,99,4,2,2,2,6,27,40,10,7
16,66,682,56,100,44,102,122,58,65,7,64,122,55,77,22,0.00442492937131965,0.015997821573232582,54,78,24,2,2,2,8,6,42,41,14
17,100,100,58,58,0,100,100,35,35,0,100,100,59,59,0,0.02038871302631131,0.033425235712583816,83,92,9,2,1,1,17,8,20,44,12
18,0,616,1,100,99,0,76,1,39,38,0,46,1,51,50,0.0,0.007250076585316042,1,62,61,2,-1,3,10,0,22,85,25
19,0,206,1,88,87,0,40,1,31,30,0,8,1,31,30,0.0,0.001599782157323258,1,40,39,3,-1,4,17,0,20,66,83
20,108,314,78,97,19,86,86,62,62,0,86,86,65,65,0,0.012594029749140543,0.01494264610776405,73,78,5,3,3,3,6,8,74,8,22
