,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,206,1,89,88,0,16,1,26,25,0,10,1,32,31,0.0,0.0005786446100956465,1,34,33,3,-1,4,6,0,40,89,64
1,16,632,39,100,61,54,68,39,42,3,16,56,39,60,21,0.0011232513019503727,0.007760645358929848,39,63,24,2,3,3,8,1,57,71,48
2,6,107,30,77,47,29,29,30,30,0,6,6,30,30,0,0.00030634126416828345,0.00037441710065012424,34,35,1,5,4,4,11,1,38,55,78
3,100,100,64,64,0,100,100,45,45,0,100,100,64,64,0,0.03448041117805235,0.03448041117805235,94,94,0,-1,1,1,10,18,18,30,96
4,0,206,1,92,91,0,16,1,30,29,0,16,1,36,35,0.0,0.004186663943633207,1,50,49,3,-1,4,6,0,65,89,57
5,270,1870,91,100,9,286,286,88,88,0,270,286,91,93,2,0.0212056230640934,0.04894652643044351,81,97,16,1,2,2,14,18,25,30,1
6,56,158,52,85,33,76,76,54,54,0,56,58,52,57,5,0.004595118962524252,0.004935498144933456,50,50,0,4,2,2,6,2,56,74,49
7,247,863,91,100,9,166,176,84,87,3,166,176,85,87,2,0.02386058068688519,0.03267640151128357,84,93,9,2,2,2,8,20,27,23,25
8,70,70,69,69,0,62,62,80,80,0,62,62,81,81,0,0.012628067667381462,0.012628067667381462,73,73,0,-1,2,2,3,5,94,25,84
9,16,118,33,75,42,54,54,33,33,0,16,18,33,37,4,0.00034037918240920387,0.0004765308553728854,34,34,0,4,3,3,10,1,0,4,55
10,100,100,64,64,0,100,100,44,44,0,100,100,64,64,0,0.04516831750570135,0.046734061744783686,96,97,1,3,1,1,13,29,13,1,94
11,43,249,55,95,40,38,38,53,53,0,38,38,55,55,0,0.005207801490860819,0.006977773239388679,58,62,4,3,3,3,3,6,64,35,83
12,523,523,100,100,0,216,216,99,99,0,216,216,99,99,0,0.054528745021954456,0.054528745021954456,97,97,0,-1,2,2,6,36,48,2,99
13,6,622,28,100,72,18,64,28,39,11,6,64,28,55,27,0.0002042275094455223,0.008203138296061813,29,63,34,2,4,3,8,1,27,95,24
14,6,212,27,86,59,20,27,27,28,1,6,12,27,30,3,6.807583648184077e-05,0.0002382654276864427,27,30,3,3,4,4,14,1,25,68,95
15,0,102,1,77,76,0,8,1,29,28,0,2,1,27,26,0.0,0.0019741992579733825,1,45,44,4,-1,5,4,0,84,99,94
16,100,100,61,61,0,100,100,44,44,0,100,100,61,61,0,0.04874229892099799,0.07491745804826577,97,100,3,2,1,1,12,30,6,7,3
17,48,149,52,82,30,148,148,64,64,0,48,49,52,52,0,0.0022465026039007454,0.002280540522141666,45,45,0,5,2,2,14,4,16,64,58
18,87,293,76,98,22,32,32,63,63,0,32,32,64,64,0,0.014908608189523128,0.018074134585928724,76,82,6,3,3,3,2,13,86,33,47
19,38,654,50,100,50,120,130,62,62,0,38,130,50,80,30,0.003267640151128357,0.011981347220803976,49,71,22,2,3,3,10,6,18,70,39
20,0,102,1,77,76,0,11,1,27,26,0,2,1,26,25,0.0,0.00013615167296368154,1,30,29,4,-1,5,9,0,35,67,60
21,501,707,100,100,0,304,304,100,100,0,304,304,100,100,0,0.038394771775758195,0.041390108580959185,95,95,0,3,2,2,10,29,11,1,35
22,16,632,38,100,62,33,84,33,45,12,16,84,38,61,23,0.00013615167296368154,0.017291262466387555,31,79,48,2,3,3,9,1,54,95,6
23,76,76,63,63,0,54,54,53,53,0,54,54,57,57,0,0.008543517478471017,0.008543517478471017,65,65,0,-1,3,3,4,7,79,21,76
24,40,246,59,98,39,22,22,52,52,0,22,22,54,54,0,0.005071649817897137,0.02277136730317574,59,87,28,3,3,3,2,5,86,47,10
25,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,71,91,82
26,284,284,96,96,0,256,256,96,96,0,256,256,96,96,0,0.021818305592429966,0.021818305592429966,86,86,0,-1,2,2,10,18,0,30,69
27,32,32,46,46,0,66,66,44,44,0,32,32,46,46,0,0.0016338200755641784,0.0016338200755641784,40,40,0,-1,3,3,6,2,40,74,81
28,38,244,52,95,43,60,60,48,48,0,36,42,52,55,3,0.004016474352428605,0.004186663943633207,52,52,0,3,3,3,5,6,63,41,88
29,39,39,53,53,0,54,54,53,53,0,39,39,53,53,0,0.00439089145307873,0.00439089145307873,54,54,0,-1,3,3,4,4,79,22,85
30,0,616,1,100,99,0,60,1,48,47,0,60,1,53,52,0.0,0.02634534871847238,1,90,89,2,-1,3,5,0,52,40,11
31,100,100,67,67,0,100,100,74,74,0,100,100,75,75,0,0.035875965825930084,0.035875965825930084,93,93,0,-1,1,1,5,6,63,34,92
32,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,1,8,50,82
33,22,228,47,94,47,28,28,42,42,0,22,28,47,50,3,0.0026209197045508697,0.014806494434800367,49,79,30,3,3,3,3,2,64,83,5
34,16,632,35,100,65,34,34,39,39,0,16,34,35,45,10,0.002144388849177984,0.014806494434800367,40,78,38,2,3,3,4,1,67,53,5
35,431,1031,99,100,1,256,256,95,95,0,256,256,95,95,0,0.03437829742332959,0.04278566322883692,93,95,2,2,2,2,10,29,18,11,14
36,156,258,89,97,8,56,56,76,76,0,56,56,77,77,0,0.020899281799925118,0.022022533101875488,87,88,1,4,2,2,2,16,68,12,51
37,240,440,94,97,3,176,176,87,87,0,176,176,91,91,0,0.020524864699274992,0.020933319718166036,83,84,1,3,2,2,8,18,15,5,42
38,200,406,91,97,6,268,268,82,82,0,200,206,91,91,0,0.014500153170632085,0.016610504101569147,78,78,0,3,2,2,16,8,4,8,46
39,262,262,98,98,0,56,56,84,84,0,56,56,85,85,0,0.04115184315327275,0.04115184315327275,96,96,0,-1,2,2,2,29,98,1,85
40,102,718,83,100,17,48,48,72,72,0,48,48,74,74,0,0.01320671227747711,0.03168930188229688,75,91,16,2,3,3,3,14,60,14,18
41,160,160,84,84,0,242,242,83,83,0,160,160,84,84,0,0.014806494434800367,0.014806494434800367,72,72,0,-1,2,2,14,8,25,20,89
42,36,36,48,48,0,84,84,48,48,0,36,36,48,48,0,0.004118588107151367,0.004118588107151367,52,52,0,-1,3,3,9,6,23,73,98
43,120,120,76,76,0,174,174,72,72,0,120,120,76,76,0,0.006943735321147759,0.006943735321147759,58,58,0,-1,2,2,10,6,0,13,92
44,64,270,58,95,37,104,104,66,66,0,64,70,58,59,1,0.006773545729943157,0.008339289969025495,59,62,3,3,3,3,9,7,26,62,94
45,230,230,94,94,0,120,120,100,100,0,120,120,100,100,0,0.03359542530378842,0.03359542530378842,91,91,0,-1,2,2,3,16,85,12,36
46,193,399,92,100,8,112,112,94,94,0,112,112,94,94,0,0.026855917492086184,0.027740903366350114,88,89,1,3,2,2,4,17,78,6,53
47,0,101,1,76,75,0,11,1,24,23,0,1,1,24,23,0.0,3.4037918240920386e-05,1,26,25,5,-1,6,11,0,38,92,95
48,41,247,56,95,39,34,34,46,46,0,34,34,52,52,0,0.004186663943633207,0.006773545729943157,53,60,7,3,3,3,4,6,73,35,22
49,40,246,51,95,44,80,80,56,56,0,40,46,51,51,0,0.0045270431260424114,0.0061949011198475104,52,56,4,3,2,2,6,2,65,94,53
50,49,49,52,52,0,156,156,67,67,0,49,49,52,52,0,0.004833384390210695,0.004833384390210695,54,54,0,-1,3,3,11,4,5,22,89
51,488,1088,100,100,0,216,216,96,96,0,216,216,97,97,0,0.045508696688110556,0.05023996732359849,97,98,1,2,2,2,9,40,35,3,34
52,126,1766,83,100,17,270,294,83,86,3,126,294,83,95,12,0.013513053541645392,0.034684638687497875,76,95,19,1,2,2,16,8,4,20,15
53,174,774,85,100,15,190,190,74,74,0,174,190,85,86,1,0.010790020082371761,0.014772456516559448,70,74,4,2,2,2,11,13,5,24,13
54,100,100,57,57,0,100,100,38,38,0,100,100,57,57,0,0.059634432758092513,0.07678954355151639,100,100,0,1,1,1,16,36,4,2,15
55,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,36,99,97
56,44,44,57,57,0,22,22,48,48,0,22,22,51,51,0,0.00707988699411144,0.00707988699411144,60,60,0,-1,3,3,2,4,95,38,86
57,0,206,1,88,87,0,37,1,33,32,0,42,1,49,48,0.0,0.005377991082065421,1,54,53,3,-1,4,9,0,54,66,31
58,22,638,47,100,53,44,44,48,48,0,22,44,47,57,10,0.0014295925661186562,0.009394465434494027,43,68,25,2,3,3,4,2,47,61,31
59,200,200,91,91,0,88,88,73,73,0,88,88,74,74,0,0.02413288403281255,0.02413288403281255,87,87,0,-1,2,2,4,16,83,18,69
60,0,206,1,92,91,0,10,1,31,30,0,6,1,31,30,0.0,0.0015657442390823377,1,42,41,3,-1,4,3,0,64,93,94
61,122,122,81,81,0,148,148,78,78,0,122,122,83,83,0,0.013513053541645392,0.013513053541645392,73,73,0,-1,2,2,9,8,23,8,89
62,98,714,69,100,31,96,96,61,61,0,96,96,69,69,0,0.011640968038394772,0.027094182919772627,74,89,15,2,3,3,6,9,48,27,30
63,0,616,1,100,99,0,38,1,35,34,0,38,1,46,45,0.0,0.006773545729943157,1,58,57,2,-1,3,6,0,56,99,44
64,114,730,80,100,20,158,158,80,80,0,114,158,80,85,5,0.00980292045338507,0.019061234214915415,68,81,13,2,2,2,9,9,23,31,19
65,82,288,70,96,26,54,54,54,54,0,54,54,58,58,0,0.013070560604513427,0.017427414139351238,77,81,4,3,3,3,4,8,47,20,13
66,49,49,52,52,0,98,98,53,53,0,49,49,52,52,0,0.004833384390210695,0.004833384390210695,54,54,0,-1,3,3,8,4,30,22,50
67,90,296,68,95,27,104,104,86,86,0,104,104,87,87,0,0.011743081793117532,0.01674665577453283,70,79,9,3,2,2,5,6,49,77,62
68,0,1640,1,100,99,0,192,1,73,72,0,192,1,88,87,0.0,0.031451036454610434,1,91,90,1,-1,2,13,0,13,82,11
69,149,765,84,100,16,190,190,80,80,0,149,190,84,88,4,0.016338200755641786,0.022839443139657578,75,86,11,2,2,2,11,12,33,37,48
70,76,692,63,100,37,68,78,72,77,5,68,78,74,77,3,0.009054086252084823,0.021818305592429966,63,85,22,2,2,2,4,6,67,41,32
71,2,618,27,100,73,4,18,27,40,13,2,18,27,44,17,3.4037918240920386e-05,0.005037611899656217,26,54,28,2,5,3,2,1,91,95,51
72,88,88,78,78,0,32,32,63,63,0,32,32,65,65,0,0.01232172640321318,0.01232172640321318,76,76,0,-1,3,3,2,9,98,27,99
73,150,766,85,100,15,150,150,85,85,0,150,150,89,89,0,0.017121072875182955,0.025119983661799246,81,88,7,2,2,2,7,8,46,20,17
74,185,285,92,96,4,104,104,86,86,0,104,104,86,86,0,0.02644746247319514,0.027060145001531706,89,89,0,4,2,2,5,15,45,16,42
75,0,206,1,94,93,0,28,1,33,32,0,15,1,38,37,0.0,0.002825147213996392,1,49,48,3,-1,4,6,0,32,86,22
76,0,616,1,100,99,0,40,1,40,39,0,40,1,53,52,0.0,0.011198475101262807,1,72,71,2,-1,3,5,0,80,93,39
77,472,472,98,98,0,448,448,99,99,0,448,448,99,99,0,0.03369753905851118,0.03369753905851118,92,92,0,-1,2,2,16,22,4,9,36
78,50,256,55,94,39,64,64,63,63,0,64,64,64,64,0,0.006467204465774873,0.01324075019571803,59,75,16,3,3,3,4,6,79,26,31
79,275,875,94,100,6,246,246,95,95,0,246,246,96,96,0,0.018857006705469893,0.03846284761224004,79,96,17,2,2,2,10,15,22,19,11
80,327,1967,99,100,1,120,144,87,91,4,120,144,88,91,3,0.03226794649239253,0.04870826100275707,93,97,4,1,2,2,6,29,56,1,95
81,126,126,82,82,0,108,108,69,69,0,108,108,77,77,0,0.008543517478471017,0.008543517478471017,66,66,0,-1,3,3,8,13,39,24,92
82,112,112,75,75,0,102,102,68,68,0,112,112,78,78,0,0.013104598522754349,0.013104598522754349,75,75,0,-1,3,3,7,8,43,20,97
83,72,688,55,100,45,130,140,62,64,2,72,140,55,80,25,0.0024166921951053475,0.017427414139351238,45,77,32,2,2,2,11,4,5,64,12
84,22,638,47,100,53,18,22,47,53,6,22,22,54,54,0,0.0020422750944552232,0.02661765206439974,43,91,48,2,3,3,2,2,99,52,7
