,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
24,124,124,78.0,78.0,0.0,284,284,82.0,82.0,0.0,124,124,78.0,78.0,0.0,0.011879233466081215,0.011879233466081215,66.5,66.5,0.0,-1,16,6,9,77,87
25,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.0,14.0,0.0,-1,3,1,64,69,82
26,90,296,63.5,95.0,31.5,100,100,71.5,71.5,0.0,90,100,69.5,77.5,8.0,0.007147962830593281,0.00789679703189353,57.0,62.0,5.0,3,6,6,51,28,64
27,0,616,12.5,100.0,87.5,0,44,12.5,50.0,37.5,0,44,12.5,55.0,42.5,0.0,0.02828551005820484,13.0,90.0,77.0,2,4,0,79,98,11
28,22,638,44.0,100.0,56.0,54,64,37.0,39.0,2.0,22,60,44.0,54.0,10.0,0.0011232513019503727,0.008237176214302734,38.5,64.0,25.5,2,8,3,15,51,25
29,76,692,68.0,100.0,32.0,54,54,63.5,63.5,0.0,54,54,65.5,65.5,0.0,0.006909697402906838,0.02188638142891181,61.0,84.5,23.5,2,4,6,78,13,16
30,76,76,60.0,60.0,0.0,96,96,64.0,64.0,0.0,76,76,62.0,62.0,0.0,0.012151536812008578,0.012151536812008578,72.0,72.0,0.0,-1,7,6,62,34,36
31,72,278,67.0,98.0,31.0,38,38,56.0,56.0,0.0,38,38,58.5,58.5,0.0,0.008407365805507334,0.010075223799312433,63.0,73.0,10.0,3,3,13,96,24,54
32,2,618,29.5,100.0,70.5,8,48,28.0,38.5,10.5,2,44,29.5,49.0,19.5,0.0,0.004799346471969774,14.5,53.0,38.5,2,7,2,46,58,13
33,56,672,54.0,100.0,46.0,110,110,75.5,75.5,0.0,56,110,54.0,76.0,22.0,0.0035059055788147996,0.011198475101262807,49.0,71.0,22.0,2,6,2,41,52,24
34,0,206,13.0,93.0,80.0,0,24,13.0,39.5,26.5,0,24,13.0,49.5,36.5,0.0,0.005003573981415297,13.5,56.0,42.5,3,4,0,73,67,13
35,266,882,96.0,100.0,4.0,256,256,97.0,97.0,0.0,256,256,97.0,97.0,0.0,0.024166921951053473,0.03550154872527996,85.0,94.0,9.0,2,10,16,1,18,19
36,29,129,52.0,88.0,36.0,22,22,58.5,58.5,0.0,22,22,59.0,59.0,0.0,0.003710133088260322,0.0037441710065012424,51.0,51.5,0.5,6,2,4,93,22,58
37,94,300,71.0,95.0,24.0,76,76,62.0,62.0,0.0,76,76,66.0,66.0,0.0,0.010687906327649,0.01415977398822288,70.0,77.0,7.0,3,6,9,69,27,13
38,100,100,75.0,75.0,0.0,100,100,81.0,81.0,0.0,100,100,81.0,81.0,0.0,0.06576125804145819,0.06773545729943156,100.0,100.0,0.0,3,6,40,69,3,29
39,316,522,95.0,99.0,4.0,300,300,92.0,92.0,0.0,300,300,95.0,95.0,0.0,0.0212056230640934,0.022805405221416657,82.0,84.0,2.0,3,14,16,25,12,94
40,6,1646,33.5,100.0,66.5,10,62,34.0,82.0,48.0,6,62,33.5,82.0,48.5,0.0002382654276864427,0.044045066203750975,32.0,97.0,65.0,1,3,1,81,88,39
41,235,441,94.0,100.0,6.0,56,56,85.0,85.0,0.0,56,56,85.5,85.5,0.0,0.033969842404438545,0.03478675244222063,93.0,93.5,0.5,3,2,29,68,0,74
42,144,350,89.0,99.0,10.0,72,72,88.5,88.5,0.0,72,72,88.5,88.5,0.0,0.019129310051397258,0.026073045372545015,84.0,89.0,5.0,3,3,14,85,32,14
43,375,375,98.0,98.0,0.0,104,104,86.0,86.0,0.0,104,104,86.0,86.0,0.0,0.0425814357193914,0.0425814357193914,94.0,94.0,0.0,-1,5,40,80,3,84
44,0,616,13.0,100.0,87.0,0,38,13.0,36.0,23.0,0,16,13.0,37.5,24.5,0.0,0.001940161339732462,13.5,43.5,30.0,2,8,0,10,89,53
45,16,118,43.5,77.0,33.5,34,34,45.0,45.0,0.0,16,34,43.5,51.0,7.5,0.003437829742332959,0.005956635692161067,52.0,56.0,4.0,4,4,1,83,90,73
46,136,1776,82.0,100.0,18.0,276,320,87.5,93.5,6.0,136,320,82.0,95.0,13.0,0.008543517478471017,0.038428809693999116,63.0,96.0,33.0,1,14,7,16,62,0
47,6,6,32.5,32.5,0.0,18,18,40.5,40.5,0.0,6,6,32.5,32.5,0.0,0.0020763130126961434,0.0020763130126961434,44.0,44.0,0.0,-1,3,2,55,94,98
48,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.5,14.5,0.0,-1,7,0,62,85,50
49,295,1935,96.0,100.0,4.0,120,144,89.0,94.5,5.5,120,144,88.0,94.5,6.5,0.033425235712583816,0.05030804316008033,94.0,99.0,5.0,1,6,29,71,11,70
50,40,40,45.5,45.5,0.0,158,158,66.5,66.5,0.0,40,40,45.5,45.5,0.0,0.00445896728956057,0.00445896728956057,55.0,55.0,0.0,-1,14,1,8,90,67
51,0,616,13.0,100.0,87.0,0,52,13.0,40.0,27.0,0,44,13.0,55.0,42.0,0.0,0.008747744987916539,13.0,64.0,51.0,2,7,0,24,66,20
52,1,207,26.5,95.0,68.5,2,8,26.5,35.5,9.0,1,8,26.5,38.5,12.0,0.0,0.0036760951700194017,14.0,51.0,37.0,3,2,1,95,68,72
53,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,12,0,14,93,67
54,88,88,60.0,60.0,0.0,208,208,75.0,75.0,0.0,88,88,60.0,60.0,0.0,0.007658531604207087,0.007658531604207087,62.0,62.0,0.0,-1,14,7,17,62,67
55,2,208,27.5,90.0,62.5,10,32,27.0,31.5,4.5,2,20,27.5,41.0,13.5,6.807583648184077e-05,0.002927260968719153,28.0,46.5,18.5,3,8,1,39,78,28
56,0,616,12.5,100.0,87.5,0,90,12.5,45.5,33.0,0,58,12.5,55.0,42.5,0.0,0.00888389666088022,13.0,67.0,54.0,2,10,0,36,40,77
57,214,830,90.0,100.0,10.0,316,316,93.0,93.0,0.0,214,248,90.0,94.0,4.0,0.018380475850097007,0.023520201504475986,82.0,85.0,3.0,2,15,9,7,39,62
58,46,46,56.5,56.5,0.0,52,52,80.5,80.5,0.0,46,46,73.0,73.0,0.0,0.011402702610708328,0.011402702610708328,73.0,73.0,0.0,-1,3,2,60,83,40
59,24,126,49.0,83.5,34.5,60,60,56.5,56.5,0.0,24,27,49.0,51.0,2.0,0.0033357159876101976,0.003608019333537561,50.0,51.0,1.0,4,5,6,49,70,56
60,0,206,12.5,96.0,83.5,0,12,12.5,42.0,29.5,0,12,12.5,46.0,33.5,0.0,0.007488342013002485,14.0,62.0,48.0,3,2,0,86,85,17
61,0,102,12.5,83.5,71.0,0,4,12.5,30.5,18.0,0,2,12.5,29.5,17.0,0.0,0.00013615167296368154,13.5,30.0,16.5,4,2,0,89,84,4
62,8,8,39.5,39.5,0.0,20,20,36.5,36.5,0.0,8,8,39.5,39.5,0.0,0.0008509479560230097,0.0008509479560230097,40.0,40.0,0.0,-1,4,3,84,51,85
63,16,222,37.5,92.0,54.5,78,78,46.0,46.0,0.0,16,54,37.5,53.0,15.5,0.002484768031587188,0.009836958371625992,47.0,66.0,19.0,3,8,2,15,94,17
64,1,207,25.5,94.0,68.5,3,10,25.5,33.5,8.0,1,10,25.5,38.5,13.0,3.4037918240920386e-05,0.003642057251778481,27.5,52.0,24.5,3,3,2,81,58,72
65,94,1734,73.5,100.0,26.5,48,72,66.5,86.5,20.0,48,72,69.0,86.5,17.5,0.012185574730249497,0.04877633683923891,71.0,96.0,25.0,1,3,8,58,8,22
66,2,208,30.5,96.0,65.5,6,18,30.5,38.0,7.5,2,18,30.5,44.0,13.5,3.4037918240920386e-05,0.010755982164130842,27.5,76.0,48.5,3,3,1,75,95,6
67,64,166,59.5,88.0,28.5,80,80,66.5,66.5,0.0,64,66,61.5,62.0,0.5,0.005514142755029102,0.006024711528642908,54.0,57.5,3.5,4,5,4,37,72,88
68,100,100,68.0,68.0,0.0,100,100,53.5,53.5,0.0,100,100,68.0,68.0,0.0,0.025119983661799246,0.02920453385070969,86.0,91.0,5.0,2,10,9,22,31,35
69,0,616,13.0,100.0,87.0,0,116,13.0,55.0,42.0,0,116,13.0,81.5,68.5,0.0,0.011300588855985567,13.0,69.0,56.0,2,14,0,17,91,5
70,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,14,0,17,87,96
71,186,802,85.0,100.0,15.0,308,308,88.0,88.0,0.0,186,234,85.0,89.0,4.0,0.01664454201981007,0.024371149460498995,81.0,88.0,7.0,2,16,9,9,39,77
72,84,700,58.5,100.0,41.5,126,126,78.5,78.5,0.0,84,126,59.5,84.0,24.5,0.010994247591817285,0.02375846693216243,73.0,89.0,16.0,2,7,5,46,25,6
73,16,632,35.0,100.0,65.0,88,106,37.5,55.0,17.5,16,32,35.0,42.0,7.0,0.0004084550188910446,0.002382654276864427,36.0,46.0,10.0,2,14,1,8,49,61
74,102,308,83.0,100.0,17.0,48,48,75.5,75.5,0.0,48,48,77.5,77.5,0.0,0.01320671227747711,0.01855066544130161,75.0,85.0,10.0,3,3,14,60,14,21
75,100,100,70.0,70.0,0.0,100,100,50.5,50.5,0.0,100,100,70.0,70.0,0.0,0.050784574015453214,0.053303379965281325,99.0,100.0,1.0,2,10,27,12,10,28
76,0,616,13.0,99.0,86.0,0,146,13.0,66.5,53.5,0,146,13.0,82.0,69.0,0.0,0.032336022328874364,13.5,91.0,77.5,2,11,0,19,87,2
77,6,6,34.0,34.0,0.0,8,8,36.0,36.0,0.0,6,6,34.0,34.0,0.0,0.00176997174852786,0.00176997174852786,43.0,43.0,0.0,-1,2,1,95,53,79
78,118,324,83.0,97.5,14.5,72,72,82.5,82.5,0.0,72,72,82.5,82.5,0.0,0.015146873617209572,0.019197385887879097,79.0,85.0,6.0,3,3,9,64,27,47
79,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.0,14.0,0.0,-1,10,1,11,50,91
80,22,22,48.0,48.0,0.0,24,24,45.0,45.0,0.0,22,22,49.0,49.0,0.0,0.003982436434187685,0.003982436434187685,53.0,53.0,0.0,-1,3,2,55,83,97
81,100,100,68.0,68.0,0.0,100,100,51.0,51.0,0.0,100,100,68.0,68.0,0.0,0.042683549474114166,0.048333843902106946,96.0,99.0,3.0,2,12,20,3,23,57
82,1,207,26.5,93.0,66.5,4,12,26.5,34.5,8.0,1,9,26.5,39.0,12.5,0.0,0.0024507301133462676,14.5,48.0,33.5,3,4,1,72,68,83
83,8,8,36.0,36.0,0.0,12,12,36.0,36.0,0.0,8,8,36.0,36.0,0.0,0.0004084550188910446,0.0004084550188910446,34.0,34.0,0.0,-1,2,2,91,56,92
84,343,343,99.0,99.0,0.0,144,144,92.0,92.0,0.0,144,144,92.5,92.5,0.0,0.033255046121379216,0.033255046121379216,92.0,92.0,0.0,-1,6,30,34,7,67
85,0,101,13.0,75.0,62.0,0,14,13.0,25.0,12.0,0,1,13.0,25.0,12.0,0.0,0.0,13.5,13.5,0.0,5,14,0,25,89,78
86,0,616,12.5,100.0,87.5,0,50,12.5,46.5,34.0,0,50,12.5,52.5,40.0,0.0,0.027060145001531706,15.0,90.0,75.0,2,5,0,50,96,3
87,68,684,56.0,100.0,44.0,158,158,68.5,68.5,0.0,68,106,56.0,79.0,23.0,0.006024711528642908,0.011675005956635693,56.0,69.0,13.0,2,14,6,17,73,77
88,0,206,13.0,93.0,80.0,0,9,13.0,31.0,18.0,0,9,13.0,36.0,23.0,0.0,0.0022465026039007454,13.0,46.0,33.0,3,3,0,55,80,41
89,101,307,78.0,95.0,17.0,100,100,73.5,73.5,0.0,100,100,77.5,77.5,0.0,0.008101024541339052,0.009564655025698629,65.0,67.0,2.0,3,6,8,48,57,53
90,14,630,45.5,100.0,54.5,12,22,42.5,56.5,14.0,12,22,46.0,59.0,13.0,0.0019061234214915416,0.010381565063480718,45.0,68.0,23.0,2,2,3,98,54,57
91,0,616,13.0,100.0,87.0,0,42,13.0,40.0,27.0,0,38,13.0,50.5,37.5,0.0,0.007352190340038803,13.0,62.0,49.0,2,6,0,74,82,77
92,24,640,49.0,100.0,51.0,46,56,45.5,47.0,1.5,24,56,49.0,59.0,10.0,0.0021784267674189047,0.011845195547840293,47.0,72.0,25.0,2,6,3,32,54,33
93,6,108,34.5,83.0,48.5,16,16,33.5,33.5,0.0,6,9,34.5,38.0,3.5,0.00017018959120460194,0.0004084550188910446,30.5,33.5,3.0,4,4,1,73,4,63
94,388,1004,97.0,100.0,3.0,392,392,99.0,99.0,0.0,392,392,99.0,99.0,0.0,0.032199870655910685,0.03352734946730658,91.0,92.0,1.0,2,14,15,17,16,43
95,8,109,39.5,86.0,46.5,8,8,36.0,36.0,0.0,8,8,39.5,39.5,0.0,0.000442492937131965,0.0004765308553728854,36.0,36.5,0.5,6,2,2,90,63,58
96,6,1646,31.0,100.0,69.0,30,146,30.0,64.0,34.0,6,146,31.0,85.0,54.0,0.0,0.027604751693386432,14.0,90.0,76.0,1,12,1,6,95,10
97,12,12,33.5,33.5,0.0,52,52,37.0,37.0,0.0,12,12,33.5,33.5,0.0,0.0008509479560230097,0.0008509479560230097,38.0,38.0,0.0,-1,10,2,12,74,92
98,24,24,49.0,49.0,0.0,68,68,44.0,44.0,0.0,24,24,49.0,49.0,0.0,0.001599782157323258,0.001599782157323258,41.0,41.0,0.0,-1,8,3,57,43,40
99,0,1640,13.0,100.0,87.0,0,116,13.0,61.0,48.0,0,116,13.0,76.0,63.0,0.0,0.01773375540351952,13.0,80.0,67.0,1,12,0,14,93,19
100,100,100,80.5,80.5,0.0,100,100,97.5,97.5,0.0,100,100,97.5,97.5,0.0,0.07539398890363866,0.07539398890363866,100.0,100.0,0.0,-1,3,20,85,23,97
101,70,276,71.0,98.0,27.0,38,38,63.5,63.5,0.0,38,38,64.0,64.0,0.0,0.008441403723748256,0.016406276592123625,67.0,81.0,14.0,3,3,13,60,24,14
102,16,222,39.0,90.0,51.0,72,72,53.0,53.0,0.0,16,28,39.0,45.5,6.5,0.003267640151128357,0.005582218591510943,48.0,53.0,5.0,3,6,3,41,46,29
103,12,218,35.5,94.0,58.5,30,30,36.5,36.5,0.0,12,30,35.5,50.0,14.5,0.0012594029749140542,0.005854521937438306,39.0,59.0,20.0,3,5,2,63,74,72
104,0,101,12.5,83.0,70.5,0,2,12.5,25.5,13.0,0,1,12.5,25.5,13.0,0.0,0.0,13.5,13.5,0.0,6,2,1,89,69,68
105,78,180,71.5,92.0,20.5,48,48,70.5,70.5,0.0,48,48,72.5,72.5,0.0,0.013070560604513427,0.015589366554341537,75.0,79.0,4.0,4,3,13,85,33,73
106,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,5,0,49,84,59
107,2,208,29.5,94.0,64.5,8,26,29.0,37.0,8.0,2,26,29.5,48.0,18.5,0.0002382654276864427,0.00445896728956057,32.5,51.0,18.5,3,5,1,45,55,13
108,72,688,67.5,100.0,32.5,38,38,60.0,60.0,0.0,38,38,62.0,62.0,0.0,0.008475441641989176,0.016916845365737433,67.0,82.0,15.0,2,3,7,76,48,62
109,2,2,29.0,29.0,0.0,4,4,28.0,28.0,0.0,2,2,29.0,29.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,27.0,27.0,0.0,-1,3,1,55,95,36
110,0,616,12.5,100.0,87.5,0,36,12.5,40.0,27.5,0,36,12.5,51.0,38.5,0.0,0.0061949011198475104,13.0,60.0,47.0,2,5,0,80,97,21
111,0,102,13.0,74.0,61.0,0,7,13.0,27.0,14.0,0,2,13.0,27.5,14.5,0.0,0.0,14.0,14.0,0.0,4,6,0,41,36,95
112,54,155,52.0,86.0,34.0,86,86,60.0,60.0,0.0,54,55,52.0,52.0,0.0,0.006569318220497634,0.006569318220497634,61.0,61.0,0.0,5,6,4,59,38,68
113,0,102,13.0,76.0,63.0,0,6,13.0,30.0,17.0,0,2,13.0,29.0,16.0,0.0,0.0002042275094455223,14.0,31.0,17.0,4,3,0,64,84,88
114,40,656,49.0,100.0,51.0,128,138,71.0,75.5,4.5,40,76,49.0,63.0,14.0,0.0042547397801150485,0.010211375472276116,53.0,70.0,17.0,2,9,3,31,46,48
115,100,100,74.5,74.5,0.0,100,100,81.5,81.5,0.0,100,100,82.5,82.5,0.0,0.049218829776370876,0.049218829776370876,97.0,97.0,0.0,-1,5,17,37,6,93
116,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,11,0,19,85,67
117,213,315,91.0,94.0,3.0,176,176,89.0,89.0,0.0,176,176,90.5,90.5,0.0,0.025085945743558324,0.025290173253003846,86.0,86.0,0.0,4,8,20,57,23,88
118,40,656,46.0,100.0,54.0,188,198,71.5,72.5,1.0,40,121,46.0,80.0,34.0,0.0026889955410327104,0.013410939786922631,47.0,70.0,23.0,2,14,1,25,53,19
119,102,308,81.0,97.0,16.0,48,48,72.0,72.0,0.0,48,48,72.5,72.5,0.0,0.018244324177133328,0.02396269444160795,83.0,88.0,5.0,3,3,17,76,6,31
120,100,100,72.0,72.0,0.0,100,100,71.0,71.0,0.0,100,100,76.0,76.0,0.0,0.059702508594574356,0.059702508594574356,100.0,100.0,0.0,-1,6,29,44,11,98
121,0,206,12.5,90.0,77.5,0,14,12.5,30.5,18.0,0,14,12.5,38.0,25.5,0.0,0.0024166921951053475,13.0,46.0,33.0,3,5,0,80,98,35
122,135,751,85.0,100.0,15.0,236,236,85.5,85.5,0.0,135,236,85.0,92.0,7.0,0.0088498587426393,0.020626978453997753,65.0,82.0,17.0,2,13,8,13,57,5
123,6,6,33.5,33.5,0.0,36,36,37.0,37.0,0.0,6,6,33.5,33.5,0.0,0.0009870996289866913,0.0009870996289866913,37.5,37.5,0.0,-1,6,1,44,71,91
124,0,616,13.0,100.0,87.0,0,22,13.0,58.0,45.0,0,22,13.0,59.5,46.5,0.0,0.015248987371932332,14.0,79.0,65.0,2,2,0,95,87,12
125,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,3,0,58,67,66
126,0,616,13.0,100.0,87.0,0,44,13.0,55.5,42.5,0,44,13.0,59.0,46.0,0.0,0.017018959120460194,14.5,80.0,65.5,2,4,0,78,91,15
127,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.0,14.0,0.0,-1,6,0,34,93,76
128,105,207,85.5,94.0,8.5,46,46,82.5,82.5,0.0,46,46,83.0,83.0,0.0,0.019741992579733823,0.020048333843902106,85.0,85.0,0.0,4,2,12,90,37,63
129,115,715,85.0,100.0,15.0,32,32,72.0,72.0,0.0,32,32,73.0,73.0,0.0,0.017087034956942034,0.035705776234725484,83.0,95.0,12.0,2,2,18,98,5,0
130,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,6,0,65,81,86
131,316,932,98.0,100.0,2.0,144,144,96.0,96.0,0.0,144,144,96.0,96.0,0.0,0.03478675244222063,0.04380680077606454,94.0,95.0,1.0,2,6,27,65,10,17
132,0,616,13.0,100.0,87.0,0,100,13.0,60.0,47.0,0,100,13.0,71.0,58.0,0.0,0.023588277340957826,13.5,85.0,71.5,2,9,0,23,79,0
133,104,104,76.0,76.0,0.0,110,110,79.0,79.0,0.0,104,104,79.0,79.0,0.0,0.008407365805507334,0.008407365805507334,66.0,66.0,0.0,-1,6,5,34,47,81
134,0,616,13.0,100.0,87.0,0,84,13.0,48.0,35.0,0,84,13.0,63.0,50.0,0.0,0.015146873617209572,13.5,78.0,64.5,2,9,0,23,85,15
135,37,139,52.0,84.0,32.0,40,40,42.5,42.5,0.0,40,40,54.5,54.5,0.0,0.00442492937131965,0.004493005207801491,54.0,55.5,1.5,4,5,6,80,35,95
136,32,132,57.0,92.0,35.0,12,12,45.5,45.5,0.0,12,12,48.0,48.0,0.0,0.005616256509751864,0.01065386840940808,59.0,71.0,12.0,4,2,6,97,13,8
137,100,100,69.0,69.0,0.0,100,100,61.0,61.0,0.0,100,100,70.0,70.0,0.0,0.07008407365805508,0.07008407365805508,100.0,100.0,0.0,5,8,40,10,3,68
138,41,247,56.0,95.0,39.0,34,34,47.0,47.0,0.0,34,34,52.5,52.5,0.0,0.004186663943633207,0.009088124170325743,53.0,68.0,15.0,3,4,6,73,35,62
139,6,622,31.0,99.0,68.0,36,88,32.5,40.0,7.5,6,56,31.0,54.0,23.0,0.00017018959120460194,0.004629156880765172,30.5,52.0,21.5,2,12,1,6,60,47
140,196,402,87.0,96.0,9.0,222,222,91.5,91.5,0.0,196,202,89.0,90.0,1.0,0.01330882603219987,0.01501072194424589,73.0,76.0,3.0,3,10,9,18,31,94
141,465,465,100.0,100.0,0.0,280,280,100.0,100.0,0.0,280,280,100.0,100.0,0.0,0.03621634500833929,0.03621634500833929,95.0,95.0,0.0,-1,10,30,22,7,86
142,6,6,31.5,31.5,0.0,32,32,33.0,33.0,0.0,6,6,31.5,31.5,0.0,0.0002382654276864427,0.0002382654276864427,32.0,32.0,0.0,-1,8,1,30,88,36
143,16,1656,36.0,100.0,64.0,110,144,62.0,70.5,8.5,16,144,36.0,81.0,45.0,0.0019741992579733825,0.03168930188229688,43.0,92.0,49.0,1,10,1,11,53,0
144,16,222,41.0,91.0,50.0,78,78,48.5,48.5,0.0,16,25,41.0,50.0,9.0,0.002927260968719153,0.00442492937131965,50.0,54.0,4.0,3,8,3,57,46,64
145,180,1820,86.0,100.0,14.0,102,136,64.5,79.5,15.0,102,136,72.0,83.0,11.0,0.019367575479083698,0.05163552197147622,84.0,97.0,13.0,1,7,17,24,6,7
146,2,208,30.5,92.0,61.5,9,22,31.0,33.5,2.5,2,22,30.5,45.0,14.5,0.0002042275094455223,0.005786446100956465,32.0,55.5,23.5,3,5,1,88,60,21
147,101,701,77.0,100.0,23.0,148,148,79.5,79.5,0.0,101,148,77.0,84.5,7.5,0.008339289969025495,0.015214949453691413,64.0,75.0,11.0,2,9,8,35,57,17
