,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,60,266,54,94,40,168,168,68,68,0,60,68,54,54,0,0.005718370264474625,0.00888389666088022,55,64,9,3,3,3,13,6,13,26,73
1,6,6,33,33,0,12,12,37,37,0,6,6,33,33,0,0.0010211375472276116,0.0010211375472276116,39,39,0,-1,4,4,2,1,89,71,80
2,58,264,72,100,28,22,22,55,55,0,22,22,57,57,0,0.006943735321147759,0.013751318969331836,63,76,13,3,3,3,2,13,97,24,77
3,100,100,72,72,0,100,100,71,71,0,100,100,75,75,0,0.05228224241805371,0.053643759147690526,98,98,0,4,1,1,6,29,32,11,73
4,2,618,28,100,72,11,46,29,39,10,2,46,28,56,28,0.00017018959120460194,0.014602266925354846,31,79,48,2,5,3,6,1,44,55,15
5,0,1640,1,100,99,0,172,1,69,68,0,172,1,88,87,0.0,0.033084856530174615,1,93,92,1,-1,2,13,1,13,50,3
6,112,728,78,100,22,94,104,68,80,12,94,104,73,83,10,0.011913271384322134,0.03985840226011777,72,93,21,2,2,2,5,9,61,27,1
7,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,53,76,97
8,281,881,98,100,2,88,88,84,84,0,88,88,84,84,0,0.03618230709009837,0.038905340549372,94,97,3,2,2,2,4,29,67,11,64
9,100,100,59,59,0,100,100,39,39,0,100,100,59,59,0,0.06079172197828381,0.06382109670172573,100,100,0,2,1,1,14,36,16,2,73
10,358,358,98,98,0,312,312,98,98,0,312,312,98,98,0,0.02491575615235372,0.02491575615235372,88,88,0,-1,2,2,12,19,6,15,66
11,6,622,29,100,71,28,100,31,46,15,6,100,29,62,33,0.0,0.014023622315259198,1,77,76,2,4,3,10,1,22,65,37
12,278,278,94,94,0,158,158,97,97,0,158,158,97,97,0,0.033799652813233945,0.033799652813233945,95,95,0,-1,2,2,6,22,71,9,79
13,46,148,48,83,35,130,130,61,61,0,46,48,48,50,2,0.0013955546478777359,0.001497668402600497,42,42,0,4,2,2,14,2,25,56,55
14,100,100,81,81,0,100,100,98,98,0,100,100,98,98,0,0.08271214132543654,0.08723918445147895,99,99,0,3,1,1,2,7,86,21,26
15,0,616,1,100,99,0,24,1,41,40,0,16,1,41,40,0.0,0.005412029000306341,1,58,57,2,-1,3,3,0,66,59,46
16,298,498,96,99,3,176,176,85,85,0,176,176,89,89,0,0.029919330133769018,0.030804316008032948,89,89,0,3,2,2,8,22,30,9,61
17,490,696,99,100,1,312,312,98,98,0,312,312,98,98,0,0.036794989618434935,0.0390755301405766,96,97,1,3,2,2,12,30,2,7,70
18,95,95,78,78,0,48,48,59,59,0,48,48,63,63,0,0.016168011164437182,0.016168011164437182,81,81,0,-1,3,3,3,12,75,37,66
19,18,1658,43,100,57,50,84,45,73,28,18,84,43,74,31,0.0019061234214915416,0.04350045951189625,44,97,53,1,3,2,5,2,45,61,0
20,100,100,64,64,0,100,100,57,57,0,100,100,65,65,0,0.06719085060757685,0.07175193165186017,99,100,1,2,1,1,8,36,10,2,26
21,0,102,1,77,76,0,15,1,28,27,0,2,1,25,24,0.0,0.0004084550188910446,1,34,33,4,-1,5,8,0,30,36,49
22,0,206,1,89,88,0,28,1,33,32,0,8,1,35,34,0.0,0.0016678579938050988,1,40,39,3,-1,4,8,0,57,92,52
23,12,12,33,33,0,58,58,35,35,0,12,12,33,33,0,0.001157289220191293,0.001157289220191293,38,38,0,-1,4,4,11,3,33,51,36
