,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,100,100,69,69,0,100,100,71,71,0,100,100,72,72,0,0.0704584907587052,0.07978488035671738,100,100,0,2,1,1,6,40,56,3,39
1,2,2,27,27,0,6,6,27,27,0,2,2,27,27,0,0.0,0.0,1,1,0,-1,5,5,5,1,37,68,69
2,77,283,74,100,26,22,22,49,49,0,22,22,50,50,0,0.015385139044896015,0.017325300384628477,79,81,2,3,3,3,2,12,93,37,53
3,335,435,99,100,1,144,144,95,95,0,144,144,95,95,0,0.03625038292658021,0.03625038292658021,95,95,0,5,2,2,6,29,65,1,78
4,56,672,53,100,47,120,138,57,62,5,56,86,53,59,6,0.0035739814152966403,0.010755982164130842,49,68,19,2,2,2,14,2,17,83,25
5,100,100,76,76,0,100,100,96,96,0,100,100,96,96,0,0.08356308928145954,0.08356308928145954,100,100,0,-1,1,1,3,22,87,9,86
6,94,710,73,100,27,54,54,55,55,0,54,54,60,60,0,0.01405766023350012,0.045678886279315156,76,96,20,2,3,3,4,9,73,39,2
7,40,40,51,51,0,128,128,67,67,0,40,40,51,51,0,0.0051397256543789785,0.0051397256543789785,58,58,0,-1,2,2,9,1,28,90,84
8,179,1819,91,100,9,104,128,88,92,4,104,128,88,92,4,0.02307770856734402,0.04486197624153307,86,97,11,1,2,2,5,16,88,18,35
9,176,382,86,98,12,290,290,83,83,0,176,182,86,86,0,0.011675005956635693,0.013138636440995268,68,70,2,3,2,2,17,9,20,27,53
10,32,648,47,100,53,96,116,43,61,18,32,78,47,57,10,0.0030974505599237552,0.007794683277170768,50,63,13,2,3,3,11,2,19,75,47
11,0,616,1,100,99,0,64,1,39,38,0,64,1,55,54,0.0,0.015827631982027978,1,74,73,2,-1,3,8,0,27,81,23
12,100,100,60,60,0,100,100,40,40,0,100,100,60,60,0,0.0489124885122026,0.062187276626161546,98,100,2,1,1,1,14,29,25,1,33
13,40,1680,49,100,51,106,150,59,69,10,40,124,49,80,31,0.004356853534837809,0.020558902617515914,54,82,28,1,3,2,11,6,38,73,48
14,2,208,27,90,63,5,24,27,37,10,2,24,27,49,22,6.807583648184077e-05,0.011232513019503728,28,74,46,3,5,4,4,1,79,78,6
15,8,214,35,92,57,28,28,34,34,0,8,14,35,35,0,0.0005105687736138058,0.0015657442390823377,33,38,5,3,4,4,6,2,56,63,61
16,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,31,96,92
17,76,692,62,100,38,64,64,59,59,0,64,64,63,63,0,0.00803294870485721,0.022635215630212056,66,88,22,2,3,3,4,7,53,21,37
18,68,170,65,92,27,56,56,80,80,0,56,56,81,81,0,0.011198475101262807,0.012525953912658701,72,75,3,4,2,2,2,4,91,72,83
19,104,310,76,95,19,132,132,74,74,0,104,132,76,80,4,0.008305252050784574,0.012083460975526737,65,72,7,3,2,2,8,6,21,26,72
20,12,218,37,93,56,8,12,32,35,3,12,12,37,37,0,0.0015317063208414173,0.0026889955410327104,44,50,6,3,4,4,2,2,68,83,74
21,12,1652,39,100,61,24,78,37,67,30,12,78,39,70,31,0.001940161339732462,0.04697232717247013,45,96,51,1,4,2,4,2,83,52,5
22,132,748,89,100,11,72,72,86,86,0,72,72,86,86,0,0.019980258007420267,0.04751693386432486,83,97,14,2,2,2,3,14,92,14,2
23,28,234,47,90,43,52,52,40,40,0,28,36,47,49,2,0.0011232513019503727,0.002280540522141666,40,46,6,3,3,3,7,3,24,43,83
24,2,208,27,94,67,6,18,29,35,6,2,18,27,44,17,0.0002042275094455223,0.008339289969025495,31,68,37,3,5,4,3,1,66,65,14
25,16,16,41,41,0,48,48,62,62,0,16,16,41,41,0,0.0031314884781646754,0.0031314884781646754,51,51,0,-1,3,3,3,3,64,46,82
26,174,276,90,95,5,72,72,77,77,0,72,72,77,77,0,0.020150447598624867,0.02110350930937064,85,85,0,4,2,2,3,17,82,6,74
27,0,616,1,99,98,0,116,1,58,57,0,116,1,77,76,0.0,0.026821879573845263,1,90,89,2,-1,3,11,1,33,45,0
28,218,424,90,98,8,144,144,92,92,0,144,144,92,92,0,0.02382654276864427,0.024405187378739916,85,87,2,3,2,2,6,17,41,6,63
29,72,72,66,66,0,70,70,59,59,0,70,70,66,66,0,0.008101024541339052,0.008101024541339052,66,66,0,-1,3,3,5,6,80,34,40
30,92,92,69,69,0,58,58,66,66,0,58,58,67,67,0,0.014568229007113924,0.014568229007113924,77,77,0,-1,2,2,4,8,67,8,79
31,20,636,48,100,52,34,44,46,49,3,20,44,48,56,8,0.0014295925661186562,0.008679669151434699,42,65,23,2,3,3,4,3,73,43,72
