,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,616,1,100,99,0,26,1,44,43,0,24,1,53,52,0.0,0.007113924912352361,1,60,59,2,-1,3,4,0,77,87,73
1,2,2,27,27,0,7,7,28,28,0,2,2,27,27,0,0.0002042275094455223,0.0002042275094455223,31,31,0,-1,5,5,4,1,79,60,86
2,16,222,41,94,53,40,40,43,43,0,16,40,41,52,11,0.002144388849177984,0.0141938119064638,47,78,31,3,3,3,5,1,49,53,18
3,102,308,75,96,21,134,134,90,90,0,102,114,79,86,7,0.0123557643214541,0.014568229007113924,71,75,4,3,2,2,6,7,74,62,75
4,0,102,1,84,83,0,4,1,28,27,0,4,1,31,30,0.0,0.0019741992579733825,1,45,44,4,-1,5,2,0,98,92,70
5,606,812,100,100,0,400,400,99,99,0,400,400,99,99,0,0.052554545763981074,0.054154327921304334,99,99,0,3,2,2,13,36,13,2,41
6,12,628,34,100,66,28,38,34,36,2,12,42,34,50,16,0.0012594029749140542,0.00622893903808843,37,55,18,2,4,3,6,3,71,51,38
7,30,30,49,49,0,66,66,48,48,0,30,30,49,49,0,0.004152626025392287,0.004152626025392287,50,50,0,-1,3,3,6,6,59,73,97
8,0,206,1,93,92,0,10,1,30,29,0,10,1,40,39,0.0,0.00445896728956057,1,51,50,3,-1,4,3,0,92,97,34
9,40,40,50,50,0,144,144,72,72,0,40,40,50,50,0,0.004663194799006093,0.004663194799006093,54,54,0,-1,2,2,10,3,22,46,96
10,0,206,1,94,93,0,18,1,37,36,0,18,1,45,44,0.0,0.00616086320160659,1,62,61,3,-1,4,3,0,81,92,44
11,22,638,44,100,56,40,50,45,49,4,22,50,44,53,9,0.001497668402600497,0.017018959120460194,43,81,38,2,3,3,5,2,37,61,12
12,88,189,62,87,25,152,152,76,76,0,88,89,62,63,1,0.00803294870485721,0.00803294870485721,62,62,0,5,2,2,8,4,15,72,68
13,159,365,87,97,10,104,104,82,82,0,104,104,82,82,0,0.018040096667687803,0.021954457265393648,82,84,2,3,2,2,5,15,80,19,72
14,12,12,35,35,0,30,30,36,36,0,12,12,35,35,0,0.0014295925661186562,0.0014295925661186562,42,42,0,-1,4,4,5,3,63,51,69
15,0,206,1,92,91,0,28,1,32,31,0,8,1,33,32,0.0,0.0015657442390823377,1,42,41,3,-1,4,6,1,65,50,52
16,6,108,31,79,48,15,15,31,31,0,6,10,31,36,5,6.807583648184077e-05,0.0008509479560230097,29,37,8,4,4,4,6,1,32,65,74
17,158,358,89,98,9,104,104,86,86,0,104,104,86,86,0,0.022601177711971135,0.0313829606181286,84,90,6,3,2,2,5,18,45,30,19
18,116,732,81,100,19,104,104,86,86,0,104,104,87,87,0,0.0176997174852786,0.032914666938970015,80,92,12,2,2,2,5,8,49,20,23
19,56,157,53,84,31,120,120,57,57,0,56,57,53,53,0,0.0035739814152966403,0.003642057251778481,49,50,1,6,2,2,14,2,17,83,78
20,228,228,100,100,0,56,56,92,92,0,56,56,92,92,0,0.054154327921304334,0.054154327921304334,98,98,0,-1,2,2,2,36,97,2,36
21,197,397,94,100,6,22,22,48,48,0,22,22,51,51,0,0.028455699649409444,0.030463936825623743,90,93,3,3,3,3,2,30,95,7,47
22,114,320,78,98,20,134,134,88,88,0,114,134,84,88,4,0.013683243132849994,0.015487252799618776,75,78,3,3,2,2,6,6,59,77,83
23,262,468,98,100,2,56,56,84,84,0,56,56,85,85,0,0.04115184315327275,0.04465774873208755,96,96,0,3,2,2,2,29,98,1,44
24,174,174,90,90,0,72,72,77,77,0,72,72,77,77,0,0.020150447598624867,0.020150447598624867,85,85,0,-1,2,2,3,17,82,6,59
25,0,616,1,100,99,0,46,1,34,33,0,34,1,45,44,0.0,0.005786446100956465,1,58,57,2,-1,3,8,0,42,92,34
