,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,206,1,86,85,0,34,1,31,30,0,10,1,33,32,0.0,0.0009530617107457708,1,37,36,3,-1,4,11,1,5,45,43
1,104,206,75,88,13,132,132,75,75,0,104,106,76,76,0,0.007147962830593281,0.007250076585316042,60,60,0,4,2,2,8,6,10,26,60
2,109,109,81,81,0,28,28,45,45,0,28,28,52,52,0,0.018482589604819768,0.018482589604819768,80,80,0,-1,3,3,3,17,94,6,76
3,57,263,67,98,31,38,38,52,52,0,38,38,55,55,0,0.007147962830593281,0.01606589740971442,65,81,16,3,3,3,3,8,66,44,14
4,64,680,70,100,30,32,32,63,63,0,32,32,64,64,0,0.011130399264780965,0.020899281799925118,69,86,17,2,3,3,2,9,86,27,44
5,0,616,1,100,99,0,70,1,53,52,0,70,1,61,60,0.0,0.027264372510977228,1,90,89,2,-1,3,5,0,50,99,10
6,102,204,78,91,13,102,102,93,93,0,102,102,93,93,0,0.015283025290173252,0.015487252799618776,78,78,0,4,2,2,4,4,84,38,56
7,0,101,1,81,80,0,4,1,25,24,0,1,1,25,24,0.0,3.4037918240920386e-05,1,26,25,6,-1,7,4,0,77,97,78
8,162,762,81,100,19,142,142,78,78,0,142,142,82,82,0,0.016304162837400864,0.023588277340957826,75,85,10,2,2,2,8,13,27,33,25
9,48,48,64,64,0,46,46,84,84,0,46,46,84,84,0,0.013955546478777357,0.013955546478777357,74,74,0,-1,2,2,2,4,93,64,91
10,182,182,86,86,0,120,120,77,77,0,120,120,84,84,0,0.01943565131556554,0.01943565131556554,82,82,0,-1,2,2,6,18,40,30,96
11,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,40,81,69
12,2,208,28,92,64,13,17,31,31,0,2,10,28,33,5,0.0002382654276864427,0.0006467204465774873,32,35,3,3,5,4,7,1,46,55,63
13,2,208,27,93,66,4,10,27,31,4,2,10,27,37,10,0.00010211375472276115,0.00445896728956057,29,52,23,3,5,4,3,1,58,95,44
14,42,142,53,82,29,98,98,54,54,0,40,40,51,51,0,0.0034037918240920387,0.0034718676605738795,51,51,0,4,3,3,8,6,10,41,60
15,102,102,79,79,0,94,94,78,78,0,94,94,79,79,0,0.012730181422104225,0.012730181422104225,73,73,0,-1,2,2,5,8,88,17,69
16,16,16,41,41,0,40,40,44,44,0,16,16,41,41,0,0.0012253650566731338,0.0012253650566731338,41,41,0,-1,3,3,5,1,70,71,79
17,0,102,1,81,80,0,8,1,29,28,0,2,1,27,26,0.0,0.0008169100377820892,1,37,36,4,-1,5,4,0,72,84,71
18,509,1109,99,100,1,368,368,97,97,0,368,368,98,98,0,0.035875965825930084,0.04067531229789986,95,96,1,2,2,2,14,30,16,7,38
19,42,42,54,54,0,98,98,53,53,0,40,40,54,54,0,0.0034718676605738795,0.0034718676605738795,51,51,0,-1,3,3,8,6,57,41,67
20,0,1640,1,100,99,0,114,1,61,60,0,114,1,76,75,0.0,0.022396950202525613,1,86,85,1,-1,2,10,0,18,96,30
21,100,100,79,79,0,100,100,98,98,0,100,100,98,98,0,0.11307396439633752,0.11960924469859423,100,100,0,3,1,1,2,30,91,7,20
22,120,120,78,78,0,228,228,75,75,0,120,120,78,78,0,0.007318152421797883,0.007318152421797883,58,58,0,-1,2,2,14,6,16,13,87
23,160,366,87,99,12,176,176,91,91,0,160,176,90,92,2,0.01596378365499166,0.017869907076483203,78,78,0,3,2,2,8,8,10,17,51
24,24,24,47,47,0,38,38,46,46,0,24,24,48,48,0,0.002757071377514551,0.002757071377514551,48,48,0,-1,3,3,3,3,96,54,89
25,334,950,95,100,5,216,216,85,85,0,216,216,87,87,0,0.03441233534157051,0.0509207256884169,94,100,6,2,2,2,12,29,2,0,9
26,104,720,79,100,21,134,134,90,90,0,104,134,84,90,6,0.012083460975526737,0.02236291228428469,73,87,14,2,2,2,6,5,32,25,20
27,100,306,65,93,28,94,94,68,68,0,94,94,73,73,0,0.012559991830899623,0.013581129378127233,74,77,3,3,2,2,5,6,61,77,83
28,100,100,70,70,0,100,100,73,73,0,100,100,74,74,0,0.025766704108376733,0.03168930188229688,88,93,5,2,1,1,6,3,71,43,24
29,60,60,60,60,0,60,60,53,53,0,60,60,60,60,0,0.005616256509751864,0.005616256509751864,57,57,0,-1,3,3,5,6,49,26,67
30,0,616,1,100,99,0,108,1,57,56,0,108,1,79,78,0.0,0.016474352428605468,1,77,76,2,-1,3,13,1,13,45,23
31,0,102,1,70,69,0,8,1,25,24,0,2,1,24,23,0.0,6.807583648184077e-05,1,27,26,4,-1,5,6,0,40,76,65
32,84,185,58,89,31,126,126,77,77,0,84,85,59,60,1,0.010994247591817285,0.011130399264780965,73,73,0,6,2,2,7,5,46,25,78
33,372,474,97,100,3,208,208,88,88,0,208,208,89,89,0,0.0340719561591613,0.03424214575036591,94,94,0,4,2,2,10,27,22,10,95
34,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,54,40,50
35,74,690,60,100,40,106,106,71,71,0,74,106,60,75,15,0.006467204465774873,0.01330882603219987,58,75,17,2,2,2,7,5,43,47,21
36,223,429,90,98,8,160,160,86,86,0,160,160,88,88,0,0.02573266619013581,0.025936893699581333,87,87,0,3,2,2,7,20,24,23,88
37,218,218,91,91,0,128,128,90,90,0,128,128,90,90,0,0.02042275094455223,0.02042275094455223,84,84,0,-1,2,2,5,17,61,6,84
38,6,6,28,28,0,31,31,31,31,0,6,6,28,28,0,0.0002042275094455223,0.0002042275094455223,29,29,0,-1,4,4,10,1,36,4,50
39,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,34,82,50
40,24,24,49,49,0,18,18,47,47,0,18,18,49,49,0,0.0018040096667687805,0.0018040096667687805,42,42,0,-1,3,3,2,4,99,64,87
41,0,101,1,82,81,0,2,1,24,23,0,1,1,24,23,0.0,0.00013615167296368154,1,30,29,5,-1,6,2,0,89,82,88
42,0,616,1,100,99,0,94,1,41,40,0,94,1,60,59,0.0,0.013649205214609075,1,71,70,2,-1,3,12,0,2,59,5
43,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,16,80,91
44,6,622,29,100,71,32,80,32,41,9,6,62,29,56,27,0.00013615167296368154,0.007113924912352361,31,61,30,2,4,3,10,1,1,65,21
45,0,616,1,99,98,0,59,1,32,31,0,24,1,42,41,0.0,0.0012594029749140542,1,39,38,2,-1,3,17,0,20,81,64
46,112,318,75,95,20,242,242,80,80,0,112,119,75,77,2,0.00881582082439838,0.009326389598012186,64,65,1,3,2,2,14,4,16,38,56
47,0,206,1,90,89,0,20,1,32,31,0,19,1,42,41,0.0,0.0034037918240920387,1,48,47,3,-1,4,6,0,48,40,35
48,190,190,87,87,0,268,268,78,78,0,190,190,87,87,0,0.013853432724054596,0.013853432724054596,73,73,0,-1,2,2,16,8,9,8,59
49,8,110,35,77,42,36,36,35,35,0,8,10,35,35,0,0.00037441710065012424,0.0004084550188910446,34,34,0,4,4,4,8,2,30,63,95
50,68,684,63,100,37,38,38,46,46,0,38,38,51,51,0,0.008441403723748256,0.03083835392627387,64,92,28,2,3,3,3,7,96,48,0
51,0,616,1,100,99,0,52,1,39,38,0,44,1,55,54,0.0,0.008509479560230097,1,64,63,2,-1,3,7,0,24,87,20
52,46,662,51,100,49,84,84,59,59,0,46,84,51,65,14,0.003369753905851118,0.013751318969331836,50,78,28,2,2,2,5,2,52,61,33
53,100,100,64,64,0,100,100,59,59,0,100,100,64,64,0,0.07175193165186017,0.07175193165186017,100,100,0,-1,1,1,6,36,40,2,67
54,6,1646,33,100,67,14,62,33,76,43,6,62,33,79,46,0.0006467204465774873,0.053813948738895126,36,97,61,1,4,2,3,2,75,42,0
55,6,6,32,32,0,18,18,35,35,0,6,6,32,32,0,0.0016338200755641784,0.0016338200755641784,43,43,0,-1,4,4,3,1,58,53,76
56,102,308,84,100,16,56,56,82,82,0,56,56,82,82,0,0.01783586915824228,0.021852343510670887,81,85,4,3,2,2,2,8,89,17,22
57,94,196,67,88,21,90,90,61,61,0,94,96,67,67,0,0.007284114503556962,0.007454304094761564,61,61,0,4,2,2,6,5,41,47,65
58,0,616,1,100,99,0,68,1,41,40,0,68,1,62,61,0.0,0.016440314510364547,1,81,80,2,-1,3,8,0,39,91,16
59,85,291,60,95,35,134,134,66,66,0,85,98,60,62,2,0.006875659484665918,0.008169100377820893,61,64,3,3,2,2,10,6,22,35,64
60,16,118,43,83,40,54,54,59,59,0,16,20,44,50,6,0.004731270635487933,0.005412029000306341,56,57,1,4,3,3,4,1,77,90,43
61,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,13,0,13,80,79
62,84,700,63,100,37,154,154,75,75,0,84,94,63,64,1,0.006092787365124749,0.008373327887266415,58,65,7,2,2,2,10,6,12,28,46
63,0,616,1,100,99,0,62,1,53,52,0,62,1,58,57,0.0,0.013070560604513427,1,74,73,2,-1,3,6,0,74,80,19
64,0,616,1,100,99,0,32,1,57,56,0,32,1,59,58,0.0,0.010721944245889922,1,69,68,2,-1,3,2,0,91,82,26
65,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,97,81,66
66,100,100,66,66,0,100,100,43,43,0,100,100,66,66,0,0.027774941284591036,0.027774941284591036,90,90,0,-1,1,1,11,14,33,32,99
67,12,12,37,37,0,8,8,32,32,0,12,12,37,37,0,0.0015317063208414173,0.0015317063208414173,44,44,0,-1,4,4,2,2,68,83,85
68,0,206,1,94,93,0,12,1,39,38,0,12,1,41,40,0.0,0.007113924912352361,1,66,65,3,-1,4,2,0,90,80,27
69,94,710,77,100,23,72,72,77,77,0,72,72,79,79,0,0.00966676878042139,0.016440314510364547,70,79,9,2,2,2,3,5,96,47,90
70,0,102,1,82,81,0,4,1,26,25,0,2,1,26,25,0.0,0.0002042275094455223,1,30,29,4,-1,5,2,0,91,76,4
71,6,1646,29,100,71,35,112,31,57,26,6,64,29,53,24,0.00017018959120460194,0.01147077844719017,30,68,38,1,4,2,15,1,7,60,38
72,100,100,65,65,0,100,100,45,45,0,100,100,65,65,0,0.025358249089485686,0.026004969536063176,86,87,1,3,1,1,10,6,12,77,42
73,543,1143,100,100,0,232,232,100,100,0,232,232,100,100,0,0.0490826781034072,0.05745600599067361,95,99,4,2,2,2,7,40,46,3,39
74,0,616,1,100,99,0,78,1,39,38,0,70,1,61,60,0.0,0.009530617107457708,1,69,68,2,-1,3,10,0,12,59,8
75,28,28,44,44,0,88,88,47,47,0,28,28,44,44,0,0.0030293747234419145,0.0030293747234419145,48,48,0,-1,3,3,8,6,10,70,86
76,100,100,67,67,0,100,100,54,54,0,100,100,67,67,0,0.036760951700194014,0.036760951700194014,93,93,0,-1,1,1,9,16,35,12,45
77,6,622,29,100,71,18,60,32,48,16,6,60,29,53,24,0.0002382654276864427,0.026004969536063176,33,89,56,2,4,3,5,1,52,88,11
78,232,848,93,100,7,188,198,83,85,2,188,198,91,91,0,0.020150447598624867,0.03352734946730658,81,91,10,2,2,2,10,18,12,30,37
79,0,206,1,90,89,0,14,1,30,29,0,7,1,35,34,0.0,0.0004084550188910446,1,33,32,3,-1,4,6,0,48,86,56
80,0,102,1,83,82,0,4,1,30,29,0,4,1,32,31,0.0,0.00439089145307873,1,53,52,4,-1,5,2,1,90,45,31
81,6,6,31,31,0,10,10,32,32,0,6,6,31,31,0,0.00037441710065012424,0.00037441710065012424,34,34,0,-1,4,4,3,1,85,88,50
82,22,228,46,94,48,54,54,62,62,0,22,54,46,67,21,0.0022465026039007454,0.00622893903808843,46,63,17,3,3,3,4,2,72,52,38
83,150,766,82,100,18,182,182,83,83,0,150,182,83,85,2,0.013376901868681712,0.019707954661492902,74,81,7,2,2,2,9,8,54,17,44
84,100,100,62,62,0,100,100,48,48,0,100,100,62,62,0,0.026719765819122502,0.03972225058715409,88,95,7,2,1,1,10,5,11,25,5
85,6,212,29,90,61,18,38,30,35,5,6,38,29,48,19,0.00013615167296368154,0.007760645358929848,31,61,30,3,4,4,7,1,43,60,20
86,2,618,26,100,74,11,70,26,37,11,2,50,26,51,25,3.4037918240920386e-05,0.007658531604207087,27,61,34,2,5,3,10,1,18,78,20
87,32,1672,47,100,53,94,128,51,78,27,32,128,47,82,35,0.004629156880765172,0.035910003744171005,52,96,44,1,3,2,9,3,26,29,0
88,2,208,28,92,64,6,10,30,31,1,2,8,28,35,7,0.00013615167296368154,0.0006126825283365669,31,36,5,3,5,4,3,1,64,4,49
89,0,206,1,90,89,0,20,1,29,28,0,8,1,31,30,0.0,0.0010211375472276116,1,35,34,3,-1,4,6,0,51,96,61
90,46,252,53,94,41,82,82,56,56,0,46,52,53,54,1,0.005412029000306341,0.0061949011198475104,54,56,2,3,2,2,7,2,62,75,71
91,140,756,84,100,16,88,88,84,84,0,88,88,84,84,0,0.017121072875182955,0.021784267674189048,80,85,5,2,2,2,4,14,67,32,42
92,0,206,1,93,92,0,8,1,31,30,0,8,1,35,34,0.0,0.001055175465468532,1,38,37,3,-1,4,2,0,68,87,52
93,0,616,1,100,99,0,62,1,36,35,0,32,1,43,42,0.0,0.005071649817897137,1,55,54,2,-1,3,12,1,2,50,35
94,100,100,57,57,0,100,100,38,38,0,100,100,57,57,0,0.011402702610708328,0.011504816365431091,70,70,0,4,1,1,16,2,4,56,65
95,2,2,26,26,0,11,11,26,26,0,2,2,26,26,0,0.00013615167296368154,0.00013615167296368154,28,28,0,-1,5,5,10,2,22,58,45
96,16,632,44,100,56,28,38,46,48,2,16,38,43,53,10,0.0011232513019503727,0.022839443139657578,41,88,47,2,3,3,3,2,87,42,1
97,2,2,28,28,0,4,4,30,30,0,2,2,28,28,0,0.0002723033459273631,0.0002723033459273631,34,34,0,-1,5,5,2,1,89,60,79
98,0,206,1,93,92,0,22,1,32,31,0,22,1,45,44,0.0,0.0035059055788147996,1,50,49,3,-1,4,5,1,45,69,28
99,100,100,63,63,0,100,100,39,39,0,100,100,63,63,0,0.02661765206439974,0.02661765206439974,88,88,0,-1,1,1,14,13,17,33,59
100,16,118,38,78,40,72,72,49,49,0,16,18,38,43,5,0.0021784267674189047,0.002552843868069029,46,46,0,4,3,3,7,1,62,53,49
101,0,206,1,92,91,0,16,1,32,31,0,16,1,44,43,0.0,0.005173763572619898,1,60,59,3,-1,4,4,0,78,86,34
102,106,207,84,93,9,62,62,80,80,0,62,62,80,80,0,0.018210286258892407,0.018244324177133328,82,82,0,6,2,2,3,8,55,44,58
103,16,16,38,38,0,114,114,61,61,0,16,16,38,38,0,0.0020422750944552232,0.0020422750944552232,43,43,0,-1,3,3,9,1,54,53,87
104,1,1,26,26,0,3,3,26,26,0,1,1,26,26,0,3.4037918240920386e-05,3.4037918240920386e-05,28,28,0,-1,6,6,3,1,60,68,91
105,0,616,1,100,99,0,50,1,33,32,0,24,1,44,43,0.0,0.0030634126416828346,1,48,47,2,-1,3,10,0,22,92,70
106,208,1848,89,100,11,202,236,87,93,6,208,236,90,95,5,0.012287688484972258,0.028149358385241158,72,88,16,1,2,2,10,13,11,24,72
107,0,101,1,75,74,0,6,1,25,24,0,1,1,25,24,0.0,3.4037918240920386e-05,1,27,26,5,-1,6,6,0,34,82,78
108,171,273,90,98,8,72,72,85,85,0,72,72,85,85,0,0.030293747234419143,0.03087239184451479,90,91,1,4,2,2,3,15,60,16,63
109,403,403,97,97,0,206,206,91,91,0,206,206,92,92,0,0.03332312195786106,0.03332312195786106,92,92,0,-1,2,2,9,29,54,1,81
110,100,100,67,67,0,100,100,66,66,0,100,100,72,72,0,0.05194186323564451,0.05200993907212635,96,96,0,6,1,1,6,18,59,5,58
111,98,714,68,100,32,86,86,56,56,0,86,86,62,62,0,0.01405766023350012,0.025358249089485686,76,86,10,2,3,3,6,9,51,39,8
112,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,1,75,50,84
113,67,683,59,100,41,76,76,51,51,0,76,76,63,63,0,0.007726607440688927,0.0158616699002689,65,80,15,2,3,3,6,8,59,57,8
114,164,764,85,100,15,144,144,88,88,0,144,144,89,89,0,0.020763130126961436,0.022022533101875488,84,86,2,2,2,2,6,12,34,37,49
115,0,616,1,100,99,0,84,1,45,44,0,54,1,55,54,0.0,0.007488342013002485,1,60,59,2,-1,3,9,1,28,69,62
116,22,22,38,38,0,48,48,34,34,0,22,22,38,38,0,0.0006467204465774873,0.0006467204465774873,34,34,0,-1,3,3,9,2,29,63,40
117,248,248,92,92,0,332,332,92,92,0,248,248,92,92,0,0.017291262466387555,0.017291262466387555,82,82,0,-1,2,2,16,13,9,33,76
118,82,682,63,100,37,96,96,60,60,0,96,96,69,69,0,0.011981347220803976,0.030429898907382825,73,89,16,2,3,3,6,8,44,20,10
119,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,72,84,81
120,12,12,33,33,0,52,52,37,37,0,12,12,33,33,0,0.0008509479560230097,0.0008509479560230097,38,38,0,-1,4,4,10,2,12,74,79
121,2,618,26,100,74,12,90,27,45,18,2,90,26,60,34,0.00010211375472276115,0.02049082678103407,29,80,51,2,5,3,10,1,11,78,10
122,0,206,1,92,91,0,33,1,32,31,0,6,1,30,29,0.0,0.0005446066918547262,1,36,35,3,-1,4,11,0,19,93,42
123,16,16,34,34,0,132,132,62,62,0,16,16,34,34,0,0.0022465026039007454,0.0022465026039007454,45,45,0,-1,3,3,16,2,9,94,91
124,18,224,40,93,53,62,62,36,36,0,18,24,40,43,3,0.0007488342013002485,0.001599782157323258,36,41,5,3,3,3,10,2,36,63,61
125,2,1642,26,100,74,15,188,26,70,44,2,188,26,85,59,0.0,0.03002144388849178,1,92,91,1,5,2,14,1,25,78,7
126,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,16,0,4,82,89
127,0,102,1,70,69,0,10,1,25,24,0,2,1,25,24,0.0,6.807583648184077e-05,1,28,27,4,-1,5,9,0,28,36,60
128,100,100,61,61,0,100,100,44,44,0,100,100,61,61,0,0.06443377923006229,0.06443377923006229,100,100,0,-1,1,1,12,36,6,2,99
129,67,683,66,100,34,60,60,55,55,0,60,60,60,60,0,0.007386228258279724,0.01330882603219987,63,74,11,2,3,3,5,8,70,44,26
130,84,700,68,100,32,48,48,63,63,0,48,48,64,64,0,0.012798257258586064,0.022499063957248374,77,86,9,2,3,3,3,9,82,39,20
131,0,102,1,76,75,0,6,1,29,28,0,2,1,27,26,0.0,0.0014295925661186562,1,40,39,4,-1,5,3,0,64,79,53
132,129,230,85,97,12,56,56,84,84,0,56,56,84,84,0,0.01783586915824228,0.01783586915824228,82,82,0,5,2,2,2,13,86,24,95
133,24,640,44,100,56,66,76,42,45,3,24,46,44,53,9,0.0014295925661186562,0.0051397256543789785,41,54,13,2,3,3,9,3,35,43,29
134,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,15,67,82
135,6,212,30,94,64,12,12,32,32,0,6,12,30,36,6,0.0005105687736138058,0.008986010415602982,35,66,31,3,4,4,2,2,91,42,27
136,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,48,84,93
137,6,622,27,100,73,20,100,27,39,12,6,64,27,55,28,0.0,0.00803294870485721,1,63,62,2,4,3,14,1,8,68,17
138,40,246,54,97,43,62,62,77,77,0,40,62,60,79,19,0.008679669151434699,0.016440314510364547,69,80,11,3,2,2,3,1,75,90,14
139,100,100,62,62,0,100,100,45,45,0,100,100,62,62,0,0.029034344259505088,0.0337315769767521,88,91,3,3,1,1,12,18,3,5,31
140,22,638,39,100,61,136,146,63,66,3,22,40,39,46,7,0.002110350930937064,0.0030634126416828346,44,49,5,2,3,3,16,2,9,52,63
141,0,1640,1,100,99,0,70,1,35,34,0,43,1,49,48,0.0,0.009496579189216788,1,66,65,1,-1,2,14,1,17,50,64
142,75,75,60,60,0,118,118,75,75,0,75,75,60,60,0,0.007386228258279724,0.007386228258279724,60,60,0,-1,2,2,9,6,26,35,76
143,0,1640,1,100,99,0,122,1,59,58,0,105,1,74,73,0.0,0.020967357636406957,1,81,80,1,-1,2,12,0,3,91,37
144,94,294,67,95,28,86,86,65,65,0,86,86,68,68,0,0.011640968038394772,0.016542428265087308,69,79,10,3,3,3,6,9,71,27,25
145,80,80,64,64,0,106,106,71,71,0,80,80,64,64,0,0.006569318220497634,0.006569318220497634,60,60,0,-1,2,2,7,6,43,28,45
146,224,430,91,98,7,150,150,86,86,0,150,150,86,86,0,0.021546002246502605,0.029749140542564417,83,88,5,3,2,2,7,16,43,12,20
147,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,73,81,89
