,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,22,22,41,41,0,36,36,36,36,0,22,22,41,41,0,0.0009870996289866913,0.0009870996289866913,38,38,0,-1,3,3,5,3,50,51,97
1,124,324,83,99,16,54,54,55,55,0,54,54,60,60,0,0.013070560604513427,0.017052997038701112,72,80,8,3,3,3,4,14,84,32,62
2,39,141,53,87,34,54,54,53,53,0,39,54,53,56,3,0.00439089145307873,0.006058749446883829,54,58,4,4,3,3,4,4,79,22,46
3,116,116,80,80,0,94,94,70,70,0,94,94,72,72,0,0.012832295176826986,0.012832295176826986,74,74,0,-1,2,2,5,8,37,17,81
4,100,100,64,64,0,100,100,45,45,0,100,100,64,64,0,0.03175737771877872,0.03420810783212499,90,92,2,2,1,1,10,8,18,8,54
5,0,616,1,100,99,0,67,1,31,30,0,34,1,44,43,0.0,0.0026209197045508697,1,45,44,2,-1,3,16,0,4,97,43
6,38,654,50,100,50,78,98,45,51,6,38,98,50,64,14,0.0021784267674189047,0.01855066544130161,45,82,37,2,3,3,8,3,15,54,23
7,6,6,33,33,0,24,24,38,38,0,6,6,33,33,0,0.001055175465468532,0.001055175465468532,40,40,0,-1,4,4,4,1,73,71,82
8,304,904,98,100,2,158,158,95,95,0,158,158,95,95,0,0.03213179481942884,0.04309200449300521,92,95,3,2,2,2,6,22,59,9,19
9,64,166,59,88,29,80,80,65,65,0,64,66,61,62,1,0.007420266176520644,0.007556417849484326,63,63,0,4,3,3,5,4,37,38,60
10,72,278,66,93,27,70,70,59,59,0,70,70,66,66,0,0.008101024541339052,0.012764219340345145,66,74,8,3,3,3,5,6,80,34,57
11,86,292,59,94,35,126,126,69,69,0,86,126,59,77,18,0.009632730862180468,0.010313489226998877,66,69,3,3,2,2,7,6,24,34,74
12,2,618,27,100,73,17,52,29,37,8,2,24,27,44,17,0.00010211375472276115,0.002995336805200994,30,49,19,2,5,3,9,1,54,55,52
13,0,616,1,100,99,0,54,1,37,36,0,54,1,50,49,0.0,0.011266550937744648,1,68,67,2,-1,3,8,0,27,80,33
14,42,42,50,50,0,116,116,55,55,0,42,42,50,50,0,0.0007828721195411688,0.0007828721195411688,37,37,0,-1,2,2,14,2,17,56,91
