,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,16,632,38,100,62,56,66,46,53,7,16,66,38,59,21,0.0032336022328874367,0.016133973246196264,50,78,28,2,3,3,6,1,74,90,6
1,0,616,1,100,99,0,18,1,40,39,0,17,1,44,43,0.0,0.0053439531638245,1,55,54,2,-1,3,2,0,91,36,51
2,192,294,93,99,6,72,72,85,85,0,72,72,85,85,0,0.029510875114877974,0.029715102624323496,88,89,1,4,2,2,3,19,60,15,56
3,204,1844,92,100,8,120,144,86,93,7,120,144,86,94,8,0.02021852343510671,0.03771401341093979,85,96,11,1,2,2,6,16,65,12,68
4,0,616,1,100,99,0,58,1,37,36,0,34,1,49,48,0.0,0.006058749446883829,1,58,57,2,-1,3,8,0,15,96,72
5,124,330,77,98,21,210,210,81,81,0,124,130,77,80,3,0.012049423057285817,0.012968446849790666,70,73,3,3,2,2,12,6,14,34,71
6,46,46,59,59,0,28,28,45,45,0,28,28,50,50,0,0.005480104836788182,0.005480104836788182,56,56,0,-1,3,3,3,6,58,13,76
7,95,95,77,77,0,32,32,58,58,0,32,32,59,59,0,0.015589366554341537,0.015589366554341537,79,79,0,-1,3,3,2,12,68,37,79
8,0,206,1,94,93,0,18,1,35,34,0,18,1,43,42,0.0,0.008169100377820893,1,68,67,3,-1,4,3,1,66,69,14
9,420,420,99,99,0,288,288,99,99,0,288,288,99,99,0,0.035025017869907075,0.035025017869907075,93,93,0,-1,2,2,9,29,28,0,76
10,152,358,86,96,10,256,256,90,90,0,152,158,86,86,0,0.01596378365499166,0.018176248340651485,76,78,2,3,2,2,13,9,13,39,90
11,40,40,53,53,0,74,74,64,64,0,40,40,53,53,0,0.006875659484665918,0.006875659484665918,61,61,0,-1,2,2,5,1,63,90,50
12,92,292,68,93,25,80,80,68,68,0,80,80,69,69,0,0.014806494434800367,0.016372238673882704,76,78,2,3,3,3,5,12,80,37,54
13,6,212,32,92,60,32,32,34,34,0,6,15,32,38,6,0.0004084550188910446,0.0035739814152966403,34,52,18,3,4,4,6,1,44,88,73
14,78,694,58,100,42,202,202,74,74,0,78,202,58,89,31,0.00616086320160659,0.01773375540351952,59,78,19,2,2,2,13,4,13,22,5
15,0,616,1,100,99,0,32,1,32,31,0,25,1,44,43,0.0,0.004935498144933456,1,53,52,2,-1,3,7,0,46,98,73
16,2,618,27,100,73,4,32,27,57,30,2,32,27,59,32,3.4037918240920386e-05,0.025494400762449368,26,89,63,2,5,3,2,1,91,95,10
17,297,497,97,100,3,88,88,81,81,0,88,88,81,81,0,0.03628442084482113,0.04098165356206814,94,95,1,3,2,2,4,29,73,1,21
18,380,480,98,100,2,112,112,92,92,0,112,112,92,92,0,0.04983151230470744,0.05037611899656217,97,97,0,4,2,2,4,36,83,2,94
19,0,101,1,77,76,0,8,1,25,24,0,1,1,25,24,0.0,3.4037918240920386e-05,1,26,25,6,-1,7,8,0,57,59,58
20,76,692,69,100,31,38,38,46,46,0,38,38,51,51,0,0.010109261717553355,0.01664454201981007,73,79,6,2,3,3,3,6,96,77,38
21,6,622,29,100,71,62,108,34,57,23,6,108,29,79,50,0.000442492937131965,0.017018959120460194,33,77,44,2,4,3,13,1,13,49,23
22,0,206,1,92,91,0,18,1,37,36,0,18,1,46,45,0.0,0.014500153170632085,1,78,77,3,-1,4,3,0,76,91,16
23,0,206,1,93,92,0,13,1,31,30,0,9,1,36,35,0.0,0.0009870996289866913,1,37,36,3,-1,4,5,0,45,97,64
24,116,218,75,89,14,136,136,77,77,0,116,136,76,82,6,0.014329963579427483,0.014364001497668403,75,75,0,4,2,2,7,8,24,20,4
25,482,482,100,100,0,240,240,98,98,0,240,240,98,98,0,0.046529834235338165,0.046529834235338165,97,97,0,-1,2,2,9,40,23,3,40
26,100,100,66,66,0,100,100,66,66,0,100,100,69,69,0,0.04200279110929576,0.04200279110929576,97,97,0,-1,1,1,7,16,62,12,59
27,0,616,1,100,99,0,58,1,35,34,0,47,1,52,51,0.0,0.006297014874570271,1,57,56,2,-1,3,10,0,1,81,44
28,22,638,47,100,53,28,38,42,52,10,22,38,47,54,7,0.0017359338302869397,0.012185574730249497,44,74,30,2,3,3,3,2,64,61,20
29,12,218,39,93,54,18,18,35,35,0,12,18,39,45,6,0.0012594029749140542,0.0034037918240920387,40,50,10,3,4,4,3,2,58,61,75
30,0,206,1,97,96,0,12,1,38,37,0,12,1,43,42,0.0,0.008747744987916539,1,68,67,3,-1,4,2,0,97,92,14
31,16,16,32,32,0,24,24,29,29,0,16,16,32,32,0,0.0009190237925048504,0.0009190237925048504,35,35,0,-1,3,3,9,1,29,78,67
32,149,149,90,90,0,62,62,82,82,0,62,62,82,82,0,0.02209060893835733,0.02209060893835733,86,86,0,-1,2,2,3,15,92,19,69
33,88,704,62,100,38,142,142,71,71,0,88,142,62,81,19,0.008135062459579971,0.03979032642363593,64,95,31,2,2,2,8,7,15,62,3
34,160,262,92,99,7,80,80,97,97,0,80,80,97,97,0,0.037850165083903466,0.03863303720344464,95,96,1,4,2,2,2,18,93,30,49
35,40,656,56,100,44,32,32,64,64,0,32,32,64,64,0,0.005412029000306341,0.030634126416828347,59,94,35,2,3,3,2,6,89,41,10
36,376,582,98,100,2,270,270,99,99,0,270,270,99,99,0,0.03114469519044215,0.03328908403962014,89,90,1,3,2,2,10,22,36,9,75
37,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,36,97,66
38,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,94,82,66
39,12,12,34,34,0,24,24,31,31,0,12,12,34,34,0,0.0002042275094455223,0.0002042275094455223,29,29,0,-1,4,4,6,2,71,63,98
40,0,206,1,95,94,0,8,1,32,31,0,8,1,37,36,0.0,0.0030634126416828346,1,50,49,3,-1,4,2,0,89,81,26
41,0,206,1,96,95,0,12,1,38,37,0,12,1,44,43,0.0,0.014806494434800367,1,78,77,3,-1,4,2,0,93,86,15
42,6,622,33,100,67,20,34,35,43,8,6,34,33,51,18,0.0011913271384322134,0.006433166547533953,40,59,19,2,4,3,4,1,47,71,26
43,0,102,1,80,79,0,10,1,25,24,0,2,1,25,24,0.0,3.4037918240920386e-05,1,26,25,4,-1,5,9,0,31,99,55
44,40,246,44,92,48,168,168,68,68,0,40,46,44,49,5,0.002484768031587188,0.0027911092957554717,47,48,1,3,2,2,14,1,8,53,49
45,443,443,100,100,0,200,200,100,100,0,200,200,100,100,0,0.045304469178665034,0.045304469178665034,96,96,0,-1,2,2,5,29,61,1,99
46,100,100,73,73,0,100,100,94,94,0,100,100,94,94,0,0.03652268627250757,0.03652268627250757,96,96,0,-1,1,1,4,1,67,50,59
47,42,658,51,100,49,124,124,63,63,0,42,58,51,54,3,0.002825147213996392,0.005480104836788182,48,56,8,2,2,2,10,2,12,61,46
48,0,1640,1,100,99,0,198,1,71,70,0,198,1,90,89,0.0,0.03618230709009837,1,94,93,1,-1,2,14,0,8,76,2
49,146,762,85,100,15,80,80,59,59,0,80,80,63,63,0,0.02215868477483917,0.02733244834745907,85,87,2,2,3,3,5,15,61,16,72
50,112,112,76,76,0,86,86,56,56,0,86,86,62,62,0,0.011606930120153852,0.011606930120153852,70,70,0,-1,3,3,6,8,51,17,97
51,6,212,30,92,62,19,40,30,35,5,6,31,30,50,20,0.00017018959120460194,0.0035739814152966403,30,53,23,3,4,4,8,1,21,65,28
52,16,632,38,100,62,44,58,39,43,4,16,32,38,49,11,0.0010892133837094523,0.005786446100956465,38,55,17,2,3,3,7,2,62,42,90
