,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,78,78,73,73,0,38,38,47,47,0,38,38,53,53,0,0.011130399264780965,0.011130399264780965,75,75,0,-1,3,3,3,14,75,14,81
1,320,320,97,97,0,96,96,90,90,0,96,96,90,90,0,0.03863303720344464,0.03863303720344464,93,93,0,-1,2,2,3,30,82,7,93
2,88,294,73,99,26,38,38,51,51,0,38,38,54,54,0,0.013104598522754349,0.01872085503250621,75,80,5,3,3,3,3,8,94,8,21
3,94,196,70,91,21,68,68,72,72,0,68,68,74,74,0,0.012730181422104225,0.013002484768031588,71,74,3,4,2,2,4,9,67,31,88
4,94,196,64,88,24,152,152,76,76,0,94,96,64,64,0,0.006943735321147759,0.00704584907587052,60,60,0,4,2,2,8,5,15,47,4
5,234,1874,90,100,10,198,232,85,90,5,198,232,88,92,4,0.02100139555464788,0.05439259334899078,84,98,14,1,2,2,10,16,22,12,1
6,0,616,1,100,99,0,120,1,58,57,0,90,1,56,55,0.0,0.007760645358929848,1,56,55,2,-1,3,16,0,9,98,31
7,46,662,52,100,48,104,134,61,65,4,46,134,52,83,31,0.0036760951700194017,0.01960584090677014,49,81,32,2,2,2,10,2,22,75,15
8,121,121,79,79,0,180,180,76,76,0,121,121,79,79,0,0.007182000748834201,0.007182000748834201,59,59,0,-1,2,2,11,8,33,57,50
9,0,206,1,90,89,0,14,1,29,28,0,8,1,33,32,0.0,0.0013274788113958951,1,39,38,3,-1,4,5,0,50,99,83
10,100,100,66,66,0,100,100,45,45,0,100,100,66,66,0,0.06007692569522448,0.06317437625514824,99,99,0,3,1,1,10,40,1,3,35
11,56,158,59,88,29,122,122,76,76,0,56,58,59,60,1,0.006126825283365669,0.006331052792811192,60,60,0,4,2,2,8,3,39,29,55
12,100,100,77,77,0,100,100,97,97,0,100,100,97,97,0,0.04969536063174376,0.04969536063174376,97,97,0,-1,1,1,3,1,55,78,59
13,50,666,57,100,43,48,48,54,54,0,48,48,56,56,0,0.006909697402906838,0.01589570781850982,58,80,22,2,3,3,3,6,87,26,38
14,116,732,76,100,24,120,120,78,78,0,120,120,78,78,0,0.014432077334150244,0.042104904864018515,75,95,20,2,2,2,6,8,41,20,2
15,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,51,85,84
16,0,102,1,79,78,0,6,1,28,27,0,4,1,31,30,0.0,0.0007147962830593281,1,35,34,4,-1,5,3,0,58,92,61
17,2,2,26,26,0,11,11,28,28,0,2,2,26,26,0,0.00010211375472276115,0.00010211375472276115,30,30,0,-1,5,5,6,1,59,95,92
18,0,206,1,94,93,0,14,1,31,30,0,14,1,40,39,0.0,0.006058749446883829,1,56,55,3,-1,4,3,0,96,97,44
19,100,100,63,63,0,100,100,47,47,0,100,100,63,63,0,0.025119983661799246,0.02563055243541305,86,88,2,3,1,1,10,9,22,31,71
20,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,98,93,69
21,434,434,98,98,0,288,288,100,100,0,288,288,100,100,0,0.0370672929643623,0.0370672929643623,94,94,0,-1,2,2,9,29,29,0,40
22,0,102,1,86,85,0,4,1,29,28,0,4,1,32,31,0.0,0.0017018959120460194,1,43,42,4,-1,5,2,1,97,50,70
23,2,208,27,90,63,7,28,27,35,8,2,24,27,47,20,3.4037918240920386e-05,0.004186663943633207,26,53,27,3,5,4,6,1,74,68,47
24,0,206,1,93,92,0,24,1,37,36,0,24,1,49,48,0.0,0.005003573981415297,1,56,55,3,-1,4,4,0,73,96,13
25,62,678,62,100,38,76,86,54,61,7,62,86,62,67,5,0.007794683277170768,0.027843017121072875,64,89,25,2,3,3,6,6,32,34,9
26,100,100,67,67,0,100,100,55,55,0,100,100,67,67,0,0.025358249089485686,0.03604615541713469,87,92,5,2,1,1,9,7,23,48,27
27,240,240,94,94,0,88,88,80,80,0,88,88,81,81,0,0.030327785152660065,0.030327785152660065,89,89,0,-1,2,2,4,22,77,9,92
28,130,746,87,100,13,72,72,84,84,0,72,72,84,84,0,0.022601177711971135,0.03100854351747847,87,90,3,2,2,2,3,18,85,30,72
29,168,374,90,99,9,72,72,80,80,0,72,72,80,80,0,0.020082371762143027,0.02382654276864427,84,87,3,3,2,2,3,18,66,5,47
30,166,782,88,100,12,210,230,78,86,8,166,230,88,93,5,0.01412573606998196,0.030327785152660065,73,90,17,2,2,2,12,8,6,8,23
31,22,638,41,100,59,70,80,41,42,1,22,58,41,57,16,0.0009190237925048504,0.005377991082065421,37,55,18,2,3,3,9,2,23,74,26
32,244,860,94,100,6,144,144,92,92,0,144,144,92,92,0,0.026753803737363423,0.041764525681609314,89,93,4,2,2,2,6,15,48,16,30
33,401,401,97,97,0,224,224,96,96,0,224,224,96,96,0,0.03601211749889377,0.03601211749889377,90,90,0,-1,2,2,8,29,42,11,85
34,44,250,56,96,40,38,38,53,53,0,38,38,55,55,0,0.006569318220497634,0.009326389598012186,60,68,8,3,3,3,3,4,64,38,90
35,96,198,71,93,22,88,88,71,71,0,88,88,71,71,0,0.009973110044589673,0.010313489226998877,70,70,0,4,2,2,4,7,53,48,56
36,0,206,1,93,92,0,14,1,33,32,0,14,1,40,39,0.0,0.010892133837094524,1,71,70,3,-1,4,3,0,60,89,37
37,18,1658,45,100,55,14,48,34,71,37,18,48,45,73,28,0.0011913271384322134,0.039415909322985804,41,94,53,1,4,2,3,4,60,64,41
38,62,162,66,91,25,32,32,70,70,0,32,32,70,70,0,0.010381565063480718,0.011640968038394772,69,71,2,4,3,3,2,9,95,31,70
39,0,102,1,79,78,0,6,1,28,27,0,6,1,31,30,0.0,0.0011232513019503727,1,38,37,4,-1,5,3,0,58,82,54
40,40,40,50,50,0,150,150,65,65,0,40,40,50,50,0,0.0026549576227917903,0.0026549576227917903,48,48,0,-1,2,2,11,1,5,53,86
41,108,210,85,94,9,48,48,65,65,0,48,48,68,68,0,0.012151536812008578,0.012389802239695021,76,76,0,4,3,3,3,14,66,14,49
42,0,1640,1,100,99,0,128,1,58,57,0,88,1,56,55,0.0,0.014364001497668403,1,74,73,1,-1,2,14,0,8,92,27
43,0,1640,1,100,99,0,112,1,57,56,0,112,1,77,76,0.0,0.018210286258892407,1,82,81,1,-1,2,11,0,33,99,32
44,40,656,45,99,54,172,192,66,69,3,40,154,45,83,38,0.0057524081827155455,0.019639878825011062,55,82,27,2,3,3,17,6,20,73,30
45,245,245,96,96,0,72,72,84,84,0,72,72,84,84,0,0.03713536880084414,0.03713536880084414,94,94,0,-1,2,2,3,30,85,7,93
46,64,664,55,100,45,128,128,69,69,0,64,128,55,77,22,0.007216038667075122,0.015555328636100617,61,78,17,2,3,3,8,4,42,72,20
47,22,22,42,42,0,46,46,37,37,0,22,22,42,42,0,0.0007828721195411688,0.0007828721195411688,35,35,0,-1,3,3,6,2,40,56,76
48,166,166,84,84,0,208,208,88,88,0,166,166,86,86,0,0.013649205214609075,0.013649205214609075,74,74,0,-1,2,2,10,9,22,27,84
49,91,707,66,100,34,90,100,61,62,1,91,100,66,67,1,0.007590455767725246,0.017869907076483203,62,80,18,2,2,2,6,6,41,35,14
50,104,720,75,100,25,174,174,76,76,0,104,174,75,85,10,0.006467204465774873,0.01143674052894925,57,70,13,2,2,2,10,5,18,47,48
51,104,720,77,100,23,172,182,85,86,1,104,182,77,91,14,0.013887470642295518,0.024337111542258077,74,86,12,2,2,2,9,6,23,34,32
52,377,2017,97,100,3,230,254,95,98,3,230,254,95,98,3,0.03553558664352088,0.060213077368188164,91,100,9,1,2,2,9,29,31,11,16
53,40,141,55,88,33,100,100,71,71,0,40,41,55,56,1,0.00704584907587052,0.00707988699411144,62,62,0,6,2,2,6,1,32,90,58
54,44,146,52,81,29,102,102,68,68,0,44,46,52,52,0,0.00707988699411144,0.007113924912352361,62,62,0,4,3,3,7,4,43,72,65
55,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,39,99,59
