,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,32,238,52,94,42,60,60,53,53,0,32,60,52,59,7,0.004561081044283332,0.007454304094761564,54,62,8,3,3,3,5,3,49,29,35
1,130,746,80,100,20,112,112,92,92,0,112,112,92,92,0,0.017018959120460194,0.02580074202661765,81,87,6,2,2,2,4,8,83,17,33
2,0,616,1,100,99,0,38,1,34,33,0,38,1,48,47,0.0,0.006841621566424997,1,57,56,2,-1,3,6,0,40,92,31
3,58,58,58,58,0,110,110,77,77,0,58,58,58,58,0,0.004765308553728854,0.004765308553728854,56,56,0,-1,2,2,6,6,44,70,98
4,18,634,42,100,58,36,36,38,38,0,18,36,42,51,9,0.0007488342013002485,0.01320671227747711,36,75,39,2,3,3,5,2,63,56,6
5,98,98,65,65,0,184,184,78,78,0,98,98,65,65,0,0.007182000748834201,0.007182000748834201,59,59,0,-1,2,2,11,6,33,26,45
6,0,206,1,92,91,0,15,1,29,28,0,8,1,34,33,0.0,0.0008169100377820892,1,37,36,3,-1,4,6,0,65,86,74
7,0,206,1,89,88,0,28,1,33,32,0,25,1,43,42,0.0,0.003880322679464924,1,48,47,3,-1,4,6,0,71,87,28
8,222,838,92,100,8,172,182,86,87,1,172,182,90,91,1,0.02209060893835733,0.035705776234725484,84,93,9,2,2,2,9,17,29,6,18
9,87,703,60,100,40,104,114,64,66,2,87,114,60,78,18,0.008373327887266415,0.01923142380612002,65,81,16,2,3,3,9,8,35,44,33
10,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,1,18,45,99
11,16,16,33,33,0,66,66,44,44,0,16,16,33,33,0,0.0028932230504782326,0.0028932230504782326,46,46,0,-1,3,3,6,3,40,46,97
12,76,692,61,100,39,96,96,60,60,0,76,96,61,68,7,0.01065386840940808,0.019810068416215663,69,82,13,2,3,3,6,6,44,77,17
13,226,432,94,100,6,64,64,67,67,0,64,64,68,68,0,0.02927260968719153,0.0335613873855475,91,91,0,3,3,3,4,27,67,10,57
14,0,206,1,91,90,0,30,1,34,33,0,30,1,47,46,0.0,0.006773545729943157,1,57,56,3,-1,4,5,0,52,84,31
15,56,672,50,100,50,180,200,64,71,7,56,107,50,76,26,0.004186663943633207,0.011675005956635693,53,71,18,2,2,2,16,2,4,75,25
16,75,275,73,98,25,22,22,52,52,0,22,22,54,54,0,0.010994247591817285,0.012662105585622384,68,75,7,3,3,3,2,14,86,32,29
17,0,1640,1,100,99,0,64,1,56,55,0,60,1,60,59,0.0,0.023690391095680587,1,88,87,1,-1,2,5,0,63,80,25
18,100,100,71,71,0,100,100,76,76,0,100,100,77,77,0,0.04173048776336839,0.04670002382654277,95,97,2,2,1,1,5,14,50,32,75
19,0,616,1,100,99,0,98,1,41,40,0,98,1,60,59,0.0,0.014295925661186561,1,73,72,2,-1,3,12,0,2,91,6
20,24,230,47,95,48,38,38,46,46,0,24,38,48,50,2,0.0030634126416828346,0.005173763572619898,49,53,4,3,3,3,3,6,96,70,41
21,44,44,55,55,0,38,38,51,51,0,38,38,54,54,0,0.006603356138738555,0.006603356138738555,59,59,0,-1,3,3,3,4,94,72,93
22,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,14,89,82
23,0,206,1,92,91,0,10,1,31,30,0,10,1,40,39,0.0,0.002212464685659825,1,45,44,3,-1,4,3,0,85,67,22
24,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,56,97,59
25,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,57,59,91
26,100,100,61,61,0,100,100,43,43,0,100,100,61,61,0,0.020797168045202357,0.026209197045508698,79,88,9,2,1,1,12,7,2,62,48
27,12,212,33,89,56,58,58,35,35,0,12,18,33,40,7,0.001157289220191293,0.0040845501889104465,38,50,12,3,4,4,11,3,33,51,29
28,0,206,1,93,92,0,10,1,31,30,0,6,1,31,30,0.0,0.0015317063208414173,1,44,43,3,-1,4,3,0,60,81,94
29,110,710,75,100,25,158,158,78,78,0,110,158,75,87,12,0.009360427516253106,0.016984921202219273,67,79,12,2,2,2,9,7,29,21,27
30,0,206,1,93,92,0,10,1,31,30,0,10,1,36,35,0.0,0.006739507811702236,1,59,58,3,-1,4,3,0,55,86,32
31,0,616,1,100,99,0,40,1,33,32,0,28,1,44,43,0.0,0.003369753905851118,1,50,49,2,-1,3,9,0,28,93,35
32,128,744,80,100,20,252,252,81,81,0,128,166,80,83,3,0.007760645358929848,0.013036522686272508,60,72,12,2,2,2,14,5,16,47,34
33,214,414,98,100,2,46,46,83,83,0,46,46,83,83,0,0.034820790360461554,0.03713536880084414,96,96,0,3,2,2,2,29,99,11,29
