,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,16,16,38,38,0,56,56,46,46,0,16,16,38,38,0,0.0032336022328874367,0.0032336022328874367,50,50,0,-1,3,3,6,1,74,90,69
1,154,770,89,100,11,88,88,80,80,0,88,88,80,80,0,0.02215868477483917,0.030225671397937304,84,89,5,2,2,2,4,18,84,5,21
2,120,120,81,81,0,166,166,86,86,0,120,120,82,82,0,0.010824058000612683,0.010824058000612683,70,70,0,-1,2,2,8,7,39,48,89
3,100,100,66,66,0,100,100,67,67,0,100,100,73,73,0,0.0746451547023384,0.07484938221178393,100,100,0,3,1,1,5,36,52,2,42
4,16,632,34,100,66,76,106,39,54,15,16,106,34,77,43,0.0012934408931549745,0.019265461724360937,40,83,43,2,3,3,11,1,33,71,23
5,250,866,96,100,4,96,96,93,93,0,96,96,93,93,0,0.0390755301405766,0.04319411824772797,94,95,1,2,2,2,3,27,58,10,94
6,162,778,83,100,17,232,252,77,80,3,162,252,83,91,8,0.009939072126348753,0.019469689233806462,68,80,12,2,2,2,14,9,16,31,77
7,100,100,67,67,0,100,100,55,55,0,100,100,67,67,0,0.07066271826815072,0.07219442458899214,100,100,0,3,1,1,9,36,23,2,54
8,100,100,61,61,0,100,100,43,43,0,100,100,61,61,0,0.03281255318424725,0.036658837945471257,91,96,5,2,1,1,12,18,2,30,73
9,36,36,52,52,0,38,38,47,47,0,38,38,53,53,0,0.0040845501889104465,0.0040845501889104465,52,52,0,-1,3,3,3,6,75,41,98
10,0,1640,1,100,99,0,78,1,39,38,0,67,1,57,56,0.0,0.015180911535450491,1,76,75,1,-1,2,10,0,22,85,57
11,2,2,26,26,0,10,10,27,27,0,2,2,26,26,0,3.4037918240920386e-05,3.4037918240920386e-05,26,26,0,-1,5,5,8,1,15,68,80
12,0,206,1,93,92,0,12,1,33,32,0,6,1,32,31,0.0,0.0007488342013002485,1,37,36,3,-1,4,4,0,72,99,49
13,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,38,91,45
14,15,15,43,43,0,18,18,35,35,0,18,18,48,48,0,0.0035059055788147996,0.0035059055788147996,53,53,0,-1,4,4,3,6,87,73,99
15,42,42,52,52,0,94,94,51,51,0,40,40,51,51,0,0.003642057251778481,0.003642057251778481,51,51,0,-1,3,3,9,6,23,41,84
16,34,136,56,89,33,22,22,49,49,0,22,22,53,53,0,0.006399128629293032,0.006943735321147759,62,65,3,4,3,3,2,4,90,38,74
17,114,320,76,95,19,64,64,60,60,0,64,64,63,63,0,0.00888389666088022,0.01841451376833793,68,82,14,3,3,3,4,9,83,31,12
18,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,23,97,98
19,6,212,32,93,61,8,12,32,35,3,6,12,32,36,4,0.00034037918240920387,0.01157289220191293,34,75,41,3,4,4,2,1,68,88,18
20,142,758,85,100,15,86,86,68,68,0,86,86,72,72,0,0.013138636440995268,0.03454848701453419,72,93,21,2,3,3,6,14,69,14,10
21,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,77,96,86
22,40,141,49,82,33,208,208,71,71,0,40,41,49,51,2,0.004220701861874128,0.0042547397801150485,53,53,0,5,2,2,14,3,16,46,78
23,0,206,1,96,95,0,7,1,33,32,0,7,1,39,38,0.0,0.0011913271384322134,1,41,40,3,-1,4,2,1,93,50,43
24,56,158,62,89,27,54,54,55,55,0,54,54,60,60,0,0.005616256509751864,0.005888559855679227,57,57,0,4,3,3,4,6,84,28,63
25,202,1802,94,100,6,96,96,92,92,0,96,96,92,92,0,0.02648150039143606,0.07842336362708056,90,99,9,1,2,2,3,18,96,5,7
26,76,76,63,63,0,70,70,58,58,0,70,70,64,64,0,0.008305252050784574,0.008305252050784574,67,67,0,-1,3,3,5,7,63,21,92
27,100,100,69,69,0,100,100,66,66,0,100,100,72,72,0,0.04520235542394227,0.04520235542394227,95,95,0,4,1,1,6,14,44,14,95
28,260,360,94,99,5,224,224,98,98,0,224,224,98,98,0,0.021648116001225366,0.022124646856598252,84,86,2,4,2,2,8,18,10,5,42
29,0,616,1,100,99,0,46,1,35,34,0,34,1,45,44,0.0,0.005820484019197386,1,57,56,2,-1,3,8,0,27,97,72
30,40,246,51,93,42,130,130,65,65,0,40,42,51,52,1,0.004186663943633207,0.005718370264474625,53,57,4,3,2,2,11,2,19,94,51
31,6,6,28,28,0,23,23,28,28,0,6,6,28,28,0,6.807583648184077e-05,6.807583648184077e-05,28,28,0,-1,4,4,17,1,20,78,66
32,0,206,1,92,91,0,40,1,33,32,0,6,1,28,27,0.0,0.0017018959120460194,1,43,42,3,-1,4,12,0,6,93,94
33,274,480,96,100,4,144,144,88,88,0,144,144,89,89,0,0.03090642976275571,0.03526328329759352,91,93,2,3,2,2,6,22,34,9,38
34,100,100,68,68,0,100,100,57,57,0,100,100,68,68,0,0.06807583648184078,0.07553014057660233,100,100,0,3,1,1,8,36,39,2,14
35,168,768,92,100,8,56,56,76,76,0,56,56,77,77,0,0.028013206712277475,0.036794989618434935,91,96,5,2,2,2,2,20,68,23,38
36,186,392,92,100,8,72,72,85,85,0,72,72,85,85,0,0.025051907825317403,0.028421661731168522,87,87,0,3,2,2,3,18,60,5,28
37,2,2,26,26,0,11,11,26,26,0,2,2,26,26,0,0.0,0.0,1,1,0,-1,5,5,10,2,0,58,93
38,0,206,1,90,89,0,26,1,34,33,0,26,1,47,46,0.0,0.005412029000306341,1,58,57,3,-1,4,5,0,80,84,34
39,10,10,39,39,0,24,24,40,40,0,10,10,39,39,0,0.001157289220191293,0.001157289220191293,39,39,0,-1,4,4,4,3,78,43,91
40,6,212,31,94,63,16,24,33,33,0,6,20,31,45,14,0.0002382654276864427,0.0024166921951053475,32,48,16,3,4,4,6,1,32,4,70
