,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
12,320,422,98.0,98.0,0.0,334,334,98.0,98.0,0.0,320,334,98.0,98.0,0.0,0.022601177711971135,0.022737329384934817,85.0,85.0,0.0,4,14,17,8,6,58
13,56,262,53.5,94.0,40.5,76,80,57.0,61.0,4.0,56,80,54.5,66.0,11.5,0.005548180673270023,0.017257224548146634,53.0,79.0,26.0,3,6,2,56,75,6
14,16,632,36.0,100.0,64.0,94,104,37.0,54.0,17.0,16,40,36.0,47.0,11.0,0.0007147962830593281,0.002382654276864427,36.0,43.5,7.5,2,16,2,4,42,54
15,0,206,12.5,96.0,83.5,0,8,12.5,35.5,23.0,0,8,12.5,41.5,29.0,0.0,0.002212464685659825,13.5,45.0,31.5,3,2,0,93,76,22
16,56,672,53.5,100.0,46.5,154,154,69.5,69.5,0.0,56,100,53.5,68.5,15.0,0.0033357159876101976,0.00976888253514415,50.5,67.0,16.5,2,10,2,18,52,38
17,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,14.5,14.5,0.0,-1,2,0,98,96,81
18,80,696,69.5,100.0,30.5,84,84,75.5,75.5,0.0,84,84,76.0,76.0,0.0,0.010687906327649,0.031451036454610434,73.0,92.0,19.0,2,5,6,45,77,1
19,28,129,46.0,80.0,34.0,56,56,45.0,45.0,0.0,28,29,46.0,46.0,0.0,0.001599782157323258,0.0016678579938050988,42.0,42.0,0.0,5,6,3,41,43,55
20,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,5,0,88,82,59
21,90,192,62.0,91.0,29.0,160,160,69.5,69.5,0.0,90,94,62.0,62.0,0.0,0.005922597773920147,0.007352190340038803,59.0,61.0,2.0,4,11,6,19,28,83
22,12,628,38.0,100.0,62.0,22,46,34.0,44.0,10.0,12,46,38.0,54.5,16.5,0.0011232513019503727,0.012832295176826986,40.0,75.0,35.0,2,5,2,45,74,39
23,168,784,90.5,100.0,9.5,96,96,94.0,94.0,0.0,96,96,94.0,94.0,0.0,0.02569862827189489,0.04496408999625583,91.0,96.0,5.0,2,3,18,66,30,7
24,0,1640,12.5,100.0,87.5,0,70,12.5,48.0,35.5,0,70,12.5,55.0,42.5,0.0,0.022805405221416657,13.5,86.0,72.5,1,6,0,40,80,20
25,0,206,12.5,96.0,83.5,0,8,12.5,32.5,20.0,0,8,12.5,39.0,26.5,0.0,0.00353994349705572,14.5,53.0,38.5,3,2,0,98,36,47
26,298,298,95.0,95.0,0.0,160,160,94.5,94.5,0.0,160,160,95.0,95.0,0.0,0.02900030634126417,0.02900030634126417,89.0,89.0,0.0,-1,7,22,62,9,97
27,0,616,13.0,100.0,87.0,0,30,13.0,45.0,32.0,0,30,13.0,54.0,41.0,0.0,0.007113924912352361,13.5,61.0,47.5,2,4,0,77,76,21
28,100,100,66.5,66.5,0.0,100,100,59.5,59.5,0.0,100,100,66.5,66.5,0.0,0.029306647605432452,0.029306647605432452,90.0,90.0,0.0,-1,7,4,24,38,89
29,46,252,60.0,95.0,35.0,38,38,65.5,65.5,0.0,38,38,67.5,67.5,0.0,0.010041185881071514,0.017359338302869398,70.0,81.0,11.0,3,3,5,92,25,8
30,2,2,26.5,26.5,0.0,10,10,26.5,26.5,0.0,2,2,26.5,26.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,26.5,26.5,0.0,-1,9,1,31,78,40
31,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,7,1,24,50,92
32,66,272,57.5,94.0,36.5,66,66,50.5,50.5,0.0,66,66,58.0,58.0,0.0,0.007250076585316042,0.009462541270975866,60.0,70.0,10.0,3,6,6,41,34,29
33,1,1,26.0,26.0,0.0,2,2,26.0,26.0,0.0,1,1,26.0,26.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,27.0,27.0,0.0,-1,2,2,89,58,84
34,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,14,0,17,91,76
35,40,246,49.0,91.0,42.0,118,118,64.5,64.5,0.0,40,54,49.0,51.5,2.5,0.005446066918547262,0.00707988699411144,54.0,61.0,7.0,3,9,1,54,90,70
36,1,617,26.0,100.0,74.0,6,42,26.0,41.0,15.0,1,42,26.0,50.0,24.0,0.0,0.010483678818203479,14.0,69.0,55.0,2,6,1,69,68,39
37,0,102,13.0,75.0,62.0,0,9,13.0,26.0,13.0,0,2,13.0,26.0,13.0,0.0,0.00013615167296368154,13.0,27.0,14.0,4,8,0,27,79,95
38,112,112,77.5,77.5,0.0,274,274,84.0,84.0,0.0,112,112,77.5,77.5,0.0,0.008475441641989176,0.008475441641989176,63.0,63.0,0.0,-1,16,4,4,72,59
39,0,206,13.0,91.0,78.0,0,20,13.0,35.0,22.0,0,14,13.0,40.0,27.0,0.0,0.0011913271384322134,13.5,42.0,28.5,3,4,0,83,59,64
40,224,1824,88.0,100.0,12.0,252,252,94.0,94.0,0.0,224,252,89.5,94.0,4.5,0.016304162837400864,0.032336022328874364,75.0,92.0,17.0,1,11,8,5,8,14
41,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.0,14.0,0.0,-1,6,0,44,89,67
42,6,622,31.5,100.0,68.5,42,114,34.0,62.5,28.5,6,114,31.5,74.0,42.5,0.0004084550188910446,0.030429898907382825,36.0,91.0,55.0,2,9,1,28,88,3
43,114,320,76.0,95.0,19.0,64,64,63.5,63.5,0.0,64,64,66.5,66.5,0.0,0.00888389666088022,0.011675005956635693,68.0,71.0,3.0,3,4,9,83,31,35
44,63,679,58.0,100.0,42.0,74,84,63.0,68.5,5.5,63,84,60.0,70.5,10.5,0.005650294427992784,0.020661016372238675,55.0,85.0,30.0,2,5,4,37,22,18
45,64,64,62.0,62.0,0.0,54,54,61.0,61.0,0.0,64,64,71.0,71.0,0.0,0.00707988699411144,0.00707988699411144,60.0,60.0,0.0,-1,4,4,77,38,93
46,6,6,34.5,34.5,0.0,22,22,35.0,35.0,0.0,6,6,34.5,34.5,0.0,0.0006126825283365669,0.0006126825283365669,37.0,37.0,0.0,-1,5,2,49,42,81
47,0,1640,13.0,100.0,87.0,0,122,13.0,59.5,46.5,0,105,13.0,74.0,61.0,0.0,0.020797168045202357,13.0,81.0,68.0,1,12,0,3,81,37
48,116,322,78.0,98.0,20.0,44,44,51.5,51.5,0.0,44,44,55.0,55.0,0.0,0.008986010415602982,0.010245413390517035,68.0,70.0,2.0,3,4,13,53,24,74
49,52,668,53.0,100.0,47.0,114,118,66.0,67.5,1.5,52,118,53.0,78.0,25.0,0.002757071377514551,0.011811157629599374,47.0,70.0,23.0,2,9,3,29,43,20
50,114,730,80.5,100.0,19.5,132,132,77.5,77.5,0.0,132,132,82.5,82.5,0.0,0.010143299635794275,0.0335613873855475,70.0,90.0,20.0,2,8,9,57,31,0
51,16,16,46.0,46.0,0.0,24,24,40.5,40.5,0.0,15,15,43.0,43.0,0.0,0.0034037918240920387,0.0034037918240920387,52.0,52.0,0.0,-1,4,6,77,41,85
52,0,206,13.0,95.0,82.0,0,10,13.0,30.5,17.5,0,10,13.0,34.0,21.0,0.0,0.006705469893461316,13.5,59.0,45.5,3,3,0,94,40,14
53,276,876,98.0,100.0,2.0,72,72,90.0,90.0,0.0,72,72,90.0,90.0,0.0,0.04084550188910446,0.046189455052928964,94.0,96.0,2.0,2,3,29,55,1,21
54,137,239,88.0,97.0,9.0,48,48,74.0,74.0,0.0,48,48,75.0,75.0,0.0,0.023452125667994147,0.02484768031587188,87.0,87.0,0.0,4,3,15,81,16,61
55,0,616,13.0,100.0,87.0,0,100,13.0,53.0,40.0,0,100,13.0,66.5,53.5,0.0,0.014840532353041287,14.0,78.0,64.0,2,10,0,11,99,12
56,6,212,31.5,89.0,57.5,28,32,31.0,32.0,1.0,6,12,31.5,34.0,2.5,0.00013615167296368154,0.0018040096667687805,30.0,43.0,13.0,3,10,1,18,95,94
57,0,101,13.0,69.0,56.0,0,10,13.0,25.0,12.0,0,1,13.0,25.0,12.0,0.0,3.4037918240920386e-05,14.5,28.5,14.0,5,10,0,0,85,78
58,190,806,89.0,100.0,11.0,176,176,79.0,79.0,0.0,176,176,86.0,86.0,0.0,0.017427414139351238,0.02021852343510671,79.0,82.0,3.0,2,11,17,38,6,94
59,0,206,12.5,95.0,82.5,0,8,12.5,34.0,21.5,0,8,12.5,38.5,26.0,0.0,0.004969536063174376,13.5,58.0,44.5,3,2,0,89,76,21
60,6,212,30.5,86.0,55.5,28,44,31.5,35.0,3.5,6,36,30.5,46.0,15.5,0.00037441710065012424,0.003982436434187685,31.0,49.0,18.0,3,8,1,27,88,26
61,0,101,12.5,75.5,63.0,0,10,12.5,23.5,11.0,0,1,12.5,23.5,11.0,0.0,0.0,13.0,13.0,0.0,5,10,0,36,92,78
62,369,471,99.0,100.0,1.0,168,168,99.0,99.0,0.0,168,168,99.0,99.0,0.0,0.039994553933081455,0.040198781442526976,96.0,96.0,0.0,4,6,29,74,1,88
63,82,82,76.5,76.5,0.0,46,46,82.5,82.5,0.0,46,46,83.0,83.0,0.0,0.012866333095067906,0.012866333095067906,76.0,76.0,0.0,-1,2,7,90,48,66
64,66,272,61.5,97.0,35.5,32,32,66.5,66.5,0.0,32,32,67.0,67.0,0.0,0.006535280302256714,0.009292351679771264,59.0,64.0,5.0,3,2,6,68,13,29
65,0,206,12.5,92.0,79.5,0,22,12.5,27.0,14.5,0,6,12.5,29.5,17.0,0.0,0.0005786446100956465,13.0,34.0,21.0,3,10,0,36,97,42
66,2,208,26.0,90.0,64.0,6,26,26.0,32.5,6.5,2,22,26.0,42.0,16.0,0.0,0.005071649817897137,15.0,53.0,38.0,3,5,1,50,68,38
67,112,728,75.0,100.0,25.0,102,102,69.0,69.0,0.0,112,102,78.5,76.0,-2.5,0.013104598522754349,0.021716191837707205,75.0,83.0,8.0,2,7,8,43,20,8
68,284,484,95.0,100.0,5.0,256,256,96.5,96.5,0.0,256,256,96.5,96.5,0.0,0.021341774737057083,0.02290751897613942,83.0,85.0,2.0,3,10,18,18,5,70
69,190,396,88.0,98.0,10.0,182,182,89.5,89.5,0.0,182,182,89.5,89.5,0.0,0.016338200755641786,0.01851662752306069,79.0,80.0,1.0,3,9,14,26,14,70
70,88,688,59.5,100.0,40.5,164,164,74.0,74.0,0.0,88,116,59.5,76.5,17.0,0.007113924912352361,0.01065386840940808,59.0,68.0,9.0,2,10,7,18,62,48
71,115,321,72.0,95.0,23.0,164,164,69.0,69.0,0.0,115,121,72.0,75.0,3.0,0.007216038667075122,0.009734844616903231,57.0,65.0,8.0,3,11,6,5,35,90
72,88,704,57.0,100.0,43.0,174,174,73.5,73.5,0.0,88,174,57.5,87.0,29.5,0.008305252050784574,0.014806494434800367,62.0,78.0,16.0,2,10,4,0,38,44
73,0,1640,13.0,100.0,87.0,0,208,13.0,72.5,59.5,0,208,13.0,90.0,77.0,0.0,0.0353994349705572,13.5,93.0,79.5,1,14,0,8,87,3
74,6,6,31.5,31.5,0.0,30,30,35.5,35.5,0.0,6,6,31.5,31.5,0.0,0.002382654276864427,0.002382654276864427,46.0,46.0,0.0,-1,5,2,52,94,79
75,178,178,93.0,93.0,0.0,48,48,67.5,67.5,0.0,48,48,71.0,71.0,0.0,0.020763130126961436,0.020763130126961436,87.0,87.0,0.0,-1,3,19,75,15,50
76,0,616,12.5,100.0,87.5,0,58,12.5,35.0,22.5,0,50,12.5,53.5,41.0,0.0,0.008645631233193778,13.0,64.0,51.0,2,10,0,36,86,8
77,16,222,37.5,89.0,51.5,72,72,46.0,46.0,0.0,16,42,37.5,54.5,17.0,0.0014295925661186562,0.00527587732734266,42.0,56.0,14.0,3,7,1,24,71,28
78,16,16,37.5,37.5,0.0,52,52,41.5,41.5,0.0,16,16,37.5,37.5,0.0,0.001940161339732462,0.001940161339732462,40.0,40.0,0.0,-1,6,1,56,53,36
79,2,208,29.5,94.0,64.5,5,14,29.0,34.0,5.0,2,14,29.5,40.5,11.0,0.0002382654276864427,0.002723033459273631,32.0,47.5,15.5,3,3,1,96,55,29
80,400,606,98.0,100.0,2.0,128,128,92.0,92.0,0.0,128,128,92.0,92.0,0.0,0.041219918989754585,0.04261547363763232,94.0,95.0,1.0,3,5,40,61,3,46
81,282,282,94.0,94.0,0.0,262,262,95.0,95.0,0.0,262,262,95.0,95.0,0.0,0.022737329384934817,0.022737329384934817,83.0,83.0,0.0,-1,11,16,38,12,50
82,142,142,87.0,87.0,0.0,118,118,93.5,93.5,0.0,118,118,93.5,93.5,0.0,0.0176997174852786,0.0176997174852786,80.0,80.0,0.0,-1,5,9,45,39,40
83,100,100,70.5,70.5,0.0,100,100,52.5,52.5,0.0,100,100,70.5,70.5,0.0,0.04081146397086354,0.040879539807345384,95.0,95.0,0.0,5,11,20,38,23,68
84,185,185,90.0,90.0,0.0,112,112,71.5,71.5,0.0,112,112,78.5,78.5,0.0,0.01940161339732462,0.01940161339732462,84.0,84.0,0.0,-1,7,16,46,18,59
85,400,400,97.0,97.0,0.0,224,224,97.0,97.0,0.0,224,224,97.0,97.0,0.0,0.03652268627250757,0.03652268627250757,93.0,93.0,0.0,-1,8,27,15,10,76
86,40,40,49.0,49.0,0.0,66,66,48.5,48.5,0.0,40,40,49.0,49.0,0.0,0.004901460226692535,0.004901460226692535,52.5,52.5,0.0,-1,6,6,51,73,69
87,60,1700,52.0,100.0,48.0,146,190,68.0,76.0,8.0,60,190,52.0,88.0,36.0,0.006058749446883829,0.0318935293917424,56.0,89.0,33.0,1,12,6,3,73,16
88,93,293,78.0,98.0,20.0,32,32,72.0,72.0,0.0,32,32,72.5,72.5,0.0,0.01681473161101467,0.03104258143571939,78.5,94.0,15.5,3,2,9,86,39,10
89,0,1640,13.0,100.0,87.0,0,56,13.0,84.5,71.5,0,56,13.0,85.0,72.0,0.0,0.06909697402906838,13.0,98.0,85.0,1,2,0,68,93,7
90,102,203,84.0,94.0,10.0,56,56,90.5,90.5,0.0,56,56,90.5,90.5,0.0,0.017223186629905716,0.017257224548146634,81.0,81.0,0.0,5,2,8,90,17,95
91,22,22,41.5,41.5,0.0,48,48,39.0,39.0,0.0,22,22,41.5,41.5,0.0,0.0012934408931549745,0.0012934408931549745,39.0,39.0,0.0,-1,7,2,46,74,86
92,16,222,40.5,93.0,52.5,72,72,52.0,52.0,0.0,16,36,40.5,50.0,9.5,0.0021784267674189047,0.005956635692161067,46.0,56.0,10.0,3,7,1,62,53,38
93,48,254,51.5,90.0,38.5,114,114,61.0,61.0,0.0,48,62,51.5,54.0,2.5,0.0024507301133462676,0.003812246842983083,44.0,51.0,7.0,3,12,3,2,54,43
94,0,206,13.0,92.0,79.0,0,42,13.0,33.0,20.0,0,12,13.0,35.5,22.5,0.0,0.0015317063208414173,13.5,40.0,26.5,3,11,0,19,59,52
95,104,720,75.0,100.0,25.0,132,132,76.0,76.0,0.0,104,132,76.0,81.0,5.0,0.007147962830593281,0.017257224548146634,60.0,78.0,18.0,2,8,6,10,26,17
96,2,208,27.0,90.0,63.0,9,24,26.0,30.5,4.5,2,10,27.0,35.0,8.0,3.4037918240920386e-05,0.0014636304843595766,27.0,41.0,14.0,3,8,1,30,78,83
97,100,100,75.5,75.5,0.0,100,100,96.0,96.0,0.0,100,100,96.0,96.0,0.0,0.03652268627250757,0.03652268627250757,96.0,96.0,0.0,-1,4,1,67,50,82
98,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,14.5,14.5,0.0,-1,3,0,76,79,92
99,144,144,88.0,88.0,0.0,48,48,67.5,67.5,0.0,48,48,69.0,69.0,0.0,0.017257224548146634,0.017257224548146634,83.0,83.0,0.0,-1,3,18,64,30,97
100,42,658,54.0,100.0,46.0,94,104,48.5,59.5,11.0,40,81,52.5,59.0,6.5,0.003437829742332959,0.010824058000612683,51.0,70.0,19.0,2,9,6,28,41,25
101,42,248,54.0,94.0,40.0,62,62,77.5,77.5,0.0,42,62,55.0,77.5,22.5,0.004901460226692535,0.012696143503863304,55.0,74.0,19.0,3,3,2,87,61,20
102,0,206,13.0,92.0,79.0,0,30,13.0,36.0,23.0,0,30,13.0,50.0,37.0,0.0,0.009326389598012186,13.0,68.0,55.0,3,5,0,63,82,19
103,150,356,90.0,100.0,10.0,56,56,90.5,90.5,0.0,56,56,90.5,90.5,0.0,0.028455699649409444,0.03972225058715409,90.0,94.0,4.0,3,2,20,90,23,18
104,78,694,62.0,100.0,38.0,142,142,80.0,80.0,0.0,78,142,62.0,84.0,22.0,0.00789679703189353,0.02021852343510671,63.0,83.0,20.0,2,8,7,21,62,39
105,0,616,13.0,100.0,87.0,0,102,13.0,57.0,44.0,0,102,13.0,74.0,61.0,0.0,0.01575955614554614,13.0,77.0,64.0,2,12,0,3,59,15
106,0,101,12.5,79.0,66.5,0,5,12.5,25.5,13.0,0,1,12.5,25.5,13.0,0.0,0.00010211375472276115,13.0,28.5,15.5,6,5,1,45,50,78
107,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,13,0,13,96,89
108,268,268,95.0,95.0,0.0,88,88,81.0,81.0,0.0,88,88,81.5,81.5,0.0,0.033425235712583816,0.033425235712583816,91.0,91.0,0.0,-1,4,27,79,10,86
109,12,12,35.0,35.0,0.0,46,46,35.0,35.0,0.0,12,12,35.0,35.0,0.0,0.0004765308553728854,0.0004765308553728854,37.0,37.0,0.0,-1,9,2,28,63,98
110,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.0,14.0,0.0,-1,3,0,64,84,91
111,70,70,61.0,61.0,0.0,110,110,58.5,58.5,0.0,64,64,59.0,59.0,0.0,0.005241839409101739,0.005241839409101739,55.0,55.0,0.0,-1,10,6,12,41,99
112,144,144,82.0,82.0,0.0,176,176,89.0,89.0,0.0,144,144,82.0,82.0,0.0,0.01058579257292624,0.01058579257292624,70.0,70.0,0.0,-1,8,7,15,21,99
113,98,1738,70.0,100.0,30.0,60,94,50.5,70.5,20.0,60,94,58.0,72.5,14.5,0.012253650566731339,0.04162837400864563,76.0,95.0,19.0,1,5,8,50,8,32
114,155,256,84.0,94.0,10.0,80,80,55.5,55.5,0.0,80,80,62.5,62.5,0.0,0.021375812655298,0.021375812655298,87.0,87.0,0.0,5,5,20,52,23,78
115,0,102,12.5,77.5,65.0,0,7,12.5,28.0,15.5,0,2,12.5,29.0,16.5,0.0,0.00010211375472276115,13.5,29.0,15.5,4,4,0,84,89,88
116,6,212,32.0,89.0,57.0,18,22,33.5,34.5,1.0,6,22,32.0,48.5,16.5,0.00017018959120460194,0.003982436434187685,32.0,52.0,20.0,3,5,1,61,4,26
117,265,471,96.0,100.0,4.0,88,88,85.0,85.0,0.0,88,88,85.5,85.5,0.0,0.03420810783212499,0.035875965825930084,92.0,93.0,1.0,3,4,30,77,7,53
118,139,345,85.0,96.0,11.0,96,96,64.0,64.0,0.0,96,96,70.5,70.5,0.0,0.014602266925354846,0.016270124919159943,79.0,81.0,2.0,3,6,15,48,19,54
119,100,100,71.0,71.0,0.0,100,100,50.5,50.5,0.0,100,100,71.0,71.0,0.0,0.045474658769869634,0.045474658769869634,97.0,97.0,0.0,-1,13,22,13,9,96
120,0,206,13.0,92.0,79.0,0,28,13.0,33.0,20.0,0,19,13.0,41.0,28.0,0.0,0.0030974505599237552,13.5,49.0,35.5,3,6,0,65,91,22
121,0,616,12.5,100.0,87.5,0,56,12.5,45.0,32.5,0,56,12.5,52.0,39.5,0.0,0.011640968038394772,13.5,71.0,57.5,2,6,0,59,91,19
122,22,228,48.0,94.0,46.0,24,24,45.0,45.0,0.0,22,24,49.0,51.5,2.5,0.003982436434187685,0.0156914803090643,53.0,78.0,25.0,3,3,2,55,83,18
123,134,750,84.0,100.0,16.0,134,134,96.5,96.5,0.0,134,134,96.5,96.5,0.0,0.013887470642295518,0.029612988869600735,76.0,90.0,14.0,2,6,6,69,77,9
124,16,632,41.5,100.0,58.5,28,38,45.0,56.0,11.0,16,38,41.5,57.5,16.0,0.002212464685659825,0.005548180673270023,46.5,58.0,11.5,2,3,2,82,94,64
125,2,104,29.5,82.0,52.5,3,3,29.0,29.0,0.0,2,3,29.5,31.0,1.5,3.4037918240920386e-05,0.0009870996289866913,28.0,37.0,9.0,4,2,1,95,65,61
126,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.0,14.0,0.0,-1,10,0,11,66,84
127,87,1727,66.0,100.0,34.0,114,138,65.5,75.5,10.0,87,138,66.0,81.0,15.0,0.006705469893461316,0.027026107083290785,61.0,86.0,25.0,1,9,8,31,57,19
128,142,142,88.0,88.0,0.0,88,88,83.5,83.5,0.0,88,88,83.5,83.5,0.0,0.014329963579427483,0.014329963579427483,76.5,76.5,0.0,-1,4,14,84,14,92
129,240,440,95.0,100.0,5.0,72,72,82.5,82.5,0.0,72,72,82.5,82.5,0.0,0.03223390857415161,0.03400388032267947,92.0,93.0,1.0,3,3,22,64,9,46
130,41,41,56.0,56.0,0.0,34,34,47.0,47.0,0.0,34,34,52.5,52.5,0.0,0.004186663943633207,0.004186663943633207,53.0,53.0,0.0,-1,4,6,73,35,81
131,10,626,43.0,100.0,57.0,12,32,42.5,71.5,29.0,12,32,46.0,72.5,26.5,0.0012934408931549745,0.020967357636406957,42.0,88.0,46.0,2,2,3,98,43,16
132,100,100,65.0,65.0,0.0,100,100,46.0,46.0,0.0,100,100,65.0,65.0,0.0,0.04292181490180061,0.06120017699717485,96.0,100.0,4.0,1,16,29,4,1,6
133,42,144,60.0,89.0,29.0,46,46,82.5,82.5,0.0,42,46,81.0,82.5,1.5,0.012968446849790666,0.013002484768031588,77.0,77.0,0.0,4,2,2,90,75,4
134,100,100,74.0,74.0,0.0,100,100,89.0,89.0,0.0,100,100,89.0,89.0,0.0,0.08461826474692807,0.08580959188536029,99.0,99.0,0.0,3,4,40,53,3,61
135,100,100,68.0,68.0,0.0,100,100,47.0,47.0,0.0,100,100,68.0,68.0,0.0,0.03652268627250757,0.040300895197249734,94.0,94.0,0.0,2,14,19,8,15,22
136,206,822,91.0,100.0,9.0,140,140,67.5,67.5,0.0,140,140,84.5,84.5,0.0,0.015657442390823378,0.020252561353347628,78.0,83.0,5.0,2,10,16,1,12,73
137,1,207,26.5,92.5,66.0,3,14,26.5,34.0,7.5,1,14,26.5,39.0,12.5,3.4037918240920386e-05,0.0068075836481840775,28.5,62.0,33.5,3,3,1,64,78,8
138,16,118,40.5,78.5,38.0,48,48,41.0,41.0,0.0,16,16,40.5,40.5,0.0,0.001157289220191293,0.0012253650566731338,39.0,39.5,0.5,4,7,1,62,71,65
139,64,270,62.0,96.0,34.0,62,62,75.0,75.0,0.0,62,62,75.5,75.5,0.0,0.008645631233193778,0.011334626774226489,67.0,72.0,5.0,3,3,6,64,26,90
140,34,650,54.0,100.0,46.0,22,22,58.5,58.5,0.0,22,22,60.0,60.0,0.0,0.005888559855679227,0.012866333095067906,58.0,75.0,17.0,2,2,4,95,72,26
141,22,22,40.0,40.0,0.0,84,84,36.0,36.0,0.0,22,22,40.0,40.0,0.0,0.00030634126416828345,0.00030634126416828345,34.0,34.0,0.0,-1,14,2,8,63,96
142,0,206,13.0,91.0,78.0,0,20,13.0,28.0,15.0,0,6,13.0,30.0,17.0,0.0,0.0002042275094455223,14.5,31.5,17.0,3,10,0,0,99,4
143,0,206,12.5,96.0,83.5,0,8,12.5,35.5,23.0,0,8,12.5,41.5,29.0,0.0,0.010007147962830594,13.5,67.5,54.0,3,2,0,93,98,37
144,188,804,90.0,100.0,10.0,144,144,96.0,96.0,0.0,144,144,96.0,96.0,0.0,0.025868817863099493,0.029919330133769018,88.0,89.5,1.5,2,6,15,65,19,54
145,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,13.5,13.5,0.0,-1,3,0,82,99,91
146,22,22,40.0,40.0,0.0,90,90,39.0,39.0,0.0,22,22,40.0,40.0,0.0,0.0012253650566731338,0.0012253650566731338,40.0,40.0,0.0,-1,14,2,8,74,92
147,0,616,13.0,100.0,87.0,0,116,13.0,58.0,45.0,0,95,13.0,57.0,44.0,0.0,0.007658531604207087,14.0,58.0,44.0,2,16,0,9,89,24
