,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,117,733,82,100,18,64,64,64,64,0,64,64,67,67,0,0.020592940535756832,0.03812246842983083,85,93,8,2,3,3,4,16,77,18,9
1,0,206,1,91,90,0,16,1,32,31,0,14,1,42,41,0.0,0.002757071377514551,1,48,47,3,-1,4,4,0,84,89,41
2,0,616,1,100,99,0,98,1,38,37,0,60,1,51,50,0.0,0.008679669151434699,1,62,61,2,-1,3,15,0,7,82,27
3,8,624,38,100,62,24,54,40,54,14,8,54,38,59,21,0.0018720855032506212,0.0265495762279179,44,88,44,2,4,3,4,2,84,83,0
4,0,206,1,95,94,0,12,1,36,35,0,12,1,40,39,0.0,0.00803294870485721,1,66,65,3,-1,4,2,0,89,92,33
5,100,100,66,66,0,100,100,49,49,0,100,100,66,66,0,0.03618230709009837,0.05412029000306341,94,99,5,1,1,1,9,16,54,18,8
6,297,503,99,100,1,72,72,84,84,0,72,72,84,84,0,0.044623710813846626,0.04578100003403792,96,96,0,3,2,2,3,40,85,3,51
7,64,1704,54,100,46,164,238,66,80,14,64,238,54,93,39,0.005616256509751864,0.03277851526600633,54,93,39,1,2,2,15,6,7,73,10
8,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,55,92,89
9,22,22,45,45,0,38,38,39,39,0,22,22,45,45,0,0.0013615167296368155,0.0013615167296368155,40,40,0,-1,3,3,6,3,74,51,80
10,257,873,95,100,5,54,54,56,56,0,54,54,57,57,0,0.028693965077095884,0.040300895197249734,90,97,7,2,3,3,4,29,67,1,32
11,120,326,77,94,17,176,176,74,74,0,120,126,77,79,2,0.006977773239388679,0.007216038667075122,59,60,1,3,2,2,12,6,2,13,60
12,0,102,1,81,80,0,5,1,27,26,0,2,1,27,26,0.0,0.0004084550188910446,1,33,32,4,-1,5,3,0,96,85,42
13,40,656,51,100,49,128,138,67,68,1,40,138,51,81,30,0.0051397256543789785,0.018788930868988054,58,82,24,2,2,2,9,1,28,90,37
14,0,206,1,90,89,0,18,1,28,27,0,6,1,28,27,0.0,0.0005446066918547262,1,36,35,3,-1,4,10,0,1,91,88
15,232,832,93,100,7,188,188,83,83,0,188,188,91,91,0,0.020150447598624867,0.026004969536063176,81,87,6,2,2,2,10,18,12,30,31
16,94,195,67,88,21,90,90,61,61,0,94,95,67,67,0,0.007284114503556962,0.007284114503556962,61,61,0,5,2,2,6,5,41,47,58
17,28,644,50,100,50,34,54,43,51,8,28,54,50,54,4,0.001157289220191293,0.013444977705163553,42,75,33,2,3,3,4,3,83,43,19
18,0,206,1,93,92,0,14,1,34,33,0,9,1,40,39,0.0,0.0016678579938050988,1,40,39,3,-1,4,3,1,92,69,54
19,0,616,1,100,99,0,40,1,43,42,0,40,1,50,49,0.0,0.017529527894074,1,79,78,2,-1,3,5,0,88,81,9
20,192,392,95,100,5,32,32,63,63,0,32,32,65,65,0,0.028489737567650362,0.04401102828551006,91,97,6,3,3,3,2,22,98,9,7
21,307,408,97,100,3,144,144,98,98,0,144,144,98,98,0,0.04098165356206814,0.04101569148030906,96,96,0,5,2,2,6,29,69,0,95
22,2,208,28,91,63,7,16,28,32,4,2,8,28,37,9,0.00017018959120460194,0.001599782157323258,31,43,12,3,5,4,4,1,84,55,53
23,100,100,64,64,0,100,100,57,57,0,100,100,66,66,0,0.05323530412879948,0.06610163722386739,97,100,3,2,1,1,7,22,46,9,16
24,78,179,70,92,22,32,32,58,58,0,32,32,60,60,0,0.011606930120153852,0.011606930120153852,73,73,0,6,3,3,2,9,91,27,68
25,2,208,27,92,65,15,24,29,32,3,2,11,27,36,9,3.4037918240920386e-05,0.0007147962830593281,26,37,11,3,5,4,8,1,21,95,43
26,22,228,40,92,52,70,70,35,35,0,22,28,40,44,4,0.0017018959120460194,0.0019061234214915416,41,42,1,3,3,3,12,3,3,51,4
27,224,840,91,100,9,134,144,91,93,2,134,144,92,93,1,0.02127369890057524,0.046359644644133564,81,99,18,2,2,2,6,16,71,12,0
28,0,206,1,89,88,0,28,1,33,32,0,12,1,33,32,0.0,0.0009190237925048504,1,38,37,3,-1,4,8,0,42,97,74
29,208,824,93,100,7,144,144,90,90,0,144,144,90,90,0,0.02215868477483917,0.02501786990707648,85,88,3,2,2,2,6,16,59,18,46
30,6,6,30,30,0,15,15,30,30,0,6,6,30,30,0,0.0,0.0,1,1,0,-1,4,4,6,1,41,95,40
31,92,708,68,100,32,60,60,49,49,0,60,60,57,57,0,0.008066986623098132,0.014534191088873005,64,77,13,2,3,3,5,7,50,48,62
32,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,46,36,98
33,164,266,88,94,6,104,104,86,86,0,104,104,87,87,0,0.02403077027808979,0.024473263215221756,86,87,1,4,2,2,5,20,49,23,42
34,42,42,51,51,0,76,76,49,49,0,40,40,50,50,0,0.00353994349705572,0.00353994349705572,49,49,0,-1,3,3,6,6,40,41,96
35,6,6,27,27,0,21,21,28,28,0,6,6,27,27,0,0.00013615167296368154,0.00013615167296368154,29,29,0,-1,4,4,14,2,8,58,99
36,54,54,59,59,0,38,38,53,53,0,38,38,55,55,0,0.006875659484665918,0.006875659484665918,62,62,0,-1,3,3,3,7,64,62,99
37,242,448,96,100,4,56,56,76,76,0,56,56,77,77,0,0.0333911977943429,0.040709350216140784,92,96,4,3,2,2,2,27,68,10,17
38,0,206,1,93,92,0,10,1,31,30,0,10,1,37,36,0.0,0.00445896728956057,1,52,51,3,-1,4,3,1,58,50,44
39,100,100,57,57,0,100,100,38,38,0,100,100,57,57,0,0.03427618366860683,0.03900745430409476,93,95,2,2,1,1,16,16,4,12,28
40,88,294,71,97,26,48,48,60,60,0,48,48,63,63,0,0.013002484768031588,0.02018448551686579,74,84,10,3,3,3,3,9,58,27,33
