,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,100,100,69,69,0,100,100,57,57,0,100,100,69,69,0,0.03359542530378842,0.03359542530378842,88,88,0,-1,1,1,8,16,57,12,93
1,6,107,30,76,46,17,17,32,32,0,6,6,30,30,0,0.00010211375472276115,0.00017018959120460194,29,30,1,5,4,4,5,1,80,95,58
2,376,376,98,98,0,270,270,99,99,0,270,270,99,99,0,0.03114469519044215,0.03114469519044215,89,89,0,-1,2,2,10,22,36,9,76
3,88,1728,61,100,39,142,166,78,83,5,88,166,61,84,23,0.010041185881071514,0.0283876238129276,66,89,23,1,2,2,8,4,27,38,20
4,313,513,97,100,3,120,120,85,85,0,120,120,87,87,0,0.03577385207120733,0.03938187140474489,94,95,1,3,2,2,6,30,74,7,38
5,20,122,44,86,42,38,38,46,46,0,20,38,45,50,5,0.0018380475850097008,0.007113924912352361,42,60,18,4,3,3,3,3,96,43,8
6,0,206,1,92,91,0,16,1,33,32,0,6,1,33,32,0.0,0.0019741992579733825,1,45,44,3,-1,4,4,0,77,80,46
7,61,61,66,66,0,52,52,78,78,0,52,52,80,80,0,0.010347527145239796,0.010347527145239796,67,67,0,-1,2,2,3,6,85,35,99
8,100,100,64,64,0,100,100,57,57,0,100,100,66,66,0,0.021614078082984444,0.05058034650600769,87,97,10,2,1,1,7,1,46,88,3
9,46,46,57,57,0,38,38,53,53,0,38,38,55,55,0,0.0045270431260424114,0.0045270431260424114,55,55,0,-1,3,3,3,6,64,28,80
10,250,456,92,99,7,208,208,88,88,0,208,208,89,89,0,0.01943565131556554,0.019980258007420267,81,81,0,3,2,2,10,18,22,5,71
11,128,128,78,78,0,118,118,63,63,0,128,128,78,78,0,0.012015385139044895,0.012015385139044895,76,76,0,-1,3,3,8,8,42,8,91
12,16,222,42,94,52,28,28,43,43,0,16,28,42,49,7,0.0034718676605738795,0.009598692943939549,51,70,19,3,3,3,3,1,66,90,25
13,80,280,69,96,27,60,60,52,52,0,60,60,62,62,0,0.008101024541339052,0.00980292045338507,65,69,4,3,3,3,5,9,45,31,41
14,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,85,36,67
15,28,28,49,49,0,72,72,49,49,0,28,28,49,49,0,0.0012253650566731338,0.0012253650566731338,40,40,0,-1,3,3,7,4,62,64,59
