,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,16,632,33,100,67,25,76,32,54,22,16,76,33,59,26,0.0005786446100956465,0.018788930868988054,34,81,47,2,3,3,6,1,51,60,16
1,12,628,36,100,64,14,28,32,42,10,12,28,36,49,13,0.0020082371762143027,0.028047244630518397,43,92,49,2,4,3,3,2,96,75,0
2,0,616,1,100,99,0,58,1,35,34,0,47,1,52,51,0.0,0.0063650907110521125,1,60,59,2,-1,3,10,0,1,89,44
3,42,248,57,99,42,32,32,64,64,0,32,32,64,64,0,0.008271214132543654,0.015351101126655093,68,78,10,3,3,3,2,5,89,25,27
4,44,250,57,99,42,22,22,54,54,0,22,22,54,54,0,0.006603356138738555,0.014398039415909322,62,74,12,3,3,3,2,4,99,72,32
5,0,206,1,91,90,0,12,1,27,26,0,6,1,26,25,0.0,0.0012594029749140542,1,37,36,3,-1,4,4,1,67,45,53
6,0,1640,1,100,99,0,62,1,47,46,0,62,1,54,53,0.0,0.02100139555464788,1,84,83,1,-1,2,6,0,41,85,31
7,0,206,1,92,91,0,14,1,31,30,0,14,1,38,37,0.0,0.003165526396405596,1,49,48,3,-1,4,3,0,82,84,41
8,198,1838,89,100,11,232,256,93,94,1,198,256,90,94,4,0.01923142380612002,0.031280846863405834,81,90,9,1,2,2,10,12,18,37,41
9,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,44,97,82
10,68,684,65,100,35,34,44,47,53,6,34,44,55,57,2,0.007726607440688927,0.018074134585928724,64,84,20,2,3,3,4,7,77,48,32
11,141,243,88,95,7,72,72,84,84,0,72,72,84,84,0,0.025119983661799246,0.025256135334762925,88,88,0,4,2,2,3,15,85,16,49
