,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,97,1737,60,100,40,200,224,74,86,12,97,197,60,91,31,0.005922597773920147,0.020831205963443275,58,83,25,1,2,2,12,4,6,22,21
1,111,317,76,95,19,164,164,74,74,0,111,119,76,78,2,0.008203138296061813,0.009088124170325743,64,64,0,3,2,2,10,8,22,44,74
2,0,101,1,82,81,0,4,1,23,22,0,1,1,23,22,0.0,3.4037918240920386e-05,1,28,27,6,-1,7,4,0,78,67,68
3,100,100,61,61,0,100,100,40,40,0,100,100,61,61,0,0.02205657102011641,0.029510875114877974,83,90,7,2,1,1,14,9,8,27,38
4,0,616,1,100,99,0,34,1,33,32,0,18,1,40,39,0.0,0.00353994349705572,1,51,50,2,-1,3,9,0,35,76,75
5,106,722,79,100,21,88,88,77,77,0,88,88,77,77,0,0.010041185881071514,0.029340685523673374,72,88,16,2,2,2,4,7,79,48,9
6,0,1640,1,100,99,0,104,1,56,55,0,104,1,69,68,0.0,0.024303073624017155,1,87,86,1,-1,2,10,0,0,87,23
7,126,332,86,99,13,28,28,44,44,0,28,28,54,54,0,0.016882807447496512,0.019878144252697506,80,84,4,3,3,3,3,16,76,12,22
8,0,102,1,81,80,0,6,1,28,27,0,3,1,33,32,0.0,0.0002382654276864427,1,31,30,4,-1,5,4,0,77,82,56
9,0,616,1,100,99,0,58,1,37,36,0,53,1,53,52,0.0,0.010211375472276116,1,66,65,2,-1,3,8,0,15,97,39
10,87,287,72,95,23,48,48,54,54,0,48,48,56,56,0,0.015317063208414174,0.017801831240001363,80,82,2,3,3,3,3,12,87,37,72
11,0,616,1,100,99,0,40,1,58,57,0,40,1,61,60,0.0,0.008645631233193778,1,67,66,2,-1,3,4,0,72,76,48
12,22,22,39,39,0,90,90,39,39,0,22,22,39,39,0,0.0012253650566731338,0.0012253650566731338,40,40,0,-1,3,3,14,2,8,74,40
13,16,632,44,100,56,24,54,40,59,19,15,54,44,61,17,0.0033357159876101976,0.02365635317743967,52,86,34,2,4,3,4,6,78,41,30
14,16,222,39,93,54,28,28,40,40,0,16,28,39,48,9,0.002212464685659825,0.007624493685966166,46,64,18,3,3,3,3,2,82,94,25
15,6,6,29,29,0,28,28,30,30,0,6,6,29,29,0,0.00013615167296368154,0.00013615167296368154,30,30,0,-1,4,4,10,1,18,95,79
16,0,206,1,89,88,0,30,1,33,32,0,14,1,35,34,0.0,0.0030293747234419145,1,49,48,3,-1,4,9,0,28,67,73
17,115,115,83,83,0,38,38,51,51,0,38,38,54,54,0,0.019946220089179345,0.019946220089179345,81,81,0,-1,3,3,3,20,94,23,96
18,28,130,54,86,32,30,30,43,43,0,28,30,54,54,0,0.001599782157323258,0.002280540522141666,44,47,3,4,3,3,4,3,72,54,43
19,0,102,1,70,69,0,12,1,25,24,0,2,1,25,24,0.0,0.00013615167296368154,1,31,30,4,-1,5,11,0,5,97,65
