,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,58,66,69
1,16,16,36,36,0,52,52,40,40,0,16,16,36,36,0,0.001940161339732462,0.001940161339732462,40,40,0,-1,3,3,6,1,56,53,97
2,236,236,92,92,0,174,174,93,93,0,174,174,94,94,0,0.017155110793423873,0.017155110793423873,80,80,0,-1,2,2,7,14,24,32,86
3,135,135,85,85,0,80,80,70,70,0,80,80,74,74,0,0.015487252799618776,0.015487252799618776,77,77,0,-1,3,3,5,15,45,19,69
4,12,628,37,100,63,8,22,32,41,9,12,22,37,45,8,0.0015317063208414173,0.018482589604819768,44,84,40,2,4,3,2,2,68,83,16
5,6,1646,29,100,71,26,114,30,63,33,6,114,29,76,47,0.0002042275094455223,0.022533101875489295,31,84,53,1,4,2,10,1,11,60,6
6,419,419,98,98,0,168,168,93,93,0,168,168,94,94,0,0.038428809693999116,0.038428809693999116,92,92,0,-1,2,2,6,29,44,1,99
7,16,632,38,100,62,40,40,45,45,0,16,32,38,50,12,0.002212464685659825,0.007284114503556962,47,62,15,2,3,3,5,2,37,94,90
8,86,86,66,66,0,70,70,56,56,0,70,70,63,63,0,0.006058749446883829,0.006058749446883829,58,58,0,-1,3,3,5,6,37,13,97
9,2,618,28,100,72,7,42,28,40,12,2,18,28,43,15,0.0,0.0036760951700194017,1,51,50,2,5,3,6,1,32,68,46
10,0,206,1,96,95,0,8,1,33,32,0,8,1,38,37,0.0,0.0032336022328874367,1,48,47,3,-1,4,2,0,93,99,35
11,0,616,1,100,99,0,76,1,44,43,0,76,1,60,59,0.0,0.02100139555464788,1,80,79,2,-1,3,9,0,26,93,18
12,0,616,1,100,99,0,48,1,35,34,0,24,1,44,43,0.0,0.0028591851322373124,1,49,48,2,-1,3,9,0,28,91,70
13,6,108,29,75,46,31,31,31,31,0,6,10,29,32,3,0.0002042275094455223,0.00088498587426393,31,38,7,4,4,4,10,1,12,4,51
14,100,100,66,66,0,100,100,45,45,0,100,100,66,66,0,0.06007692569522448,0.06467204465774873,99,99,0,2,1,1,10,40,1,3,34
15,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,58,86,36
16,2,618,26,100,74,9,46,26,36,10,2,40,26,50,24,3.4037918240920386e-05,0.004765308553728854,27,54,27,2,5,3,8,2,10,58,13
17,100,716,60,100,40,178,198,69,72,3,100,198,60,86,26,0.008645631233193778,0.032540249838319886,65,92,27,2,2,2,14,6,25,34,10
18,40,40,50,50,0,94,94,62,62,0,40,40,50,50,0,0.003642057251778481,0.003642057251778481,51,51,0,-1,2,2,5,1,52,53,45
19,76,692,61,100,39,104,104,66,66,0,76,104,61,78,17,0.00616086320160659,0.02127369890057524,56,81,25,2,3,3,9,6,26,13,16
20,0,101,1,78,77,0,6,1,23,22,0,1,1,23,22,0.0,3.4037918240920386e-05,1,25,24,6,-1,7,6,0,32,67,58
21,2,208,28,94,66,8,22,28,32,4,2,22,28,45,17,0.00017018959120460194,0.0037441710065012424,31,50,19,3,5,4,5,1,45,60,28
22,209,825,93,100,7,128,128,93,93,0,128,128,93,93,0,0.031076619353960312,0.04377276285782362,89,97,8,2,2,2,5,15,70,16,19
23,16,632,43,100,57,54,54,59,59,0,16,38,44,56,12,0.004731270635487933,0.008339289969025495,56,64,8,2,3,3,4,1,77,90,52
24,0,206,1,93,92,0,16,1,36,35,0,16,1,42,41,0.0,0.005514142755029102,1,59,58,3,-1,4,4,0,72,92,21
25,40,656,55,100,45,52,52,76,76,0,40,52,69,76,7,0.004288777698355968,0.022124646856598252,54,88,34,2,2,2,3,1,55,53,9
26,82,288,76,100,24,32,32,69,69,0,32,32,69,69,0,0.012832295176826986,0.0160318594914735,75,80,5,3,3,3,2,8,90,20,47
27,0,616,1,100,99,0,68,1,34,33,0,45,1,49,48,0.0,0.004493005207801491,1,54,53,2,-1,3,12,0,3,66,28
28,2,618,28,100,72,4,22,29,51,22,2,22,28,53,25,0.00017018959120460194,0.015283025290173252,32,77,45,2,5,3,2,1,86,55,6
