,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,1,617,26,100,74,4,54,26,59,33,1,54,26,61,35,0.0,0.028659927158854966,1,91,90,2,6,3,4,2,78,58,3
1,0,616,1,100,99,0,34,1,46,45,0,34,1,54,53,0.0,0.025154021580040164,1,88,87,2,-1,3,4,0,77,96,7
2,173,373,87,97,10,148,148,79,79,0,148,148,86,86,0,0.0160318594914735,0.01940161339732462,77,80,3,3,2,2,9,15,26,19,38
3,0,1640,1,100,99,0,88,1,46,45,0,88,1,66,65,0.0,0.022022533101875488,1,84,83,1,-1,2,8,0,39,98,32
4,0,616,1,100,99,0,28,1,37,36,0,18,1,42,41,0.0,0.0025188059498281084,1,47,46,2,-1,3,5,0,37,79,52
5,2,208,26,89,63,6,18,26,32,6,2,12,26,35,9,3.4037918240920386e-05,0.0016338200755641784,26,41,15,3,5,4,5,1,61,68,54
6,112,728,75,100,25,210,210,78,78,0,112,134,75,82,7,0.008135062459579971,0.00966676878042139,64,69,5,2,2,2,12,4,6,72,52
7,29,645,47,100,53,46,56,42,44,2,29,56,47,58,11,0.0036760951700194017,0.01589570781850982,49,81,32,2,3,3,6,6,48,73,6
8,0,1640,1,100,99,0,70,1,58,57,0,70,1,66,65,0.0,0.02484768031587188,1,87,86,1,-1,2,5,0,88,59,28
9,0,206,1,92,91,0,14,1,34,33,0,14,1,42,41,0.0,0.007011811157629599,1,62,61,3,-1,4,3,0,76,80,27
10,100,100,72,72,0,100,100,71,71,0,100,100,75,75,0,0.05228224241805371,0.05721774056298717,98,98,0,3,1,1,6,29,32,11,34
11,146,352,83,96,13,176,176,87,87,0,146,176,83,90,7,0.013853432724054596,0.014500153170632085,77,78,1,3,2,2,8,9,15,27,64
12,4,4,31,31,0,6,6,30,30,0,4,4,31,31,0,0.0004084550188910446,0.0004084550188910446,36,36,0,-1,5,5,3,2,81,63,40
13,38,138,52,85,33,38,38,51,51,0,38,38,54,54,0,0.004799346471969774,0.004799346471969774,56,56,0,4,3,3,3,6,82,41,60
14,12,12,36,36,0,30,30,35,35,0,12,12,36,36,0,0.000442492937131965,0.000442492937131965,35,35,0,-1,4,4,7,2,62,56,92
15,100,100,70,70,0,100,100,68,68,0,100,100,73,73,0,0.04877633683923891,0.052418394091017395,96,96,0,3,1,1,6,16,48,18,38
16,0,1640,1,100,99,0,176,1,68,67,0,176,1,86,85,0.0,0.029647026787841656,1,91,90,1,-1,2,12,0,14,97,11
17,0,206,1,94,93,0,32,1,36,35,0,32,1,50,49,0.0,0.005888559855679227,1,57,56,3,-1,4,6,0,32,36,44
18,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,16,91,92
19,0,1640,1,100,99,0,100,1,48,47,0,100,1,65,64,0.0,0.022499063957248374,1,83,82,1,-1,2,9,0,54,40,5
20,270,870,96,100,4,88,88,71,71,0,88,88,71,71,0,0.02906838217774601,0.0482657680656251,92,96,4,2,2,2,4,22,53,9,7
21,0,1640,1,100,99,0,68,1,75,74,0,68,1,76,75,0.0,0.03151911229109228,1,91,90,1,-1,2,4,0,78,66,57
22,304,510,96,100,4,128,128,96,96,0,128,128,96,96,0,0.04183260151809115,0.04496408999625583,96,96,0,3,2,2,5,27,49,10,38
23,46,46,55,55,0,50,50,45,45,0,50,50,56,56,0,0.007216038667075122,0.007216038667075122,62,62,0,-1,3,3,5,6,45,34,50
