,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,16,632,41,100,59,30,44,42,47,5,16,44,41,53,12,0.0004765308553728854,0.0156914803090643,36,81,45,2,3,3,4,1,83,4,18
1,114,730,84,100,16,38,48,47,58,11,38,48,53,62,9,0.013547091459886314,0.046393682562374486,79,95,16,2,3,3,3,14,75,32,3
2,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,35,36,81
3,0,616,1,100,99,0,110,1,58,57,0,110,1,77,76,0.0,0.02307770856734402,1,86,85,2,-1,3,10,0,36,85,10
4,12,114,36,80,44,26,26,37,37,0,12,14,36,39,3,0.0011913271384322134,0.0018720855032506212,40,43,3,4,4,4,5,3,70,51,42
5,100,100,69,69,0,100,100,55,55,0,100,100,69,69,0,0.02641342455495422,0.02641342455495422,90,90,0,-1,1,1,9,6,26,77,91
6,40,246,55,94,39,52,52,74,74,0,40,52,61,75,14,0.006671431975220395,0.014227849824704722,60,77,17,3,2,2,3,2,58,94,34
7,142,758,83,100,17,228,228,79,79,0,142,164,83,84,1,0.013819394805813677,0.017359338302869398,71,76,5,2,2,2,14,9,25,39,75
8,72,272,70,98,28,64,64,68,68,0,64,64,71,71,0,0.013444977705163553,0.016474352428605468,77,81,4,3,3,3,4,8,72,20,28
9,0,616,1,100,99,0,60,1,51,50,0,60,1,55,54,0.0,0.03281255318424725,1,90,89,2,-1,3,5,0,61,40,2
10,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,15,0,7,80,81
11,348,348,97,97,0,168,168,97,97,0,168,168,97,97,0,0.03631845876306205,0.03631845876306205,95,95,0,-1,2,2,6,27,51,10,76
12,46,252,52,93,41,98,98,52,52,0,46,72,53,60,7,0.0029612988869600733,0.006977773239388679,46,62,16,3,2,2,9,2,31,52,47
13,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,0,76,91
14,359,1999,96,100,4,160,184,86,93,7,160,184,88,94,6,0.03516116954287076,0.06787160897239525,94,99,5,1,2,2,7,29,24,11,0
15,54,156,57,84,27,66,66,51,51,0,54,56,57,57,0,0.006739507811702236,0.007216038667075122,62,62,0,4,3,3,6,4,34,38,42
16,431,637,100,100,0,224,224,98,98,0,224,224,98,98,0,0.038530923448721874,0.04067531229789986,95,95,0,3,2,2,8,30,21,7,54
17,16,1656,32,100,68,114,158,56,65,9,16,132,32,80,48,0.0021784267674189047,0.016474352428605468,45,76,31,1,3,2,14,2,8,94,14
18,306,922,98,100,2,280,280,99,99,0,280,280,99,99,0,0.029374723441914292,0.040879539807345384,89,95,6,2,2,2,10,15,1,16,14
19,42,1682,53,100,47,90,128,49,71,22,40,104,51,77,26,0.0035059055788147996,0.018857006705469893,51,81,30,1,3,2,9,6,35,41,26
20,16,118,43,80,37,34,34,44,44,0,16,18,43,45,2,0.003437829742332959,0.0035739814152966403,50,51,1,4,3,3,4,1,47,90,88
21,32,32,51,51,0,78,78,49,49,0,32,32,51,51,0,0.0026209197045508697,0.0026209197045508697,49,49,0,-1,3,3,8,2,21,52,87
22,114,730,80,100,20,158,158,80,80,0,114,158,80,85,5,0.00980292045338507,0.03420810783212499,68,91,23,2,2,2,9,9,23,31,0
23,100,100,69,69,0,100,100,76,76,0,100,100,76,76,0,0.045134279587460434,0.06269784539977535,95,100,5,2,1,1,5,13,80,33,16
24,269,475,95,99,4,316,316,92,92,0,269,275,95,95,0,0.015589366554341537,0.01592974573675074,77,77,0,3,2,2,15,15,7,19,56
25,16,632,36,100,64,34,68,34,40,6,16,62,36,53,17,0.0004084550188910446,0.006841621566424997,35,60,25,2,3,3,8,1,30,4,21
26,0,1640,1,100,99,0,92,1,54,53,0,92,1,63,62,0.0,0.0313829606181286,1,93,92,1,-1,2,8,0,21,89,1
27,386,1002,98,100,2,374,374,99,99,0,374,374,99,99,0,0.026107083290785937,0.03077027808979203,88,91,3,2,2,2,15,19,7,15,28
28,0,206,1,91,90,0,46,1,34,33,0,26,1,43,42,0.0,0.003914360597705844,1,52,51,3,-1,4,9,0,31,93,47
29,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,25,76,80
30,235,835,93,100,7,158,158,98,98,0,158,158,98,98,0,0.02038871302631131,0.02215868477483917,81,84,3,2,2,2,6,15,74,19,42
31,0,616,1,100,99,0,90,1,38,37,0,85,1,56,55,0.0,0.014670342761836687,1,72,71,2,-1,3,14,1,25,69,23
32,0,102,1,84,83,0,4,1,26,25,0,2,1,26,25,0.0,0.0006126825283365669,1,35,34,4,-1,5,3,1,92,69,71
33,0,616,1,100,99,0,20,1,44,43,0,20,1,47,46,0.0,0.006841621566424997,1,61,60,2,-1,3,3,0,85,66,35
34,6,212,33,93,60,16,20,33,34,1,6,20,33,47,14,0.00017018959120460194,0.0037441710065012424,30,52,22,3,4,4,4,1,73,4,28
35,182,182,85,85,0,316,316,92,92,0,182,182,85,85,0,0.013581129378127233,0.013581129378127233,72,72,0,-1,2,2,15,6,7,77,99
36,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,1,18,45,92
37,6,622,29,100,71,44,68,36,40,4,6,68,29,58,29,0.0006126825283365669,0.014261887742945642,37,77,40,2,4,3,8,1,30,49,6
38,63,269,58,92,34,94,94,68,68,0,63,94,59,72,13,0.006569318220497634,0.010790020082371761,58,70,12,3,2,2,5,4,61,22,38
39,0,206,1,86,85,0,23,1,29,28,0,6,1,27,26,0.0,0.002484768031587188,1,43,42,3,-1,4,8,0,27,99,94
40,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,57,76,67
41,0,616,1,100,99,0,116,1,58,57,0,95,1,57,56,0.0,0.00789679703189353,1,58,57,2,-1,3,16,0,9,79,24
42,22,222,42,90,48,46,46,39,39,0,22,22,42,42,0,0.0018380475850097008,0.0022465026039007454,43,44,1,3,3,3,6,2,41,61,49
43,215,215,96,96,0,72,72,84,84,0,72,72,84,84,0,0.03509309370638892,0.03509309370638892,93,93,0,-1,2,2,3,30,81,7,82
44,88,88,56,56,0,276,276,79,79,0,88,88,56,56,0,0.008441403723748256,0.008441403723748256,59,59,0,-1,2,2,17,4,20,38,82
45,100,100,63,63,0,100,100,39,39,0,100,100,63,63,0,0.046734061744783686,0.05377991082065421,95,99,4,2,1,1,14,30,17,7,20
46,0,102,1,75,74,0,7,1,25,24,0,2,1,25,24,0.0,0.00013615167296368154,1,30,29,4,-1,5,6,0,59,86,60
47,100,306,63,95,32,228,228,78,78,0,100,124,63,82,19,0.009190237925048503,0.01405766023350012,66,74,8,3,2,2,14,6,17,77,34
48,174,790,91,100,9,144,144,91,91,0,144,144,91,91,0,0.02314578440382586,0.04523639334218319,87,95,8,2,2,2,6,16,32,18,1
49,291,491,96,100,4,96,96,91,91,0,96,96,91,91,0,0.03863303720344464,0.0424112461281868,94,94,0,3,2,2,3,29,76,1,48
50,192,192,92,92,0,88,88,82,82,0,88,88,82,82,0,0.02900030634126417,0.02900030634126417,89,89,0,-1,2,2,4,22,72,9,67
51,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,3,80,76
52,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,6,40,69
53,16,117,35,73,38,78,78,39,39,0,16,17,35,40,5,0.00088498587426393,0.0009190237925048504,37,37,0,5,3,3,11,2,5,42,68
54,520,1120,100,100,0,192,192,100,100,0,192,192,100,100,0,0.04748289594608394,0.04874229892099799,97,98,1,2,2,2,6,40,41,3,4
55,0,616,1,100,99,0,22,1,41,40,0,22,1,45,44,0.0,0.014261887742945642,1,77,76,2,-1,3,2,0,68,89,12
56,0,1640,1,100,99,0,106,1,66,65,0,106,1,75,74,0.0,0.03631845876306205,1,92,91,1,-1,2,7,1,46,50,11
57,52,258,58,92,34,70,70,59,59,0,52,70,58,65,7,0.008135062459579971,0.012491915994417782,67,73,6,3,3,3,5,5,80,25,38
58,80,696,61,100,39,126,126,80,80,0,80,126,63,82,19,0.010109261717553355,0.024507301133462677,68,87,19,2,2,2,7,5,62,25,18
59,179,779,91,100,9,80,80,65,65,0,80,80,69,69,0,0.01872085503250621,0.02641342455495422,83,88,5,2,3,3,5,18,37,5,25
60,102,702,72,100,28,112,112,70,70,0,102,112,74,76,2,0.009734844616903231,0.01147077844719017,69,74,5,2,3,3,7,7,46,48,61
61,68,68,65,65,0,62,62,74,74,0,62,62,75,75,0,0.010143299635794275,0.010143299635794275,71,71,0,-1,2,2,3,4,64,72,67
62,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,8,82,84
63,22,1662,40,100,60,60,138,40,74,34,22,138,40,81,41,0.0010892133837094523,0.03635249668130297,39,92,53,1,3,2,9,2,31,74,0
64,0,616,1,100,99,0,38,1,46,45,0,38,1,51,50,0.0,0.018993158378433576,1,86,85,2,-1,3,3,0,75,93,23
65,32,32,46,46,0,152,152,70,70,0,32,32,46,46,0,0.004493005207801491,0.004493005207801491,54,54,0,-1,3,3,12,3,3,29,66
66,100,100,80,80,0,100,100,98,98,0,100,100,98,98,0,0.09547636066578168,0.09557847442050445,100,100,0,5,1,1,2,16,93,18,60
67,100,100,60,60,0,100,100,52,52,0,100,100,60,60,0,0.02403077027808979,0.03386772864971578,86,93,7,2,1,1,9,6,29,26,19
68,100,100,60,60,0,100,100,50,50,0,100,100,60,60,0,0.028762040913577726,0.028762040913577726,90,90,0,-1,1,1,9,14,28,14,79
69,2,618,27,99,72,13,78,27,36,9,2,34,27,47,20,6.807583648184077e-05,0.006058749446883829,26,59,33,2,5,3,12,1,14,68,25
70,6,6,31,31,0,24,24,31,31,0,6,6,31,31,0,0.0002723033459273631,0.0002723033459273631,34,34,0,-1,4,4,11,1,19,55,92
71,0,616,1,99,98,0,59,1,32,31,0,24,1,42,41,0.0,0.0012594029749140542,1,39,38,2,-1,3,17,0,20,85,64
72,277,477,100,100,0,56,56,93,93,0,56,56,93,93,0,0.06392321045644848,0.06630586473331292,98,98,0,3,2,2,2,36,99,2,35
73,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,68,82,50
74,78,694,64,100,36,110,110,81,81,0,78,110,64,81,17,0.00891793457912114,0.023452125667994147,67,87,20,2,2,2,6,7,65,62,12
75,16,222,35,91,56,148,148,63,63,0,16,22,35,42,7,0.0019061234214915416,0.003914360597705844,42,51,9,3,3,3,13,1,13,53,94
76,0,206,1,90,89,0,20,1,32,31,0,6,1,29,28,0.0,0.002110350930937064,1,45,44,3,-1,4,6,0,74,97,90
77,302,302,97,97,0,256,256,96,96,0,256,256,96,96,0,0.02556247659893121,0.02556247659893121,88,88,0,-1,2,2,10,15,0,16,66
78,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,61,98,66
79,64,64,62,62,0,54,54,52,52,0,64,64,63,63,0,0.007862759113652609,0.007862759113652609,64,64,0,-1,3,3,4,4,83,38,85
80,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,6,92,99
81,100,100,60,60,0,100,100,50,50,0,100,100,60,60,0,0.029647026787841656,0.04363661118485993,91,94,3,2,1,1,9,8,28,20,16
82,230,436,95,100,5,168,168,97,97,0,168,168,97,97,0,0.026004969536063176,0.02740052418394091,89,90,1,3,2,2,6,18,59,30,52
83,12,628,33,100,67,52,92,35,40,5,12,92,33,60,27,0.0004084550188910446,0.015555328636100617,35,73,38,2,4,3,12,2,2,63,23
84,413,1013,98,100,2,168,168,95,95,0,168,168,95,95,0,0.03791824092038531,0.04874229892099799,94,98,4,2,2,2,6,29,41,1,12
85,77,283,59,94,35,76,76,55,55,0,76,76,60,60,0,0.008203138296061813,0.010517716736444398,61,66,5,3,3,3,6,8,71,44,29
86,6,622,29,99,70,30,92,30,40,10,6,92,29,58,29,0.0,0.011402702610708328,1,70,69,2,4,3,12,1,6,95,5
87,67,67,63,63,0,32,32,58,58,0,32,32,59,59,0,0.006977773239388679,0.006977773239388679,60,60,0,-1,3,3,2,8,68,57,99
88,34,650,46,100,54,44,54,44,55,11,34,54,46,56,10,0.0033357159876101976,0.012628067667381462,45,73,28,2,3,3,4,3,67,54,20
89,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,10,80,79
90,0,616,1,100,99,0,70,1,34,33,0,16,1,30,29,0.0,0.0017018959120460194,1,43,42,2,-1,3,14,0,25,89,53
91,1,207,24,93,69,3,14,24,34,10,1,14,24,42,18,3.4037918240920386e-05,0.0053439531638245,26,54,28,3,6,4,3,1,92,68,24
92,88,190,56,86,30,250,250,75,75,0,88,90,56,56,0,0.008407365805507334,0.008713707069675619,59,59,0,4,2,2,16,7,9,62,88
93,0,206,1,92,91,0,11,1,33,32,0,6,1,33,32,0.0,0.0004084550188910446,1,35,34,3,-1,4,4,0,77,89,42
94,82,183,72,92,20,46,46,82,82,0,46,46,82,82,0,0.015521290717859695,0.0156914803090643,79,79,0,5,2,2,2,8,95,20,55
95,24,640,50,100,50,22,32,47,63,16,22,32,52,63,11,0.0028932230504782326,0.023111746485584943,49,87,38,2,3,3,2,6,89,70,5
