,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
734,184,800,88.5,100.0,11.5,222,222,93.0,93.0,0.0,184,222,88.5,93.5,5.0,0.01695088328397835,0.025834779944858572,77.0,87.0,10.0,2,10,8,12,20,19
735,220,220,93.0,93.0,0.0,168,168,98.0,98.0,0.0,168,168,98.0,98.0,0.0,0.02474556656114912,0.02474556656114912,87.0,87.0,0.0,-1,6,18,65,30,85
736,22,638,46.5,100.0,53.5,28,28,51.0,51.0,0.0,22,28,47.5,55.0,7.5,0.004288777698355968,0.018788930868988054,50.0,83.0,33.0,2,3,3,92,29,18
737,472,1088,98.0,100.0,2.0,448,448,99.0,99.0,0.0,448,448,99.0,99.0,0.0,0.03369753905851118,0.035569624561761805,92.0,94.0,2.0,2,16,22,4,9,54
738,1,1,26.5,26.5,0.0,7,7,26.5,26.5,0.0,1,1,26.5,26.5,0.0,0.0,0.0,14.5,14.5,0.0,-1,7,1,46,68,85
739,56,672,53.0,100.0,47.0,120,134,58.0,62.0,4.0,56,94,53.0,61.0,8.0,0.0035739814152966403,0.00966676878042139,49.5,66.0,16.5,2,14,2,17,83,77
740,22,638,44.5,100.0,55.5,52,62,40.0,43.0,3.0,22,62,44.5,58.0,13.5,0.0020082371762143027,0.008645631233193778,44.0,64.0,20.0,2,7,2,43,83,21
741,56,158,71.0,93.0,22.0,32,32,76.5,76.5,0.0,32,32,77.0,77.0,0.0,0.011300588855985567,0.01157289220191293,73.0,73.0,0.0,4,2,9,97,27,49
742,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,8,0,15,81,76
743,266,472,95.0,100.0,5.0,166,166,88.5,88.5,0.0,166,166,91.5,91.5,0.0,0.02209060893835733,0.023690391095680587,86.0,87.0,1.0,3,8,19,10,15,51
744,0,206,12.5,90.0,77.5,0,20,12.5,35.0,22.5,0,20,12.5,45.5,33.0,0.0,0.005241839409101739,13.0,56.0,43.0,3,4,0,79,89,44
745,100,100,78.5,78.5,0.0,100,100,92.0,92.0,0.0,100,100,92.0,92.0,0.0,0.06283399707273903,0.06283399707273903,99.0,99.0,0.0,-1,4,20,72,23,99
746,100,100,65.0,65.0,0.0,100,100,46.0,46.0,0.0,100,100,65.0,65.0,0.0,0.031110657272201234,0.031280846863405834,90.0,90.0,0.0,4,16,17,4,6,88
747,8,624,37.0,100.0,63.0,18,38,38.5,57.0,18.5,8,38,37.0,59.0,22.0,0.0008509479560230097,0.025290173253003846,36.0,90.0,54.0,2,3,2,58,74,10
748,256,462,93.0,100.0,7.0,88,88,79.5,79.5,0.0,88,88,80.0,80.0,0.0,0.033221008203138294,0.033935804486197624,91.0,91.0,0.0,3,4,29,83,0,56
749,140,346,85.0,98.0,13.0,128,128,92.0,92.0,0.0,128,128,92.0,92.0,0.0,0.018754892950747133,0.03015759556145546,81.0,90.0,9.0,3,5,8,63,20,30
750,294,294,96.0,96.0,0.0,144,144,94.0,94.0,0.0,144,144,94.0,94.0,0.0,0.03451444909629327,0.03451444909629327,92.0,92.0,0.0,-1,6,29,74,0,50
751,12,12,31.0,31.0,0.0,64,64,35.0,35.0,0.0,12,12,31.0,31.0,0.0,0.0010211375472276116,0.0010211375472276116,38.0,38.0,0.0,-1,14,3,17,51,87
752,40,1680,51.0,100.0,49.0,130,184,66.0,85.0,19.0,40,184,51.5,87.0,35.5,0.0028591851322373124,0.025834779944858572,48.0,87.0,39.0,1,11,1,38,53,15
753,244,1844,97.0,100.0,3.0,96,96,92.0,92.0,0.0,96,96,92.0,92.0,0.0,0.033935804486197624,0.08308655842608666,94.0,99.0,5.0,1,3,22,75,9,7
754,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,8,0,21,85,98
755,0,206,13.0,87.0,74.0,0,23,13.0,28.0,15.0,0,6,13.0,30.0,17.0,0.0,0.0002042275094455223,13.0,30.5,17.5,3,15,0,7,99,4
756,117,323,82.0,97.0,15.0,72,72,82.5,82.5,0.0,72,72,82.5,82.5,0.0,0.016882807447496512,0.024166921951053473,81.0,88.0,7.0,3,3,9,64,39,14
757,148,249,79.0,94.0,15.0,252,252,82.0,82.0,0.0,148,149,79.0,79.0,0.0,0.010313489226998877,0.010415602981721638,65.0,65.0,0.0,5,15,6,7,34,68
758,228,844,90.0,100.0,10.0,248,248,91.0,91.0,0.0,228,248,91.0,92.5,1.5,0.016916845365737433,0.023281936076789543,76.0,84.0,8.0,2,11,13,5,33,24
759,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,14,0,25,93,80
760,32,238,48.5,93.0,44.5,78,78,46.0,46.0,0.0,32,55,48.5,53.0,4.5,0.003608019333537561,0.006705469893461316,51.0,59.0,8.0,3,8,2,15,75,35
761,56,157,53.5,83.0,29.5,154,154,69.5,69.5,0.0,56,57,53.5,54.0,0.5,0.0033357159876101976,0.003369753905851118,50.5,51.0,0.5,5,10,2,18,52,78
762,56,56,63.0,63.0,0.0,38,38,65.5,65.5,0.0,38,38,67.5,67.5,0.0,0.009122162088566664,0.009122162088566664,69.0,69.0,0.0,-1,3,6,92,77,50
763,32,133,51.0,79.0,28.0,78,78,50.0,50.0,0.0,32,33,51.0,51.0,0.0,0.0026209197045508697,0.0026549576227917903,49.0,49.0,0.0,6,8,2,21,52,58
764,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,13.5,13.5,0.0,-1,3,0,87,82,76
765,22,22,49.0,49.0,0.0,44,44,50.5,50.5,0.0,22,22,49.0,49.0,0.0,0.0014295925661186562,0.0014295925661186562,43.0,43.0,0.0,-1,4,2,47,61,98
766,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,14.0,14.0,0.0,-1,6,0,69,76,67
767,100,100,71.0,71.0,0.0,100,100,50.5,50.5,0.0,100,100,71.0,71.0,0.0,0.024983831988835564,0.024983831988835564,84.0,84.0,0.0,6,13,14,13,32,78
768,100,100,77.5,77.5,0.0,100,100,98.5,98.5,0.0,100,100,98.5,98.5,0.0,0.05173763572619899,0.059668470676333435,98.0,99.0,1.0,3,3,3,94,51,8
769,0,102,13.0,75.0,62.0,0,13,13.0,26.5,13.5,0,2,13.0,27.0,14.0,0.0,6.807583648184077e-05,13.0,25.5,12.5,4,12,0,14,66,60
770,88,704,67.5,100.0,32.5,44,44,51.5,51.5,0.0,44,44,55.0,55.0,0.0,0.01153885428367201,0.018210286258892407,74.0,82.0,8.0,2,4,8,53,8,62
771,218,418,92.0,97.0,5.0,166,166,84.5,84.5,0.0,166,166,89.0,89.0,0.0,0.020524864699274992,0.021137547227611558,83.5,85.0,1.5,3,8,17,15,6,42
772,0,102,12.5,83.0,70.5,0,4,12.5,30.0,17.5,0,3,12.5,32.0,19.5,0.0,0.0018380475850097008,14.0,45.5,31.5,4,2,0,86,92,83
773,42,658,58.0,100.0,42.0,46,56,81.0,88.5,7.5,42,56,81.0,88.5,7.5,0.010007147962830594,0.027843017121072875,70.0,90.0,20.0,2,2,2,89,74,5
774,70,70,59.5,59.5,0.0,128,128,70.5,70.5,0.0,70,70,59.5,59.5,0.0,0.005786446100956465,0.005786446100956465,58.0,58.0,0.0,-1,8,5,30,47,84
775,64,64,56.0,56.0,0.0,146,146,68.0,68.0,0.0,64,64,56.5,56.5,0.0,0.007147962830593281,0.007147962830593281,58.0,58.0,0.0,-1,11,7,33,62,80
776,46,148,49.5,83.0,33.5,112,112,60.0,60.0,0.0,46,48,49.5,51.0,1.5,0.0026209197045508697,0.002723033459273631,47.0,48.0,1.0,4,12,2,2,74,4
777,52,258,67.5,100.0,32.5,22,22,55.0,55.0,0.0,22,22,57.5,57.5,0.0,0.00616086320160659,0.008101024541339052,61.0,67.0,6.0,3,2,6,89,13,70
778,0,616,13.0,100.0,87.0,0,68,13.0,42.0,29.0,0,52,13.0,50.5,37.5,0.0,0.00704584907587052,14.5,60.0,45.5,2,8,0,42,80,21
779,149,250,90.0,97.0,7.0,56,56,91.0,91.0,0.0,56,56,91.0,91.0,0.0,0.039279757650022125,0.03934783348650397,96.0,96.0,0.0,5,2,20,95,23,4
780,6,622,30.5,100.0,69.5,13,28,28.5,33.5,5.0,6,24,30.5,44.5,14.0,0.0,0.004493005207801491,15.0,50.0,35.0,2,5,1,50,95,75
781,373,473,100.0,100.0,0.0,136,136,98.5,98.5,0.0,136,136,98.5,98.5,0.0,0.06092787365124749,0.06106402532421117,98.0,98.0,0.0,4,4,36,72,2,4
782,190,1790,91.0,100.0,9.0,230,230,87.5,87.5,0.0,190,230,91.0,93.0,2.0,0.014704380680077607,0.040300895197249734,76.0,93.0,17.0,1,12,13,6,33,10
783,226,842,90.0,100.0,10.0,192,192,88.0,88.0,0.0,192,192,90.5,90.5,0.0,0.018006058749446885,0.031280846863405834,79.0,91.0,12.0,2,9,18,28,5,37
784,12,628,35.5,100.0,64.5,28,46,35.5,40.0,4.5,12,46,35.5,52.0,16.5,0.0009870996289866913,0.010994247591817285,39.0,71.0,32.0,2,6,3,41,51,14
785,160,160,87.0,87.0,0.0,176,176,92.0,92.0,0.0,160,160,90.0,90.0,0.0,0.01596378365499166,0.01596378365499166,78.0,78.0,0.0,-1,8,8,10,17,50
786,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,13.0,13.0,0.0,-1,3,0,66,85,89
787,16,16,37.5,37.5,0.0,120,120,62.0,62.0,0.0,16,16,37.5,37.5,0.0,0.0019741992579733825,0.0019741992579733825,42.0,42.0,0.0,-1,10,1,12,53,89
788,100,306,71.0,95.0,24.0,212,212,79.5,79.5,0.0,100,108,71.0,79.0,8.0,0.010960209673576363,0.0141938119064638,71.0,75.0,4.0,3,13,6,13,77,29
789,158,158,83.0,83.0,0.0,184,184,95.0,95.0,0.0,158,158,87.0,87.0,0.0,0.015657442390823378,0.015657442390823378,76.0,76.0,0.0,-1,7,6,24,77,69
790,12,114,41.0,82.0,41.0,18,18,41.5,41.5,0.0,12,14,41.0,42.0,1.0,0.0010892133837094523,0.001497668402600497,38.0,40.5,2.5,4,3,2,81,74,49
791,0,616,13.0,100.0,87.0,0,80,13.0,42.0,29.0,0,80,13.0,54.5,41.5,0.0,0.012083460975526737,14.5,75.0,60.5,2,10,0,0,96,6
792,159,365,90.0,99.0,9.0,88,88,83.5,83.5,0.0,88,88,83.5,83.5,0.0,0.025290173253003846,0.0300554818067327,87.0,88.0,1.0,3,4,16,84,18,57
793,56,262,54.0,94.0,40.0,124,124,64.0,64.0,0.0,56,62,54.0,56.5,2.5,0.0051397256543789785,0.005412029000306341,54.0,55.0,1.0,3,10,2,12,75,60
794,222,838,91.0,100.0,9.0,256,256,95.5,95.5,0.0,222,256,92.5,96.0,3.5,0.022601177711971135,0.03601211749889377,84.5,95.0,10.5,2,10,12,11,37,39
795,0,206,13.0,92.0,79.0,0,20,13.0,36.5,23.5,0,20,13.0,45.5,32.5,0.0,0.007522379931243405,13.0,62.5,49.5,3,4,0,47,97,20
796,112,112,76.0,76.0,0.0,198,198,83.0,83.0,0.0,112,112,76.0,76.0,0.0,0.010347527145239796,0.010347527145239796,68.0,68.0,0.0,-1,10,4,18,38,80
797,16,16,39.0,39.0,0.0,30,30,36.5,36.5,0.0,16,16,39.0,39.0,0.0,0.003880322679464924,0.003880322679464924,52.0,52.0,0.0,-1,5,6,61,73,40
798,16,118,46.0,87.0,41.0,22,22,58.5,58.5,0.0,16,18,49.0,51.0,2.0,0.0029612988869600733,0.003812246842983083,49.5,52.0,2.5,4,2,2,90,94,71
799,0,616,13.0,100.0,87.0,0,20,13.0,41.5,28.5,0,20,13.0,46.5,33.5,0.0,0.0061949011198475104,13.0,59.0,46.0,2,3,0,55,81,47
800,50,666,54.0,100.0,46.0,74,94,43.0,49.5,6.5,44,94,51.5,68.0,16.5,0.003369753905851118,0.010143299635794275,47.0,71.0,24.0,2,9,6,31,41,21
801,276,482,98.0,100.0,2.0,96,96,93.5,93.5,0.0,96,96,93.5,93.5,0.0,0.041798563599850236,0.04493005207801491,95.0,95.0,0.0,3,3,29,81,1,73
802,22,22,44.0,44.0,0.0,70,70,39.0,39.0,0.0,22,22,44.0,44.0,0.0,0.0012934408931549745,0.0012934408931549745,41.0,41.0,0.0,-1,10,3,1,51,87
803,236,236,93.0,93.0,0.0,144,144,96.5,96.5,0.0,144,144,96.5,96.5,0.0,0.023179822322066782,0.023179822322066782,87.0,87.0,0.0,-1,6,19,56,15,66
804,0,206,12.5,94.0,81.5,0,18,12.5,38.0,25.5,0,18,12.5,44.5,32.0,0.0,0.008101024541339052,13.0,67.0,54.0,3,3,0,66,85,27
805,0,206,13.0,90.0,77.0,0,36,13.0,36.0,23.0,0,36,13.0,49.0,36.0,0.0,0.008237176214302734,13.5,64.0,50.5,3,6,0,48,36,14
806,72,72,69.0,69.0,0.0,56,56,91.0,91.0,0.0,56,56,91.0,91.0,0.0,0.02658361414615882,0.02658361414615882,89.0,89.0,0.0,-1,2,6,95,35,87
807,136,1776,81.0,100.0,19.0,228,252,79.5,85.5,6.0,136,218,81.0,87.0,6.0,0.011981347220803976,0.026107083290785937,69.0,90.0,21.0,1,14,8,25,17,27
808,0,616,13.0,100.0,87.0,0,20,13.0,41.5,28.5,0,20,13.0,46.5,33.5,0.0,0.011232513019503728,13.0,75.0,62.0,2,3,0,55,80,5
809,22,22,44.0,44.0,0.0,70,70,39.0,39.0,0.0,22,22,44.0,44.0,0.0,0.0006807583648184077,0.0006807583648184077,38.0,38.0,0.0,-1,10,2,1,74,96
810,58,674,60.5,100.0,39.5,28,38,51.5,62.0,10.5,28,38,56.0,63.0,7.0,0.010926171755335444,0.017087034956942034,72.0,80.0,8.0,2,3,8,55,8,72
811,0,206,12.5,96.0,83.5,0,8,12.5,32.5,20.0,0,8,12.5,39.0,26.5,0.0,0.0053099152455835805,14.5,58.0,43.5,3,2,0,98,40,21
812,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.5,14.5,0.0,-1,4,0,78,82,50
813,16,222,38.0,90.0,52.0,72,72,47.0,47.0,0.0,16,23,38.0,46.0,8.0,0.00353994349705572,0.003914360597705844,49.0,49.0,0.0,3,7,1,43,90,56
814,54,54,53.0,53.0,0.0,160,160,76.0,76.0,0.0,54,54,53.0,53.0,0.0,0.007284114503556962,0.007284114503556962,62.0,62.0,0.0,-1,10,4,12,72,80
815,22,638,42.5,100.0,57.5,36,50,37.5,46.5,9.0,22,50,42.5,52.5,10.0,0.0014295925661186562,0.01415977398822288,41.0,78.0,37.0,2,5,2,50,74,19
816,118,118,79.0,79.0,0.0,104,104,84.5,84.5,0.0,104,104,85.0,85.0,0.0,0.013581129378127233,0.013581129378127233,76.0,76.0,0.0,-1,5,9,63,27,59
817,136,752,79.5,100.0,20.5,152,152,79.0,79.0,0.0,152,152,85.5,85.5,0.0,0.01684876952925559,0.02556247659893121,80.0,87.0,7.0,2,8,12,15,37,14
818,364,364,98.0,98.0,0.0,144,144,93.0,93.0,0.0,144,144,93.5,93.5,0.0,0.03526328329759352,0.03526328329759352,94.0,94.0,0.0,-1,6,29,51,1,92
819,12,212,37.0,94.0,57.0,24,24,36.5,36.5,0.0,12,24,37.0,47.0,10.0,0.0025188059498281084,0.009428503352734947,47.5,68.0,20.5,3,4,2,53,75,32
820,46,46,54.0,54.0,0.0,70,70,51.0,51.0,0.0,46,46,54.0,54.0,0.0,0.004561081044283332,0.004561081044283332,53.0,53.0,0.0,-1,6,2,48,74,80
821,26,26,48.0,48.0,0.0,56,56,49.5,49.5,0.0,26,26,48.0,48.0,0.0,0.004765308553728854,0.004765308553728854,55.0,55.0,0.0,-1,6,6,74,73,82
822,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,5,0,70,85,36
823,74,74,67.0,67.0,0.0,62,62,79.5,79.5,0.0,62,62,80.0,80.0,0.0,0.010041185881071514,0.010041185881071514,66.0,66.0,0.0,-1,3,6,58,26,97
824,12,218,42.5,97.0,54.5,12,12,41.5,41.5,0.0,12,12,43.5,43.5,0.0,0.0020422750944552232,0.005786446100956465,44.0,60.0,16.0,3,2,2,89,83,41
825,68,170,66.0,91.0,25.0,62,62,83.0,83.0,0.0,62,62,83.0,83.0,0.0,0.009122162088566664,0.009632730862180468,66.5,69.0,2.5,4,3,4,55,72,51
826,0,206,13.0,93.0,80.0,0,10,13.0,32.0,19.0,0,10,13.0,36.0,23.0,0.0,0.0068075836481840775,13.0,59.0,46.0,3,3,0,55,81,8
827,24,1664,49.0,100.0,51.0,46,90,45.5,68.5,23.0,24,90,49.0,72.5,23.5,0.0021784267674189047,0.03730555839204874,47.0,92.0,45.0,1,6,3,32,54,11
828,38,1678,53.0,100.0,47.0,18,52,38.5,78.5,40.0,18,52,47.0,79.5,32.5,0.006331052792811192,0.04173048776336839,58.0,96.0,38.0,1,3,8,94,57,51
829,14,220,40.0,94.0,54.0,14,18,36.5,40.0,3.5,14,18,40.5,45.5,5.0,0.0010211375472276116,0.013989584397018279,40.0,79.0,39.0,3,3,4,55,64,23
830,100,100,78.0,78.0,0.0,100,100,97.5,97.5,0.0,100,100,97.5,97.5,0.0,0.06324245209163007,0.06324245209163007,99.0,99.0,0.0,6,3,14,87,14,68
831,0,206,12.5,96.0,83.5,0,8,12.5,32.5,20.0,0,8,12.5,39.0,26.5,0.0,0.003778208924742163,14.5,53.0,38.5,3,2,1,98,69,47
832,6,212,37.0,97.0,60.0,12,12,45.5,45.5,0.0,6,12,37.0,47.5,10.5,0.0025188059498281084,0.018142210422410564,47.5,83.0,35.5,3,2,3,97,46,23
833,112,728,77.5,100.0,22.5,274,274,84.0,84.0,0.0,112,139,77.5,84.0,6.5,0.008475441641989176,0.014534191088873005,63.0,78.0,15.0,2,16,4,4,72,34
834,0,616,13.0,100.0,87.0,0,70,13.0,40.5,27.5,0,42,13.0,52.0,39.0,0.0,0.006977773239388679,13.5,63.0,49.5,2,9,1,23,50,25
835,22,22,44.5,44.5,0.0,44,44,36.5,36.5,0.0,22,22,44.5,44.5,0.0,0.0018040096667687805,0.0018040096667687805,42.0,42.0,0.0,-1,7,3,43,51,59
836,0,616,13.0,100.0,87.0,0,80,13.0,43.5,30.5,0,58,13.0,56.0,43.0,0.0,0.008951972497362062,14.0,65.0,51.0,2,10,1,11,50,17
837,0,206,13.0,93.0,80.0,0,24,13.0,34.0,21.0,0,12,13.0,36.0,23.0,0.0,0.0014636304843595766,14.0,39.0,25.0,3,6,0,34,79,61
838,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,13.0,13.0,0.0,-1,5,1,80,69,86
839,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.5,14.5,0.0,-1,9,0,28,92,59
840,0,206,12.5,93.5,81.0,0,14,12.5,31.0,18.5,0,8,12.5,35.5,23.0,0.0,0.0010211375472276116,13.0,39.0,26.0,3,5,0,45,82,43
841,100,100,64.5,64.5,0.0,100,100,56.5,56.5,0.0,100,100,64.5,64.5,0.0,0.026004969536063176,0.05085264985193506,89.0,98.0,9.0,2,9,13,29,24,0
842,6,6,33.5,33.5,0.0,14,14,37.0,37.0,0.0,6,6,33.5,33.5,0.0,0.0006126825283365669,0.0006126825283365669,34.0,34.0,0.0,-1,3,1,60,49,91
843,62,678,70.0,100.0,30.0,32,32,74.5,74.5,0.0,32,32,74.5,74.5,0.0,0.008373327887266415,0.016712617856291908,68.5,80.0,11.5,2,2,7,90,21,48
844,176,376,88.0,97.0,9.0,248,248,93.0,93.0,0.0,176,248,88.0,93.0,5.0,0.017427414139351238,0.022805405221416657,79.0,86.0,7.0,3,11,9,19,39,34
845,230,436,90.0,99.0,9.0,144,144,91.5,91.5,0.0,144,144,92.0,92.0,0.0,0.01960584090677014,0.023588277340957826,84.0,84.0,0.0,3,6,18,40,5,26
846,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0,0,12.5,12.5,0.0,0.0,0.0,13.5,13.5,0.0,-1,6,0,59,97,96
847,40,40,54.0,54.0,0.0,48,48,71.5,71.5,0.0,40,40,68.0,68.0,0.0,0.0061949011198475104,0.0061949011198475104,57.0,57.0,0.0,-1,3,1,96,88,99
848,364,570,99.0,100.0,1.0,176,176,89.5,89.5,0.0,176,176,92.0,92.0,0.0,0.03475271452397971,0.03618230709009837,92.0,93.0,1.0,3,8,30,39,7,61
849,22,638,42.5,100.0,57.5,40,60,42.5,50.0,7.5,22,60,42.5,57.5,15.0,0.002314578440382586,0.024881718234112803,46.0,88.0,42.0,2,5,2,50,83,1
850,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,9,0,29,89,97
851,32,32,46.5,46.5,0.0,152,152,70.5,70.5,0.0,32,32,46.5,46.5,0.0,0.004493005207801491,0.004493005207801491,54.5,54.5,0.0,-1,12,3,3,29,84
852,22,124,43.0,78.5,35.5,42,42,40.0,40.0,0.0,22,25,43.0,45.5,2.5,0.0011232513019503727,0.001497668402600497,38.5,42.0,3.5,4,6,2,65,74,63
853,56,262,54.5,96.0,41.5,196,196,73.0,73.0,0.0,56,63,54.5,55.0,0.5,0.005888559855679227,0.006262976956329351,57.0,59.0,2.0,3,12,3,6,29,56
854,78,694,62.0,100.0,38.0,142,142,80.0,80.0,0.0,78,142,62.0,84.0,22.0,0.00789679703189353,0.020763130126961436,63.0,83.0,20.0,2,8,7,21,62,37
855,26,232,55.5,97.0,41.5,12,12,42.5,42.5,0.0,12,12,46.5,46.5,0.0,0.0036760951700194017,0.010041185881071514,55.0,67.0,12.0,3,2,6,86,28,48
856,1,207,27.0,96.0,69.0,3,14,27.0,33.5,6.5,1,9,27.0,36.0,9.0,6.807583648184077e-05,0.0020763130126961434,29.0,45.0,16.0,3,3,1,75,68,70
857,112,214,81.0,90.0,9.0,110,110,80.5,80.5,0.0,110,110,83.5,83.5,0.0,0.014534191088873005,0.014772456516559448,76.0,76.0,0.0,4,6,8,74,17,63
858,0,616,13.0,100.0,87.0,0,34,13.0,33.5,20.5,0,24,13.0,43.0,30.0,0.0,0.002212464685659825,14.5,44.0,29.5,2,8,0,42,82,54
859,12,218,39.5,95.0,55.5,10,14,32.5,36.5,4.0,12,14,39.5,40.0,0.5,0.0009530617107457708,0.006058749446883829,39.0,55.0,16.0,3,3,3,60,51,21
860,100,100,71.5,71.5,0.0,100,100,52.5,52.0,-0.5,100,100,71.5,71.5,0.0,0.0245413390517036,0.042138942782259436,86.0,95.0,9.0,2,10,9,1,31,16
861,0,616,13.0,99.0,86.0,0,76,13.0,40.5,27.5,0,42,13.0,52.0,39.0,0.0,0.007182000748834201,13.5,61.5,48.0,2,11,0,19,36,77
862,176,176,88.0,88.0,0.0,178,178,76.5,76.5,0.0,176,176,89.0,89.0,0.0,0.012968446849790666,0.012968446849790666,76.0,76.0,0.0,-1,10,8,0,8,59
863,0,616,13.0,100.0,87.0,0,84,13.0,47.0,34.0,0,84,13.0,59.0,46.0,0.0,0.016304162837400864,13.5,78.0,64.5,2,9,0,35,86,6
864,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,8,0,21,59,81
865,91,297,63.0,95.0,32.0,144,144,65.5,65.5,0.0,91,99,63.0,63.0,0.0,0.007318152421797883,0.0088498587426393,61.0,67.0,6.0,3,10,6,18,35,83
866,22,22,42.0,42.0,0.0,76,76,36.5,36.5,0.0,22,22,42.0,42.0,0.0,0.0007488342013002485,0.0007488342013002485,37.0,37.0,0.0,-1,12,2,6,63,69
867,158,358,85.0,98.0,13.0,192,192,93.0,93.0,0.0,192,192,94.0,94.0,0.0,0.01929949964260186,0.019707954661492902,81.0,83.0,2.0,3,9,12,23,37,55
868,34,135,53.0,83.5,30.5,54,54,59.0,59.0,0.0,34,34,53.5,53.5,0.0,0.003710133088260322,0.0037441710065012424,52.0,52.0,0.0,6,4,6,47,70,68
869,70,686,63.0,100.0,37.0,64,64,71.0,71.0,0.0,64,64,72.0,72.0,0.0,0.006569318220497634,0.020831205963443275,60.0,84.0,24.0,2,4,5,73,47,14
870,36,138,56.0,87.0,31.0,34,34,51.0,51.0,0.0,34,34,58.0,58.0,0.0,0.005071649817897137,0.0057524081827155455,55.5,60.5,5.0,4,4,6,72,35,43
871,58,674,52.5,100.0,47.5,106,106,68.0,68.0,0.0,58,106,52.5,75.0,22.5,0.004186663943633207,0.01858470335954253,52.0,84.0,32.0,2,7,6,46,70,30
872,91,291,79.0,99.0,20.0,32,32,72.0,72.0,0.0,32,32,73.0,73.0,0.0,0.011845195547840293,0.015521290717859695,75.0,80.0,5.0,3,2,14,98,32,13
873,440,640,97.0,100.0,3.0,296,296,96.0,96.0,0.0,296,296,96.0,96.0,0.0,0.037850165083903466,0.03819054426631267,93.0,94.0,1.0,3,11,29,33,0,63
874,144,144,81.5,81.5,0.0,214,214,83.5,83.5,0.0,144,144,81.5,81.5,0.0,0.007556417849484326,0.007556417849484326,59.0,59.0,0.0,-1,11,6,5,13,93
875,80,80,72.0,72.0,0.0,56,56,86.5,86.5,0.0,56,56,87.0,87.0,0.0,0.012628067667381462,0.012628067667381462,75.0,75.0,0.0,-1,2,7,91,21,87
876,0,616,13.0,100.0,87.0,0,70,13.0,42.5,29.5,0,70,13.0,59.0,46.0,0.0,0.01065386840940808,13.5,67.0,53.5,2,9,0,26,81,14
877,100,100,64.5,64.5,0.0,100,100,54.5,54.5,0.0,100,100,64.5,64.5,0.0,0.029647026787841656,0.03359542530378842,91.0,91.0,0.0,2,9,8,28,20,29
878,6,1646,31.0,100.0,69.0,27,124,32.0,65.5,33.5,6,124,31.0,79.0,48.0,0.0004765308553728854,0.02651553830967698,35.5,87.0,51.5,1,10,1,11,55,16
879,1,207,26.5,95.0,68.5,2,8,26.5,35.5,9.0,1,8,26.5,38.5,12.0,0.0,0.015317063208414174,14.0,78.0,64.0,3,2,1,95,78,9
880,100,100,64.5,64.5,0.0,100,100,56.5,56.5,0.0,100,100,64.5,64.5,0.0,0.03866707512168556,0.039620136832431326,95.0,95.0,0.0,3,9,16,29,12,71
881,0,206,13.0,92.0,79.0,0,20,13.0,35.5,22.5,0,20,13.0,49.0,36.0,0.0,0.010687906327649,13.5,70.0,56.5,3,4,1,77,69,5
882,72,278,54.5,92.5,38.0,148,148,65.0,65.0,0.0,72,78,55.5,56.0,0.5,0.002484768031587188,0.002825147213996392,46.0,48.0,2.0,3,14,3,25,43,42
883,182,798,85.5,100.0,14.5,248,258,81.0,83.0,2.0,182,198,85.5,87.0,1.5,0.010994247591817285,0.011709043874876613,66.0,66.0,0.0,2,15,9,7,31,49
884,0,616,13.0,100.0,87.0,0,42,13.0,39.5,26.5,0,40,13.0,52.5,39.5,0.0,0.005412029000306341,14.0,55.0,41.0,2,6,0,34,36,47
