,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,162,778,86,100,14,192,192,86,86,0,162,178,87,87,0,0.01841451376833793,0.02011640968038395,81,83,2,2,2,2,9,9,28,39,53
1,94,300,80,99,19,32,32,63,63,0,32,32,65,65,0,0.01232172640321318,0.019571802988529223,76,83,7,3,3,3,2,14,98,14,20
2,196,812,86,100,14,108,108,63,63,0,108,108,77,77,0,0.016372238673882704,0.019878144252697506,76,80,4,2,3,3,8,16,27,12,43
3,22,228,47,92,45,44,44,49,49,0,22,44,47,54,7,0.002144388849177984,0.007454304094761564,45,62,17,3,3,3,4,2,79,52,44
4,6,6,34,34,0,12,12,39,39,0,6,6,34,34,0,0.0025188059498281084,0.0025188059498281084,47,47,0,-1,4,4,2,3,97,46,89
5,0,616,1,100,99,0,86,1,38,37,0,54,1,50,49,0.0,0.009462541270975866,1,66,65,2,-1,3,14,0,25,76,39
6,0,206,1,93,92,0,18,1,39,38,0,18,1,45,44,0.0,0.003710133088260322,1,50,49,3,-1,4,3,0,55,85,22
7,40,142,55,88,33,62,62,77,77,0,40,62,66,78,12,0.0063650907110521125,0.007318152421797883,60,65,5,4,2,2,3,2,66,94,43
8,6,6,32,32,0,18,18,36,36,0,6,6,32,32,0,0.00034037918240920387,0.00034037918240920387,34,34,0,-1,4,4,3,1,64,88,91
9,0,206,1,90,89,0,20,1,32,31,0,19,1,42,41,0.0,0.0034037918240920387,1,48,47,3,-1,4,6,0,48,59,35
10,100,100,61,61,0,100,100,43,43,0,100,100,61,61,0,0.04949113312229824,0.051533408216753465,99,99,0,3,1,1,12,27,2,10,22
11,6,6,33,33,0,14,14,33,33,0,6,6,33,33,0,0.0006467204465774873,0.0006467204465774873,36,36,0,-1,4,4,3,2,75,42,91
12,16,632,33,100,67,34,56,33,40,7,16,56,33,53,20,0.0005446066918547262,0.009292351679771264,34,67,33,2,3,3,6,1,40,4,14
13,100,100,67,67,0,100,100,54,54,0,100,100,67,67,0,0.02032063718982947,0.04986555022294836,81,99,18,2,1,1,8,1,27,71,2
14,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,64,81,80
15,0,206,1,89,88,0,30,1,33,32,0,12,1,37,36,0.0,0.0012934408931549745,1,40,39,3,-1,4,9,0,26,93,52
16,126,1766,83,100,17,270,294,83,86,3,126,294,83,95,12,0.013513053541645392,0.028932230504782327,76,89,13,1,2,2,16,8,4,20,33
17,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,98,96,86
18,6,622,29,100,71,24,46,32,34,2,6,31,29,43,14,0.0005446066918547262,0.003778208924742163,35,51,16,2,4,3,8,1,42,88,41
19,210,210,91,91,0,152,152,82,82,0,152,152,88,88,0,0.022294836447802852,0.022294836447802852,85,85,0,-1,2,2,8,17,39,6,69
20,256,456,97,100,3,72,72,80,80,0,72,72,80,80,0,0.03475271452397971,0.04377276285782362,94,95,1,3,2,2,3,27,66,10,6
21,6,1646,34,100,66,12,46,39,83,44,6,46,34,83,49,0.0008169100377820892,0.06252765580857075,39,98,59,1,4,2,2,1,93,49,18
22,40,1680,46,100,54,174,252,71,84,13,40,252,46,90,44,0.0025188059498281084,0.03996051601484053,47,96,49,1,2,2,14,1,17,53,3
23,22,638,41,100,59,84,94,46,47,1,22,38,41,50,9,0.001497668402600497,0.005207801490860819,41,58,17,2,3,3,9,2,28,74,90
24,108,1748,75,100,25,134,168,89,94,5,108,168,75,94,19,0.0088498587426393,0.03298274277545185,67,93,26,1,2,2,6,6,41,26,32
25,154,154,86,86,0,112,112,92,92,0,112,112,92,92,0,0.022839443139657578,0.022839443139657578,89,89,0,-1,2,2,4,12,53,37,86
26,100,100,79,79,0,100,100,97,97,0,100,100,97,97,0,0.09094931753973927,0.09261717553354437,100,100,0,3,1,1,3,29,60,0,53
27,0,206,1,96,95,0,12,1,34,33,0,7,1,36,35,0.0,0.0013274788113958951,1,41,40,3,-1,4,2,0,98,82,52
28,0,102,1,77,76,0,10,1,26,25,0,2,1,26,25,0.0,6.807583648184077e-05,1,28,27,4,-1,5,9,0,35,97,4
29,156,258,84,94,10,106,106,74,74,0,106,106,79,79,0,0.012525953912658701,0.012798257258586064,73,74,1,4,2,2,7,14,62,14,60
30,289,495,97,100,3,112,112,96,96,0,112,112,96,96,0,0.03553558664352088,0.03819054426631267,93,93,0,3,2,2,4,29,77,0,90
31,12,12,32,32,0,20,20,30,30,0,12,12,32,32,0,0.001157289220191293,0.001157289220191293,36,36,0,-1,4,4,4,3,67,51,36
32,18,18,41,41,0,46,46,43,43,0,18,18,41,41,0,0.0014295925661186562,0.0014295925661186562,42,42,0,-1,3,3,6,2,65,61,84
33,0,206,1,86,85,0,58,1,33,32,0,19,1,40,39,0.0,0.0032336022328874367,1,50,49,3,-1,4,11,0,5,87,22
34,56,672,52,100,48,66,76,50,53,3,56,76,52,65,13,0.005241839409101739,0.01405766023350012,51,73,22,2,3,3,6,6,56,28,77
35,100,100,70,70,0,100,100,73,73,0,100,100,74,74,0,0.024371149460498995,0.02464345280642636,86,86,0,4,1,1,6,1,71,60,42
36,94,196,72,91,19,64,64,70,70,0,64,64,70,70,0,0.01327478811395895,0.014261887742945642,73,74,1,4,3,3,4,9,84,27,83
37,213,213,91,91,0,176,176,87,87,0,176,176,89,89,0,0.025085945743558324,0.025085945743558324,86,86,0,-1,2,2,8,20,57,23,96
38,47,663,56,100,44,78,98,47,52,5,47,98,56,68,12,0.0051397256543789785,0.02825147213996392,56,87,31,2,3,3,8,6,57,35,0
39,258,258,95,95,0,216,216,96,96,0,216,216,96,96,0,0.024234997787535316,0.024234997787535316,87,87,0,-1,2,2,9,15,29,16,59
40,77,283,67,93,26,60,60,51,51,0,60,60,62,62,0,0.00796487286837537,0.008577555396711936,64,67,3,3,3,3,5,8,80,44,56
