,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,406,612,97,100,3,182,182,99,99,0,182,182,99,99,0,0.03897341638585384,0.03972225058715409,95,95,0,3,2,2,6,29,41,0,71
1,79,285,66,95,29,78,78,73,73,0,78,78,73,73,0,0.007794683277170768,0.01412573606998196,64,76,12,3,2,2,4,6,79,28,21
2,42,1682,51,100,49,124,168,63,77,14,42,168,51,83,32,0.002825147213996392,0.034820790360461554,48,92,44,1,2,2,10,2,12,61,10
3,50,152,65,90,25,12,12,37,37,0,12,12,41,41,0,0.007216038667075122,0.013138636440995268,64,75,11,4,4,4,2,9,89,31,8
4,0,206,1,89,88,0,25,1,29,28,0,6,1,27,26,0.0,0.0009530617107457708,1,35,34,3,-1,4,9,0,29,81,71
5,314,930,97,100,3,272,272,95,95,0,272,272,95,95,0,0.02379250485040335,0.025188059498281085,89,89,0,2,2,2,11,19,19,15,53
6,74,280,66,96,30,78,78,72,72,0,78,78,75,75,0,0.007828721195411689,0.0123557643214541,63,76,13,3,2,2,4,6,47,26,57
7,0,206,1,94,93,0,14,1,31,30,0,14,1,40,39,0.0,0.006671431975220395,1,58,57,3,-1,4,3,0,96,97,77
8,6,622,29,100,71,32,58,33,38,5,6,58,29,53,24,0.0002382654276864427,0.006331052792811192,32,59,27,2,4,3,8,1,30,88,31
9,278,894,93,100,7,310,310,94,94,0,278,300,93,94,1,0.016916845365737433,0.020865243881684196,76,80,4,2,2,2,14,14,25,14,75
10,98,98,68,68,0,66,66,50,50,0,66,66,61,61,0,0.011096361346540046,0.011096361346540046,71,71,0,-1,3,3,6,8,56,8,67
11,100,100,59,59,0,100,100,46,46,0,100,100,59,59,0,0.04789135096497498,0.049184791858129955,97,98,1,3,1,1,11,30,5,7,52
12,0,616,1,100,99,0,50,1,45,44,0,50,1,52,51,0.0,0.022567139793730217,1,86,85,2,-1,3,5,0,50,92,11
13,0,102,1,81,80,0,8,1,29,28,0,2,1,27,26,0.0,0.0017018959120460194,1,44,43,4,-1,5,4,0,72,86,46
14,94,710,73,100,27,64,64,65,65,0,64,64,67,67,0,0.015214949453691413,0.021511964328261683,79,86,7,2,3,3,4,9,47,39,21
15,8,214,37,93,56,24,24,38,38,0,8,24,37,49,12,0.000442492937131965,0.006569318220497634,35,60,25,3,4,4,4,2,73,56,34
16,53,259,61,97,36,38,38,56,56,0,38,38,57,57,0,0.006943735321147759,0.007420266176520644,60,62,2,3,3,3,3,8,60,57,88
17,16,222,43,93,50,30,34,43,43,0,16,34,43,51,8,0.0006467204465774873,0.0053099152455835805,36,58,22,3,3,3,4,1,47,49,48
18,16,632,31,100,69,74,100,35,39,4,16,38,31,43,12,0.00037441710065012424,0.003914360597705844,35,52,17,2,3,3,14,1,25,49,75
19,100,100,64,64,0,100,100,45,45,0,100,100,64,64,0,0.028932230504782327,0.028932230504782327,89,89,0,-1,1,1,10,13,18,33,93
20,256,856,94,100,6,296,296,92,92,0,256,296,93,96,3,0.022839443139657578,0.04098165356206814,86,96,10,2,2,2,14,16,8,18,0
21,0,616,1,100,99,0,108,1,65,64,0,108,1,77,76,0.0,0.03366350114027026,1,92,91,2,-1,3,8,1,30,45,3
22,134,340,82,99,17,100,100,70,70,0,100,100,72,72,0,0.012049423057285817,0.01330882603219987,71,73,2,3,2,2,6,13,65,24,51
23,342,1942,97,100,3,224,224,99,99,0,224,224,99,99,0,0.03209775690118792,0.059804622349297114,90,98,8,1,2,2,8,22,39,9,1
24,331,1971,99,100,1,88,112,71,91,20,88,112,71,91,20,0.03182545355526056,0.07403247217400184,94,98,4,1,2,2,4,29,53,1,10
25,6,6,33,33,0,24,24,40,40,0,6,6,33,33,0,0.0031314884781646754,0.0031314884781646754,51,51,0,-1,4,4,4,1,78,90,67
26,166,372,91,99,8,96,96,89,89,0,96,96,89,89,0,0.021920419347152727,0.025154021580040164,86,88,2,3,2,2,3,15,64,19,28
27,0,616,1,100,99,0,36,1,35,34,0,17,1,40,39,0.0,0.0016678579938050988,1,41,40,2,-1,3,7,0,43,40,61
28,0,1640,1,100,99,0,74,1,42,41,0,40,1,50,49,0.0,0.015146873617209572,1,78,77,1,-1,2,8,0,10,81,90
29,102,204,82,95,13,46,46,82,82,0,46,46,82,82,0,0.014874570271282209,0.016099935327955343,76,79,3,4,2,2,2,8,95,17,53
30,6,212,33,96,63,8,12,33,34,1,6,12,33,42,9,0.00030634126416828345,0.007250076585316042,36,63,27,3,4,4,2,1,86,88,77
31,322,322,96,96,0,216,216,96,96,0,216,216,96,96,0,0.0313829606181286,0.0313829606181286,91,91,0,-1,2,2,9,22,29,9,91
32,16,632,33,100,67,136,146,59,59,0,16,41,33,48,15,0.0023486163586235067,0.004765308553728854,43,54,11,2,3,3,16,2,4,94,41
33,142,348,89,100,11,72,72,87,87,0,72,72,87,87,0,0.01960584090677014,0.022737329384934817,86,88,2,3,2,2,3,16,55,12,28
34,290,490,99,100,1,88,88,84,84,0,88,88,84,84,0,0.036488648354266656,0.04649579631709724,95,98,3,3,2,2,4,29,67,0,6
35,158,358,85,98,13,192,192,93,93,0,192,192,94,94,0,0.01929949964260186,0.019707954661492902,81,83,2,3,2,2,9,12,23,37,55
36,100,100,67,67,0,100,100,54,54,0,100,100,67,67,0,0.031314884781646755,0.03185949147350148,91,91,0,3,1,1,9,6,35,77,74
37,188,804,86,100,14,230,260,73,75,2,188,260,86,93,7,0.012594029749140543,0.02648150039143606,70,90,20,2,2,2,16,14,9,32,18
38,0,616,1,100,99,0,32,1,57,56,0,32,1,59,58,0.0,0.016202049082678104,1,81,80,2,-1,3,2,0,91,99,33
39,84,84,74,74,0,88,88,80,80,0,88,88,81,81,0,0.008747744987916539,0.008747744987916539,66,66,0,-1,2,2,4,6,77,26,92
40,112,318,81,97,16,110,110,77,77,0,110,110,81,81,0,0.014534191088873005,0.0195377650702883,76,80,4,3,2,2,6,8,74,17,44
41,0,206,1,95,94,0,8,1,32,31,0,6,1,32,31,0.0,0.002212464685659825,1,46,45,3,-1,4,2,0,89,59,94
42,6,212,31,90,59,32,36,35,35,0,6,15,31,38,7,0.000442492937131965,0.0014295925661186562,36,40,4,3,4,4,8,1,57,49,43
43,100,100,69,69,0,100,100,55,55,0,100,100,69,69,0,0.03699921712788046,0.03744171006501242,93,93,0,4,1,1,8,18,30,5,49
44,0,1640,1,100,99,0,106,1,54,53,0,53,1,52,51,0.0,0.009530617107457708,1,68,67,1,-1,2,14,0,16,80,22
