,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,616,1,100,99,0,54,1,61,60,0,54,1,67,66,0.0,0.03846284761224004,1,94,93,2,-1,3,4,0,72,40,2
1,104,704,71,100,29,148,148,71,71,0,104,148,71,85,14,0.00704584907587052,0.020592940535756832,61,84,23,2,2,2,9,6,28,26,16
2,42,642,58,100,42,48,48,59,59,0,48,48,63,63,0,0.007862759113652609,0.037475747983253344,63,95,32,2,3,3,3,5,75,25,2
3,2,618,27,100,73,6,70,27,57,30,2,70,27,63,36,6.807583648184077e-05,0.030804316008032948,28,91,63,2,5,3,5,1,63,68,7
4,0,616,1,100,99,0,48,1,36,35,0,40,1,51,50,0.0,0.00622893903808843,1,58,57,2,-1,3,7,0,24,82,48
5,42,42,51,51,0,110,110,61,61,0,40,40,50,50,0,0.0037441710065012424,0.0037441710065012424,52,52,0,-1,3,3,10,6,1,41,84
6,100,100,64,64,0,100,100,44,44,0,100,100,64,64,0,0.02641342455495422,0.02641342455495422,87,87,0,-1,1,1,13,14,13,14,81
7,56,672,50,100,50,204,204,73,73,0,56,90,50,57,7,0.005071649817897137,0.010041185881071514,53,63,10,2,2,2,15,3,7,29,62
8,164,780,84,100,16,118,128,68,72,4,118,128,80,80,0,0.01232172640321318,0.027536675856904592,72,88,16,2,3,3,8,14,21,32,30
9,0,101,1,74,73,0,11,1,25,24,0,1,1,25,24,0.0,0.0,1,1,0,5,-1,6,11,0,19,84,58
10,22,22,40,40,0,56,56,41,41,0,22,22,40,40,0,0.00176997174852786,0.00176997174852786,38,38,0,-1,3,3,6,2,71,52,87
11,0,616,1,100,99,0,80,1,41,40,0,44,1,49,48,0.0,0.005922597773920147,1,54,53,2,-1,3,10,0,0,79,62
12,6,6,29,29,0,30,30,30,30,0,6,6,29,29,0,0.0,0.0,1,1,0,-1,4,4,12,1,6,95,82
13,190,806,88,100,12,184,184,94,94,0,184,184,95,95,0,0.013104598522754349,0.018074134585928724,74,82,8,2,2,2,7,9,24,27,47
14,22,638,39,100,61,82,114,35,55,20,22,80,39,55,16,0.001055175465468532,0.00881582082439838,38,64,26,2,3,3,14,3,8,51,17
15,140,140,89,89,0,48,48,54,54,0,48,48,56,56,0,0.020831205963443275,0.020831205963443275,85,85,0,-1,3,3,3,20,87,23,50
16,67,1707,57,100,43,108,142,60,71,11,67,142,57,82,25,0.005173763572619898,0.04996766397767113,55,99,44,1,3,2,8,6,42,35,2
17,94,694,72,100,28,64,64,70,70,0,64,64,70,70,0,0.01327478811395895,0.024609414888185438,73,85,12,2,3,3,4,9,84,27,8
18,100,100,60,60,0,100,100,50,50,0,100,100,60,60,0,0.06855236733721366,0.06855236733721366,100,100,0,-1,1,1,9,36,28,2,99
19,24,640,43,100,57,30,44,38,43,5,24,44,43,49,6,0.0016338200755641784,0.020967357636406957,38,85,47,2,3,3,4,3,67,43,7
20,217,217,95,95,0,168,168,96,96,0,168,168,96,96,0,0.029442799278396135,0.029442799278396135,90,90,0,-1,2,2,6,20,32,23,80
21,50,666,55,100,45,88,88,47,47,0,50,88,56,66,10,0.004731270635487933,0.013649205214609075,56,75,19,2,3,3,8,6,39,28,17
22,100,100,69,69,0,100,100,66,66,0,100,100,72,72,0,0.04428333163143742,0.05388202457537697,94,98,4,2,1,1,6,18,44,30,39
23,16,632,38,100,62,50,50,50,50,0,16,50,38,53,15,0.0016678579938050988,0.017529527894074,44,83,39,2,3,3,5,1,37,53,23
24,162,778,81,100,19,142,152,78,83,5,142,152,82,84,2,0.016304162837400864,0.038224582184553595,75,97,22,2,2,2,8,13,27,33,1
25,138,754,81,100,19,152,152,76,76,0,138,152,81,84,3,0.01579359406378706,0.02403077027808979,79,85,6,2,2,2,8,9,15,39,20
26,0,616,1,100,99,0,38,1,34,33,0,26,1,39,38,0.0,0.004595118962524252,1,51,50,2,-1,3,6,0,51,67,41
27,96,302,68,96,28,104,104,66,66,0,104,104,79,79,0,0.008441403723748256,0.008679669151434699,62,63,1,3,3,3,9,13,26,24,88
28,116,218,78,95,17,44,44,49,49,0,44,44,54,54,0,0.008986010415602982,0.009122162088566664,68,68,0,4,3,3,4,13,53,24,55
29,233,439,99,100,1,56,56,82,82,0,56,56,82,82,0,0.037373634228530586,0.040913577725586306,96,97,1,3,2,2,2,29,89,11,38
30,112,728,81,100,19,110,110,77,77,0,110,110,81,81,0,0.014534191088873005,0.02835358589468668,76,89,13,2,2,2,6,8,74,17,15
31,64,270,69,98,29,38,38,56,56,0,38,38,57,57,0,0.009973110044589673,0.02117158514585248,68,85,17,3,3,3,3,9,60,27,6
32,100,100,58,58,0,100,100,38,38,0,100,100,58,58,0,0.013410939786922631,0.015725518227305217,72,77,5,3,1,1,16,4,9,22,75
33,40,40,52,52,0,60,60,52,52,0,40,40,52,52,0,0.006671431975220395,0.006671431975220395,58,58,0,-1,2,2,5,1,45,90,92
34,64,680,58,100,42,134,144,72,77,5,64,144,58,81,23,0.007352190340038803,0.03863303720344464,62,94,32,2,3,3,9,4,31,72,2
35,92,92,75,75,0,62,62,82,82,0,62,62,82,82,0,0.015657442390823378,0.015657442390823378,79,79,0,-1,2,2,3,8,85,8,45
36,396,396,96,96,0,358,358,97,97,0,358,358,97,97,0,0.023520201504475986,0.023520201504475986,86,86,0,-1,2,2,14,19,25,15,36
37,6,212,28,93,65,27,48,28,31,3,6,30,28,45,17,0.00030634126416828345,0.004663194799006093,31,52,21,3,4,4,10,1,36,60,38
38,0,206,1,91,90,0,14,1,29,28,0,8,1,34,33,0.0,0.00088498587426393,1,38,37,3,-1,4,5,0,52,87,74
39,12,12,37,37,0,18,18,33,33,0,12,12,37,37,0,0.0005786446100956465,0.0005786446100956465,34,34,0,-1,4,4,5,2,88,63,93
40,36,652,52,100,48,88,108,52,65,13,36,108,52,77,25,0.00439089145307873,0.014261887742945642,54,75,21,2,3,3,8,6,21,73,33
41,0,616,1,100,99,0,40,1,35,34,0,40,1,49,48,0.0,0.008713707069675619,1,66,65,2,-1,3,7,0,43,92,8
42,6,212,28,89,61,20,43,28,32,4,6,18,28,38,10,0.00013615167296368154,0.0020763130126961434,28,44,16,3,4,4,14,2,17,58,75
43,22,228,43,94,51,32,36,37,37,0,22,36,43,47,4,0.0005446066918547262,0.0018380475850097008,35,43,8,3,3,3,5,2,52,63,64
44,100,100,61,61,0,100,100,40,40,0,100,100,61,61,0,0.017018959120460194,0.02392865652336703,75,88,13,2,1,1,14,6,8,13,34
45,0,616,1,100,99,0,76,1,42,41,0,68,1,60,59,0.0,0.009734844616903231,1,68,67,2,-1,3,9,0,23,97,17
46,100,100,58,58,0,100,100,35,35,0,100,100,59,59,0,0.02038871302631131,0.02038871302631131,83,83,0,-1,1,1,17,8,20,44,45
47,100,306,70,95,25,100,100,68,68,0,100,100,73,73,0,0.00980292045338507,0.012253650566731339,69,75,6,3,2,2,6,7,48,21,73
48,16,1656,46,100,54,22,56,48,85,37,16,56,47,85,38,0.0012594029749140542,0.05228224241805371,40,98,58,1,3,2,2,1,95,49,58
49,0,206,1,96,95,0,14,1,32,31,0,14,1,40,39,0.0,0.008305252050784574,1,64,63,3,-1,4,3,0,75,93,32
50,100,100,81,81,0,100,100,96,96,0,100,100,96,96,0,0.06872255692841826,0.06872255692841826,100,100,0,-1,1,1,3,18,92,30,89
51,76,76,71,71,0,38,38,52,52,0,38,38,55,55,0,0.00891793457912114,0.00891793457912114,69,69,0,-1,3,3,3,13,66,24,87
52,16,1656,35,100,65,158,192,66,73,7,16,121,35,82,47,0.003608019333537561,0.018142210422410564,50,78,28,1,3,2,13,3,13,46,24
53,0,206,1,90,89,0,32,1,35,34,0,12,1,35,34,0.0,0.0033016780693692774,1,47,46,3,-1,4,6,0,48,79,29
54,297,297,99,99,0,72,72,84,84,0,72,72,84,84,0,0.044623710813846626,0.044623710813846626,96,96,0,-1,2,2,3,40,85,3,91
55,49,255,56,95,39,56,56,44,44,0,49,56,56,57,1,0.004288777698355968,0.007420266176520644,54,62,8,3,3,3,6,4,34,22,35
56,128,334,80,97,17,220,220,82,82,0,128,138,80,84,4,0.007318152421797883,0.009224275843289425,62,68,6,3,2,2,12,6,6,26,54
57,82,82,71,71,0,84,84,74,74,0,84,84,75,75,0,0.010449640899962559,0.010449640899962559,71,71,0,-1,2,2,5,7,45,48,67
