,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,616,1,100,99,0,102,1,55,54,0,102,1,73,72,0.0,0.017189148711664794,1,76,75,2,-1,3,12,0,2,93,9
1,2,104,29,77,48,9,10,29,30,1,2,6,29,32,3,0.0002723033459273631,0.0009870996289866913,33,39,6,4,5,5,5,1,49,55,43
2,6,6,29,29,0,44,44,33,33,0,6,6,29,29,0,0.0002042275094455223,0.0002042275094455223,33,33,0,-1,4,4,14,1,16,4,40
3,186,392,92,100,8,72,72,85,85,0,72,72,85,85,0,0.025051907825317403,0.030532012662105586,87,90,3,3,2,2,3,18,60,5,27
4,0,616,1,100,99,0,22,1,48,47,0,22,1,52,51,0.0,0.018686817114265293,1,84,83,2,-1,3,2,0,90,81,12
5,216,316,95,98,3,112,112,92,92,0,112,112,92,92,0,0.023179822322066782,0.023179822322066782,90,90,0,4,2,2,4,19,53,15,4
6,0,206,1,93,92,0,20,1,36,35,0,20,1,45,44,0.0,0.007862759113652609,1,67,66,3,-1,4,4,0,72,80,14
7,96,712,56,100,44,190,190,69,69,0,96,121,56,81,25,0.007011811157629599,0.009360427516253106,59,66,7,2,2,2,16,6,4,35,41
8,6,622,29,99,70,27,74,30,36,6,6,74,29,56,27,0.0002382654276864427,0.011981347220803976,31,72,41,2,4,3,12,1,14,65,12
9,0,616,1,100,99,0,68,1,44,43,0,68,1,58,57,0.0,0.009326389598012186,1,65,64,2,-1,3,7,0,43,84,48
10,135,751,88,100,12,38,38,46,46,0,38,38,51,51,0,0.019095272133156337,0.03437829742332959,83,93,10,2,3,3,3,16,96,18,23
11,110,316,76,97,21,200,200,81,81,0,110,124,76,79,3,0.010790020082371761,0.013853432724054596,68,75,7,3,2,2,11,6,19,77,73
