,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,100,100,57,57,0,100,100,38,38,0,100,100,57,57,0,0.026277272881990537,0.06007692569522448,86,100,14,1,1,1,16,15,4,19,3
1,145,145,90,90,0,48,48,68,68,0,48,48,69,69,0,0.019878144252697506,0.019878144252697506,85,85,0,-1,3,3,3,18,81,5,66
2,16,16,42,42,0,24,24,42,42,0,16,16,42,42,0,0.001157289220191293,0.001157289220191293,39,39,0,-1,3,3,3,1,66,88,82
3,0,206,1,90,89,0,26,1,32,31,0,26,1,45,44,0.0,0.005888559855679227,1,55,54,3,-1,4,5,0,50,79,31
4,409,409,100,100,0,136,136,99,99,0,136,136,99,99,0,0.05439259334899078,0.05439259334899078,98,98,0,-1,2,2,4,36,84,2,93
5,598,1198,100,100,0,344,344,96,96,0,344,344,96,96,0,0.04319411824772797,0.04700636509071105,96,97,1,2,2,2,14,40,25,3,34
6,56,56,56,56,0,110,110,62,62,0,56,56,56,56,0,0.004152626025392287,0.004152626025392287,53,53,0,-1,2,2,11,2,38,75,85
7,0,1640,1,100,99,0,46,1,81,80,0,46,1,81,80,0.0,0.0619490111984751,1,97,96,1,-1,2,2,0,95,98,16
8,152,253,91,96,5,52,52,76,76,0,52,52,77,77,0,0.01841451376833793,0.01841451376833793,83,83,0,6,2,2,3,18,55,5,68
9,40,246,49,92,43,74,74,59,59,0,40,48,49,52,3,0.0057524081827155455,0.00707988699411144,54,61,7,3,2,2,5,3,50,46,52
