,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,152,254,85,94,9,100,100,71,71,0,100,100,72,72,0,0.01664454201981007,0.016882807447496512,77,77,0,4,2,2,6,13,56,33,63
1,88,190,61,87,26,160,160,73,73,0,88,90,61,61,0,0.006943735321147759,0.00707988699411144,63,63,0,4,2,2,11,4,38,72,4
2,0,206,1,95,94,0,12,1,36,35,0,12,1,40,39,0.0,0.008986010415602982,1,69,68,3,-1,4,2,0,89,80,33
3,144,760,81,100,19,214,224,83,84,1,144,224,81,88,7,0.007556417849484326,0.016882807447496512,59,76,17,2,2,2,11,6,5,13,32
4,22,228,47,92,45,34,34,43,43,0,22,34,47,51,4,0.001157289220191293,0.007352190340038803,40,61,21,3,3,3,4,2,79,74,34
5,540,540,100,100,0,240,240,98,98,0,240,240,98,98,0,0.04646175839885633,0.04646175839885633,96,96,0,-1,2,2,9,40,29,3,82
6,0,206,1,92,91,0,20,1,32,31,0,6,1,29,28,0.0,0.0015317063208414173,1,43,42,3,-1,4,8,0,21,91,94
7,115,315,77,94,17,96,96,60,60,0,96,96,69,69,0,0.01681473161101467,0.018006058749446885,81,81,0,3,3,3,6,12,44,37,54
8,60,1700,58,100,42,82,106,56,73,17,60,106,58,78,20,0.006637394056979475,0.047619047619047616,60,98,38,1,3,2,7,6,62,26,3
9,10,626,41,100,59,12,22,37,46,9,12,22,41,51,10,0.0011913271384322134,0.015283025290173252,40,79,39,2,4,3,2,3,89,43,32
10,6,6,34,34,0,12,12,39,39,0,6,6,34,34,0,0.0010892133837094523,0.0010892133837094523,40,40,0,-1,4,4,2,1,97,71,89
11,66,66,61,61,0,60,60,49,49,0,60,60,59,59,0,0.008169100377820893,0.008169100377820893,64,64,0,-1,3,3,5,7,88,21,92
12,18,634,45,100,55,38,48,52,64,12,18,48,45,67,22,0.0018720855032506212,0.017223186629905716,44,82,38,2,3,3,3,2,66,61,12
13,2,208,26,85,59,13,52,26,34,8,2,35,26,45,19,3.4037918240920386e-05,0.0048674223084516155,27,53,26,3,5,4,12,2,2,58,57
14,146,1786,85,100,15,210,234,83,90,7,146,234,85,92,7,0.012798257258586064,0.03791824092038531,74,93,19,1,2,2,12,9,3,27,16
15,6,622,28,100,72,14,40,30,39,9,6,40,28,48,20,0.00013615167296368154,0.010245413390517035,30,71,41,2,4,3,5,1,50,60,33
16,16,632,32,100,68,78,104,36,53,17,16,60,32,53,21,0.0006807583648184077,0.005854521937438306,36,55,19,2,3,3,14,1,17,49,48
17,22,638,40,100,60,68,88,41,46,5,22,88,40,59,19,0.000442492937131965,0.019980258007420267,34,85,51,2,3,3,8,2,42,56,0
18,22,228,45,91,46,32,36,40,40,0,22,34,45,50,5,0.0020082371762143027,0.0037441710065012424,45,51,6,3,3,3,5,3,80,51,75
19,128,128,81,81,0,200,200,82,82,0,128,128,81,81,0,0.00881582082439838,0.00881582082439838,63,63,0,-1,2,2,12,6,2,26,69
20,87,189,70,92,22,72,72,77,77,0,72,72,77,77,0,0.01055175465468532,0.011981347220803976,74,75,1,4,2,2,3,8,82,57,52
