,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,16,222,34,90,56,78,78,37,37,0,16,28,34,45,11,0.0011232513019503727,0.0026209197045508697,39,47,8,3,3,3,12,1,14,71,75
1,50,256,57,94,37,48,48,54,54,0,48,48,56,56,0,0.006909697402906838,0.0156914803090643,58,79,21,3,3,3,3,6,87,26,33
2,169,169,86,86,0,238,238,90,90,0,169,169,86,86,0,0.008951972497362062,0.008951972497362062,64,64,0,-1,2,2,11,8,19,57,91
3,6,6,29,29,0,27,27,32,32,0,6,6,29,29,0,6.807583648184077e-05,6.807583648184077e-05,28,28,0,-1,4,4,8,1,15,95,84
4,100,100,58,58,0,100,100,38,38,0,100,100,58,58,0,0.011334626774226489,0.048504033493311546,64,98,34,1,1,1,16,2,9,61,3
5,16,222,40,93,53,90,94,49,50,1,16,30,40,46,6,0.0030634126416828346,0.006058749446883829,46,56,10,3,3,3,9,2,26,94,41
6,16,118,34,77,43,70,70,37,37,0,16,18,34,40,6,0.0006807583648184077,0.0007147962830593281,36,36,0,4,3,3,11,1,33,49,65
7,244,346,94,96,2,144,144,92,92,0,144,144,92,92,0,0.026753803737363423,0.026787841655604345,89,89,0,4,2,2,6,15,48,16,55
8,0,101,1,84,83,0,2,1,24,23,0,1,1,24,23,0.0,0.00013615167296368154,1,30,29,5,-1,6,2,1,98,69,78
9,0,206,1,90,89,0,22,1,28,27,0,7,1,34,33,0.0,0.00017018959120460194,1,30,29,3,-1,4,10,1,1,69,63
10,6,212,31,94,63,15,32,31,36,5,6,32,31,50,19,0.00017018959120460194,0.005786446100956465,31,57,26,3,4,4,6,1,32,60,44
11,101,101,75,75,0,110,110,76,76,0,110,110,81,81,0,0.00976888253514415,0.00976888253514415,69,69,0,-1,2,2,6,8,59,44,87
12,40,142,47,79,32,62,62,38,38,0,40,42,47,49,2,0.002825147213996392,0.0031314884781646754,47,47,0,4,2,2,8,1,27,65,49
13,22,22,45,45,0,50,50,48,48,0,22,22,45,45,0,0.0016678579938050988,0.0016678579938050988,43,43,0,-1,3,3,5,2,49,52,93
14,53,259,58,94,36,62,62,76,76,0,62,62,77,77,0,0.006739507811702236,0.0156914803090643,56,80,24,3,2,2,3,4,87,22,33
15,0,206,1,90,89,0,26,1,32,31,0,6,1,27,26,0.0,0.003267640151128357,1,48,47,3,-1,4,5,0,50,89,90
16,100,100,64,64,0,100,100,44,44,0,100,100,64,64,0,0.01147077844719017,0.028796078831818644,72,90,18,2,1,1,13,2,13,56,23
17,80,1680,56,100,44,100,100,59,59,0,80,100,57,63,6,0.00789679703189353,0.03141699853636951,62,92,30,1,2,2,6,6,40,28,33
18,16,118,35,77,42,88,88,48,48,0,16,18,35,40,5,0.003165526396405596,0.003199564314646516,49,50,1,4,3,3,8,1,15,90,95
19,158,774,89,100,11,104,104,86,86,0,104,104,86,86,0,0.022601177711971135,0.04098165356206814,84,95,11,2,2,2,5,18,45,30,9
20,32,134,57,92,35,12,12,39,39,0,12,12,44,44,0,0.005616256509751864,0.007113924912352361,59,64,5,4,4,4,2,6,97,13,94
21,6,622,31,100,69,18,28,38,45,7,6,28,31,50,19,0.0010892133837094523,0.010041185881071514,39,68,29,2,4,3,3,1,85,71,72
22,377,577,99,100,1,168,168,97,97,0,168,168,97,97,0,0.038428809693999116,0.043874876612546375,95,95,0,3,2,2,6,29,59,11,32
23,0,102,1,80,79,0,6,1,28,27,0,6,1,31,30,0.0,0.0023486163586235067,1,48,47,4,-1,5,3,0,87,66,73
24,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,25,99,79
25,0,101,1,76,75,0,3,1,25,24,0,1,1,25,24,0.0,0.00010211375472276115,1,30,29,5,-1,6,3,0,64,76,4
26,149,149,84,84,0,190,190,80,80,0,149,149,84,84,0,0.016338200755641786,0.016338200755641786,75,75,0,-1,2,2,11,12,33,37,89
27,0,101,1,83,82,0,2,1,24,23,0,1,1,24,23,0.0,0.0,1,1,0,6,-1,7,2,1,86,69,68
28,132,132,81,81,0,142,142,76,76,0,132,132,83,83,0,0.017937982912965042,0.017937982912965042,81,81,0,-1,2,2,8,9,30,39,67
29,522,1138,100,100,0,472,472,100,100,0,472,472,100,100,0,0.03716940671908506,0.04864018516627523,95,98,3,2,2,2,16,29,4,0,30
30,429,429,100,100,0,128,128,93,93,0,128,128,93,93,0,0.04540658293338779,0.04540658293338779,96,96,0,-1,2,2,5,40,37,3,45
31,6,6,31,31,0,12,12,37,37,0,6,6,31,31,0,0.0005786446100956465,0.0005786446100956465,35,35,0,-1,4,4,2,1,99,49,50
32,46,662,53,100,47,64,74,57,63,6,46,74,52,69,17,0.008577555396711936,0.026923993328568024,65,87,22,2,2,2,5,2,88,83,9
33,40,141,52,86,34,60,60,52,52,0,40,41,52,53,1,0.006671431975220395,0.006943735321147759,58,60,2,5,2,2,5,1,45,90,55
34,22,228,41,90,49,76,76,39,39,0,22,46,41,47,6,0.0019061234214915416,0.006705469893461316,42,58,16,3,3,3,11,2,33,83,62
