,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Independent_pre_score,Independent_post_score,Independent_pre_rank,Independent_post_rank,Independent_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
60,24,624,49.5,100.0,50.5,56,56,46.5,46.5,0.0,24,56,49.5,57.0,7.5,0.002314578440382586,0.013921508560536438,46.0,78.0,32.0,2,6,3,44,54,5
61,32,134,46.0,80.0,34.0,116,116,56.5,56.5,0.0,32,34,46.0,47.0,1.0,0.002382654276864427,0.0024166921951053475,46.0,46.0,0.0,4,14,2,16,75,65
62,0,206,13.0,88.0,75.0,0,42,13.0,34.5,21.5,0,6,13.0,31.5,18.5,0.0,0.0014636304843595766,13.5,40.0,26.5,3,9,0,54,87,53
63,0,616,13.0,100.0,87.0,0,86,13.0,43.0,30.0,0,72,13.0,61.0,48.0,0.0,0.010279451308757957,14.0,70.0,56.0,2,10,0,12,96,20
64,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,14.5,14.5,0.0,-1,4,0,72,76,96
65,134,340,88.5,100.0,11.5,72,72,89.5,89.5,0.0,72,72,89.5,89.5,0.0,0.02474556656114912,0.029306647605432452,86.0,88.0,2.0,3,3,20,60,23,57
66,2,2,29.0,29.0,0.0,4,4,30.0,30.0,0.0,2,2,29.0,29.0,0.0,0.0002042275094455223,0.0002042275094455223,32.0,32.0,0.0,-1,2,1,98,60,97
67,77,77,64.0,64.0,0.0,44,44,51.5,51.5,0.0,44,44,55.0,55.0,0.0,0.007182000748834201,0.007182000748834201,61.0,61.0,0.0,-1,4,8,53,57,36
68,0,206,13.0,93.0,80.0,0,14,13.0,33.0,20.0,0,8,13.0,37.0,24.0,0.0,0.0018040096667687805,13.5,43.0,29.5,3,5,0,49,89,83
69,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,12,1,2,50,79
70,98,98,59.0,59.0,0.0,222,222,77.5,77.5,0.0,98,98,59.0,59.0,0.0,0.007216038667075122,0.007216038667075122,59.5,59.5,0.0,-1,14,4,25,22,67
71,24,230,49.0,95.0,46.0,42,42,42.5,42.5,0.0,24,32,49.0,50.5,1.5,0.0012253650566731338,0.0024507301133462676,41.0,48.0,7.0,3,6,4,32,64,52
72,0,616,13.0,100.0,87.0,0,124,13.0,60.0,47.0,0,91,13.0,57.0,44.0,0.0,0.013376901868681712,13.5,72.0,58.5,2,14,0,16,36,37
73,0,1640,13.0,100.0,87.0,0,80,13.0,54.0,41.0,0,80,13.0,62.0,49.0,0.0,0.03621634500833929,13.5,93.0,79.5,1,6,0,48,40,0
74,0,206,12.5,94.0,81.5,0,12,12.5,35.5,23.0,0,12,12.5,38.0,25.5,0.0,0.005888559855679227,13.0,56.0,43.0,3,2,0,91,92,31
75,278,878,94.0,100.0,6.0,158,158,97.5,97.5,0.0,158,158,97.5,97.5,0.0,0.033799652813233945,0.04510024166921951,95.0,97.0,2.0,2,6,22,71,9,12
76,100,100,66.5,66.5,0.0,100,100,59.5,59.5,0.0,100,100,66.5,66.5,0.0,0.029306647605432452,0.029306647605432452,90.0,90.0,0.0,-1,7,4,24,38,91
77,12,1652,36.5,100.0,63.5,34,96,37.0,63.0,26.0,12,96,36.5,67.0,30.5,0.001497668402600497,0.0374076721467715,42.0,95.0,53.0,1,7,3,62,51,10
78,22,22,43.0,43.0,0.0,66,66,37.5,37.5,0.0,22,22,43.0,43.0,0.0,0.0011232513019503727,0.0011232513019503727,38.0,38.0,0.0,-1,10,2,22,74,66
79,28,644,43.5,100.0,56.5,124,144,60.5,62.5,2.0,28,144,43.5,82.0,38.5,0.0025188059498281084,0.017052997038701112,47.5,79.0,31.5,2,14,3,16,54,23
80,40,656,54.0,100.0,46.0,72,72,84.0,84.0,0.0,40,72,68.0,84.5,16.5,0.00970080669866231,0.03168930188229688,71.0,93.0,22.0,2,3,1,96,90,11
81,0,206,13.0,90.0,77.0,0,28,13.0,33.5,20.5,0,20,13.0,42.0,29.0,0.0,0.0042547397801150485,13.5,50.0,36.5,3,6,1,48,69,38
82,24,126,49.0,81.0,32.0,40,40,47.0,47.0,0.0,24,26,49.0,49.0,0.0,0.0018380475850097008,0.0020422750944552232,45.0,45.0,0.0,4,5,3,37,43,55
83,224,824,88.5,100.0,11.5,238,238,82.0,82.0,0.0,224,238,88.5,89.0,0.5,0.023486163586235065,0.043534497430137174,85.0,97.0,12.0,2,14,20,25,23,10
84,0,206,13.0,89.0,76.0,0,52,13.0,36.5,23.5,0,24,13.0,42.0,29.0,0.0,0.003914360597705844,14.0,48.0,34.0,3,10,0,12,93,38
85,100,100,77.5,77.5,0.0,100,100,91.0,91.0,0.0,100,100,91.0,91.0,0.0,0.03846284761224004,0.04823173014738419,95.0,96.0,1.0,2,4,2,73,83,8
86,18,634,41.5,100.0,58.5,76,110,41.0,61.5,20.5,18,110,41.5,78.0,36.5,0.00034037918240920387,0.011232513019503728,34.5,74.0,39.5,2,10,2,1,56,19
87,38,38,51.0,51.0,0.0,40,40,47.0,47.0,0.0,38,38,51.0,51.0,0.0,0.002927260968719153,0.002927260968719153,49.0,49.0,0.0,-1,5,6,37,70,84
88,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,4,0,53,93,82
89,16,632,38.0,100.0,62.0,50,88,38.0,49.0,11.0,16,88,38.0,60.5,22.5,0.000442492937131965,0.01507879778072773,36.0,77.0,41.0,2,8,1,10,49,32
90,2,618,29.5,100.0,70.5,8,34,30.5,46.0,15.5,2,34,29.5,53.0,23.5,0.00017018959120460194,0.009836958371625992,32.0,68.0,36.0,2,4,1,84,60,34
91,111,111,83.0,83.0,0.0,64,64,72.0,72.0,0.0,64,64,74.5,74.5,0.0,0.01405766023350012,0.01405766023350012,79.0,79.0,0.0,-1,4,15,72,19,40
92,0,102,13.0,81.0,68.0,0,5,13.0,28.0,15.0,0,2,13.0,29.5,16.5,0.0,0.00017018959120460194,14.5,31.0,16.5,4,4,0,72,92,55
93,0,616,13.0,100.0,87.0,0,30,13.0,41.5,28.5,0,30,13.0,50.0,37.0,0.0,0.006501242384015794,13.5,58.0,44.5,2,4,0,83,91,48
94,24,640,47.5,100.0,52.5,40,60,41.5,51.5,10.0,24,60,47.5,61.5,14.0,0.0013274788113958951,0.011777119711358454,40.0,71.0,31.0,2,5,4,63,64,33
95,66,682,55.0,100.0,45.0,154,164,66.0,69.5,3.5,66,94,55.0,61.0,6.0,0.008203138296061813,0.009632730862180468,63.0,66.0,3.0,2,14,6,17,34,43
96,298,498,96.0,99.0,3.0,176,176,88.5,88.5,0.0,176,176,90.5,90.5,0.0,0.029919330133769018,0.03434425950508867,89.0,92.0,3.0,3,8,22,30,9,48
97,158,259,92.0,97.0,5.0,22,22,49.5,49.5,0.0,22,22,52.0,52.0,0.0,0.018959120460192654,0.018993158378433576,85.0,85.0,0.0,6,2,19,91,15,68
98,56,262,54.5,96.0,41.5,136,136,63.0,63.0,0.0,56,62,54.5,55.0,0.5,0.002484768031587188,0.0035059055788147996,48.0,51.0,3.0,3,12,2,6,52,71
99,173,773,87.0,100.0,13.0,148,148,80.0,80.0,0.0,148,148,86.0,86.0,0.0,0.0160318594914735,0.020865243881684196,77.0,80.0,3.0,2,9,15,26,19,57
100,6,622,28.5,100.0,71.5,9,30,27.0,37.5,10.5,6,30,28.5,43.0,14.5,6.807583648184077e-05,0.005888559855679227,25.5,53.0,27.5,2,4,1,67,68,41
101,2,208,29.0,90.0,61.0,7,20,29.0,35.0,6.0,2,8,29.0,37.0,8.0,0.0002042275094455223,0.0021784267674189047,31.0,44.5,13.5,3,4,1,79,60,53
102,222,222,93.0,93.0,0.0,220,220,84.0,84.0,0.0,220,220,93.0,93.0,0.0,0.01415977398822288,0.01415977398822288,75.0,75.0,0.0,-1,12,14,6,32,50
103,22,1662,43.0,100.0,57.0,62,114,37.0,61.0,24.0,22,114,43.0,76.0,33.0,0.0012253650566731338,0.022839443139657578,41.0,85.0,44.0,1,10,3,18,51,33
104,24,230,50.5,94.0,43.5,28,28,51.5,51.5,0.0,24,28,52.0,55.5,3.5,0.0028932230504782326,0.009394465434494027,48.0,67.0,19.0,3,3,6,55,70,27
105,100,100,74.0,74.0,0.0,100,100,60.0,60.0,0.0,100,100,73.5,73.5,0.0,0.016202049082678104,0.02563055243541305,78.0,90.0,12.0,2,9,1,26,49,39
106,250,1850,92.0,100.0,8.0,208,208,89.0,89.0,0.0,208,208,90.0,90.0,0.0,0.01943565131556554,0.04731270635487934,81.0,97.0,16.0,1,10,18,22,5,0
107,0,616,12.5,100.0,87.5,0,20,12.5,44.0,31.5,0,20,12.5,47.0,34.5,0.0,0.007318152421797883,14.5,62.0,47.5,2,3,0,85,93,38
108,122,224,85.0,93.0,8.0,72,72,84.5,84.5,0.0,72,72,84.5,84.5,0.0,0.017495489975833077,0.017597603730555838,82.0,82.0,0.0,4,3,8,76,8,4
109,0,616,13.0,100.0,87.0,0,58,13.0,40.0,27.0,0,31,13.0,50.0,37.0,0.0,0.006535280302256714,13.5,60.0,46.5,2,8,0,57,80,25
110,234,234,91.0,91.0,0.0,180,180,72.0,72.0,0.0,180,180,86.0,86.0,0.0,0.01872085503250621,0.01872085503250621,78.5,78.5,0.0,-1,11,16,5,12,80
111,1,103,25.0,75.0,50.0,6,11,25.0,27.5,2.5,1,6,25.0,30.5,5.5,6.807583648184077e-05,0.0009530617107457708,28.0,38.0,10.0,4,6,2,59,58,43
112,67,683,62.0,100.0,38.0,54,54,57.5,57.5,0.0,54,54,59.5,59.5,0.0,0.007522379931243405,0.01330882603219987,63.0,75.0,12.0,2,4,8,79,44,41
113,0,206,13.0,90.0,77.0,0,32,13.0,35.0,22.0,0,32,13.0,48.0,35.0,0.0,0.0053099152455835805,13.5,56.0,42.5,3,6,0,48,81,44
114,0,206,12.5,90.0,77.5,0,24,12.5,39.0,26.5,0,24,12.5,49.0,36.5,0.0,0.008066986623098132,13.0,64.0,51.0,3,4,0,79,85,32
115,24,230,50.0,99.0,49.0,18,22,50.0,61.5,11.5,18,22,51.0,61.5,10.5,0.002757071377514551,0.015146873617209572,47.5,79.0,31.5,3,2,6,99,70,12
116,16,222,39.5,94.0,54.5,38,46,38.0,42.0,4.0,16,27,39.5,48.0,8.5,0.0006467204465774873,0.0034718676605738795,38.0,48.0,10.0,3,6,1,59,4,73
117,267,267,94.0,94.0,0.0,200,200,95.0,95.0,0.0,200,200,95.0,95.0,0.0,0.0298852922155281,0.0298852922155281,87.0,87.0,0.0,-1,8,15,57,16,82
118,0,1640,13.0,100.0,87.0,0,134,13.0,60.0,47.0,0,134,13.0,77.0,64.0,0.0,0.027060145001531706,14.5,89.0,74.5,1,10,0,0,79,5
119,0,616,13.0,100.0,87.0,0,20,13.0,42.0,29.0,0,16,13.0,43.0,30.0,0.0,0.004833384390210695,13.5,53.5,40.0,2,3,0,58,82,94
120,2,208,27.0,92.5,65.5,7,32,26.5,35.5,9.0,2,28,27.0,48.0,21.0,6.807583648184077e-05,0.0035739814152966403,28.0,49.0,21.0,3,6,1,59,78,26
121,54,155,56.0,82.0,26.0,118,118,69.5,69.5,0.0,54,55,56.0,56.0,0.0,0.00622893903808843,0.00622893903808843,59.0,59.0,0.0,5,8,4,21,72,68
122,120,120,87.0,87.0,0.0,48,48,67.5,67.5,0.0,48,48,71.0,71.0,0.0,0.017495489975833077,0.017495489975833077,83.0,83.0,0.0,-1,3,18,75,30,84
123,88,704,64.0,100.0,36.0,152,152,82.0,82.0,0.0,88,152,64.5,87.0,22.5,0.008509479560230097,0.01950372715204738,64.5,81.0,16.5,2,8,4,30,72,39
124,0,206,13.0,88.0,75.0,0,44,13.0,34.0,21.0,0,26,13.0,45.0,32.0,0.0,0.0031314884781646754,14.0,51.0,37.0,3,10,0,11,97,28
125,56,672,61.0,100.0,39.0,44,54,56.0,63.0,7.0,44,54,59.5,65.0,5.5,0.007692569522448007,0.02205657102011641,63.0,84.0,21.0,2,4,6,78,34,19
126,64,680,56.0,100.0,44.0,130,130,65.0,65.0,0.0,64,98,56.5,62.0,5.5,0.006637394056979475,0.012253650566731339,60.0,69.0,9.0,2,10,4,22,72,38
127,16,118,42.5,83.0,40.5,28,28,47.5,47.5,0.0,16,28,42.5,52.0,9.5,0.0012253650566731338,0.0026549576227917903,37.5,48.0,10.5,4,3,1,94,49,70
128,210,1850,86.0,100.0,14.0,210,234,83.0,86.5,3.5,210,234,86.0,88.5,2.5,0.01507879778072773,0.03597807958065285,73.0,96.0,23.0,1,12,14,2,14,18
129,100,100,75.0,75.0,0.0,100,100,81.0,81.0,0.0,100,100,81.0,81.0,0.0,0.04350045951189625,0.04350045951189625,97.0,97.0,0.0,-1,6,12,69,37,45
130,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.5,13.5,0.0,-1,8,0,10,86,85
131,0,1640,12.5,100.0,87.5,0,62,12.5,78.5,66.0,0,62,12.5,78.5,66.0,0.0,0.0490826781034072,14.5,96.0,81.5,1,3,0,76,59,30
132,92,92,67.0,67.0,0.0,78,78,70.0,70.0,0.0,78,78,72.0,72.0,0.0,0.009496579189216788,0.009496579189216788,69.0,69.0,0.0,-1,4,7,83,48,91
133,70,276,59.5,93.0,33.5,124,124,69.0,69.0,0.0,70,124,59.5,81.0,21.5,0.005684332346233704,0.011062323428299126,59.0,74.0,15.0,3,9,5,31,47,34
134,0,616,13.0,100.0,87.0,0,28,13.0,49.5,36.5,0,28,13.0,53.0,40.0,0.0,0.015419176963136935,13.5,79.0,65.5,2,3,0,58,87,18
135,130,336,89.5,100.0,10.5,32,32,76.5,76.5,0.0,32,32,76.5,76.5,0.0,0.019878144252697506,0.020967357636406957,83.0,85.0,2.0,3,2,19,99,15,52
136,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0,0,13.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,-1,16,0,4,59,89
137,0,1640,13.0,100.0,87.0,0,114,13.0,65.5,52.5,0,114,13.0,77.0,64.0,0.0,0.021341774737057083,13.5,84.0,70.5,1,9,0,29,79,33
138,6,206,32.0,92.0,60.0,18,18,32.0,32.0,0.0,6,12,32.0,35.5,3.5,0.00034037918240920387,0.0012253650566731338,31.5,40.0,8.5,3,6,1,65,55,51
139,39,655,55.0,100.0,45.0,44,54,52.0,61.0,9.0,39,54,56.0,64.0,8.0,0.004663194799006093,0.010143299635794275,55.0,68.0,13.0,2,4,4,84,22,64
140,28,129,44.5,80.0,35.5,88,88,49.5,49.5,0.0,28,29,44.5,45.0,0.5,0.0023486163586235067,0.0023486163586235067,46.0,46.0,0.0,5,8,3,10,54,68
141,0,206,13.0,95.0,82.0,0,14,13.0,32.5,19.5,0,14,13.0,38.5,25.5,0.0,0.0038462847612240037,13.5,51.0,37.5,3,3,0,94,59,13
142,0,616,13.0,100.0,87.0,0,18,13.0,46.5,33.5,0,18,13.0,49.5,36.5,0.0,0.009428503352734947,14.0,68.0,54.0,2,2,0,95,87,17
143,136,136,80.0,80.0,0.0,206,206,91.5,91.5,0.0,136,136,80.5,80.5,0.0,0.009598692943939549,0.009598692943939549,67.0,67.0,0.0,-1,9,4,28,72,86
144,2,208,29.0,94.0,65.0,7,15,28.0,31.0,3.0,2,6,29.0,32.0,3.0,0.0,0.0009870996289866913,13.5,38.0,24.5,3,6,1,32,68,71
145,199,301,89.0,96.0,7.0,144,144,94.0,94.0,0.0,144,144,94.0,94.0,0.0,0.026379386636713298,0.02661765206439974,86.0,86.0,0.0,4,6,20,74,23,63
146,134,750,87.0,100.0,13.0,96,96,91.0,91.0,0.0,96,96,91.0,91.0,0.0,0.01405766023350012,0.03635249668130297,77.0,93.0,16.0,2,3,7,87,21,11
147,175,175,86.0,86.0,0.0,104,104,88.0,88.0,0.0,104,104,88.0,88.0,0.0,0.025290173253003846,0.025290173253003846,85.0,85.0,0.0,-1,5,20,70,23,87
