,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,933,811,856
1,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,897,758,831
2,0,102,1,952,951,0,4,1,427,426,0.0,0.0009190237925048504,1,810,809,4,-1,5,2,0,715,894,129
3,46,148,764,918,154,90,90,721,721,0,0.0008509479560230097,0.0009530617107457708,772,790,18,4,2,2,12,2,116,634,251
4,0,102,1,895,894,0,12,1,364,363,0.0,3.4037918240920386e-05,1,403,402,4,-1,5,10,1,243,780,607
5,0,102,1,956,955,0,3,1,392,391,0.0,0.000442492937131965,1,700,699,4,-1,5,2,0,890,811,299
6,180,180,941,941,0,138,138,952,952,0,0.0030974505599237552,0.0030974505599237552,923,923,0,-1,2,2,9,20,263,94,967
7,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,1,860,705,965
8,8,8,621,621,0,7,7,593,593,0,0.00010211375472276115,0.00010211375472276115,482,482,0,-1,4,4,2,3,933,290,864
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,323,733,804
10,20,20,635,635,0,39,39,568,568,0,0.00013615167296368154,0.00013615167296368154,512,512,0,-1,3,3,9,3,306,596,943
11,0,101,1,953,952,0,2,1,331,330,0.0,0.00013615167296368154,1,533,532,5,-1,6,2,0,806,358,378
12,5,211,471,979,508,4,8,417,518,101,0.00013615167296368154,0.0008169100377820892,523,782,259,3,5,4,2,3,979,311,497
13,190,190,954,954,0,124,124,946,946,0,0.003778208924742163,0.003778208924742163,935,935,0,-1,3,3,9,27,168,25,488
14,0,101,1,940,939,0,3,1,331,330,0.0,3.4037918240920386e-05,1,401,400,5,-1,6,3,0,800,488,373
15,11,217,589,972,383,16,20,544,614,70,0.0002723033459273631,0.002757071377514551,615,918,303,3,4,4,4,5,593,241,27
16,1,102,333,966,633,2,2,333,333,0,0.0,0.0,1,1,0,5,6,6,2,1,873,590,690
17,0,101,1,969,968,0,2,1,330,329,0.0,0.00013615167296368154,1,513,512,5,-1,6,2,0,959,865,303
18,0,102,1,938,937,0,3,1,369,368,0.0,0.0002042275094455223,1,578,577,4,-1,5,2,0,596,922,371
19,20,121,604,888,284,58,58,528,528,0,0.00013615167296368154,0.00013615167296368154,516,516,0,6,3,3,14,4,127,319,640
20,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,220,423,852
21,34,34,802,802,0,18,18,631,631,0,0.0012934408931549745,0.0012934408931549745,844,844,0,-1,4,4,3,8,923,352,937
22,0,206,1,973,972,0,8,1,459,458,0.0,0.000442492937131965,1,700,699,3,-1,4,2,0,846,731,170
23,699,699,998,998,0,134,134,987,987,0,0.01746145205759216,0.01746145205759216,992,992,0,-1,2,2,6,98,281,23,911
24,0,616,1,990,989,0,140,1,603,602,0.0,0.0011232513019503727,1,819,818,2,-1,3,30,0,7,928,49
25,2,2,360,360,0,9,9,407,407,0,0.0,0.0,1,1,0,-1,5,5,5,1,478,449,699
26,0,206,1,947,946,0,22,1,407,406,0.0,0.00034037918240920387,1,650,649,3,-1,4,11,0,279,564,365
27,0,102,1,920,919,0,9,1,420,419,0.0,0.00034037918240920387,1,653,652,4,-1,5,5,0,456,673,525
28,0,102,1,893,892,0,13,1,407,406,0.0,0.00030634126416828345,1,633,632,4,-1,5,7,0,335,800,278
29,185,185,943,943,0,104,104,882,882,0,0.00353994349705572,0.00353994349705572,935,935,0,-1,3,3,9,31,316,35,707
30,40,40,708,708,0,92,92,698,698,0,0.0007488342013002485,0.0007488342013002485,743,743,0,-1,2,2,13,3,92,285,832
31,0,206,1,975,974,0,8,1,487,486,0.0,0.0002382654276864427,1,587,586,3,-1,4,3,0,564,919,371
32,31,133,752,946,194,30,30,703,703,0,0.00037441710065012424,0.0005105687736138058,650,700,50,4,3,3,4,6,822,486,681
33,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,298,910,979
34,24,230,803,987,184,8,8,572,572,0,0.0007147962830593281,0.0012594029749140542,781,842,61,3,4,4,2,8,799,250,658
35,6,6,413,413,0,21,21,435,435,0,6.807583648184077e-05,6.807583648184077e-05,443,443,0,-1,4,4,9,2,147,313,774
36,0,102,1,907,906,0,8,1,368,367,0.0,0.0002382654276864427,1,590,589,4,-1,5,6,1,441,948,444
37,0,102,1,899,898,0,14,1,403,402,0.0,0.00017018959120460194,1,533,532,4,-1,5,7,1,366,573,465
38,24,230,611,949,338,120,124,674,689,15,0.00013615167296368154,0.0002382654276864427,502,580,78,3,3,3,20,4,61,617,653
39,7,213,550,976,426,10,10,504,504,0,0.0002723033459273631,0.0006807583648184077,619,755,136,3,4,4,3,2,745,408,387
40,282,384,976,983,7,118,118,960,960,0,0.006739507811702236,0.0068075836481840775,970,970,0,4,3,3,8,34,454,20,680
41,0,102,1,868,867,0,22,1,369,368,0.0,3.4037918240920386e-05,1,396,395,4,-1,5,15,0,77,817,870
42,127,743,918,998,80,112,122,943,959,16,0.0031314884781646754,0.004288777698355968,925,946,21,2,2,2,8,20,415,87,189
43,6,212,434,964,530,25,25,514,514,0,0.0,3.4037918240920386e-05,1,398,397,3,4,4,7,1,336,322,661
44,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,1,623,747,916
45,10,10,489,489,0,44,44,492,492,0,0.0002382654276864427,0.0002382654276864427,585,585,0,-1,4,4,12,7,52,451,782
46,17,119,662,929,267,22,22,711,711,0,0.0004084550188910446,0.0004765308553728854,697,713,16,4,3,3,2,2,859,101,364
47,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,724,945,968
