,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,6,107,489,939,450,10,10,515,515,0,0.0002382654276864427,0.0002723033459273631,614,632,18,5,4,4,3,1,732,394,265
1,21,123,770,966,196,18,18,775,775,0,0.00088498587426393,0.0016338200755641784,799,876,77,4,4,4,3,8,875,161,206
2,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,991,778,539
3,0,102,1,869,868,0,21,1,346,345,0.0,3.4037918240920386e-05,1,395,394,4,-1,5,20,2,61,431,530
4,0,616,1,990,989,0,80,1,658,657,0.0,0.00176997174852786,1,876,875,2,-1,3,12,0,239,812,43
5,157,157,922,922,0,192,192,900,900,0,0.002314578440382586,0.002314578440382586,891,891,0,-1,3,3,17,19,63,72,740
6,1,103,333,901,568,6,12,333,425,92,3.4037918240920386e-05,0.00037441710065012424,390,665,275,4,6,5,6,2,536,656,198
7,6,212,427,967,540,20,24,532,598,66,0.00013615167296368154,0.0006467204465774873,518,749,231,3,4,4,4,1,385,420,516
8,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,413,538,546
9,8,214,546,975,429,10,14,501,578,77,3.4037918240920386e-05,0.0018380475850097008,400,884,484,3,4,4,3,3,826,508,61
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,779,884,955
11,26,128,737,941,204,34,34,742,742,0,0.00034037918240920387,0.00037441710065012424,646,666,20,4,3,3,4,6,460,199,555
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,755,950,918
13,6,108,413,909,496,24,24,529,529,0,6.807583648184077e-05,0.0002382654276864427,444,593,149,4,4,4,6,2,498,325,167
14,0,102,1,949,948,0,4,1,429,428,0.0,0.0008509479560230097,1,799,798,4,-1,5,2,0,781,483,79
15,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,885,800,522
16,49,255,808,972,164,62,62,782,782,0,0.00088498587426393,0.0018380475850097008,790,873,83,3,3,3,7,7,299,176,116
17,0,102,1,900,899,0,15,1,418,417,0.0,0.000442492937131965,1,689,688,4,-1,5,8,1,270,806,288
18,86,187,865,948,83,124,124,931,931,0,0.0017359338302869397,0.0018040096667687805,866,870,4,6,2,2,10,13,254,255,605
19,0,102,1,917,916,0,7,1,384,383,0.0,0.00030634126416828345,1,627,626,4,-1,5,5,0,720,433,795
20,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,1,337,947,948
21,6,108,397,888,491,42,42,538,538,0,3.4037918240920386e-05,0.00010211375472276115,393,475,82,4,4,4,9,1,101,809,719
22,2,104,358,898,540,11,18,367,422,55,0.0,0.0002382654276864427,1,592,591,4,5,5,9,2,190,721,479
23,1,1,331,331,0,5,5,331,331,0,0.0,0.0,1,1,0,-1,6,6,5,1,574,621,833
24,33,33,883,883,0,22,22,942,942,0,0.0021784267674189047,0.0021784267674189047,900,900,0,-1,3,3,2,10,973,227,856
25,0,101,1,929,928,0,4,1,332,331,0.0,3.4037918240920386e-05,1,407,406,5,-1,6,4,0,891,608,265
