,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,1,103,332,955,623,2,4,332,446,114,3.4037918240920386e-05,0.00037441710065012424,417,689,272,4,6,5,2,2,914,692,219
1,2,208,364,971,607,6,14,364,477,113,3.4037918240920386e-05,0.0008509479560230097,402,787,385,3,5,4,5,2,533,721,242
2,0,101,1,881,880,0,10,1,332,331,0.0,0.0,1,1,0,9,-1,10,10,0,310,886,647
3,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,411,664,517
4,52,154,862,965,103,22,22,816,816,0,0.0009530617107457708,0.0014295925661186562,806,857,51,4,3,3,2,17,739,327,312
5,36,242,833,984,151,18,18,695,695,0,0.0012253650566731338,0.003812246842983083,836,943,107,3,4,4,3,12,902,67,8
6,0,102,1,877,876,0,15,1,356,355,0.0,6.807583648184077e-05,1,441,440,4,-1,5,13,0,41,818,627
7,1,1,333,333,0,5,5,333,333,0,0.0,0.0,1,1,0,-1,6,6,5,2,663,518,758
8,20,122,645,924,279,34,34,652,652,0,0.00034037918240920387,0.000442492937131965,647,681,34,4,3,3,6,7,624,451,617
9,6,107,444,927,483,11,11,462,462,0,0.00017018959120460194,0.00017018959120460194,543,543,0,5,4,4,4,2,740,509,654
10,0,102,1,954,953,0,3,1,391,390,0.0,0.00034037918240920387,1,666,665,4,-1,5,2,1,868,835,616
11,40,40,817,817,0,24,24,763,763,0,0.0002723033459273631,0.0002723033459273631,616,616,0,-1,3,3,3,11,882,249,632
12,28,644,733,998,265,40,44,833,839,6,0.0015317063208414173,0.0046972327172470135,860,952,92,2,3,3,4,6,832,471,17
13,0,616,1,998,997,0,36,1,857,856,0.0,0.00527587732734266,1,956,955,2,-1,3,4,0,767,932,77
14,153,255,944,973,29,64,64,918,918,0,0.004663194799006093,0.004663194799006093,958,958,0,4,3,3,4,20,235,94,596
15,100,100,874,874,0,100,100,775,775,0,0.013819394805813677,0.013819394805813677,985,985,0,-1,1,1,12,3,222,369,356
16,0,206,1,986,985,0,8,1,594,593,0.0,0.001157289220191293,1,837,836,3,-1,4,2,0,847,995,213
17,72,173,887,963,76,70,70,945,945,0,0.0027911092957554717,0.0027911092957554717,919,919,0,6,3,3,5,15,795,151,781
18,2,2,361,361,0,6,6,412,412,0,0.00013615167296368154,0.00013615167296368154,524,524,0,-1,5,5,3,1,780,537,822
19,6,6,404,404,0,24,24,469,469,0,0.0,0.0,1,1,0,-1,4,4,8,2,197,313,428
20,6,6,387,387,0,43,43,431,431,0,0.00010211375472276115,0.00010211375472276115,482,482,0,-1,4,4,16,1,42,481,992
21,10,112,533,908,375,17,17,425,425,0,0.00013615167296368154,0.000442492937131965,522,694,172,4,4,4,7,3,714,534,634
22,0,102,1,945,944,0,6,1,453,452,0.0,0.00017018959120460194,1,559,558,4,-1,5,3,0,642,871,407
23,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,30,3,7,746,728
24,2,208,371,978,607,6,14,429,593,164,0.00013615167296368154,0.0008509479560230097,522,788,266,3,5,4,3,2,590,384,83
25,23,229,688,966,278,50,54,719,746,27,0.00037441710065012424,0.0009530617107457708,671,795,124,3,3,3,8,4,541,501,169
26,0,206,1,956,955,0,46,1,581,580,0.0,0.0021784267674189047,1,896,895,3,-1,4,9,0,287,875,27
27,16,222,667,979,312,26,26,788,788,0,0.0002723033459273631,0.0010211375472276116,608,806,198,3,3,3,4,1,553,474,243
28,0,206,1,962,961,0,11,1,417,416,0.0,0.00010211375472276115,1,478,477,3,-1,4,5,0,349,877,202
29,0,206,1,964,963,0,16,1,418,417,0.0,0.000442492937131965,1,683,682,3,-1,4,8,0,302,758,303
30,30,236,749,974,225,36,36,722,722,0,0.0011232513019503727,0.0018380475850097008,828,876,48,3,3,3,5,10,294,272,559
31,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,13,1,160,428,930
32,36,137,833,964,131,18,18,695,695,0,0.0012253650566731338,0.0012253650566731338,836,836,0,6,4,4,3,12,902,67,639
33,24,640,588,988,400,164,202,729,788,59,0.00030634126416828345,0.004765308553728854,621,952,331,2,3,3,22,3,18,291,51
34,16,16,589,589,0,38,38,538,538,0,0.0002382654276864427,0.0002382654276864427,592,592,0,-1,3,3,10,1,293,840,994
35,8,8,523,523,0,16,16,526,526,0,0.00010211375472276115,0.00010211375472276115,481,481,0,-1,4,4,4,4,700,239,388
36,0,206,1,956,955,0,28,1,437,436,0.0,0.0006126825283365669,1,727,726,3,-1,4,12,0,106,929,272
