,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,10,0,258,938,446
1,148,354,949,987,38,118,118,997,997,0,0.005480104836788182,0.00616086320160659,965,970,5,3,2,2,5,17,692,213,130
2,10,112,609,955,346,8,8,518,518,0,0.00013615167296368154,0.0002723033459273631,530,630,100,4,4,4,2,3,988,173,323
3,5,107,480,941,461,4,4,406,406,0,0.00017018959120460194,0.00037441710065012424,564,680,116,4,5,5,2,4,779,581,453
4,2,104,373,950,577,6,6,449,449,0,0.0,0.00013615167296368154,1,523,522,4,5,5,3,1,854,639,560
5,18,18,660,660,0,50,50,843,843,0,0.0008509479560230097,0.0008509479560230097,788,788,0,-1,3,3,5,2,538,700,773
6,86,188,900,971,71,28,28,780,780,0,0.0017018959120460194,0.0019741992579733825,871,886,15,4,3,3,3,20,588,71,323
7,18,119,718,954,236,14,14,629,629,0,0.0007828721195411688,0.0007828721195411688,774,774,0,5,4,4,3,6,867,194,402
8,1,1,332,332,0,8,8,332,332,0,0.0,0.0,1,1,0,-1,6,6,8,1,428,402,919
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,188,976,874
10,103,205,883,953,70,120,120,895,895,0,0.001940161339732462,0.0020082371762143027,879,882,3,4,3,3,10,13,99,335,755
11,100,100,916,916,0,40,40,798,798,0,0.002144388849177984,0.002144388849177984,893,893,0,-1,3,3,5,23,435,66,929
12,1,1,333,333,0,9,9,333,333,0,0.0,0.0,1,1,0,-1,6,6,9,1,180,621,624
13,177,383,970,991,21,22,22,750,750,0,0.003982436434187685,0.005173763572619898,947,960,13,3,3,3,2,31,966,76,393
14,0,206,1,973,972,0,11,1,458,457,0.0,0.0004765308553728854,1,696,695,3,-1,4,5,0,663,758,296
15,1,103,331,946,615,3,4,331,375,44,0.0,0.0,1,1,0,4,8,5,3,3,796,626,749
16,0,206,1,973,972,0,12,1,504,503,0.0,0.00037441710065012424,1,667,666,3,-1,4,4,1,696,706,134
17,84,84,857,857,0,74,74,767,767,0,0.0014295925661186562,0.0014295925661186562,849,849,0,-1,3,3,9,14,202,243,905
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,1,708,920,752
19,0,206,1,938,937,0,60,1,464,463,0.0,0.0006126825283365669,1,722,721,3,-1,4,20,0,61,991,139
20,12,114,555,927,372,18,18,467,467,0,0.00010211375472276115,0.0002042275094455223,474,558,84,4,4,4,7,4,264,164,369
21,41,41,780,780,0,60,60,724,724,0,0.0005105687736138058,0.0005105687736138058,705,705,0,-1,3,3,9,9,177,211,897
22,0,102,1,873,872,0,20,1,378,377,0.0,0.00010211375472276115,1,473,472,4,-1,5,13,0,120,957,544
23,6,212,392,947,555,29,58,384,500,116,0.0,0.0009530617107457708,1,780,779,3,4,4,17,3,71,460,151
24,22,22,594,594,0,86,86,631,631,0,0.0002382654276864427,0.0002382654276864427,587,587,0,-1,3,3,14,2,133,628,742
25,43,144,847,957,110,28,28,847,847,0,0.0013615167296368155,0.0013615167296368155,860,860,0,5,3,3,3,8,823,497,357
26,6,212,404,958,554,28,28,461,461,0,3.4037918240920386e-05,0.0006467204465774873,393,745,352,3,4,4,10,1,75,718,218
27,1,1,333,333,0,4,4,333,333,0,0.0,0.0,1,1,0,-1,6,6,4,3,617,484,908
28,65,65,823,823,0,120,120,883,883,0,0.00176997174852786,0.00176997174852786,866,866,0,-1,2,2,11,8,139,497,998
29,112,318,936,985,49,50,50,855,855,0,0.002382654276864427,0.003165526396405596,901,930,29,3,3,3,5,20,421,95,212
30,27,27,788,788,0,18,18,733,733,0,0.0008509479560230097,0.0008509479560230097,787,787,0,-1,4,4,3,10,785,405,823
31,5,106,414,902,488,7,7,367,367,0,3.4037918240920386e-05,3.4037918240920386e-05,404,404,0,5,5,5,5,4,546,398,265
32,26,26,730,730,0,30,30,674,674,0,0.00034037918240920387,0.00034037918240920387,646,646,0,-1,4,4,5,9,724,212,974
33,6,212,382,943,561,33,46,408,450,42,0.0,0.0002042275094455223,1,554,553,3,4,4,15,1,77,558,178
34,22,228,649,964,315,56,56,687,687,0,0.0002382654276864427,0.0008169100377820892,580,786,206,3,3,3,9,4,422,270,470
35,127,229,945,977,32,52,52,965,965,0,0.004561081044283332,0.004663194799006093,945,947,2,4,2,2,3,26,583,112,724
36,21,227,676,969,293,26,30,582,657,75,0.00017018959120460194,0.0004084550188910446,549,680,131,3,4,4,5,5,531,528,392
37,156,156,948,948,0,40,40,779,779,0,0.0035739814152966403,0.0035739814152966403,934,934,0,-1,3,3,5,38,667,111,854
38,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,909,984,786
39,40,142,751,915,164,72,72,696,696,0,0.0006126825283365669,0.0006467204465774873,742,748,6,4,3,3,11,9,229,211,566
40,26,26,800,800,0,12,12,631,631,0,0.0004765308553728854,0.0004765308553728854,700,700,0,-1,4,4,2,11,625,162,728
41,0,206,1,964,963,0,26,1,591,590,0.0,0.0019061234214915416,1,886,885,3,-1,4,5,0,501,254,127
42,18,18,582,582,0,70,70,555,555,0,0.0002382654276864427,0.0002382654276864427,583,583,0,-1,4,4,17,6,210,247,858
43,14,220,663,980,317,12,12,649,649,0,0.0005446066918547262,0.0019061234214915416,715,897,182,3,4,4,2,5,838,589,128
44,15,15,505,505,0,82,82,530,530,0,6.807583648184077e-05,6.807583648184077e-05,446,446,0,-1,4,4,19,7,35,427,920
45,86,188,944,981,37,12,12,728,728,0,0.003165526396405596,0.003369753905851118,936,936,0,4,4,4,2,24,974,13,474
