,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,38,654,779,995,216,44,44,832,832,0,0.0012594029749140542,0.003267640151128357,834,932,98,2,3,3,4,4,614,326,90
1,0,102,1,914,913,0,4,1,380,379,0.0,0.0004084550188910446,1,665,664,4,-1,5,2,0,769,423,333
2,106,312,877,975,98,138,138,858,858,0,0.002212464685659825,0.002757071377514551,895,920,25,3,3,3,13,14,92,84,195
3,8,110,471,888,417,35,35,408,408,0,6.807583648184077e-05,0.00013615167296368154,441,508,67,4,4,4,17,3,56,585,464
4,6,6,369,369,0,34,34,373,373,0,6.807583648184077e-05,6.807583648184077e-05,439,439,0,-1,4,4,23,1,4,402,502
5,24,126,776,964,188,12,12,668,668,0,0.0005786446100956465,0.0006807583648184077,725,751,26,4,4,4,2,6,618,275,380
6,20,220,693,977,284,24,24,646,646,0,0.0007828721195411688,0.002552843868069029,771,911,140,3,4,4,4,5,397,338,73
7,284,284,973,973,0,104,104,979,979,0,0.005922597773920147,0.005922597773920147,965,965,0,-1,2,2,5,35,496,57,846
8,2,2,346,346,0,18,18,365,365,0,0.0,0.0,1,1,0,-1,5,5,14,1,85,781,792
9,6,108,468,935,467,18,18,545,545,0,0.00017018959120460194,0.0002042275094455223,540,569,29,4,4,4,5,2,580,691,210
10,22,638,583,990,407,67,106,492,628,136,0.0002382654276864427,0.0015317063208414173,576,852,276,2,3,3,21,2,25,244,49
11,12,114,541,906,365,28,28,502,502,0,0.00030634126416828345,0.0005446066918547262,624,713,89,4,4,4,8,2,443,584,379
12,9,215,652,989,337,8,12,638,824,186,0.0015317063208414173,0.004493005207801491,869,957,88,3,4,4,2,3,933,596,41
13,50,50,882,882,0,18,18,844,844,0,0.0018040096667687805,0.0018040096667687805,883,883,0,-1,3,3,2,18,715,171,867
14,0,616,1,996,995,0,46,1,692,691,0.0,0.002280540522141666,1,899,898,2,-1,3,6,0,368,777,63
15,2,2,364,364,0,8,8,376,376,0,0.0,0.0,1,1,0,-1,5,5,6,2,594,885,959
16,6,108,405,901,496,16,19,374,397,23,6.807583648184077e-05,0.0002723033459273631,441,613,172,4,4,4,11,2,176,448,279
17,10,216,501,948,447,28,32,430,449,19,0.00017018959120460194,0.0004765308553728854,557,689,132,3,4,4,12,4,44,332,501
18,16,222,549,956,407,62,62,641,641,0,0.00017018959120460194,0.0006126825283365669,540,733,193,3,3,3,10,1,128,681,336
19,0,102,1,944,943,0,3,1,369,368,0.0,0.0002723033459273631,1,634,633,4,-1,5,2,0,947,911,422
20,0,101,1,927,926,0,3,1,332,331,0.0,0.0,1,1,0,5,-1,6,3,0,288,800,575
21,16,222,496,941,445,170,170,798,798,0,0.0007828721195411688,0.0012594029749140542,764,830,66,3,3,3,19,1,11,439,246
22,0,1640,1,1000,999,0,72,1,887,886,0.0,0.01858470335954253,1,992,991,1,-1,2,6,0,630,967,33
23,2,618,360,997,637,7,26,405,743,338,0.0,0.003710133088260322,1,934,933,2,5,3,4,1,461,879,57
24,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,981,838,961
25,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,826,643,815
26,0,206,1,967,966,0,16,1,487,486,0.0,0.0007488342013002485,1,771,770,3,-1,4,4,0,385,732,172
27,15,116,615,930,315,30,30,674,674,0,0.00030634126416828345,0.00030634126416828345,647,647,0,7,4,4,5,6,363,379,448
28,105,207,917,968,51,44,44,841,841,0,0.0022465026039007454,0.002552843868069029,895,911,16,4,3,3,4,19,694,91,389
29,18,18,645,645,0,26,26,628,628,0,0.0002723033459273631,0.0002723033459273631,616,616,0,-1,4,4,5,6,669,683,812
30,5,5,512,512,0,4,4,447,447,0,0.00037441710065012424,0.00037441710065012424,690,690,0,-1,5,5,2,4,914,479,515
31,6,107,426,910,484,22,22,554,554,0,0.0002382654276864427,0.0002382654276864427,580,580,0,5,4,4,5,2,173,785,225
