,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,102,1,916,915,0,6,1,387,386,0.0,3.4037918240920386e-05,1,401,400,4,-1,5,4,0,401,889,659
1,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,231,961,790
2,0,102,1,930,929,0,3,1,374,373,0.0,6.807583648184077e-05,1,450,449,4,-1,5,2,0,934,517,761
3,54,54,840,840,0,34,34,727,727,0,0.0013274788113958951,0.0013274788113958951,844,844,0,-1,3,3,4,7,354,218,961
4,2,104,354,910,556,8,11,363,393,30,0.0,6.807583648184077e-05,1,441,440,4,5,5,6,2,369,764,840
5,22,22,608,608,0,76,76,611,611,0,0.0002382654276864427,0.0002382654276864427,578,578,0,-1,3,3,15,4,81,149,905
6,0,102,1,929,928,0,8,1,397,396,0.0,0.0002382654276864427,1,599,598,4,-1,5,5,0,685,983,293
7,0,101,1,935,934,0,2,1,330,329,0.0,6.807583648184077e-05,1,452,451,5,-1,6,2,0,886,790,314
8,0,206,1,959,958,0,18,1,441,440,0.0,0.0006126825283365669,1,742,741,3,-1,4,7,0,417,994,243
9,22,124,610,893,283,82,82,625,625,0,0.0005786446100956465,0.0006807583648184077,713,739,26,4,3,3,14,3,203,795,499
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,1,443,539,988
11,0,101,1,949,948,0,4,1,331,330,0.0,0.0,1,1,0,5,-1,6,4,0,738,372,555
12,46,252,798,971,173,42,42,698,698,0,0.0007488342013002485,0.0009530617107457708,766,800,34,3,3,3,6,8,498,204,199
13,0,206,1,973,972,0,12,1,463,462,0.0,0.00010211375472276115,1,483,482,3,-1,4,5,0,570,881,508
14,2,104,373,936,563,4,4,418,418,0,0.0,0.0002382654276864427,1,608,607,4,5,5,2,1,776,337,287
15,0,206,1,962,961,0,20,1,458,457,0.0,0.0012594029749140542,1,836,835,3,-1,4,8,0,420,514,78
16,238,340,976,982,6,112,112,990,990,0,0.010483678818203479,0.01055175465468532,984,984,0,4,2,2,4,31,870,34,319
17,22,22,649,649,0,56,56,687,687,0,0.0006467204465774873,0.0006467204465774873,750,750,0,-1,3,3,9,3,422,209,906
18,24,125,805,969,164,8,8,583,583,0,0.0014636304843595766,0.001497668402600497,863,863,0,5,4,4,2,9,751,277,567
19,628,730,995,997,2,144,144,997,997,0,0.011504816365431091,0.011743081793117532,985,986,1,4,2,2,6,92,536,30,404
20,0,102,1,926,925,0,3,1,366,365,0.0,0.0002382654276864427,1,598,597,4,-1,5,2,0,932,740,454
21,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,171,533,783
22,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,571,801,740
23,0,206,1,966,965,0,24,1,498,497,0.0,0.0006126825283365669,1,737,736,3,-1,4,6,0,624,657,355
24,38,140,730,917,187,90,90,779,779,0,0.0007828721195411688,0.0008509479560230097,768,778,10,4,3,3,10,7,135,169,196
25,0,206,1,961,960,0,21,1,465,464,0.0,0.0002723033459273631,1,618,617,3,-1,4,8,0,646,638,170
26,0,102,1,942,941,0,3,1,379,378,0.0,0.00010211375472276115,1,485,484,4,-1,5,2,0,937,821,251
27,513,615,988,991,3,258,258,975,975,0,0.007352190340038803,0.007624493685966166,969,969,0,4,2,2,15,55,0,21,240
28,13,13,648,648,0,8,8,523,523,0,0.0002723033459273631,0.0002723033459273631,624,624,0,-1,4,4,2,6,906,486,774
29,8,8,492,492,0,30,30,491,491,0,0.00013615167296368154,0.00013615167296368154,510,510,0,-1,4,4,9,2,191,724,982
30,2,2,348,348,0,15,15,357,357,0,0.0,0.0,1,1,0,-1,5,5,13,1,41,763,725
31,0,206,1,982,981,0,9,1,563,562,0.0,0.0015657442390823377,1,862,861,3,-1,4,3,0,918,884,85
32,14,116,642,946,304,12,12,593,593,0,0.0002382654276864427,0.0004084550188910446,607,690,83,4,4,4,2,6,653,247,458
33,155,155,957,957,0,60,60,876,876,0,0.004493005207801491,0.004493005207801491,955,955,0,-1,3,3,5,28,605,41,913
34,24,24,662,662,0,70,70,729,729,0,0.000442492937131965,0.000442492937131965,675,675,0,-1,3,3,10,4,169,407,959
35,16,117,560,899,339,64,64,655,655,0,0.00017018959120460194,0.0002042275094455223,536,559,23,5,3,3,11,1,229,474,761
36,14,220,603,971,368,12,16,465,516,51,0.00017018959120460194,0.0005105687736138058,562,707,145,3,4,4,4,6,641,368,107
37,0,102,1,874,873,0,16,1,358,357,0.0,0.0,1,1,0,4,-1,5,14,0,181,970,580
38,0,206,1,958,957,0,30,1,513,512,0.0,0.0006467204465774873,1,739,738,3,-1,4,9,0,168,997,352
39,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,388,638,957
40,22,124,723,951,228,30,30,756,756,0,0.0008509479560230097,0.0013274788113958951,793,849,56,4,3,3,4,3,673,121,490
41,59,59,852,852,0,54,54,873,873,0,0.0009870996289866913,0.0009870996289866913,808,808,0,-1,3,3,4,11,558,83,906
42,26,26,767,767,0,12,12,593,593,0,0.0009870996289866913,0.0009870996289866913,816,816,0,-1,4,4,2,5,653,273,548
43,6,107,442,928,486,10,10,453,453,0,0.00013615167296368154,0.0002042275094455223,512,553,41,5,4,4,4,2,511,690,708
44,13,115,629,943,314,8,8,484,484,0,0.00010211375472276115,0.00030634126416828345,484,648,164,4,4,4,2,5,972,310,4
45,32,32,759,759,0,18,18,603,603,0,0.0007828721195411688,0.0007828721195411688,784,784,0,-1,4,4,3,8,687,250,871
46,0,101,1,923,922,0,4,1,332,331,0.0,0.0,1,1,0,7,-1,8,4,0,475,901,469
47,8,8,542,542,0,12,12,490,490,0,0.0002042275094455223,0.0002042275094455223,575,575,0,-1,4,4,4,2,631,408,865
48,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,626,993,996
49,0,206,1,957,956,0,18,1,451,450,0.0,0.00030634126416828345,1,642,641,3,-1,4,7,0,637,858,490
50,36,137,859,972,113,14,14,682,682,0,0.0012594029749140542,0.0013274788113958951,847,854,7,5,4,4,3,15,668,92,309
51,20,122,569,886,317,78,78,488,488,0,0.00017018959120460194,0.00017018959120460194,534,534,0,4,3,3,23,3,8,311,411
52,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,237,961,684
53,0,206,1,969,968,0,22,1,563,562,0.0,0.003369753905851118,1,929,928,3,-1,4,5,1,290,852,142
