,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,40,40,790,790,0,66,66,864,864,0,0.0026549576227917903,0.0026549576227917903,920,920,0,-1,2,2,6,1,402,809,478
1,154,154,964,964,0,62,62,972,972,0,0.007522379931243405,0.007522379931243405,972,972,0,-1,2,2,3,30,861,39,511
2,8,110,518,918,400,30,30,591,591,0,0.0002042275094455223,0.0002723033459273631,577,615,38,4,4,4,7,2,477,363,575
3,22,1662,713,1000,287,26,58,735,946,211,0.0004765308553728854,0.028796078831818644,703,996,293,1,3,2,4,3,631,505,32
4,0,102,1,944,943,0,4,1,423,422,0.0,0.0006126825283365669,1,742,741,4,-1,5,2,1,548,948,412
5,1,207,332,976,644,4,20,332,653,321,0.0,0.008509479560230097,1,977,976,3,6,4,4,2,794,739,37
6,0,206,1,964,963,0,14,1,446,445,0.0,0.0011232513019503727,1,816,815,3,-1,4,5,0,506,643,148
7,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,365,992,914
8,50,666,840,1000,160,34,44,771,843,72,0.0010892133837094523,0.002586881786309949,819,912,93,2,3,3,4,13,424,217,510
9,58,1698,774,1000,226,142,176,742,820,78,0.0011913271384322134,0.006705469893461316,815,963,148,1,3,2,20,10,70,272,306
10,0,102,1,877,876,0,18,1,347,346,0.0,6.807583648184077e-05,1,441,440,4,-1,5,17,0,80,802,495
11,6,108,421,919,498,12,12,443,443,0,0.00013615167296368154,0.0002723033459273631,516,618,102,4,4,4,4,2,614,691,305
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,263,502,696
13,0,206,1,968,967,0,14,1,483,482,0.0,0.0005105687736138058,1,712,711,3,-1,4,5,0,692,538,308
14,10,10,552,552,0,36,36,663,663,0,0.0006807583648184077,0.0006807583648184077,748,748,0,-1,4,4,6,3,419,351,356
15,0,206,1,969,968,0,10,1,446,445,0.0,0.0008169100377820892,1,781,780,3,-1,4,4,0,755,848,383
16,1,1,332,332,0,3,3,332,332,0,0.0,0.0,1,1,0,-1,6,6,3,2,588,692,728
17,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,756,993,729
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,501,433,643
19,0,206,1,964,963,0,15,1,430,429,0.0,0.00017018959120460194,1,544,543,3,-1,4,6,0,498,981,252
20,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,1,421,779,709
21,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,970,817,778
22,8,110,554,945,391,8,8,461,461,0,0.0002382654276864427,0.00030634126416828345,587,628,41,4,5,5,4,4,553,164,652
23,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,856,984,930
24,6,108,465,939,474,10,12,480,517,37,0.00013615167296368154,0.0005105687736138058,515,712,197,4,4,4,4,1,603,601,177
25,0,101,1,956,955,0,2,1,331,330,0.0,6.807583648184077e-05,1,457,456,5,-1,6,2,0,996,349,384
26,46,148,939,989,50,12,12,869,869,0,0.0030634126416828346,0.004833384390210695,940,961,21,4,4,4,2,31,955,35,13
27,123,123,941,941,0,54,54,921,921,0,0.0034718676605738795,0.0034718676605738795,941,941,0,-1,3,3,4,27,593,69,804
28,2,103,364,938,574,5,5,392,392,0,0.0,0.0,1,1,0,6,5,5,3,1,676,606,331
29,6,107,403,893,490,30,30,469,469,0,6.807583648184077e-05,6.807583648184077e-05,443,443,0,5,4,4,9,1,164,531,842
30,0,101,1,892,891,0,10,1,332,331,0.0,0.0,1,1,0,5,-1,6,10,0,153,520,575
31,6,212,476,979,503,8,8,518,518,0,0.00037441710065012424,0.0018720855032506212,677,884,207,3,4,4,2,1,988,439,15
32,16,222,603,973,370,18,22,531,573,42,0.0002042275094455223,0.0025188059498281084,579,907,328,3,4,4,5,4,669,504,74
33,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,588,732,760
34,28,28,697,697,0,78,78,840,840,0,0.0007828721195411688,0.0007828721195411688,764,764,0,-1,3,3,8,6,415,192,872
35,234,234,953,953,0,188,188,914,914,0,0.002927260968719153,0.002927260968719153,922,922,0,-1,2,2,14,30,133,65,657
36,37,139,776,940,164,26,26,603,603,0,0.00030634126416828345,0.00034037918240920387,626,657,31,4,4,4,5,11,382,52,577
37,50,256,863,987,124,22,22,838,838,0,0.0018720855032506212,0.002586881786309949,886,916,30,3,3,3,2,14,702,84,250
38,68,169,818,932,114,152,152,923,923,0,0.0012253650566731338,0.0012594029749140542,825,827,2,5,2,2,12,5,62,338,842
39,17,223,719,979,260,12,12,631,631,0,0.0005446066918547262,0.0018040096667687805,737,887,150,3,4,4,2,8,776,257,61
40,14,14,645,645,0,12,12,609,609,0,0.00037441710065012424,0.00037441710065012424,657,657,0,-1,4,4,2,4,733,637,966
