,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
74,63,269,807.0,961.0,154.0,170,174,906.5,914.5,8.0,0.0019061234214915416,0.0022465026039007454,861.5,885.0,23.5,3,15,4,102,125,293
75,2,208,362.0,936.0,574.0,26,71,359.0,485.5,126.5,3.4037918240920386e-05,0.0011232513019503727,415.0,810.5,395.5,3,22,2,22,721,497
76,0,206,166.5,952.5,786.0,0,28,166.5,433.5,267.0,0.0,0.00030634126416828345,197.0,633.0,436.0,3,12,1,212,685,610
77,40,246,729.0,960.0,231.0,97,97,724.5,724.5,0.0,0.0008169100377820892,0.0012253650566731338,765.5,829.5,64.0,3,14,1,268,659,470
78,0,102,166.5,896.5,730.0,0,8,166.5,371.5,205.0,0.0,0.00030634126416828345,203.0,639.5,436.5,4,6,0,393,983,648
79,113,113,946.5,946.5,0.0,52,52,976.0,976.0,0.0,0.005412029000306341,0.005412029000306341,965.0,965.0,0.0,-1,3,24,903,129,845
80,0,616,166.5,992.0,825.5,0,48,166.5,603.0,436.5,0.0,0.0016338200755641784,200.5,866.0,665.5,2,9,0,164,995,261
81,39,141,832.0,956.0,124.0,32,32,935.0,935.0,0.0,0.0018380475850097008,0.0019061234214915416,880.0,883.0,3.0,4,2,11,761,193,617
82,4,210,428.0,970.0,542.0,8,12,418.0,466.5,48.5,3.4037918240920386e-05,0.0002042275094455223,435.0,581.5,146.5,3,4,2,870,523,551
83,0,206,166.5,979.0,812.5,0,18,166.5,761.5,595.0,0.0,0.005718370264474625,199.5,964.0,764.5,3,3,0,797,999,19
84,1,1,349.0,349.0,0.0,2,2,350.0,350.0,0.0,0.0,0.0,204.5,204.5,0.0,-1,2,3,586,676,955
85,0,102,166.5,877.0,710.5,0,21,166.5,382.0,215.5,0.0,0.00034037918240920387,196.5,650.0,453.5,4,13,0,41,911,487
86,99,200,895.5,961.0,65.5,102,102,954.5,954.5,0.0,0.002995336805200994,0.002995336805200994,924.5,924.5,0.0,6,7,17,505,213,656
87,0,206,166.0,961.0,795.0,0,15,166.0,434.0,268.0,0.0,0.00010211375472276115,198.0,499.0,301.0,3,7,0,400,820,634
88,6,6,451.0,451.0,0.0,42,42,594.5,594.5,0.0,0.0002382654276864427,0.0002382654276864427,602.0,602.0,0.0,-1,9,1,126,727,849
89,100,100,896.5,896.5,0.0,100,100,951.5,951.5,0.0,0.024166921951053473,0.024166921951053473,998.0,998.0,0.0,-1,7,20,400,38,673
90,0,206,166.5,949.5,783.0,0,41,166.5,454.0,287.5,0.0,0.0002723033459273631,203.0,614.5,411.5,3,15,1,0,767,280
91,126,228,942.5,973.0,30.5,44,44,874.5,874.5,0.0,0.002552843868069029,0.002586881786309949,913.5,914.0,0.5,4,4,26,755,127,274
92,0,616,166.5,992.0,825.5,0,47,166.5,537.0,370.5,0.0,0.0006467204465774873,203.5,743.5,540.0,2,11,0,66,649,545
93,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,4,0,509,910,349
94,5,106,462.5,934.5,472.0,6,6,446.0,446.0,0.0,0.00017018959120460194,0.0002042275094455223,558.5,582.0,23.5,5,3,4,627,567,862
95,0,101,166.5,878.0,711.5,0,11,166.5,341.0,174.5,0.0,0.0,199.5,199.5,0.0,5,11,0,162,356,885
96,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,2,0,948,686,542
97,0,616,166.5,993.0,826.5,0,31,166.5,514.0,347.5,0.0,0.0011232513019503727,203.5,824.5,621.0,2,10,0,427,922,197
98,1,617,344.0,992.0,648.0,15,36,344.0,429.5,85.5,0.0,0.0006807583648184077,198.0,756.5,558.5,2,15,2,32,448,505
99,71,173,854.0,948.0,94.0,62,62,795.5,795.5,0.0,0.0013615167296368155,0.0013615167296368155,836.5,836.5,0.0,4,7,11,265,97,549
100,190,190,934.0,934.0,0.0,168,168,897.0,897.0,0.0,0.0035059055788147996,0.0035059055788147996,932.0,932.0,0.0,-1,14,23,203,66,737
101,0,206,166.5,967.0,800.5,0,20,166.5,606.0,439.5,0.0,0.0012934408931549745,202.0,845.5,643.5,3,4,0,711,985,58
102,28,28,755.5,755.5,0.0,46,46,823.0,823.0,0.0,0.0005786446100956465,0.0005786446100956465,730.5,730.5,0.0,-1,5,7,604,237,732
103,40,40,684.5,684.5,0.0,150,150,707.0,707.0,0.0,0.0007147962830593281,0.0007147962830593281,746.5,746.5,0.0,-1,23,4,57,267,787
104,105,206,922.5,968.0,45.5,44,44,860.5,860.5,0.0,0.00176997174852786,0.0018720855032506212,876.0,879.0,3.0,5,4,22,504,116,687
105,47,149,853.0,965.5,112.5,34,34,865.5,865.5,0.0,0.0012253650566731338,0.0013955546478777359,836.0,852.0,16.0,4,4,12,603,67,101
106,2,103,447.0,971.5,524.5,2,2,375.0,375.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,437.0,437.0,0.0,6,2,2,941,576,593
107,16,632,490.0,989.0,499.0,72,232,407.5,716.5,309.0,3.4037918240920386e-05,0.0033016780693692774,407.5,926.5,519.0,2,33,3,9,578,33
108,43,43,836.0,836.0,0.0,28,28,880.0,880.0,0.0,0.0014636304843595766,0.0014636304843595766,858.0,858.0,0.0,-1,3,13,676,255,991
109,25,126,736.5,939.5,203.0,26,26,727.0,727.0,0.0,0.0005105687736138058,0.0005105687736138058,730.5,730.5,0.0,6,4,5,740,487,739
110,55,261,853.5,980.0,126.5,52,52,959.0,959.0,0.0,0.0038462847612240037,0.00442492937131965,940.0,950.0,10.0,3,3,6,836,368,301
111,37,139,789.0,944.5,155.5,26,26,662.5,662.5,0.0,0.0007488342013002485,0.0008169100377820892,771.0,784.0,13.0,4,5,9,538,130,797
112,4,106,395.0,883.5,488.5,18,18,403.5,403.5,0.0,0.00013615167296368154,0.0004765308553728854,523.0,690.0,167.0,4,9,2,101,383,487
113,110,212,932.5,972.0,39.5,50,50,890.5,890.5,0.0,0.0020082371762143027,0.0020763130126961434,885.5,888.5,3.0,4,5,20,463,38,724
114,1,207,337.5,947.0,609.5,16,68,337.5,542.0,204.5,0.0,0.0015317063208414173,196.5,850.5,654.0,3,16,1,145,671,63
115,18,18,623.5,623.5,0.0,64,64,726.5,726.5,0.0,0.00037441710065012424,0.00037441710065012424,670.0,670.0,0.0,-1,9,2,202,700,843
116,61,61,850.0,850.0,0.0,40,40,775.5,775.5,0.0,0.0007828721195411688,0.0007828721195411688,778.0,778.0,0.0,-1,5,17,311,327,706
117,4,106,439.5,929.0,489.5,5,6,407.0,443.5,36.5,0.00013615167296368154,0.001497668402600497,531.5,860.5,329.0,4,3,3,337,534,100
118,30,30,671.5,671.5,0.0,72,72,666.0,666.0,0.0,0.0004084550188910446,0.0004084550188910446,680.0,680.0,0.0,-1,11,6,66,435,960
119,0,102,166.5,888.0,721.5,0,10,166.5,354.5,188.0,0.0,0.0,200.5,200.5,0.0,4,9,0,208,533,829
120,59,265,855.0,978.0,123.0,44,44,877.5,877.5,0.0,0.001599782157323258,0.0017018959120460194,866.5,870.5,4.0,3,4,9,559,415,551
121,6,6,437.5,437.5,0.0,44,44,551.0,551.0,0.0,0.00037441710065012424,0.00037441710065012424,663.0,663.0,0.0,-1,10,1,153,500,949
122,36,36,825.0,825.0,0.0,12,12,696.5,696.5,0.0,0.0004084550188910446,0.0004084550188910446,688.0,688.0,0.0,-1,2,17,713,327,660
123,47,149,823.5,947.0,123.5,42,42,824.5,824.5,0.0,0.0002042275094455223,0.0002382654276864427,567.0,592.5,25.5,4,5,7,519,237,661
124,158,364,916.5,974.0,57.5,146,146,831.0,831.0,0.0,0.0030634126416828346,0.003608019333537561,918.5,930.5,12.0,3,16,18,132,141,306
125,8,110,514.0,909.5,395.5,20,21,437.0,442.5,5.5,0.00010211375472276115,0.0002042275094455223,499.0,575.5,76.5,4,9,5,180,464,452
126,916,916,999.0,999.0,0.0,168,168,998.0,998.0,0.0,0.022022533101875488,0.022022533101875488,994.0,994.0,0.0,-1,6,130,387,3,826
127,2,104,400.5,929.5,529.0,6,8,401.0,449.5,48.5,3.4037918240920386e-05,0.00017018959120460194,425.5,562.0,136.5,4,4,1,648,606,93
128,0,206,166.5,957.0,790.5,0,28,166.5,591.0,424.5,0.0,0.0017018959120460194,206.0,862.5,656.5,3,6,0,281,939,112
129,1,102,345.5,904.0,558.5,3,3,345.5,345.5,0.0,0.0,0.0,199.0,199.0,0.0,5,3,2,731,656,466
130,48,48,873.0,873.0,0.0,52,52,983.5,983.5,0.0,0.005888559855679227,0.005888559855679227,963.0,963.0,0.0,-1,3,3,718,351,816
131,6,107,538.0,955.0,417.0,12,12,747.0,747.0,0.0,0.00017018959120460194,0.0002382654276864427,570.0,616.5,46.5,5,2,2,998,223,259
132,10,10,577.5,577.5,0.0,12,12,498.5,498.5,0.0,0.00010211375472276115,0.00010211375472276115,512.5,512.5,0.0,-1,4,3,755,485,712
133,28,130,770.0,948.0,178.0,24,24,734.5,734.5,0.0,0.0005786446100956465,0.0006126825283365669,750.0,757.5,7.5,4,4,7,824,422,468
134,22,123,712.0,942.0,230.0,36,36,736.5,736.5,0.0,0.00037441710065012424,0.0004084550188910446,686.5,698.5,12.0,5,6,6,657,192,662
135,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.5,203.5,0.0,-1,2,0,994,668,554
136,0,102,166.5,946.0,779.5,0,4,166.5,451.5,285.0,0.0,6.807583648184077e-05,204.0,465.5,261.5,4,2,0,232,944,711
137,16,16,646.5,646.5,0.0,32,32,914.0,914.0,0.0,0.00034037918240920387,0.00034037918240920387,648.0,648.0,0.0,-1,2,1,905,759,489
138,297,398,981.0,990.0,9.0,56,56,983.5,983.5,0.0,0.009939072126348753,0.009836958371625992,984.0,984.0,0.0,5,2,62,905,70,441
139,34,136,757.0,937.0,180.0,34,34,662.5,662.5,0.0,0.0004084550188910446,0.000442492937131965,676.0,689.0,13.0,4,6,3,624,93,654
140,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.0,201.0,0.0,-1,8,0,303,903,921
141,552,552,999.0,999.0,0.0,102,102,998.0,998.0,0.0,0.025324211171244768,0.025324211171244768,995.0,995.0,0.0,-1,4,130,480,3,423
142,0,0,165.0,165.0,0.0,0,0,165.0,165.0,0.0,0.0,0.0,204.0,204.0,0.0,-1,11,0,271,715,651
143,0,206,166.0,971.0,805.0,0,7,166.0,461.0,295.0,0.0,0.00017018959120460194,198.5,551.5,353.0,3,2,0,990,723,310
144,20,20,584.5,584.5,0.0,88,88,541.5,541.5,0.0,0.0004765308553728854,0.0004765308553728854,679.5,679.5,0.0,-1,22,6,55,613,824
145,30,30,785.5,785.5,0.0,24,24,709.5,709.5,0.0,0.0004765308553728854,0.0004765308553728854,703.0,703.0,0.0,-1,4,6,458,46,912
146,0,206,166.5,973.0,806.5,0,18,166.5,718.0,551.5,0.0,0.0008169100377820892,202.0,794.5,592.5,3,3,0,861,844,169
147,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,14,0,21,929,875
148,62,268,755.0,958.0,203.0,158,158,691.5,691.5,0.0,0.0007488342013002485,0.0013274788113958951,746.5,840.5,94.0,3,23,9,15,245,403
149,158,260,958.0,977.0,19.0,54,54,907.0,907.0,0.0,0.0029612988869600733,0.0030293747234419145,917.5,921.0,3.5,4,4,33,784,15,761
150,16,16,590.0,590.0,0.0,58,58,704.5,704.5,0.0,0.00017018959120460194,0.00017018959120460194,554.5,554.5,0.0,-1,8,1,434,689,750
151,0,206,166.0,971.0,805.0,0,8,166.0,547.0,381.0,0.0,0.0019741992579733825,198.5,898.0,699.5,3,2,0,990,665,98
152,34,135,827.0,965.0,138.0,34,34,917.5,917.5,0.0,0.0009530617107457708,0.0010211375472276116,810.0,820.0,10.0,5,3,9,485,212,544
153,0,206,166.0,976.0,810.0,0,8,166.0,623.5,457.5,0.0,0.0015317063208414173,200.5,870.0,669.5,3,2,0,684,488,141
154,774,876,997.0,997.0,0.0,262,262,982.0,982.0,0.0,0.013853432724054596,0.013853432724054596,991.0,991.0,0.0,4,14,96,154,1,555
155,6,107,457.5,898.0,440.5,28,28,512.0,512.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,425.0,425.0,0.0,7,8,2,428,313,972
156,0,102,166.5,895.0,728.5,0,15,166.5,405.0,238.5,0.0,0.00013615167296368154,199.5,532.0,332.5,4,8,0,225,883,391
157,7,7,529.0,529.0,0.0,22,22,596.5,596.5,0.0,0.00017018959120460194,0.00017018959120460194,569.0,569.0,0.0,-1,5,2,688,323,834
158,0,101,166.5,899.0,732.5,0,7,166.5,342.5,176.0,0.0,0.0,196.0,196.0,0.0,5,7,1,207,895,972
159,0,102,166.5,961.0,794.5,0,4,166.5,517.5,351.0,0.0,0.0006126825283365669,201.5,751.0,549.5,4,2,0,481,867,163
160,16,222,603.0,965.5,362.5,42,46,681.0,724.5,43.5,0.00017018959120460194,0.0004765308553728854,558.0,716.0,158.0,3,6,1,368,609,286
161,0,206,166.5,943.5,777.0,0,44,166.5,443.5,277.0,0.0,0.00030634126416828345,200.0,624.5,424.5,3,16,0,42,388,187
162,265,265,979.0,979.0,0.0,118,118,993.0,993.0,0.0,0.009360427516253106,0.009360427516253106,982.0,982.0,0.0,-1,5,49,492,51,985
163,60,266,821.5,973.0,151.5,70,70,754.0,754.0,0.0,0.0008509479560230097,0.001940161339732462,783.0,880.5,97.5,3,9,5,217,273,146
164,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,202.5,202.5,0.0,-1,7,0,372,996,696
165,119,325,917.0,978.0,61.0,60,60,866.5,866.5,0.0,0.0017359338302869397,0.002144388849177984,870.0,887.0,17.0,3,5,20,426,95,193
166,0,102,166.5,917.5,751.0,0,8,166.5,426.0,259.5,0.0,0.00013615167296368154,202.5,534.5,332.0,4,4,0,304,511,132
167,20,226,699.5,978.0,278.5,20,24,615.0,686.5,71.5,0.0002723033459273631,0.0016678579938050988,630.5,870.0,239.5,3,4,7,397,188,71
168,6,212,418.5,944.0,525.5,54,63,424.5,457.0,32.5,0.0,0.000442492937131965,196.5,674.5,478.0,3,22,1,33,449,303
169,6,108,542.0,959.0,417.0,13,13,718.5,718.5,0.0,0.0002382654276864427,0.0005105687736138058,615.5,728.5,113.0,4,3,2,918,691,525
170,34,240,815.5,981.0,165.5,38,38,917.0,917.0,0.0,0.0013274788113958951,0.0018720855032506212,855.5,885.5,30.0,3,3,4,745,479,217
171,12,114,543.5,907.0,363.5,14,14,451.0,451.0,0.0,6.807583648184077e-05,0.00010211375472276115,465.0,499.0,34.0,4,5,2,719,576,676
172,65,271,807.5,959.0,151.5,134,134,773.5,773.5,0.0,0.0009870996289866913,0.0015657442390823377,802.0,860.0,58.0,3,17,8,39,417,289
173,8,110,583.0,948.0,365.0,8,8,578.0,578.0,0.0,0.0002042275094455223,0.0008169100377820892,591.0,784.5,193.5,4,2,3,723,508,187
174,18,18,714.5,714.5,0.0,14,14,651.0,651.0,0.0,0.000442492937131965,0.000442492937131965,696.0,696.0,0.0,-1,3,5,902,182,624
175,19,19,840.0,840.0,0.0,8,8,794.0,794.0,0.0,0.0013615167296368155,0.0013615167296368155,867.5,867.5,0.0,-1,2,9,952,277,818
176,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,2,0,942,811,705
177,16,118,641.0,922.0,281.0,32,32,706.0,706.0,0.0,0.0002723033459273631,0.0006467204465774873,623.0,758.0,135.0,4,5,1,467,394,610
178,0,102,166.5,874.0,707.5,0,25,166.5,368.0,201.5,0.0,3.4037918240920386e-05,192.0,406.5,214.5,4,20,0,70,845,208
179,22,22,768.0,768.0,0.0,20,20,830.0,830.0,0.0,0.0010211375472276116,0.0010211375472276116,820.0,820.0,0.0,-1,3,2,911,465,660
180,12,114,610.0,934.5,324.5,18,18,673.0,673.0,0.0,0.00017018959120460194,0.0002382654276864427,559.0,608.5,49.5,4,3,2,900,697,536
