,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,41,142,799,941,142,38,38,718,718,0,0.0005786446100956465,0.0006126825283365669,726,734,8,5,3,3,6,8,451,284,694
1,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,326,620,978
2,0,101,1,956,955,0,3,1,329,328,0.0,3.4037918240920386e-05,1,397,396,5,-1,6,3,0,922,898,360
3,58,159,853,956,103,38,38,837,837,0,0.001157289220191293,0.001157289220191293,837,837,0,6,3,3,3,9,490,414,590
4,38,139,767,928,161,74,74,827,827,0,0.0006467204465774873,0.0006807583648184077,747,754,7,5,3,3,8,5,302,306,590
5,13,219,529,957,428,27,36,438,500,62,0.0,0.0005786446100956465,1,725,724,3,4,4,10,4,135,581,240
6,8,109,593,960,367,4,4,437,437,0,0.00017018959120460194,0.00017018959120460194,546,546,0,5,5,5,2,8,965,302,298
7,0,206,1,975,974,0,8,1,461,460,0.0,0.002825147213996392,1,923,922,3,-1,4,2,0,763,515,28
8,2,104,369,929,560,4,4,370,370,0,0.0,3.4037918240920386e-05,1,398,397,4,5,5,3,2,288,495,323
9,3,209,450,978,528,4,8,417,519,102,0.00010211375472276115,0.0014295925661186562,483,871,388,3,5,4,2,2,999,680,304
10,201,201,968,968,0,54,54,919,919,0,0.00442492937131965,0.00442492937131965,949,949,0,-1,3,3,4,45,401,77,685
11,6,6,369,369,0,95,95,444,444,0,0.0,0.0,1,1,0,-1,4,4,36,1,16,623,715
12,115,115,895,895,0,152,152,914,914,0,0.0013274788113958951,0.0013274788113958951,833,833,0,-1,2,2,13,17,242,327,948
13,0,206,1,966,965,0,20,1,530,529,0.0,0.001157289220191293,1,824,823,3,-1,4,4,0,448,702,277
14,6,108,411,907,496,32,32,545,545,0,0.0002042275094455223,0.00037441710065012424,561,663,102,4,4,4,8,1,201,809,350
15,108,108,883,883,0,134,134,831,831,0,0.0017359338302869397,0.0017359338302869397,873,873,0,-1,3,3,14,13,130,42,774
16,96,302,843,971,128,134,146,726,752,26,0.0014295925661186562,0.0033016780693692774,838,929,91,3,3,3,19,13,38,217,119
17,22,228,669,968,299,40,44,666,691,25,0.00037441710065012424,0.0026209197045508697,652,916,264,3,3,3,7,2,361,251,88
18,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,438,205,894
19,9,111,595,949,354,14,14,629,629,0,0.0002042275094455223,0.00034037918240920387,583,656,73,4,4,4,3,4,871,287,220
20,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,1,987,685,649
21,230,230,986,986,0,56,56,990,990,0,0.012798257258586064,0.012798257258586064,989,989,0,-1,2,2,2,54,914,19,967
22,16,118,695,958,263,20,20,683,683,0,0.00034037918240920387,0.0004084550188910446,648,675,27,4,4,4,4,6,738,275,618
23,0,102,1,932,931,0,5,1,409,408,0.0,0.0002042275094455223,1,572,571,4,-1,5,3,0,856,657,494
24,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,914,938,678
25,223,429,970,990,20,92,92,940,940,0,0.004901460226692535,0.0053439531638245,954,958,4,3,3,3,7,57,439,50,479
26,6,108,460,936,476,12,12,594,594,0,0.0,0.00010211375472276115,1,483,482,4,4,4,2,1,966,935,561
27,5,211,447,970,523,6,18,410,604,194,6.807583648184077e-05,0.0027911092957554717,461,912,451,3,5,4,3,5,836,710,48
28,0,616,1,989,988,0,96,1,642,641,0.0,0.0028932230504782326,1,923,922,2,-1,3,16,0,26,976,75
29,178,280,948,977,29,128,128,963,963,0,0.003948398515946765,0.004152626025392287,940,942,2,4,2,2,9,25,395,47,199
30,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,342,254,767
31,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,1,644,835,843
32,6,212,398,952,554,37,52,438,498,60,0.0,0.00034037918240920387,1,641,640,3,4,4,16,1,60,878,289
33,1,207,333,952,619,10,28,333,449,116,0.0,0.0008169100377820892,1,772,771,3,7,4,10,3,135,626,116
34,14,116,651,948,297,10,10,514,514,0,0.00030634126416828345,0.0004765308553728854,624,693,69,4,4,4,3,4,628,637,210
35,10,10,595,595,0,18,18,658,658,0,0.0005446066918547262,0.0005446066918547262,723,723,0,-1,4,4,3,3,748,351,746
36,42,658,774,994,220,54,64,691,756,65,0.0007147962830593281,0.004799346471969774,755,955,200,2,3,3,8,6,383,136,142
37,16,16,595,595,0,30,30,673,673,0,0.00017018959120460194,0.00017018959120460194,554,554,0,-1,3,3,4,2,509,493,942
38,44,250,747,964,217,124,124,775,775,0,0.0007147962830593281,0.001157289220191293,738,812,74,3,3,3,18,4,29,470,172
39,0,206,1,950,949,0,42,1,511,510,0.0,0.0013274788113958951,1,836,835,3,-1,4,11,0,307,776,144
40,0,102,1,916,915,0,5,1,359,358,0.0,3.4037918240920386e-05,1,404,403,4,-1,5,4,0,783,921,572
41,30,236,790,978,188,12,12,625,625,0,0.0006126825283365669,0.001940161339732462,747,894,147,3,4,4,2,14,880,387,85
42,0,102,1,905,904,0,10,1,383,382,0.0,0.00034037918240920387,1,650,649,4,-1,5,6,0,498,356,516
43,115,321,935,985,50,68,68,966,966,0,0.004901460226692535,0.0057524081827155455,960,963,3,3,2,2,4,20,545,71,54
44,29,29,688,688,0,56,56,583,583,0,0.00037441710065012424,0.00037441710065012424,654,654,0,-1,3,3,11,7,188,371,952
45,32,238,796,975,179,18,18,633,633,0,0.00030634126416828345,0.0007147962830593281,630,767,137,3,4,4,3,11,801,162,160
46,0,101,1,916,915,0,4,1,331,330,0.0,0.0,1,1,0,5,-1,6,4,0,445,925,460
47,26,128,717,930,213,34,34,636,636,0,0.0002042275094455223,0.0010211375472276116,570,806,236,4,3,3,6,4,345,380,207
48,6,6,494,494,0,10,10,509,509,0,0.0,0.0,1,1,0,-1,4,4,3,2,835,652,977
49,6,6,463,463,0,13,13,587,587,0,0.00017018959120460194,0.00017018959120460194,549,549,0,-1,4,4,3,1,774,809,985
50,37,138,754,929,175,50,50,693,693,0,0.00030634126416828345,0.00030634126416828345,638,638,0,5,3,3,8,9,257,191,788
51,42,248,859,986,127,12,12,720,720,0,0.0013615167296368155,0.0017018959120460194,854,881,27,3,4,4,2,16,851,78,294
52,18,224,610,961,351,38,38,551,551,0,0.00010211375472276115,0.0009870996289866913,477,787,310,3,4,4,9,5,126,314,264
53,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,216,864,235
54,57,263,891,988,97,28,28,862,862,0,0.0012253650566731338,0.002314578440382586,838,904,66,3,3,3,3,15,584,206,397
55,0,616,1,992,991,0,66,1,683,682,0.0,0.006331052792811192,1,962,961,2,-1,3,10,0,254,832,6
56,12,12,607,607,0,20,20,624,624,0,0.0010892133837094523,0.0010892133837094523,829,829,0,-1,4,4,4,4,682,207,228
57,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,14,0,144,669,858
58,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,617,860,872
59,0,102,1,926,925,0,10,1,454,453,0.0,0.0010211375472276116,1,818,817,4,-1,5,5,0,376,819,79
60,8,214,469,947,478,41,45,450,459,9,6.807583648184077e-05,0.00017018959120460194,442,535,93,3,4,4,16,3,151,585,873
61,41,247,829,978,149,74,74,971,971,0,0.0034718676605738795,0.00796487286837537,933,976,43,3,2,2,4,3,682,299,18
62,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,351,732,868
63,0,206,1,960,959,0,22,1,526,525,0.0,0.0018040096667687805,1,880,879,3,-1,4,5,1,408,456,38
64,0,616,1,993,992,0,36,1,590,589,0.0,0.002314578440382586,1,899,898,2,-1,3,7,0,179,820,269
65,30,30,726,726,0,36,36,696,696,0,0.0005446066918547262,0.0005446066918547262,718,718,0,-1,3,3,5,6,506,381,953
66,14,220,600,970,370,16,16,516,516,0,0.00017018959120460194,0.0007147962830593281,543,761,218,3,4,4,4,5,623,688,386
67,71,277,843,975,132,146,146,936,936,0,0.001497668402600497,0.0017018959120460194,852,865,13,3,3,3,11,13,176,255,474
68,11,217,666,986,320,8,12,564,724,160,0.0004084550188910446,0.002552843868069029,692,917,225,3,4,4,2,5,890,591,57
69,0,102,1,907,906,0,12,1,398,397,0.0,6.807583648184077e-05,1,451,450,4,-1,5,7,0,336,696,447
70,42,144,796,943,147,80,80,920,920,0,0.002144388849177984,0.002212464685659825,885,888,3,4,2,2,6,3,275,559,585
71,32,32,789,789,0,34,34,799,799,0,0.0006126825283365669,0.0006126825283365669,742,742,0,-1,3,3,4,5,462,418,698
72,6,108,414,906,492,12,12,425,425,0,0.0,6.807583648184077e-05,1,448,447,4,4,4,5,1,426,743,363
