,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,102,1,936,935,0,5,1,397,396,0.0,0.0002382654276864427,1,612,611,4,-1,5,3,0,732,801,245
1,0,102,1,959,958,0,3,1,390,389,0.0,0.0004765308553728854,1,710,709,4,-1,5,2,0,996,957,387
2,0,206,1,984,983,0,8,1,547,546,0.0,0.0009870996289866913,1,810,809,3,-1,4,2,0,830,847,96
3,12,12,562,562,0,38,38,645,645,0,0.00030634126416828345,0.00030634126416828345,624,624,0,-1,4,4,7,5,336,362,665
4,18,18,666,666,0,18,18,723,723,0,0.00037441710065012424,0.00037441710065012424,658,658,0,-1,3,3,2,2,905,697,888
5,9,9,587,587,0,9,9,492,492,0,3.4037918240920386e-05,3.4037918240920386e-05,413,413,0,-1,4,4,3,5,823,570,778
6,25,127,796,965,169,8,8,551,551,0,0.0006807583648184077,0.0008509479560230097,760,789,29,4,4,4,2,10,940,413,719
7,2,104,347,866,519,21,27,347,373,26,3.4037918240920386e-05,6.807583648184077e-05,399,449,50,4,5,5,20,2,88,656,419
8,235,235,975,975,0,62,62,954,954,0,0.005071649817897137,0.005071649817897137,957,957,0,-1,2,2,3,57,726,50,529
9,108,210,883,941,58,180,180,865,865,0,0.0013615167296368155,0.001497668402600497,840,852,12,4,2,2,18,5,111,418,107
10,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,1,304,767,768
11,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,1,755,235,456
12,30,132,734,937,203,36,36,698,698,0,0.000442492937131965,0.0006126825283365669,683,734,51,4,3,3,5,6,701,379,810
13,50,50,845,845,0,52,52,955,955,0,0.002484768031587188,0.002484768031587188,914,914,0,-1,2,2,3,6,484,234,782
14,143,343,948,986,38,50,50,870,870,0,0.0030974505599237552,0.0036760951700194017,921,934,13,3,3,3,5,34,456,89,67
15,269,269,981,981,0,48,48,904,904,0,0.007147962830593281,0.007147962830593281,976,976,0,-1,3,3,3,49,836,16,744
16,14,115,600,928,328,10,10,454,454,0,0.0002382654276864427,0.0002382654276864427,595,595,0,6,4,4,3,3,930,519,181
17,72,72,811,811,0,144,144,766,766,0,0.0007828721195411688,0.0007828721195411688,758,758,0,-1,3,3,18,6,69,658,934
18,2,104,362,923,561,11,12,424,434,10,0.0002042275094455223,0.0002042275094455223,584,584,0,4,5,5,6,4,657,512,667
19,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,586,821,790
20,43,145,835,956,121,50,50,931,931,0,0.0025188059498281084,0.002552843868069029,913,914,1,4,2,2,4,3,563,704,791
21,1,1,333,333,0,7,7,333,333,0,0.0,0.0,1,1,0,-1,7,7,7,1,342,469,709
22,7,108,573,955,382,8,8,544,544,0,3.4037918240920386e-05,0.00017018959120460194,400,574,174,5,4,4,2,3,781,373,411
23,0,206,1,955,954,0,19,1,440,439,0.0,0.00037441710065012424,1,651,650,3,-1,4,8,0,443,907,266
24,6,212,454,975,521,8,12,462,585,123,6.807583648184077e-05,0.002757071377514551,446,921,475,3,4,4,2,1,763,531,39
25,8,8,528,528,0,20,20,516,516,0,0.00013615167296368154,0.00013615167296368154,526,526,0,-1,4,4,7,2,697,680,776
26,8,110,540,937,397,12,12,511,511,0,6.807583648184077e-05,6.807583648184077e-05,459,459,0,4,4,4,4,2,824,586,718
27,247,247,974,974,0,88,88,968,968,0,0.005377991082065421,0.005377991082065421,966,966,0,-1,2,2,4,35,300,57,976
28,0,206,1,977,976,0,8,1,502,501,0.0,0.00030634126416828345,1,637,636,3,-1,4,2,0,747,701,655
29,0,101,1,915,914,0,4,1,330,329,0.0,0.0,1,1,0,6,-1,7,4,0,675,200,861
30,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,0,250,564,822
31,88,189,868,956,88,74,74,803,803,0,0.001497668402600497,0.0015317063208414173,849,850,1,6,3,3,9,15,190,53,692
32,6,212,389,954,565,27,31,428,447,19,3.4037918240920386e-05,0.00030634126416828345,399,627,228,3,4,4,12,3,62,321,521
33,170,271,978,990,12,46,46,989,989,0,0.008441403723748256,0.008441403723748256,983,983,0,5,2,2,2,27,821,25,555
34,26,232,700,969,269,32,36,612,663,51,0.0006126825283365669,0.0018380475850097008,736,879,143,3,4,4,6,10,498,272,95
35,0,102,1,918,917,0,6,1,377,376,0.0,0.00010211375472276115,1,491,490,4,-1,5,4,0,690,803,22
36,20,122,744,955,211,24,24,831,831,0,0.0005446066918547262,0.0008169100377820892,724,782,58,4,3,3,3,3,916,519,645
37,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,813,998,349
38,0,101,1,943,942,0,3,1,332,331,0.0,0.0,1,1,0,5,-1,6,3,0,485,934,580
39,0,102,1,891,890,0,13,1,382,381,0.0,0.00010211375472276115,1,479,478,4,-1,5,9,0,249,796,677
40,16,118,628,929,301,34,34,755,755,0,0.0006126825283365669,0.0008509479560230097,745,793,48,4,3,3,4,2,736,482,132
41,6,6,428,428,0,14,14,439,439,0,3.4037918240920386e-05,3.4037918240920386e-05,401,401,0,-1,4,4,6,1,353,577,489
42,1,103,333,891,558,7,9,333,365,32,0.0,3.4037918240920386e-05,1,395,394,4,6,5,7,2,182,582,677
43,6,107,449,926,477,11,11,456,456,0,6.807583648184077e-05,0.00010211375472276115,454,484,30,5,4,4,5,1,534,530,555
44,0,102,1,929,928,0,6,1,366,365,0.0,0.00010211375472276115,1,484,483,4,-1,5,5,0,727,436,451
45,1,102,333,919,586,4,4,333,333,0,0.0,0.0,1,1,0,5,6,6,4,1,593,621,807
46,22,22,658,658,0,32,32,605,605,0,0.0004084550188910446,0.0004084550188910446,670,670,0,-1,4,4,6,5,624,182,938
47,13,219,633,978,345,14,14,579,579,0,0.00030634126416828345,0.0017018959120460194,647,873,226,3,4,4,3,5,844,619,95
48,1,1,331,331,0,2,2,331,331,0,0.0,0.0,1,1,0,-1,7,7,2,2,944,582,698
49,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,0,683,956,946
50,10,112,506,899,393,38,38,470,470,0,6.807583648184077e-05,0.00017018959120460194,440,544,104,4,4,4,15,6,110,406,301
51,0,102,1,956,955,0,4,1,426,425,0.0,0.0012934408931549745,1,847,846,4,-1,5,2,1,742,472,65
52,113,319,902,977,75,102,102,908,908,0,0.002484768031587188,0.002757071377514551,901,915,14,3,2,2,8,18,236,64,704
53,6,6,431,431,0,22,22,527,527,0,0.00013615167296368154,0.00013615167296368154,520,520,0,-1,4,4,5,1,408,452,868
54,2,208,360,963,603,12,20,371,429,58,0.0,0.0002042275094455223,1,562,561,3,5,4,9,1,394,781,86
55,6,107,453,934,481,12,12,484,484,0,0.00017018959120460194,0.0002042275094455223,536,566,30,5,4,4,4,1,945,527,531
56,6,212,416,967,551,13,21,389,458,69,0.0,0.00034037918240920387,1,635,634,3,4,4,8,4,302,595,617
57,266,466,973,991,18,128,128,954,954,0,0.006399128629293032,0.008475441641989176,968,974,6,3,2,2,9,36,190,48,74
58,68,68,813,813,0,180,180,852,852,0,0.0014295925661186562,0.0014295925661186562,843,843,0,-1,2,2,18,4,64,333,777
59,14,220,597,971,374,36,36,696,696,0,0.0007488342013002485,0.0015317063208414173,761,847,86,3,4,4,6,4,575,336,352
60,15,15,744,744,0,8,8,599,599,0,0.0002042275094455223,0.0002042275094455223,584,584,0,-1,4,4,2,6,805,136,985
61,0,101,1,904,903,0,6,1,332,331,0.0,0.0,1,1,0,5,-1,6,6,0,345,851,577
62,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,618,898,804
63,42,143,827,960,133,14,14,588,588,0,0.0008509479560230097,0.00088498587426393,793,798,5,5,4,4,3,13,710,217,708
64,247,247,990,990,0,44,44,945,945,0,0.008305252050784574,0.008305252050784574,975,975,0,-1,3,3,4,81,860,32,324
65,9,110,522,908,386,24,24,532,532,0,0.0002382654276864427,0.0002382654276864427,580,580,0,5,4,4,6,6,393,392,734
66,21,227,681,973,292,46,46,806,806,0,0.0006126825283365669,0.0008509479560230097,755,799,44,3,3,3,5,4,665,645,536
67,3,3,437,437,0,4,4,417,417,0,0.00013615167296368154,0.00013615167296368154,523,523,0,-1,5,5,2,2,979,523,887
68,0,102,1,900,899,0,9,1,365,364,0.0,3.4037918240920386e-05,1,402,401,4,-1,5,7,0,329,678,476
69,0,206,1,957,956,0,23,1,442,441,0.0,0.0002382654276864427,1,589,588,3,-1,4,10,1,243,814,280
70,0,102,1,876,875,0,18,1,364,363,0.0,6.807583648184077e-05,1,439,438,4,-1,5,13,0,115,802,274
71,0,102,1,926,925,0,7,1,395,394,0.0,0.00030634126416828345,1,640,639,4,-1,5,4,0,619,975,432
72,44,44,706,706,0,180,180,729,729,0,0.00034037918240920387,0.00034037918240920387,634,634,0,-1,3,3,25,5,17,252,823
73,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,0,98,502,847
74,69,170,857,953,96,64,64,802,802,0,0.0010892133837094523,0.0010892133837094523,817,817,0,6,3,3,8,15,323,62,603
75,0,102,1,908,907,0,9,1,373,372,0.0,0.0,1,1,0,4,-1,5,7,0,141,868,509
76,0,101,1,921,920,0,3,1,331,330,0.0,0.0,1,1,0,6,-1,7,3,0,855,897,764
77,6,212,446,969,523,12,20,471,559,88,0.0,0.002586881786309949,1,911,910,3,4,4,4,1,762,463,75
78,0,101,1,889,888,0,9,1,332,331,0.0,6.807583648184077e-05,1,434,433,5,-1,6,9,0,389,624,862
79,16,222,583,964,381,50,50,645,645,0,0.0004084550188910446,0.0016338200755641784,667,853,186,3,4,4,9,9,190,29,297
80,44,250,759,964,205,74,74,742,742,0,0.0006126825283365669,0.0012594029749140542,726,825,99,3,3,3,9,5,100,338,413
81,30,646,726,996,270,40,54,604,719,115,0.0006126825283365669,0.0031314884781646754,734,923,189,2,4,3,8,9,302,198,129
82,59,59,896,896,0,48,48,975,975,0,0.004050512270669526,0.004050512270669526,949,949,0,-1,2,2,3,9,911,294,730
83,6,108,372,873,501,52,52,416,416,0,0.0,3.4037918240920386e-05,1,395,394,4,4,4,24,1,28,837,676
84,2,103,396,962,566,3,3,404,404,0,3.4037918240920386e-05,0.0002382654276864427,394,610,216,5,5,5,2,2,805,654,507
85,0,102,1,925,924,0,5,1,383,382,0.0,0.0002042275094455223,1,575,574,4,-1,5,3,0,621,871,376
86,54,156,865,960,95,22,22,777,777,0,0.001157289220191293,0.001599782157323258,840,868,28,4,3,3,2,18,926,147,289
87,0,206,1,957,956,0,19,1,419,418,0.0,0.0002042275094455223,1,573,572,3,-1,4,9,0,263,983,670
88,0,102,1,969,968,0,3,1,408,407,0.0,3.4037918240920386e-05,1,402,401,4,-1,5,2,1,782,948,904
89,0,102,1,872,871,0,24,1,379,378,0.0,0.0002723033459273631,1,597,596,4,-1,5,16,0,134,254,795
90,2,2,362,362,0,7,7,372,372,0,6.807583648184077e-05,6.807583648184077e-05,457,457,0,-1,5,5,5,1,552,530,825
91,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,11,0,150,892,455
92,0,102,1,922,921,0,6,1,409,408,0.0,0.00037441710065012424,1,658,657,4,-1,5,3,0,577,657,645
