,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,6,2,494,684,773
1,0,1640,1,1000,999,0,150,1,719,718,0.0,0.007692569522448007,1,970,969,1,-1,2,23,0,30,712,33
2,100,100,868,868,0,100,100,816,816,0,0.017427414139351238,0.017427414139351238,992,992,0,-1,1,1,10,31,310,35,986
3,96,302,856,971,115,138,138,893,893,0,0.0010211375472276116,0.0015317063208414173,794,845,51,3,3,3,12,12,52,155,273
4,10,111,608,940,332,12,12,593,593,0,0.00037441710065012424,0.0004765308553728854,676,711,35,5,4,4,2,3,653,378,586
5,11,112,626,955,329,7,7,489,489,0,0.00013615167296368154,0.0002042275094455223,530,581,51,5,4,4,2,4,988,645,560
6,0,206,1,964,963,0,20,1,506,505,0.0,0.0006126825283365669,1,735,734,3,-1,4,6,0,587,845,234
7,1,103,333,925,592,4,8,333,430,97,0.0,0.0005105687736138058,1,719,718,4,9,5,4,1,475,647,195
8,24,24,701,701,0,30,30,705,705,0,0.00013615167296368154,0.00013615167296368154,524,524,0,-1,3,3,4,3,762,519,685
9,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,7,0,331,803,812
10,2,103,382,957,575,2,2,332,332,0,0.00017018959120460194,0.00030634126416828345,546,640,94,5,6,6,2,3,965,646,196
11,6,212,453,973,520,11,15,457,527,70,0.00010211375472276115,0.0008169100377820892,486,784,298,3,4,4,4,1,513,607,352
12,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,8,0,508,228,573
13,68,68,848,848,0,54,54,799,799,0,0.0006807583648184077,0.0006807583648184077,752,752,0,-1,3,3,7,9,722,242,863
14,24,230,819,989,170,18,22,878,900,22,0.00442492937131965,0.005922597773920147,959,970,11,3,3,3,2,6,810,4,96
15,29,29,699,699,0,42,42,600,600,0,0.0006126825283365669,0.0006126825283365669,733,733,0,-1,3,3,8,6,483,459,789
16,2,2,352,352,0,11,11,352,352,0,6.807583648184077e-05,6.807583648184077e-05,437,437,0,-1,5,5,10,1,189,603,772
17,10,10,588,588,0,10,10,485,485,0,6.807583648184077e-05,6.807583648184077e-05,450,450,0,-1,4,4,3,4,337,617,624
18,1,102,332,966,634,2,2,332,332,0,0.0,0.00010211375472276115,1,481,480,5,7,6,2,1,968,402,454
19,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,2,0,999,515,990
20,32,238,735,962,227,78,78,804,804,0,0.0007488342013002485,0.0009870996289866913,769,806,37,3,3,3,8,5,186,535,182
21,16,118,556,897,341,42,42,530,530,0,0.00013615167296368154,0.0002042275094455223,512,568,56,4,3,3,11,1,234,449,443
22,7,108,482,884,402,35,35,470,470,0,0.00013615167296368154,0.00013615167296368154,511,511,0,5,4,4,12,2,96,627,598
23,16,222,526,946,420,160,160,785,785,0,0.000442492937131965,0.0006807583648184077,669,722,53,3,3,3,20,2,70,160,173
24,0,616,1,993,992,0,29,1,524,523,0.0,0.0006126825283365669,1,744,743,2,-1,3,7,0,216,324,501
25,64,166,896,975,79,52,52,975,975,0,0.002927260968719153,0.0030634126416828346,917,919,2,4,2,2,3,9,693,154,410
26,19,19,658,658,0,22,22,617,617,0,0.0002723033459273631,0.0002723033459273631,615,615,0,-1,3,3,4,3,354,385,811
27,8,8,506,506,0,12,12,427,427,0,0.0,0.0,1,1,0,-1,4,4,5,2,571,602,955
28,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,3,1,615,513,892
29,0,102,1,926,925,0,6,1,361,360,0.0,0.0002382654276864427,1,598,597,4,-1,5,5,0,843,423,409
30,7,623,535,998,463,12,26,494,748,254,0.00010211375472276115,0.004969536063174376,499,958,459,2,4,3,4,2,619,383,77
31,18,224,708,976,268,18,18,715,715,0,0.0002723033459273631,0.0014295925661186562,622,852,230,3,4,4,3,8,639,417,397
