,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,616,1,992,991,0,48,1,669,668,0.0,0.002723033459273631,1,909,908,2,-1,3,9,1,339,641,41
1,12,114,642,953,311,8,8,505,505,0,0.00017018959120460194,0.0004765308553728854,559,703,144,4,4,4,2,5,896,362,399
2,49,150,864,971,107,18,18,819,819,0,0.0011913271384322134,0.0012253650566731338,844,848,4,5,3,3,2,11,760,97,464
3,0,206,1,948,947,0,29,1,401,400,0.0,0.00017018959120460194,1,535,534,3,-1,4,15,2,40,431,670
4,0,616,1,996,995,0,27,1,457,456,0.0,0.0005786446100956465,1,723,722,2,-1,3,10,2,211,431,449
5,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,12,0,292,982,886
6,13,115,625,936,311,24,24,681,681,0,0.000442492937131965,0.0006126825283365669,694,743,49,4,4,4,4,5,617,589,389
7,0,101,1,887,886,0,11,1,331,330,0.0,0.0,1,1,0,7,-1,8,11,0,234,813,703
8,0,102,1,913,912,0,9,1,379,378,0.0,0.00037441710065012424,1,656,655,4,-1,5,6,0,575,907,613
9,18,18,642,642,0,40,40,714,714,0,0.0005105687736138058,0.0005105687736138058,711,711,0,-1,3,3,5,4,571,440,565
10,0,616,1,993,992,0,23,1,515,514,0.0,0.0009870996289866913,1,806,805,2,-1,3,7,0,637,871,586
11,24,24,722,722,0,44,44,867,867,0,0.0011913271384322134,0.0011913271384322134,831,831,0,-1,3,3,4,7,401,224,564
12,12,12,632,632,0,8,8,507,507,0,0.000442492937131965,0.000442492937131965,700,700,0,-1,4,4,2,2,816,697,773
13,179,379,971,990,19,52,52,968,968,0,0.0045270431260424114,0.004765308553728854,945,948,3,3,2,2,3,30,748,75,253
14,0,206,1,936,935,0,36,1,387,386,0.0,0.00017018959120460194,1,524,523,3,-1,4,22,1,55,767,491
15,141,243,958,983,25,28,28,835,835,0,0.0024166921951053475,0.002723033459273631,902,915,13,4,3,3,3,23,628,66,29
16,1,1,333,333,0,7,7,333,333,0,0.0,0.0,1,1,0,-1,7,7,7,1,346,640,912
17,2,2,368,368,0,6,6,427,427,0,3.4037918240920386e-05,3.4037918240920386e-05,408,408,0,-1,5,5,3,2,958,325,875
18,29,130,748,938,190,38,38,851,851,0,0.0008509479560230097,0.0008509479560230097,801,801,0,6,3,3,3,7,930,237,763
19,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,9,1,327,828,696
20,0,101,1,947,946,0,4,1,332,331,0.0,0.0,1,1,0,6,-1,7,4,0,480,686,663
21,20,122,674,932,258,18,18,574,574,0,0.0008509479560230097,0.0009870996289866913,789,805,16,4,4,4,3,6,459,234,491
22,0,101,1,889,888,0,11,1,332,331,0.0,0.0,1,1,0,5,-1,6,11,0,229,726,896
23,0,206,1,968,967,0,10,1,460,459,0.0,0.0005105687736138058,1,706,705,3,-1,4,3,3,725,746,326
24,2,2,373,373,0,3,3,377,377,0,3.4037918240920386e-05,3.4037918240920386e-05,406,406,0,-1,5,5,2,1,838,558,235
25,6,212,448,969,521,24,24,645,645,0,0.0002042275094455223,0.0014295925661186562,568,854,286,3,4,4,4,1,758,741,38
