,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,dist_victim_vilain_pre,dist_victim_vilain_post,out_deg_victim,in_deg_villain,victim,villain,relayer
0,0,102,1,914,913,0,11,1,420,419,0.0,0.00030634126416828345,1,640,639,4,-1,5,6,0,764,790,622
1,8,110,557,941,384,8,8,492,492,0,0.00017018959120460194,0.0004765308553728854,543,704,161,4,4,4,2,4,598,239,90
2,0,102,1,911,910,0,12,1,421,420,0.0,0.0005105687736138058,1,706,705,4,-1,5,6,0,587,574,390
3,6,108,480,939,459,8,8,492,492,0,0.00010211375472276115,0.00017018959120460194,487,542,55,4,4,4,2,1,598,869,223
4,66,167,896,971,75,12,12,609,609,0,0.0018720855032506212,0.0019061234214915416,887,889,2,5,4,4,2,22,976,203,392
5,0,102,1,909,908,0,6,1,354,353,0.0,0.00013615167296368154,1,496,495,4,-1,5,5,0,506,669,164
6,0,102,1,922,921,0,6,1,397,396,0.0,0.0002042275094455223,1,580,579,4,-1,5,3,0,834,629,591
7,13,13,743,743,0,4,4,452,452,0,0.00017018959120460194,0.00017018959120460194,560,560,0,-1,5,5,2,11,782,316,740
8,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,4,0,632,939,200
9,0,102,1,895,894,0,14,1,395,394,0.0,0.00017018959120460194,1,544,543,4,-1,5,8,0,297,522,785
10,0,206,1,971,970,0,11,1,452,451,0.0,0.00034037918240920387,1,647,646,3,-1,4,4,0,709,804,417
11,1,103,333,907,574,6,7,333,354,21,3.4037918240920386e-05,3.4037918240920386e-05,400,400,0,4,6,5,6,3,275,676,313
12,3,209,429,972,543,5,14,377,519,142,0.0,0.0017359338302869397,1,873,872,3,5,4,3,3,834,563,122
13,13,213,590,970,380,22,22,544,544,0,0.0002382654276864427,0.0004765308553728854,579,695,116,3,4,4,5,5,407,395,534
14,156,156,964,964,0,28,28,798,798,0,0.0046972327172470135,0.0046972327172470135,956,956,0,-1,3,3,3,54,903,28,808
15,2,2,350,350,0,19,19,350,350,0,0.0,0.0,1,1,0,-1,5,5,18,3,34,181,948
16,30,30,672,672,0,78,78,566,566,0,0.00017018959120460194,0.00017018959120460194,528,528,0,-1,3,3,18,4,34,315,937
17,36,137,805,948,143,28,28,771,771,0,0.0005786446100956465,0.0005786446100956465,723,723,0,5,3,3,3,6,839,376,540
18,22,22,583,583,0,73,73,504,504,0,0.00010211375472276115,0.00010211375472276115,473,473,0,-1,4,4,21,5,25,314,934
19,0,101,1,920,919,0,4,1,332,331,0.0,0.00013615167296368154,1,531,530,5,-1,6,4,0,885,564,661
20,6,108,529,958,429,8,8,564,564,0,0.0005105687736138058,0.0010211375472276116,719,812,93,4,4,4,2,1,890,439,417
21,6,212,432,970,538,10,14,454,540,86,0.00013615167296368154,0.00034037918240920387,508,662,154,3,4,4,3,1,930,891,211
22,6,212,397,948,551,25,29,412,446,34,0.0,0.0002382654276864427,1,583,582,3,4,4,12,1,292,449,156
23,13,13,552,552,0,30,30,512,512,0,3.4037918240920386e-05,3.4037918240920386e-05,398,398,0,-1,4,4,9,4,315,581,953
24,9,111,583,938,355,10,10,444,444,0,0.00017018959120460194,0.0006807583648184077,544,758,214,4,5,5,5,5,602,314,192
25,6,212,399,956,557,24,28,429,454,25,6.807583648184077e-05,0.0004765308553728854,440,692,252,3,4,4,10,1,82,862,160
26,2,2,375,375,0,4,4,461,461,0,0.00010211375472276115,0.00010211375472276115,492,492,0,-1,5,5,2,1,760,840,511
27,51,51,825,825,0,56,56,803,803,0,0.0013274788113958951,0.0013274788113958951,841,841,0,-1,3,3,6,6,489,397,992
28,1,1,331,331,0,2,2,331,331,0,0.0,0.0,1,1,0,-1,6,6,2,1,813,530,993
29,0,206,1,968,967,0,14,1,498,497,0.0,0.0020422750944552232,1,891,890,3,-1,4,3,1,778,738,135
30,16,118,581,906,325,41,43,532,553,21,6.807583648184077e-05,0.00013615167296368154,441,498,57,4,3,3,11,2,176,419,248
31,0,0,1,1,0,0,0,1,1,0,0.0,0.0,1,1,0,-1,-1,-1,5,0,467,821,574
32,44,250,772,969,197,58,58,691,691,0,0.0006467204465774873,0.001055175465468532,731,805,74,3,3,3,10,4,527,333,417
